,PseudoTime1,PseudoTime2,PseudoTime3
E3900_157,0.19549,NA,NA
E545_197,NA,NA,0.24561
E2457_498,NA,NA,0.62281
E3798_291,NA,NA,0.36341
E917_55,NA,0.06767,NA
E1896_604,0.75564,NA,NA
E950_595,0.74436,NA,NA
E4045_221,NA,NA,0.27569
E3078_395,NA,NA,0.49373
E2744_531,NA,NA,0.66416
E4941_512,NA,NA,0.64035
E4780_65,0.0802,NA,NA
E1525_184,0.22932,NA,NA
E1620_534,NA,NA,0.66792
E2969_220,0.27444,NA,NA
E4717_44,NA,NA,0.05388
E4858_620,NA,0.77569,NA
E93_226,NA,0.28195,NA
E1232_762,NA,NA,0.95363
E3586_76,0.09398,NA,NA
E546_112,NA,NA,0.1391
E3236_733,NA,NA,0.91729
E1761_558,NA,0.69799,NA
E4136_514,0.64286,NA,NA
E4429_80,NA,0.099,NA
E391_6,NA,NA,0.00627
E2836_798,0.99875,NA,NA
E3561_424,0.53008,NA,NA
E149_448,NA,0.56015,NA
E774_759,NA,0.94987,NA
E1931_545,NA,0.6817,NA
E2158_463,0.57895,NA,NA
E1604_53,0.06516,NA,NA
E102_668,NA,0.83584,NA
E3579_413,0.51629,NA,NA
E2663_366,NA,0.45739,NA
E1843_648,NA,0.81078,NA
E2697_684,NA,0.85589,NA
E4109_577,NA,NA,0.7218
E869_45,NA,NA,0.05514
E3445_168,0.20927,NA,NA
E2771_762,NA,NA,0.95363
E2221_612,NA,NA,0.76566
E2117_215,0.26817,NA,NA
E3972_251,0.31328,NA,NA
E3793_578,NA,NA,0.72306
E2961_735,NA,0.9198,NA
E4411_118,NA,NA,0.14662
E433_156,NA,NA,0.19424
E530_513,NA,0.6416,NA
E3909_421,NA,NA,0.52632
E268_324,0.40476,NA,NA
E1307_206,0.25689,NA,NA
E4069_783,NA,NA,0.97995
E2648_445,0.55639,NA,NA
E2284_467,NA,NA,0.58396
E2408_261,0.32581,NA,NA
E3825_161,0.2005,NA,NA
E3162_361,NA,NA,0.45113
E2695_139,0.17293,NA,NA
E4408_779,NA,NA,0.97494
E4879_644,NA,0.80576,NA
E3217_285,0.35589,NA,NA
E1126_757,NA,0.94737,NA
E3375_437,0.54637,NA,NA
E997_772,NA,NA,0.96617
E2169_297,0.37093,NA,NA
E279_162,NA,NA,0.20175
E1696_371,NA,0.46366,NA
E4680_262,0.32707,NA,NA
E1737_136,0.16917,NA,NA
E1977_325,NA,0.40602,NA
E3892_381,NA,NA,0.47619
E611_363,0.45363,NA,NA
E468_320,NA,0.39975,NA
E3653_334,0.41729,NA,NA
E2546_138,NA,0.17168,NA
E3000_692,NA,NA,0.86591
E2964_343,NA,0.42857,NA
E1541_763,NA,0.95489,NA
E3049_224,NA,0.27945,NA
E2376_690,NA,NA,0.86341
E4492_434,0.54261,NA,NA
E4451_630,0.78822,NA,NA
E1017_480,NA,0.60025,NA
E82_83,0.10276,NA,NA
E988_102,NA,NA,0.12657
E3915_177,NA,0.22055,NA
E2419_534,0.66792,NA,NA
E998_789,NA,NA,0.98747
E442_508,0.63534,NA,NA
E4665_67,0.08271,NA,NA
E4616_727,NA,0.90977,NA
E4770_328,0.40977,NA,NA
E3394_134,NA,0.16667,NA
E2326_4,NA,0.00376,NA
E4791_795,NA,NA,0.99499
E3764_296,NA,NA,0.36967
E3715_402,NA,NA,0.50251
E1289_63,0.07769,NA,NA
E243_52,NA,0.06391,NA
E1464_489,0.61153,NA,NA
E797_302,NA,NA,0.37719
E144_206,NA,0.25689,NA
E1170_215,NA,0.26817,NA
E3094_393,NA,NA,0.49123
E1641_577,NA,NA,0.7218
E60_460,0.57519,NA,NA
E2200_142,0.17669,NA,NA
E2007_513,0.6416,NA,NA
E720_495,0.61905,NA,NA
E3486_120,0.14912,NA,NA
E3912_351,0.4386,NA,NA
E2870_253,NA,0.31579,NA
E1756_373,NA,NA,0.46617
E853_202,NA,0.25188,NA
E1788_30,NA,0.03634,NA
E3598_607,NA,0.7594,NA
E2081_540,NA,0.67544,NA
E3073_676,0.84586,NA,NA
E155_68,NA,0.08396,NA
E747_344,NA,NA,0.42982
E1891_227,NA,0.28321,NA
E4087_515,0.64411,NA,NA
E4124_622,NA,0.7782,NA
E2875_717,NA,0.89724,NA
E937_296,NA,NA,0.36967
E2142_604,NA,0.75564,NA
E2939_85,NA,NA,0.10526
E1502_164,NA,NA,0.20426
E1808_8,NA,0.00877,NA
E3399_782,0.9787,NA,NA
E77_687,NA,0.85965,NA
E2206_14,0.01629,NA,NA
E2628_568,0.71053,NA,NA
E1326_124,NA,0.15414,NA
E3504_208,0.2594,NA,NA
E2518_574,NA,NA,0.71805
E220_732,NA,0.91604,NA
E2033_414,NA,0.51754,NA
E171_555,NA,0.69424,NA
E2938_1,0.0,NA,NA
E3259_590,0.7381,NA,NA
E893_539,NA,0.67419,NA
E4955_587,NA,0.73434,NA
E2350_160,NA,0.19925,NA
E3110_560,NA,NA,0.7005
E2525_503,NA,NA,0.62907
E920_228,NA,NA,0.28446
E3815_87,0.10777,NA,NA
E1984_341,0.42607,NA,NA
E4862_317,0.39599,NA,NA
E4177_152,0.18922,NA,NA
E976_553,0.69173,NA,NA
E3548_535,NA,0.66917,NA
E3657_290,0.36216,NA,NA
E4963_333,0.41604,NA,NA
E3171_624,NA,NA,0.7807
E2880_274,NA,NA,0.34211
E722_604,NA,0.75564,NA
E3882_88,0.10902,NA,NA
E3150_222,NA,0.27694,NA
E3266_306,NA,0.38221,NA
E4163_760,NA,NA,0.95113
E2737_794,0.99373,NA,NA
E4884_24,NA,NA,0.02882
E3437_109,0.13534,NA,NA
E1547_109,NA,0.13534,NA
E3792_433,0.54135,NA,NA
E340_357,NA,NA,0.44612
E229_634,0.79323,NA,NA
E2974_650,NA,0.81328,NA
E723_103,NA,0.12782,NA
E76_721,NA,NA,0.90226
E2410_458,NA,NA,0.57268
E2820_718,NA,0.8985,NA
E2088_161,NA,NA,0.2005
E2914_664,0.83083,NA,NA
E4203_88,NA,NA,0.10902
E209_763,0.95489,NA,NA
E3753_237,0.29574,NA,NA
E1635_89,NA,NA,0.11028
E1045_498,0.62281,NA,NA
E939_175,NA,NA,0.21805
E1985_705,0.88221,NA,NA
E1772_173,0.21554,NA,NA
E450_518,NA,NA,0.64787
E451_547,NA,NA,0.68421
E4716_278,0.34712,NA,NA
E366_211,NA,0.26316,NA
E3030_480,NA,NA,0.60025
E1408_178,NA,NA,0.2218
E1715_126,0.15664,NA,NA
E4977_225,NA,0.2807,NA
E2231_34,NA,0.04135,NA
E4829_236,NA,0.29449,NA
E2288_482,NA,NA,0.60276
E4588_214,0.26692,NA,NA
E3817_703,0.8797,NA,NA
E2505_493,NA,0.61654,NA
E282_62,NA,NA,0.07644
E3247_361,NA,0.45113,NA
E851_625,NA,NA,0.78195
E2066_445,NA,0.55639,NA
E804_702,NA,NA,0.87845
E2499_265,NA,NA,0.33083
E1509_447,NA,0.5589,NA
E4262_357,NA,NA,0.44612
E365_30,NA,NA,0.03634
E3785_609,NA,0.7619,NA
E482_66,0.08145,NA,NA
E1593_197,NA,0.24561,NA
E1356_717,0.89724,NA,NA
E2070_40,0.04887,NA,NA
E995_575,NA,0.7193,NA
E2830_285,NA,NA,0.35589
E2273_446,NA,NA,0.55764
E1791_799,NA,1.0,NA
E3383_339,NA,0.42356,NA
E1668_347,NA,NA,0.43358
E2776_646,0.80827,NA,NA
E3667_768,NA,NA,0.96115
E4513_165,NA,0.20551,NA
E274_362,NA,NA,0.45238
E4527_726,NA,NA,0.90852
E561_173,NA,NA,0.21554
E3603_592,NA,NA,0.7406
E3130_305,NA,0.38095,NA
E2315_168,0.20927,NA,NA
E3625_60,0.07393,NA,NA
E1231_414,NA,NA,0.51754
E4281_557,NA,NA,0.69674
E10_698,NA,0.87343,NA
E2209_682,0.85338,NA,NA
E281_635,NA,0.79449,NA
E789_378,NA,NA,0.47243
E967_496,NA,0.6203,NA
E1838_273,NA,0.34085,NA
E646_670,NA,0.83835,NA
E964_736,NA,0.92105,NA
E872_164,NA,NA,0.20426
E1801_259,NA,NA,0.32331
E1571_494,NA,0.61779,NA
E1938_310,NA,0.38722,NA
E2833_236,NA,NA,0.29449
E1619_19,NA,0.02256,NA
E1538_419,NA,0.52381,NA
E1292_497,NA,0.62155,NA
E1382_439,0.54887,NA,NA
E1269_293,0.36591,NA,NA
E4258_43,NA,NA,0.05263
E1784_403,NA,NA,0.50376
E801_757,NA,NA,0.94737
E74_284,0.35464,NA,NA
E558_599,NA,NA,0.74937
E2864_666,NA,0.83333,NA
E4575_512,NA,0.64035,NA
E541_642,NA,0.80326,NA
E438_551,0.68922,NA,NA
E1947_502,NA,0.62782,NA
E1671_719,0.89975,NA,NA
E266_570,NA,0.71303,NA
E473_402,NA,0.50251,NA
E4647_449,NA,NA,0.5614
E3652_494,0.61779,NA,NA
E4378_454,NA,0.56767,NA
E2963_479,NA,0.599,NA
E2413_43,NA,NA,0.05263
E1263_284,NA,NA,0.35464
E4217_200,NA,NA,0.24937
E378_144,NA,0.1792,NA
E2520_513,NA,NA,0.6416
E3857_222,NA,0.27694,NA
E1490_347,NA,NA,0.43358
E3338_122,NA,NA,0.15163
E2610_123,NA,0.15288,NA
E1869_760,NA,NA,0.95113
E4064_103,NA,0.12782,NA
E1014_612,0.76566,NA,NA
E4131_565,NA,NA,0.70677
E2001_449,0.5614,NA,NA
E153_464,0.5802,NA,NA
E643_558,0.69799,NA,NA
E392_240,NA,0.2995,NA
E3872_695,NA,NA,0.86967
E559_202,0.25188,NA,NA
E2247_457,NA,NA,0.57143
E1298_658,NA,0.82331,NA
E4524_428,0.53509,NA,NA
E3016_634,NA,NA,0.79323
E4911_487,NA,0.60902,NA
E1758_108,NA,NA,0.13409
E2080_662,NA,NA,0.82832
E3838_176,NA,0.2193,NA
E1251_155,0.19298,NA,NA
E2175_339,NA,NA,0.42356
E3342_11,0.01253,NA,NA
E3309_550,NA,0.68797,NA
E2574_507,0.63409,NA,NA
E894_244,0.30451,NA,NA
E2778_466,0.58271,NA,NA
E1701_713,NA,0.89223,NA
E3132_229,NA,NA,0.28571
E1210_118,0.14662,NA,NA
E4374_731,NA,NA,0.91479
E549_172,NA,NA,0.21429
E4650_646,0.80827,NA,NA
E888_227,NA,NA,0.28321
E4799_655,NA,0.81955,NA
E1378_52,NA,0.06391,NA
E1951_608,NA,0.76065,NA
E912_312,NA,0.38972,NA
E1965_356,NA,0.44486,NA
E2309_289,NA,NA,0.3609
E2899_509,NA,NA,0.63659
E4713_449,NA,NA,0.5614
E818_673,NA,0.84211,NA
E2989_130,NA,0.16165,NA
E816_363,0.45363,NA,NA
E237_708,0.88596,NA,NA
E4818_193,0.2406,NA,NA
E4522_335,NA,0.41855,NA
E773_367,NA,NA,0.45865
E2391_436,NA,NA,0.54511
E4760_378,NA,0.47243,NA
E4186_122,0.15163,NA,NA
E3301_421,0.52632,NA,NA
E1844_599,0.74937,NA,NA
E1129_45,NA,0.05514,NA
E4406_539,NA,NA,0.67419
E1893_235,0.29323,NA,NA
E586_460,0.57519,NA,NA
E1540_384,NA,0.47995,NA
E3795_588,NA,NA,0.73559
E1482_209,NA,0.26065,NA
E2773_293,NA,NA,0.36591
E971_184,NA,NA,0.22932
E2351_408,NA,0.51003,NA
E3148_551,NA,NA,0.68922
E4292_493,NA,NA,0.61654
E4637_110,NA,NA,0.13659
E4594_519,0.64912,NA,NA
E1074_275,NA,NA,0.34336
E57_527,NA,0.65915,NA
E706_372,NA,0.46491,NA
E2965_784,0.9812,NA,NA
E4772_431,NA,NA,0.53885
E2573_720,0.901,NA,NA
E660_739,NA,0.92481,NA
E3831_187,NA,NA,0.23308
E1909_686,NA,0.8584,NA
E35_183,0.22807,NA,NA
E1860_456,NA,NA,0.57018
E2119_578,0.72306,NA,NA
E3622_578,NA,0.72306,NA
E3462_80,NA,NA,0.099
E4878_722,0.90351,NA,NA
E441_766,0.95865,NA,NA
E1968_579,NA,0.72431,NA
E4682_334,NA,0.41729,NA
E4065_617,NA,NA,0.77193
E708_748,0.93609,NA,NA
E3534_591,NA,0.73935,NA
E406_788,NA,NA,0.98622
E3387_234,NA,NA,0.29198
E3210_538,NA,0.67293,NA
E3707_77,NA,NA,0.09524
E2798_260,NA,NA,0.32456
E2790_289,NA,0.3609,NA
E4715_643,NA,0.80451,NA
E3311_110,NA,NA,0.13659
E4396_722,NA,0.90351,NA
E1141_43,NA,0.05263,NA
E1157_267,0.33333,NA,NA
E1829_778,0.97368,NA,NA
E3614_74,0.09148,NA,NA
E4430_573,0.71679,NA,NA
E2029_45,0.05514,NA,NA
E1928_742,0.92857,NA,NA
E3992_347,0.43358,NA,NA
E1652_43,NA,NA,0.05263
E2709_596,0.74561,NA,NA
E619_424,0.53008,NA,NA
E1084_99,NA,0.12281,NA
E2791_230,NA,0.28697,NA
E329_65,NA,NA,0.0802
E501_430,0.53759,NA,NA
E1544_156,NA,NA,0.19424
E457_591,NA,NA,0.73935
E1879_736,NA,0.92105,NA
E1753_264,NA,NA,0.32957
E460_611,NA,NA,0.76441
E1121_241,0.30075,NA,NA
E3444_521,NA,0.65163,NA
E4086_361,NA,0.45113,NA
E373_790,NA,NA,0.98872
E1526_496,NA,0.6203,NA
E2012_620,NA,NA,0.77569
E4135_342,NA,NA,0.42732
E2427_238,NA,NA,0.29699
E4308_88,0.10902,NA,NA
E3319_257,NA,0.3208,NA
E2701_323,NA,NA,0.40351
E3958_256,NA,0.31955,NA
E1710_635,NA,0.79449,NA
E2805_783,NA,NA,0.97995
E3516_496,NA,NA,0.6203
E3951_675,0.84461,NA,NA
E443_608,0.76065,NA,NA
E3014_245,0.30576,NA,NA
E1763_126,NA,0.15664,NA
E4505_170,NA,0.21178,NA
E2722_625,NA,0.78195,NA
E2537_613,0.76692,NA,NA
E3811_502,0.62782,NA,NA
E3343_422,NA,0.52757,NA
E3551_461,0.57644,NA,NA
E4082_229,NA,NA,0.28571
E2985_7,NA,0.00752,NA
E959_512,NA,0.64035,NA
E4997_556,NA,0.69549,NA
E1868_415,0.5188,NA,NA
E218_91,NA,NA,0.11278
E2696_738,NA,NA,0.92356
E2943_717,NA,NA,0.89724
E2189_557,NA,0.69674,NA
E374_629,NA,NA,0.78697
E570_731,NA,0.91479,NA
E3355_200,NA,NA,0.24937
E4560_647,0.80952,NA,NA
E2146_259,0.32331,NA,NA
E2152_762,0.95363,NA,NA
E2781_629,NA,NA,0.78697
E3472_455,NA,0.56892,NA
E4724_79,NA,NA,0.09774
E509_117,NA,NA,0.14536
E3641_525,NA,0.65664,NA
E762_477,NA,NA,0.59649
E448_538,NA,0.67293,NA
E1948_356,NA,NA,0.44486
E3876_231,NA,0.28822,NA
E653_718,NA,NA,0.8985
E4477_349,NA,NA,0.43609
E449_370,NA,NA,0.46241
E62_67,0.08271,NA,NA
E3220_190,NA,0.23684,NA
E1191_785,0.98246,NA,NA
E3229_651,NA,NA,0.81454
E767_425,NA,0.53133,NA
E97_692,NA,NA,0.86591
E4653_211,NA,0.26316,NA
E440_111,NA,0.13784,NA
E2325_576,0.72055,NA,NA
E1312_271,NA,NA,0.33835
E150_615,NA,0.76942,NA
E2387_174,NA,NA,0.21679
E2329_661,0.82707,NA,NA
E780_347,0.43358,NA,NA
E4194_746,NA,0.93358,NA
E505_329,0.41103,NA,NA
E3756_312,0.38972,NA,NA
E544_340,NA,NA,0.42481
E1256_193,0.2406,NA,NA
E650_171,NA,0.21303,NA
E3750_545,NA,NA,0.6817
E1516_494,NA,NA,0.61779
E100_90,NA,0.11153,NA
E2058_541,NA,NA,0.67669
E845_655,0.81955,NA,NA
E3808_717,0.89724,NA,NA
E193_419,NA,NA,0.52381
E38_117,0.14536,NA,NA
E4710_230,NA,0.28697,NA
E4940_273,0.34085,NA,NA
E3425_43,NA,0.05263,NA
E4272_2,0.00125,NA,NA
E1180_336,NA,0.4198,NA
E3724_225,NA,0.2807,NA
E4402_14,NA,NA,0.01629
E2903_285,NA,NA,0.35589
E4745_777,NA,NA,0.97243
E1456_279,0.34837,NA,NA
E4170_402,NA,0.50251,NA
E2381_766,0.95865,NA,NA
E2825_552,NA,NA,0.69048
E4728_58,NA,0.07143,NA
E151_716,NA,NA,0.89599
E734_648,NA,0.81078,NA
E2588_748,NA,NA,0.93609
E4736_241,NA,0.30075,NA
E1230_423,0.52882,NA,NA
E1364_694,NA,NA,0.86842
E2796_406,NA,0.50752,NA
E4844_427,NA,NA,0.53383
E4309_45,NA,0.05514,NA
E1945_577,NA,NA,0.7218
E3827_274,0.34211,NA,NA
E4115_695,NA,0.86967,NA
E2754_393,NA,NA,0.49123
E2660_363,0.45363,NA,NA
E4108_431,NA,NA,0.53885
E1242_200,NA,NA,0.24937
E3039_311,0.38847,NA,NA
E4355_294,NA,NA,0.36717
E2116_175,NA,0.21805,NA
E4887_123,NA,0.15288,NA
E908_747,NA,NA,0.93484
E1839_132,NA,NA,0.16416
E2888_221,NA,0.27569,NA
E4486_754,NA,0.94361,NA
E1309_42,NA,0.05138,NA
E1642_678,NA,NA,0.84837
E4694_682,NA,0.85338,NA
E3364_383,NA,0.4787,NA
E3456_575,NA,0.7193,NA
E1569_727,0.90977,NA,NA
E3736_281,NA,0.35088,NA
E1176_303,0.37845,NA,NA
E1685_175,NA,NA,0.21805
E2606_609,0.7619,NA,NA
E4576_192,NA,NA,0.23935
E2700_585,NA,0.73183,NA
E3574_7,NA,NA,0.00752
E2740_530,0.66291,NA,NA
E1405_23,NA,0.02757,NA
E787_169,0.21053,NA,NA
E4488_319,NA,0.3985,NA
E4689_149,NA,NA,0.18546
E4216_236,NA,NA,0.29449
E4268_164,0.20426,NA,NA
E13_176,NA,0.2193,NA
E1520_68,0.08396,NA,NA
E3471_198,0.24687,NA,NA
E34_354,NA,NA,0.44236
E3143_515,NA,NA,0.64411
E377_86,NA,0.10652,NA
E777_343,NA,0.42857,NA
E4250_230,0.28697,NA,NA
E2045_168,NA,0.20927,NA
E1768_14,NA,NA,0.01629
E2215_564,NA,0.70551,NA
E3440_783,NA,NA,0.97995
E2632_702,NA,NA,0.87845
E4564_84,NA,0.10401,NA
E4390_235,0.29323,NA,NA
E3621_221,NA,0.27569,NA
E288_350,NA,NA,0.43734
E2810_272,NA,0.3396,NA
E4438_617,NA,NA,0.77193
E1423_547,NA,NA,0.68421
E2834_406,0.50752,NA,NA
E656_601,NA,0.75188,NA
E4901_643,0.80451,NA,NA
E256_358,0.44737,NA,NA
E3965_616,0.77068,NA,NA
E2383_24,NA,NA,0.02882
E3583_724,NA,NA,0.90602
E3897_157,NA,0.19549,NA
E632_83,0.10276,NA,NA
E263_287,0.3584,NA,NA
E504_600,NA,0.75063,NA
E4338_129,NA,NA,0.1604
E4205_256,NA,NA,0.31955
E2926_738,NA,0.92356,NA
E467_34,0.04135,NA,NA
E4708_454,0.56767,NA,NA
E2847_575,0.7193,NA,NA
E876_746,NA,NA,0.93358
E626_594,0.74311,NA,NA
E812_683,0.85464,NA,NA
E2270_258,NA,0.32206,NA
E982_394,NA,0.49248,NA
E3768_712,NA,NA,0.89098
E3549_629,0.78697,NA,NA
E73_64,NA,NA,0.07895
E424_87,0.10777,NA,NA
E2348_767,NA,NA,0.9599
E2242_14,0.01629,NA,NA
E1395_53,NA,NA,0.06516
E3256_475,NA,0.59398,NA
E3997_164,NA,0.20426,NA
E3147_478,NA,0.59774,NA
E3731_744,NA,NA,0.93108
E2911_473,0.59148,NA,NA
E1595_525,NA,NA,0.65664
E344_435,NA,NA,0.54386
E2545_48,0.0589,NA,NA
E4291_661,NA,0.82707,NA
E2480_248,0.30952,NA,NA
E4847_357,NA,NA,0.44612
E4032_723,0.90476,NA,NA
E3496_287,NA,0.3584,NA
E2653_92,NA,NA,0.11404
E2172_250,NA,NA,0.31203
E4369_742,NA,NA,0.92857
E1973_195,NA,NA,0.24311
E3760_5,NA,0.00501,NA
E404_725,NA,0.90727,NA
E3978_656,NA,0.8208,NA
E465_610,NA,NA,0.76316
E1921_473,0.59148,NA,NA
E2201_144,0.1792,NA,NA
E4286_46,0.05639,NA,NA
E2115_45,NA,0.05514,NA
E3514_773,NA,NA,0.96742
E1963_424,NA,0.53008,NA
E1447_470,NA,NA,0.58772
E2196_34,NA,0.04135,NA
E1674_551,NA,NA,0.68922
E741_161,NA,NA,0.2005
E2043_448,0.56015,NA,NA
E3224_525,NA,NA,0.65664
E4137_394,0.49248,NA,NA
E4999_691,0.86466,NA,NA
E2712_130,NA,0.16165,NA
E252_439,0.54887,NA,NA
E2812_496,NA,0.6203,NA
E2433_300,0.37469,NA,NA
E3505_738,NA,NA,0.92356
E3916_33,0.0401,NA,NA
E3308_35,NA,0.04261,NA
E4346_307,NA,NA,0.38346
E1888_432,NA,0.5401,NA
E516_718,NA,0.8985,NA
E4625_81,NA,0.10025,NA
E4141_436,0.54511,NA,NA
E562_287,NA,NA,0.3584
E3677_600,0.75063,NA,NA
E318_788,NA,NA,0.98622
E836_311,NA,0.38847,NA
E2466_158,NA,0.19674,NA
E921_83,NA,0.10276,NA
E3296_269,NA,NA,0.33584
E760_237,NA,NA,0.29574
E3850_658,NA,NA,0.82331
E3921_760,NA,NA,0.95113
E662_520,NA,NA,0.65038
E1861_768,0.96115,NA,NA
E2479_286,NA,NA,0.35714
E3008_508,NA,0.63534,NA
E2108_459,NA,0.57393,NA
E2760_657,NA,NA,0.82206
E1771_121,NA,0.15038,NA
E4881_782,NA,NA,0.9787
E3335_740,NA,NA,0.92607
E1767_778,NA,0.97368,NA
E3018_487,0.60902,NA,NA
E310_357,0.44612,NA,NA
E2498_627,NA,NA,0.78446
E1419_147,0.18296,NA,NA
E526_459,NA,0.57393,NA
E1613_522,NA,NA,0.65288
E1870_388,0.48496,NA,NA
E3664_352,0.43985,NA,NA
E453_337,NA,NA,0.42105
E182_375,NA,NA,0.46867
E1676_513,0.6416,NA,NA
E3190_502,0.62782,NA,NA
E1229_166,NA,NA,0.20677
E1850_299,NA,NA,0.37343
E2281_525,NA,0.65664,NA
E3626_687,NA,NA,0.85965
E987_161,NA,0.2005,NA
E4301_663,NA,0.82957,NA
E3214_169,NA,NA,0.21053
E3274_707,0.88471,NA,NA
E3518_352,0.43985,NA,NA
E3043_595,NA,NA,0.74436
E2716_194,NA,NA,0.24185
E1542_198,NA,NA,0.24687
E838_507,0.63409,NA,NA
E4932_782,0.9787,NA,NA
E3705_742,0.92857,NA,NA
E3509_660,NA,NA,0.82581
E3908_58,NA,0.07143,NA
E2755_597,NA,NA,0.74687
E3381_711,NA,0.88972,NA
E1315_581,NA,NA,0.72682
E667_224,0.27945,NA,NA
E298_87,NA,0.10777,NA
E3941_310,0.38722,NA,NA
E1027_785,NA,0.98246,NA
E3943_645,NA,NA,0.80702
E4602_176,0.2193,NA,NA
E3714_646,0.80827,NA,NA
E240_390,0.48747,NA,NA
E3493_25,NA,NA,0.03008
E11_556,NA,NA,0.69549
E3442_706,0.88346,NA,NA
E3952_463,NA,NA,0.57895
E1247_369,NA,NA,0.46115
E4929_752,0.9411,NA,NA
E2912_683,NA,0.85464,NA
E4582_493,NA,0.61654,NA
E3910_729,NA,0.91228,NA
E4387_39,NA,0.04762,NA
E4978_401,NA,0.50125,NA
E682_89,0.11028,NA,NA
E4914_506,NA,0.63283,NA
E3898_317,NA,0.39599,NA
E4189_662,NA,0.82832,NA
E3417_422,0.52757,NA,NA
E4382_5,0.00501,NA,NA
E1548_107,NA,0.13283,NA
E3134_745,NA,0.93233,NA
E1913_384,NA,NA,0.47995
E1871_60,0.07393,NA,NA
E4753_13,NA,NA,0.01504
E3746_770,NA,NA,0.96366
E1257_524,NA,0.65539,NA
E1904_316,NA,0.39474,NA
E2749_485,NA,NA,0.60652
E1993_763,0.95489,NA,NA
E4062_783,NA,0.97995,NA
E1246_727,NA,NA,0.90977
E3854_531,0.66416,NA,NA
E4573_495,NA,NA,0.61905
E4029_41,0.05013,NA,NA
E1197_697,0.87218,NA,NA
E4535_703,NA,NA,0.8797
E1159_250,0.31203,NA,NA
E2846_587,NA,0.73434,NA
E2122_91,0.11278,NA,NA
E1681_555,0.69424,NA,NA
E1350_463,NA,NA,0.57895
E3708_743,NA,0.92982,NA
E2681_408,NA,NA,0.51003
E444_795,0.99499,NA,NA
E1884_717,NA,0.89724,NA
E3906_465,0.58145,NA,NA
E1402_67,NA,NA,0.08271
E1039_75,0.09273,NA,NA
E3118_419,NA,0.52381,NA
E4529_393,NA,NA,0.49123
E3204_260,NA,NA,0.32456
E1124_85,NA,0.10526,NA
E4950_656,0.8208,NA,NA
E664_778,0.97368,NA,NA
E2552_552,0.69048,NA,NA
E4421_499,NA,NA,0.62406
E3833_482,0.60276,NA,NA
E674_515,NA,0.64411,NA
E683_791,0.98997,NA,NA
E2997_23,NA,NA,0.02757
E3178_663,NA,NA,0.82957
E4138_636,NA,0.79574,NA
E4450_424,NA,NA,0.53008
E4395_347,0.43358,NA,NA
E795_384,0.47995,NA,NA
E1777_95,NA,0.11779,NA
E2579_482,NA,0.60276,NA
E2550_686,NA,0.8584,NA
