,PseudoTime1,PseudoTime2,PseudoTime3
E136_38,0.04563,NA,NA
E23_70,0.08619,NA,NA
E31_772,NA,0.97592,NA
E160_200,NA,0.25095,NA
E61_744,NA,0.94043,NA
E125_582,0.73511,NA,NA
E193_170,NA,0.21293,NA
E59_73,0.08999,NA,NA
E123_552,NA,NA,0.69708
E134_778,0.98352,NA,NA
E84_225,NA,NA,0.28264
E40_399,0.50317,NA,NA
E34_622,0.7858,NA,NA
E161_565,NA,0.71356,NA
E151_3,0.00127,NA,NA
E129_567,NA,0.7161,NA
E169_199,0.24968,NA,NA
E66_96,0.11914,NA,NA
E138_420,0.52978,NA,NA
E198_209,NA,0.26236,NA
E120_644,0.81369,NA,NA
E187_584,0.73764,NA,NA
E96_280,0.35234,NA,NA
E108_204,NA,0.25602,NA
E156_191,NA,0.23954,NA
E111_105,0.13054,NA,NA
E69_26,0.03042,NA,NA
E87_665,NA,NA,0.8403
E158_95,0.11787,NA,NA
E101_91,NA,0.1128,NA
E80_668,0.84411,NA,NA
E133_506,0.63878,NA,NA
E37_744,0.94043,NA,NA
E10_494,NA,0.62357,NA
E70_473,NA,0.59696,NA
E121_191,0.23954,NA,NA
E170_225,NA,NA,0.28264
E92_94,0.1166,NA,NA
E36_451,0.56907,NA,NA
E71_767,0.96958,NA,NA
E22_8,NA,0.0076,NA
E63_719,0.90875,NA,NA
E90_634,0.80101,NA,NA
E119_265,NA,NA,0.33333
E8_545,0.68821,NA,NA
E104_347,NA,0.43726,NA
E62_528,NA,NA,0.66667
