,PseudoTime1,PseudoTime2,PseudoTime3
E4225_265,NA,0.33083,NA
E184_509,0.63659,NA,NA
E860_266,NA,0.33208,NA
E1032_39,NA,0.04762,NA
E4662_727,0.90977,NA,NA
E836_247,NA,0.30827,NA
E2054_221,NA,0.27569,NA
E3627_485,0.60652,NA,NA
E1421_146,0.1817,NA,NA
E3019_138,0.17168,NA,NA
E3173_233,NA,NA,0.29073
E3472_730,NA,0.91353,NA
E2166_277,NA,NA,0.34586
E3809_437,0.54637,NA,NA
E3097_126,NA,0.15664,NA
E1029_660,NA,NA,0.82581
E61_276,NA,0.34461,NA
E3714_519,0.64912,NA,NA
E1490_343,0.42857,NA,NA
E1228_143,0.17794,NA,NA
E3411_460,0.57519,NA,NA
E3396_36,NA,0.04386,NA
E2678_34,NA,0.04135,NA
E3094_2,0.00125,NA,NA
E182_41,0.05013,NA,NA
E414_602,0.75313,NA,NA
E2724_95,0.11779,NA,NA
E1781_774,NA,0.96867,NA
E2153_353,NA,0.4411,NA
E335_622,NA,NA,0.7782
E4597_47,NA,0.05764,NA
E914_787,NA,0.98496,NA
E2095_154,NA,NA,0.19173
E4117_680,0.85088,NA,NA
E4014_411,0.51378,NA,NA
E4426_268,NA,0.33459,NA
E2789_183,NA,NA,0.22807
E2477_659,0.82456,NA,NA
E668_554,NA,NA,0.69298
E1928_658,NA,NA,0.82331
E332_330,NA,0.41228,NA
E3881_563,0.70426,NA,NA
E3782_196,NA,NA,0.24436
E1934_294,NA,0.36717,NA
E216_780,NA,0.97619,NA
E2552_422,NA,NA,0.52757
E4733_489,0.61153,NA,NA
E406_375,0.46867,NA,NA
E593_433,0.54135,NA,NA
E4620_223,0.2782,NA,NA
E3092_31,0.03759,NA,NA
E2861_78,NA,NA,0.09649
E2949_203,NA,0.25313,NA
E3149_615,NA,NA,0.76942
E4332_538,0.67293,NA,NA
E4575_708,NA,0.88596,NA
E3597_532,0.66541,NA,NA
E717_210,NA,NA,0.2619
E2913_420,0.52506,NA,NA
E4177_381,0.47619,NA,NA
E3538_283,NA,0.35338,NA
E1327_510,NA,0.63784,NA
E2132_332,0.41479,NA,NA
E4782_595,NA,NA,0.74436
E863_488,NA,NA,0.61028
E4686_502,NA,NA,0.62782
E4672_645,NA,0.80702,NA
E4889_223,0.2782,NA,NA
E3777_97,NA,0.1203,NA
E2018_230,NA,0.28697,NA
E1104_559,NA,NA,0.69925
E603_23,NA,NA,0.02757
E219_189,NA,0.23559,NA
E4158_499,NA,0.62406,NA
E1065_229,NA,0.28571,NA
E3774_385,NA,0.4812,NA
E2942_482,0.60276,NA,NA
E2773_329,NA,NA,0.41103
E2854_302,NA,NA,0.37719
E3208_478,0.59774,NA,NA
E3410_753,NA,0.94236,NA
E4617_185,NA,0.23058,NA
E918_454,NA,NA,0.56767
E1414_411,0.51378,NA,NA
E3338_170,NA,NA,0.21178
E239_468,0.58521,NA,NA
E4560_484,NA,NA,0.60526
E394_608,0.76065,NA,NA
E2468_299,NA,0.37343,NA
E3640_434,0.54261,NA,NA
E4002_33,NA,0.0401,NA
E4930_305,0.38095,NA,NA
E57_56,NA,0.06892,NA
E342_735,0.9198,NA,NA
E2172_121,NA,NA,0.15038
E2435_306,0.38221,NA,NA
E3810_156,NA,NA,0.19424
E580_312,NA,NA,0.38972
E839_736,NA,0.92105,NA
E1339_219,NA,0.27318,NA
E1616_689,0.86216,NA,NA
E4913_403,0.50376,NA,NA
E1050_284,0.35464,NA,NA
E4794_195,NA,NA,0.24311
E2340_373,0.46617,NA,NA
E4080_710,0.88847,NA,NA
E2713_132,0.16416,NA,NA
E3101_797,NA,0.99749,NA
E3211_323,0.40351,NA,NA
E1581_34,NA,NA,0.04135
E4374_638,NA,NA,0.79825
E775_726,NA,0.90852,NA
E2234_148,NA,NA,0.18421
E3844_648,0.81078,NA,NA
E858_14,0.01629,NA,NA
E2039_105,NA,NA,0.13033
E1562_529,0.66165,NA,NA
E2644_105,NA,0.13033,NA
E701_348,0.43484,NA,NA
E1205_762,NA,NA,0.95363
E257_516,NA,NA,0.64536
E3922_529,0.66165,NA,NA
E4948_625,0.78195,NA,NA
E4970_191,NA,NA,0.2381
E4574_517,NA,NA,0.64662
E2525_10,0.01128,NA,NA
E2541_141,NA,NA,0.17544
E4867_752,0.9411,NA,NA
E3301_549,NA,NA,0.68672
E3991_47,NA,0.05764,NA
E1160_784,NA,NA,0.9812
E1752_167,0.20802,NA,NA
E1370_131,NA,NA,0.16291
E1410_799,NA,NA,1.0
E1585_220,0.27444,NA,NA
E1551_399,0.49875,NA,NA
E3635_546,NA,NA,0.68296
E1550_736,NA,0.92105,NA
E4065_300,0.37469,NA,NA
E202_445,NA,0.55639,NA
E4438_191,NA,NA,0.2381
E204_126,NA,NA,0.15664
E4322_362,NA,0.45238,NA
E201_778,0.97368,NA,NA
E3934_353,NA,NA,0.4411
E859_112,NA,0.1391,NA
E399_248,NA,NA,0.30952
E514_206,NA,NA,0.25689
E4730_730,NA,0.91353,NA
E4972_163,NA,0.20301,NA
E2860_681,NA,NA,0.85213
E609_333,NA,0.41604,NA
E1957_386,NA,NA,0.48246
E787_109,NA,NA,0.13534
E4443_478,0.59774,NA,NA
E1389_366,NA,0.45739,NA
E1780_711,NA,NA,0.88972
E1673_545,NA,NA,0.6817
E2505_282,0.35213,NA,NA
E727_325,NA,NA,0.40602
E4464_470,0.58772,NA,NA
E926_566,0.70802,NA,NA
E3133_502,0.62782,NA,NA
E1275_15,NA,NA,0.01754
E2739_742,0.92857,NA,NA
E3147_314,NA,NA,0.39223
E2098_792,0.99123,NA,NA
E1604_194,NA,0.24185,NA
E1448_157,0.19549,NA,NA
E2147_739,NA,NA,0.92481
E4911_352,NA,0.43985,NA
E1238_367,NA,0.45865,NA
E3746_229,0.28571,NA,NA
E1844_73,NA,0.09023,NA
E2925_278,NA,NA,0.34712
E690_301,0.37594,NA,NA
E961_287,0.3584,NA,NA
E4822_436,NA,NA,0.54511
E434_433,0.54135,NA,NA
E689_564,NA,NA,0.70551
E805_686,NA,0.8584,NA
E1863_623,0.77945,NA,NA
E2888_618,NA,NA,0.77318
E3182_576,NA,NA,0.72055
E676_615,0.76942,NA,NA
E4980_48,NA,0.0589,NA
E3856_335,0.41855,NA,NA
E981_193,0.2406,NA,NA
E746_721,0.90226,NA,NA
E3638_441,NA,NA,0.55138
E4849_8,NA,0.00877,NA
E3385_796,0.99624,NA,NA
E731_37,NA,0.04511,NA
E1447_340,NA,0.42481,NA
E584_91,NA,0.11278,NA
E121_155,0.19298,NA,NA
E2337_790,0.98872,NA,NA
E2253_556,0.69549,NA,NA
E96_758,0.94862,NA,NA
E4989_637,0.79699,NA,NA
E3294_395,NA,0.49373,NA
E1026_652,0.81579,NA,NA
E2331_694,0.86842,NA,NA
E1196_309,0.38596,NA,NA
E4883_360,0.44987,NA,NA
E3138_157,0.19549,NA,NA
E3811_26,0.03133,NA,NA
E2009_744,0.93108,NA,NA
E2278_471,0.58897,NA,NA
E952_695,0.86967,NA,NA
E2554_241,0.30075,NA,NA
E4213_225,NA,0.2807,NA
E4589_433,NA,NA,0.54135
E872_438,NA,NA,0.54762
E3866_329,NA,NA,0.41103
E2126_442,0.55263,NA,NA
E2679_243,0.30326,NA,NA
E1247_668,NA,NA,0.83584
E2935_492,0.61529,NA,NA
E3206_159,0.19799,NA,NA
E3271_432,NA,NA,0.5401
E2821_216,NA,NA,0.26942
E295_586,NA,NA,0.73308
E1118_68,0.08396,NA,NA
E1165_500,NA,NA,0.62531
E1715_571,NA,0.71429,NA
E4348_507,0.63409,NA,NA
E3672_349,NA,NA,0.43609
E3658_514,0.64286,NA,NA
E1210_174,0.21679,NA,NA
E4347_423,0.52882,NA,NA
E3048_205,NA,0.25564,NA
E2002_295,NA,NA,0.36842
E4168_33,0.0401,NA,NA
E3185_284,0.35464,NA,NA
E1567_515,NA,NA,0.64411
E931_251,NA,0.31328,NA
E3808_213,NA,0.26566,NA
E2998_101,0.12531,NA,NA
E684_436,NA,0.54511,NA
E3076_742,NA,0.92857,NA
E55_690,NA,NA,0.86341
E240_131,NA,NA,0.16291
E3716_218,NA,NA,0.27193
E1202_141,NA,NA,0.17544
E3693_147,NA,NA,0.18296
E2770_583,0.72932,NA,NA
E1612_683,0.85464,NA,NA
E761_589,0.73684,NA,NA
E932_9,NA,0.01003,NA
E4602_663,NA,NA,0.82957
E3604_582,NA,0.72807,NA
E2839_297,0.37093,NA,NA
E2567_768,0.96115,NA,NA
E421_371,NA,0.46366,NA
E2330_146,NA,NA,0.1817
E4888_690,NA,NA,0.86341
E594_774,0.96867,NA,NA
E369_660,0.82581,NA,NA
E911_517,0.64662,NA,NA
E3476_766,0.95865,NA,NA
E2094_657,NA,0.82206,NA
E361_282,0.35213,NA,NA
E428_634,0.79323,NA,NA
E4762_310,0.38722,NA,NA
E1478_186,0.23183,NA,NA
E3660_443,NA,NA,0.55388
E2303_200,NA,0.24937,NA
E2840_424,0.53008,NA,NA
E351_168,NA,0.20927,NA
E1665_215,0.26817,NA,NA
E605_542,0.67794,NA,NA
E576_609,NA,NA,0.7619
E3003_293,0.36591,NA,NA
E2408_799,NA,1.0,NA
E2774_473,0.59148,NA,NA
E3523_428,0.53509,NA,NA
E2577_457,0.57143,NA,NA
E438_266,0.33208,NA,NA
E116_310,NA,0.38722,NA
E2706_84,NA,0.10401,NA
E3602_268,NA,NA,0.33459
E3544_186,NA,0.23183,NA
E2320_787,NA,NA,0.98496
E2439_51,NA,0.06266,NA
E368_463,NA,0.57895,NA
E450_386,0.48246,NA,NA
E4857_512,NA,NA,0.64035
E3783_316,NA,NA,0.39474
E526_650,NA,0.81328,NA
E2301_568,0.71053,NA,NA
E2373_558,0.69799,NA,NA
E1444_42,0.05138,NA,NA
E4274_717,NA,NA,0.89724
E1175_199,NA,0.24812,NA
E3095_280,0.34962,NA,NA
E3079_754,NA,NA,0.94361
E2345_435,NA,NA,0.54386
E2815_348,0.43484,NA,NA
E4632_538,0.67293,NA,NA
E657_411,0.51378,NA,NA
E1557_62,0.07644,NA,NA
E967_712,0.89098,NA,NA
E3975_488,NA,0.61028,NA
E1211_290,0.36216,NA,NA
E4061_723,0.90476,NA,NA
E248_202,NA,0.25188,NA
E3813_531,0.66416,NA,NA
E141_86,NA,NA,0.10652
E736_195,0.24311,NA,NA
E3949_730,NA,0.91353,NA
E3545_189,NA,NA,0.23559
E4091_1,0.0,NA,NA
E1200_564,NA,NA,0.70551
E1708_422,NA,0.52757,NA
E388_383,NA,0.4787,NA
E3363_63,NA,NA,0.07769
E3786_761,0.95238,NA,NA
E3961_545,NA,0.6817,NA
E1908_663,NA,NA,0.82957
E4154_635,NA,NA,0.79449
E2884_448,0.56015,NA,NA
E3645_451,NA,NA,0.56391
E2103_457,NA,NA,0.57143
E2203_373,NA,NA,0.46617
E277_138,NA,0.17168,NA
E1463_140,0.17419,NA,NA
E197_320,NA,0.39975,NA
E4242_681,NA,0.85213,NA
E4583_333,0.41604,NA,NA
E3847_217,NA,NA,0.27068
E146_328,0.40977,NA,NA
E3384_193,NA,NA,0.2406
E2533_397,NA,0.49624,NA
E4060_654,0.8183,NA,NA
E338_529,0.66165,NA,NA
E1054_311,NA,NA,0.38847
E2820_472,NA,0.59023,NA
E37_392,0.48997,NA,NA
E1097_277,0.34586,NA,NA
E2314_675,0.84461,NA,NA
E2600_680,0.85088,NA,NA
E4428_671,NA,NA,0.8396
E60_41,NA,NA,0.05013
E3990_711,0.88972,NA,NA
E3118_299,NA,NA,0.37343
E1726_514,0.64286,NA,NA
E714_661,NA,NA,0.82707
E852_755,NA,NA,0.94486
E87_490,NA,NA,0.61278
E2530_345,0.43108,NA,NA
E4217_761,0.95238,NA,NA
E1973_1,NA,0.0,NA
E352_710,NA,NA,0.88847
E2075_605,NA,NA,0.75689
E3806_530,NA,NA,0.66291
E3246_692,0.86591,NA,NA
E1930_424,0.53008,NA,NA
E3707_488,NA,0.61028,NA
E4265_461,NA,0.57644,NA
E3151_91,NA,NA,0.11278
E881_422,0.52757,NA,NA
E1372_251,NA,NA,0.31328
E2068_672,0.84085,NA,NA
E16_772,0.96617,NA,NA
E4313_567,NA,NA,0.70927
E2417_203,NA,NA,0.25313
E2502_373,0.46617,NA,NA
E101_547,NA,0.68421,NA
E3005_433,0.54135,NA,NA
E778_751,NA,0.93985,NA
E4916_762,0.95363,NA,NA
E3203_638,0.79825,NA,NA
E4819_410,0.51253,NA,NA
E536_663,NA,0.82957,NA
E4577_369,NA,0.46115,NA
E4839_261,NA,NA,0.32581
E1958_237,NA,0.29574,NA
E2619_477,0.59649,NA,NA
E2509_747,0.93484,NA,NA
E2909_710,0.88847,NA,NA
E767_533,NA,0.66667,NA
E1808_770,NA,0.96366,NA
E71_319,0.3985,NA,NA
E3143_184,0.22932,NA,NA
E1933_757,0.94737,NA,NA
E221_652,NA,0.81579,NA
E23_75,0.09273,NA,NA
E4489_546,0.68296,NA,NA
E3126_100,0.12406,NA,NA
E4603_95,0.11779,NA,NA
E3362_177,0.22055,NA,NA
E1025_522,0.65288,NA,NA
E2204_267,0.33333,NA,NA
E3933_121,NA,NA,0.15038
E4942_732,0.91604,NA,NA
E3567_364,NA,NA,0.45489
E1101_322,0.40226,NA,NA
E2322_143,NA,NA,0.17794
E3461_635,NA,NA,0.79449
E4740_566,NA,NA,0.70802
E3481_500,NA,NA,0.62531
E894_358,0.44737,NA,NA
E2034_441,0.55138,NA,NA
E4070_276,0.34461,NA,NA
E1234_250,NA,NA,0.31203
E1625_651,NA,NA,0.81454
E3729_453,0.56642,NA,NA
E608_670,NA,NA,0.83835
E969_203,NA,0.25313,NA
E4881_176,0.2193,NA,NA
E3074_280,0.34962,NA,NA
E516_162,NA,0.20175,NA
E3144_408,NA,NA,0.51003
E2690_560,0.7005,NA,NA
E1887_524,NA,0.65539,NA
E3773_304,0.3797,NA,NA
E1924_227,NA,0.28321,NA
E4156_600,NA,NA,0.75063
E971_279,0.34837,NA,NA
E4069_598,0.74812,NA,NA
E139_60,NA,NA,0.07393
E738_621,0.77694,NA,NA
E3798_242,NA,NA,0.30201
E1198_633,0.79198,NA,NA
E2385_109,0.13534,NA,NA
E2212_280,0.34962,NA,NA
E347_714,0.89348,NA,NA
E1285_333,NA,NA,0.41604
E1324_499,0.62406,NA,NA
E884_391,NA,0.48872,NA
E1443_662,NA,NA,0.82832
E3107_60,0.07393,NA,NA
E154_770,NA,0.96366,NA
E596_388,0.48496,NA,NA
E2670_673,NA,NA,0.84211
E4755_127,0.15789,NA,NA
E2374_699,NA,0.87469,NA
E4689_455,0.56892,NA,NA
E1251_686,NA,0.8584,NA
E2256_650,NA,NA,0.81328
E1521_250,NA,0.31203,NA
E4446_442,0.55263,NA,NA
E3885_359,0.44862,NA,NA
E1215_52,0.06391,NA,NA
E2964_244,NA,NA,0.30451
E3232_735,0.9198,NA,NA
E3770_87,NA,0.10777,NA
E1199_504,0.63033,NA,NA
E1209_411,0.51378,NA,NA
E3221_705,NA,0.88221,NA
E1669_785,0.98246,NA,NA
E2231_179,NA,0.22306,NA
E4567_307,NA,NA,0.38346
E2318_236,NA,NA,0.29449
E2970_282,0.35213,NA,NA
E3880_101,NA,NA,0.12531
E4043_426,NA,NA,0.53258
E3845_703,0.8797,NA,NA
E4999_183,NA,NA,0.22807
E656_502,NA,0.62782,NA
E3318_723,0.90476,NA,NA
E223_367,0.45865,NA,NA
E945_393,0.49123,NA,NA
E1468_366,NA,0.45739,NA
E560_26,NA,0.03133,NA
E3069_417,NA,0.5213,NA
E2876_714,0.89348,NA,NA
E1020_514,NA,NA,0.64286
E1761_408,NA,0.51003,NA
E1225_34,NA,0.04135,NA
E3405_765,0.95739,NA,NA
E3456_786,0.98371,NA,NA
E4964_682,NA,NA,0.85338
E4444_113,0.14035,NA,NA
E4969_759,NA,0.94987,NA
E323_227,0.28321,NA,NA
E2999_658,0.82331,NA,NA
E3213_553,NA,NA,0.69173
E4885_394,NA,0.49248,NA
E3045_165,0.20551,NA,NA
E4568_102,NA,NA,0.12657
E3676_130,NA,NA,0.16165
E2022_633,NA,0.79198,NA
E191_489,NA,NA,0.61153
E2621_1,NA,NA,0.0
E278_29,0.03509,NA,NA
E3414_320,0.39975,NA,NA
E853_262,NA,NA,0.32707
E2572_538,0.67293,NA,NA
E2273_563,0.70426,NA,NA
E53_753,0.94236,NA,NA
E1584_713,NA,0.89223,NA
E2932_516,NA,NA,0.64536
E123_481,NA,NA,0.6015
E2951_767,NA,0.9599,NA
E2816_133,0.16541,NA,NA
E1162_731,NA,NA,0.91479
E1528_535,NA,0.66917,NA
E2346_643,NA,NA,0.80451
E1583_296,0.36967,NA,NA
E3249_113,NA,0.14035,NA
E1838_429,0.53634,NA,NA
E3535_35,NA,0.04261,NA
E2496_518,NA,NA,0.64787
E1749_453,NA,0.56642,NA
E2074_381,NA,NA,0.47619
E379_88,0.10902,NA,NA
E426_548,NA,NA,0.68546
E4831_195,NA,NA,0.24311
E4870_590,NA,0.7381,NA
E2275_792,0.99123,NA,NA
E2141_476,NA,NA,0.59524
E454_26,0.03133,NA,NA
E3129_180,NA,NA,0.22431
E4296_749,NA,NA,0.93734
E3792_556,0.69549,NA,NA
E4656_760,0.95113,NA,NA
E1204_497,NA,NA,0.62155
E4488_362,NA,0.45238,NA
E2255_523,0.65414,NA,NA
E3675_631,0.78947,NA,NA
E769_472,0.59023,NA,NA
E750_253,0.31579,NA,NA
E3205_567,NA,0.70927,NA
E1295_578,0.72306,NA,NA
E2209_605,NA,NA,0.75689
E4120_421,NA,0.52632,NA
E408_739,0.92481,NA,NA
E3955_445,NA,NA,0.55639
E444_102,NA,NA,0.12657
E1909_751,NA,0.93985,NA
E4626_291,0.36341,NA,NA
E4433_723,NA,NA,0.90476
E3023_79,0.09774,NA,NA
E3218_462,0.57769,NA,NA
E3034_774,0.96867,NA,NA
E4875_407,NA,NA,0.50877
E4985_510,NA,NA,0.63784
E2182_692,NA,0.86591,NA
E3345_747,NA,NA,0.93484
E2326_122,NA,0.15163,NA
E1631_139,0.17293,NA,NA
E782_731,0.91479,NA,NA
E2858_581,NA,NA,0.72682
E1512_602,NA,0.75313,NA
E1535_306,NA,NA,0.38221
E2261_403,0.50376,NA,NA
E558_434,0.54261,NA,NA
E4034_530,0.66291,NA,NA
E2683_287,0.3584,NA,NA
E3191_373,NA,NA,0.46617
E4090_756,0.94612,NA,NA
E1479_174,NA,NA,0.21679
E2195_84,NA,NA,0.10401
E346_315,NA,0.39348,NA
E522_524,0.65539,NA,NA
E1380_112,NA,0.1391,NA
E723_169,NA,0.21053,NA
E621_383,0.4787,NA,NA
E1304_478,NA,0.59774,NA
E2561_487,NA,NA,0.60902
E3115_592,0.7406,NA,NA
E3332_470,NA,0.58772,NA
E1291_121,0.15038,NA,NA
E4119_410,NA,NA,0.51253
E2987_477,0.59649,NA,NA
E4809_700,0.87594,NA,NA
E538_280,NA,NA,0.34962
E304_88,NA,0.10902,NA
E1906_682,NA,NA,0.85338
E3598_602,NA,0.75313,NA
E4988_23,NA,0.02757,NA
E73_611,NA,0.76441,NA
E2428_174,NA,NA,0.21679
E253_242,NA,0.30201,NA
E4455_104,0.12907,NA,NA
E4355_691,NA,0.86466,NA
E4095_171,NA,NA,0.21303
E3426_227,NA,0.28321,NA
E2269_592,0.7406,NA,NA
E400_146,NA,0.1817,NA
E3399_202,0.25188,NA,NA
E1592_66,NA,NA,0.08145
E520_348,0.43484,NA,NA
E744_19,NA,0.02256,NA
E194_564,NA,NA,0.70551
E2546_155,NA,NA,0.19298
E472_625,NA,0.78195,NA
E4533_714,0.89348,NA,NA
E2480_34,0.04135,NA,NA
E2277_796,0.99624,NA,NA
E1300_19,0.02256,NA,NA
E2049_279,0.34837,NA,NA
E199_95,0.11779,NA,NA
E1318_76,NA,0.09398,NA
E129_124,NA,0.15414,NA
E1078_527,NA,NA,0.65915
E3204_588,0.73559,NA,NA
E3780_737,NA,NA,0.92231
E3223_577,0.7218,NA,NA
E3682_233,NA,NA,0.29073
E4919_285,0.35589,NA,NA
E3827_438,NA,NA,0.54762
E1747_285,NA,NA,0.35589
E4491_375,0.46867,NA,NA
E1049_307,0.38346,NA,NA
E2333_273,0.34085,NA,NA
E2218_735,NA,0.9198,NA
E2967_368,0.4599,NA,NA
E4965_423,NA,0.52882,NA
E3995_777,NA,0.97243,NA
E1700_284,NA,0.35464,NA
E2705_226,0.28195,NA,NA
E941_531,NA,0.66416,NA
E3231_41,NA,0.05013,NA
E1313_413,NA,0.51629,NA
E1905_201,0.25063,NA,NA
E85_387,0.48371,NA,NA
E2133_85,0.10526,NA,NA
E484_593,NA,0.74185,NA
E264_13,0.01504,NA,NA
E2171_235,NA,0.29323,NA
E3980_133,0.16541,NA,NA
E1613_20,0.02381,NA,NA
E3286_685,0.85714,NA,NA
E1717_768,0.96115,NA,NA
E1531_494,0.61779,NA,NA
E3744_240,NA,NA,0.2995
E3696_658,0.82331,NA,NA
E4515_543,NA,NA,0.6792
E148_203,NA,NA,0.25313
E1985_3,0.00251,NA,NA
E3634_86,NA,0.10652,NA
E1981_718,NA,NA,0.8985
E4387_790,NA,NA,0.98872
E2453_130,NA,NA,0.16165
E938_626,NA,0.78321,NA
E232_189,0.23559,NA,NA
E4066_662,NA,0.82832,NA
E4688_396,NA,0.49499,NA
E752_243,0.30326,NA,NA
E2497_47,NA,NA,0.05764
E3177_573,NA,NA,0.71679
E2012_18,NA,0.0213,NA
E1422_598,NA,0.74812,NA
E4917_309,NA,NA,0.38596
E655_87,NA,NA,0.10777
E1857_160,0.19925,NA,NA
E4159_304,NA,0.3797,NA
E4421_273,0.34085,NA,NA
E3796_218,NA,0.27193,NA
E3454_281,NA,0.35088,NA
E1019_283,NA,0.35338,NA
E763_189,0.23559,NA,NA
E2452_689,0.86216,NA,NA
E4232_241,NA,0.30075,NA
E4073_653,NA,0.81704,NA
E2538_146,NA,0.1817,NA
E4200_538,0.67293,NA,NA
E1855_527,0.65915,NA,NA
E2035_90,0.11153,NA,NA
E3326_699,NA,0.87469,NA
E3785_379,0.47368,NA,NA
E3008_121,NA,NA,0.15038
E1057_639,NA,0.7995,NA
E646_346,0.43233,NA,NA
E2518_632,NA,0.79073,NA
E4974_339,NA,0.42356,NA
E1907_553,0.69173,NA,NA
E3469_210,NA,NA,0.2619
E2192_2,NA,NA,0.00125
E2016_701,NA,0.87719,NA
E2756_706,NA,0.88346,NA
E3322_106,NA,NA,0.13158
E2414_405,NA,NA,0.50627
E1586_620,0.77569,NA,NA
E1706_664,NA,0.83083,NA
E3721_679,0.84962,NA,NA
E1391_251,NA,NA,0.31328
E3312_673,NA,NA,0.84211
E4305_351,NA,0.4386,NA
E821_433,NA,0.54135,NA
E1428_579,NA,NA,0.72431
E4320_310,NA,NA,0.38722
E3791_743,NA,0.92982,NA
E4845_186,0.23183,NA,NA
E4354_191,NA,NA,0.2381
E4340_278,0.34712,NA,NA
E3999_752,NA,NA,0.9411
E3273_33,NA,NA,0.0401
E331_315,0.39348,NA,NA
E3606_168,0.20927,NA,NA
E4727_476,NA,0.59524,NA
E1668_172,NA,NA,0.21429
E2801_87,NA,NA,0.10777
E2359_352,0.43985,NA,NA
E28_283,0.35338,NA,NA
E1591_675,NA,0.84461,NA
E3636_291,NA,0.36341,NA
E850_155,0.19298,NA,NA
E3390_413,NA,0.51629,NA
E956_695,NA,NA,0.86967
E2665_503,NA,NA,0.62907
E3903_793,NA,0.99248,NA
E2088_72,NA,NA,0.08897
E2687_166,NA,NA,0.20677
E2898_755,NA,0.94486,NA
E3848_418,0.52256,NA,NA
E2156_168,0.20927,NA,NA
E3965_394,NA,NA,0.49248
E1332_382,NA,0.47744,NA
E467_127,0.15789,NA,NA
E3916_239,0.29825,NA,NA
E126_459,0.57393,NA,NA
E3526_286,NA,NA,0.35714
E875_627,NA,0.78446,NA
E4961_542,NA,0.67794,NA
E1568_753,0.94236,NA,NA
E4661_259,NA,NA,0.32331
E4745_685,NA,0.85714,NA
E3954_426,0.53258,NA,NA
E4748_788,NA,0.98622,NA
E936_501,0.62657,NA,NA
E4759_114,0.1416,NA,NA
E1988_739,NA,NA,0.92481
E1542_105,NA,NA,0.13033
E2482_788,0.98622,NA,NA
E2776_611,0.76441,NA,NA
E2368_538,NA,NA,0.67293
E2899_70,NA,NA,0.08647
E466_399,0.49875,NA,NA
E4998_466,NA,NA,0.58271
E3323_430,0.53759,NA,NA
E1845_407,NA,0.50877,NA
E1722_33,0.0401,NA,NA
E3842_168,0.20927,NA,NA
E933_684,NA,NA,0.85589
E3031_748,NA,NA,0.93609
E1861_474,NA,NA,0.59273
