TF	Target	EdgeWeight
G79	G61	0.005604430567473173
G91	G73	0.005604266654700041
G82	G8	0.0056040408089756966
G75	G41	0.005604026839137077
G79	G9	0.005603987257927656
G78	G28	0.005603819154202938
G70	G22	0.005603734869509935
G43	G30	0.005603427067399025
G1	G93	0.005603250581771135
G44	G65	0.0056029921397566795
G78	G94	0.005602989811450243
G78	G65	0.005602891091257334
G44	G61	0.005602774675935507
G18	G8	0.005602763034403324
G4	G97	0.005602586083114147
G13	G71	0.005602370481938124
G70	G49	0.005602274090051651
G97	G79	0.005602193996310234
G70	G56	0.005602182820439339
G75	G37	0.005602104123681784
G38	G3	0.005602019838988781
G40	G31	0.005601957440376282
G43	G16	0.00560193695127964
G26	G71	0.005601807497441769
G97	G93	0.0056013623252511024
G9	G31	0.005601264536380768
G32	G78	0.005601240321993828
G50	G68	0.00560107221826911
G51	G76	0.005601012613624334
G26	G64	0.005600927863270044
G97	G13	0.00560047896578908
G8	G80	0.005600358359515667
G44	G89	0.005600332748144865
G70	G93	0.005599794443696737
G82	G60	0.0055997297167778015
G90	G8	0.005599597003310919
G52	G100	0.0055992696434259415
G4	G47	0.0055990382097661495
G20	G11	0.005598902702331543
G38	G63	0.005598830059170723
G4	G63	0.005598578602075577
G100	G9	0.005598335526883602
G8	G89	0.005598284769803286
G43	G59	0.005598209332674742
G75	G98	0.0055981953628361225
G85	G79	0.005598181858658791
G15	G40	0.005598167888820171
G78	G88	0.005597745534032583
G75	G20	0.005597738083451986
G4	G96	0.005597681738436222
G44	G4	0.0055972072295844555
G26	G59	0.005597187206149101
G20	G41	0.005597163923084736
G10	G27	0.005597116891294718
G77	G9	0.005596835166215897
G4	G79	0.005596634931862354
G32	G30	0.00559655949473381
G97	G38	0.005596546456217766
G49	G93	0.005596214905381203
G8	G18	0.00559619814157486
G97	G4	0.0055961511097848415
G8	G81	0.005596128758043051
G45	G4	0.0055960542522370815
G43	G21	0.005596027243882418
G51	G68	0.005595906171947718
G43	G68	0.005595776252448559
G52	G49	0.0055957576259970665
G86	G55	0.005595716182142496
G79	G31	0.005595657508820295
G51	G70	0.005595645867288113
G78	G6	0.005595621187239885
G52	G90	0.005595454480499029
G28	G79	0.00559536786749959
G2	G14	0.005595298949629068
G33	G15	0.005594955291599035
G78	G83	0.005594938527792692
G2	G93	0.005594898015260696
G54	G11	0.0055948831140995026
G53	G99	0.005594814661890268
G1	G38	0.005594796501100063
G50	G11	0.005594524089246988
G53	G94	0.005594093818217516
G51	G7	0.005594026297330856
G13	G27	0.00559399975463748
G20	G34	0.005593905225396156
G7	G8	0.005593840032815933
G28	G54	0.005593765061348677
G78	G77	0.005593632813543081
G85	G72	0.005593462381511927
G4	G73	0.005593432579189539
G40	G85	0.00559338228777051
G8	G9	0.00559331476688385
G97	G81	0.005593299865722656
G1	G15	0.005593217443674803
G38	G2	0.005593211855739355
G99	G25	0.005592953879386187
G52	G23	0.005592730827629566
G78	G38	0.005592585541307926
G31	G24	0.005592464469373226
G51	G78	0.005592268891632557
G91	G19	0.005592264235019684
G33	G34	0.005592175293713808
G70	G76	0.00559209892526269
G49	G94	0.005592063069343567
G40	G41	0.005592018365859985
G32	G88	0.005592013243585825
G98	G73	0.0055920034646987915
G16	G11	0.005591848399490118
G51	G17	0.005591629538685083
G78	G100	0.005591421853750944
G65	G9	0.005591407418251038
G70	G43	0.005591329652816057
G4	G28	0.00559124443680048
G44	G6	0.0055910637602210045
G38	G71	0.0055907838977873325
G46	G50	0.005590776912868023
G94	G8	0.005590717773884535
G51	G84	0.005590695887804031
G40	G90	0.005590649321675301
G78	G51	0.005590612068772316
G65	G100	0.005590532440692186
G8	G5	0.0055904989130795
G97	G91	0.005590473301708698
G75	G34	0.005590307060629129
G46	G27	0.005590144079178572
G28	G23	0.005589957349002361
G38	G23	0.005589663982391357
G51	G22	0.0055894567631185055
G13	G90	0.005589401815086603
G9	G22	0.005589216016232967
G51	G79	0.005589114036411047
G49	G87	0.005589109845459461
G95	G11	0.005589037202298641
G46	G18	0.0055889892391860485
G76	G57	0.005588920321315527
G97	G98	0.005588824860751629
G53	G64	0.0055888039059937
G72	G31	0.005588795989751816
G43	G23	0.005588722415268421
G52	G94	0.00558868795633316
G60	G32	0.005588599480688572
G28	G7	0.005588413681834936
G20	G9	0.005588190630078316
G23	G61	0.005588127765804529
G79	G7	0.005588119383901358
G13	G2	0.005588047206401825
G91	G92	0.0055879950523376465
G67	G78	0.005587975028902292
G53	G11	0.005587959196418524
G76	G34	0.005587888415902853
G52	G35	0.005587813910096884
G85	G81	0.005587557330727577
G70	G48	0.005587530788034201
G52	G3	0.005587412044405937
G78	G74	0.005587071646004915
G8	G76	0.005586994346231222
G45	G5	0.0055869827046990395
G43	G22	0.005586910992860794
G13	G49	0.005586770363152027
G86	G78	0.0055867587216198444
G78	G26	0.005586718209087849
G91	G63	0.005586705170571804
G22	G4	0.00558666093274951
G4	G16	0.005586619023233652
G8	G30	0.005586616694927216
G51	G95	0.0055865999311208725
G98	G36	0.00558658130466938
G92	G26	0.005586552899330854
G85	G99	0.005586482584476471
G79	G14	0.005586328450590372
G26	G49	0.005586264189332724
G13	G82	0.005586252547800541
G78	G8	0.005586196668446064
G98	G81	0.005586194805800915
G65	G74	0.005586076527833939
G97	G22	0.005585996434092522
G1	G31	0.005585992243140936
G78	G62	0.005585991777479649
G51	G34	0.0055857752449810505
G75	G31	0.005585632752627134
G51	G25	0.005585629492998123
G37	G24	0.005585572682321072
G53	G8	0.005585529841482639
G16	G63	0.005585469771176577
G32	G3	0.005585464183241129
G28	G41	0.005585446022450924
G15	G22	0.005585350561887026
G100	G81	0.00558528071269393
G20	G69	0.005585242062807083
G33	G66	0.005585188511759043
G95	G84	0.005585151724517345
G97	G70	0.00558503158390522
G79	G43	0.0055849323980510235
G78	G70	0.005584924481809139
G85	G61	0.005584850907325745
G52	G43	0.005584812723100185
G81	G25	0.00558473402634263
G82	G63	0.0055846250616014
G2	G8	0.005584578961133957
G5	G6	0.005584571976214647
G32	G94	0.005584433674812317
G82	G91	0.005584359169006348
G62	G11	0.005584300495684147
G97	G53	0.005584289785474539
G31	G22	0.005584234371781349
G96	G37	0.005584172438830137
G38	G73	0.0055841547437012196
G91	G24	0.005584103986620903
G2	G9	0.005584074184298515
G99	G34	0.005583918187767267
G97	G82	0.00558388652279973
G96	G9	0.005583633203059435
G97	G78	0.005583610385656357
G6	G31	0.005583493039011955
G79	G45	0.005583482328802347
G43	G60	0.005583398509770632
G33	G6	0.005583330988883972
G78	G19	0.005583292804658413
G51	G6	0.005583179648965597
G5	G11	0.005583114456385374
G26	G1	0.005583111196756363
G2	G25	0.005583109799772501
G91	G15	0.00558307021856308
G1	G52	0.005582958459854126
G78	G72	0.005582889076322317
G77	G25	0.00558279175311327
G20	G56	0.005582584999501705
G51	G14	0.005582570564001799
G78	G29	0.005582564510405064
G14	G19	0.005582380574196577
G53	G61	0.005582344718277454
G4	G99	0.0055823419243097305
G85	G2	0.005582340061664581
G52	G67	0.005582327488809824
G13	G38	0.005582091398537159
G44	G71	0.005581947043538094
G51	G55	0.00558187672868371
G95	G73	0.005581791512668133
G65	G90	0.005581746809184551
G16	G49	0.005581711884588003
G59	G90	0.005581704434007406
G51	G58	0.005581631790846586
G86	G66	0.005581630393862724
G52	G41	0.005581512115895748
G97	G77	0.005581446923315525
G46	G73	0.005581364035606384
G13	G21	0.0055813174694776535
G90	G29	0.005581264849752188
G38	G30	0.005581253673881292
G86	G6	0.0055812057107687
G16	G24	0.005581204779446125
G4	G71	0.005581006407737732
G23	G78	0.005580956116318703
G70	G37	0.005580954719334841
G9	G34	0.005580741912126541
G4	G60	0.005580689758062363
G38	G29	0.005580574739724398
G38	G79	0.005580534227192402
G4	G42	0.005580435506999493
G95	G94	0.005580242723226547
G49	G64	0.005580229219049215
G86	G68	0.005580191034823656
G100	G31	0.005580172874033451
G65	G30	0.005579909775406122
G85	G93	0.005579681135714054
G75	G15	0.005579585675150156
G20	G37	0.005579582415521145
G98	G67	0.005579532589763403
G52	G36	0.005579303950071335
G4	G15	0.005579193588346243
G62	G49	0.005579125136137009
G90	G59	0.005579077173024416
G90	G1	0.005579075776040554
G33	G75	0.005578940734267235
G33	G93	0.005578791256994009
G33	G9	0.005578659009188414
G22	G78	0.005578549578785896
G1	G25	0.0055784001015126705
G67	G57	0.0055783758871257305
G62	G32	0.005578374024480581
G98	G30	0.005578345153480768
G33	G80	0.005578340031206608
G4	G81	0.005578330717980862
G4	G38	0.005578249227255583
G62	G34	0.005578208714723587
G67	G27	0.00557818403467536
G52	G68	0.005578084848821163
G79	G93	0.005578037817031145
G96	G11	0.005577937699854374
G31	G67	0.0055779339745640755
G4	G29	0.005577925126999617
G76	G56	0.005577747710049152
G20	G22	0.005577640607953072
G9	G41	0.005577587056905031
G20	G6	0.005577506963163614
G55	G90	0.005577451549470425
G97	G49	0.005577446427196264
G33	G8	0.0055772182531654835
G53	G31	0.005577140487730503
G53	G60	0.00557668274268508
G4	G94	0.005576586816459894
G32	G84	0.005576565396040678
G43	G4	0.005576559342443943
G33	G56	0.005576526280492544
G55	G52	0.005576509982347488
G5	G95	0.0055764964781701565
G23	G49	0.005576412193477154
G96	G83	0.005576369818300009
G23	G32	0.0055763451382517815
G86	G20	0.005576243624091148
G92	G86	0.0055762301199138165
G17	G68	0.005576013587415218
G25	G67	0.005575978197157383
G46	G8	0.005575917661190033
G80	G97	0.005575908813625574
G94	G97	0.005575807765126228
G2	G90	0.005575774237513542
G51	G98	0.005575742572546005
G46	G37	0.005575689021497965
G46	G26	0.005575682036578655
G10	G88	0.00557559821754694
G77	G48	0.005575553048402071
G14	G9	0.005575540475547314
G52	G91	0.0055753919295966625
G97	G83	0.005575266201049089
G75	G93	0.005575229879468679
G70	G15	0.005575218703597784
G8	G6	0.005575189832597971
G70	G65	0.005575069226324558
G78	G79	0.005575066898018122
G83	G32	0.005574995186179876
G90	G60	0.005574970506131649
G12	G38	0.005574963986873627
G17	G91	0.005574892275035381
G85	G8	0.0055748769082129
G45	G54	0.00557485967874527
G33	G83	0.005574764683842659
G57	G24	0.005574751179665327
G16	G4	0.0055746338330209255
G46	G38	0.005574535112828016
G79	G95	0.005574511364102364
G70	G31	0.005574455019086599
G49	G1	0.005574350710958242
G18	G24	0.005574345588684082
G16	G38	0.005574345123022795
G33	G88	0.005574301816523075
G65	G73	0.00557422311976552
G33	G50	0.00557422311976552
G11	G95	0.005574104376137257
G18	G25	0.005574093200266361
G46	G34	0.005574061535298824
G89	G61	0.005573974456638098
G52	G29	0.005573806818574667
G57	G76	0.005573705304414034
G51	G12	0.005573702044785023
G13	G66	0.005573599599301815
G48	G34	0.005573490634560585
G51	G81	0.005573444068431854
G36	G34	0.005573366302996874
G92	G73	0.005573263857513666
G69	G100	0.005573212634772062
G43	G14	0.005573159083724022
G85	G34	0.00557310925796628
G20	G18	0.005572989117354155
G40	G100	0.005572950001806021
G50	G100	0.005572943948209286
G33	G27	0.005572912283241749
G36	G15	0.005572902504354715
G44	G24	0.005572882480919361
G16	G66	0.005572873167693615
G53	G38	0.005572807509452105
G91	G21	0.0055727832950651646
G50	G30	0.005572780035436153
G36	G31	0.00557274604216218
G38	G51	0.005572715774178505
G53	G93	0.005572700407356024
G61	G94	0.005572679918259382
G85	G32	0.005572638940066099
G45	G33	0.005572231020778418
G78	G95	0.005572051741182804
G75	G87	0.005571987014263868
G82	G37	0.005571924615651369
G1	G64	0.00557187432423234
G12	G11	0.005571784917265177
G82	G49	0.005571767222136259
G97	G25	0.0055717346258461475
G65	G53	0.005571689922362566
G33	G42	0.005571651738137007
G17	G79	0.005571543239057064
G44	G78	0.005571455229073763
G16	G98	0.005571415182203054
G18	G29	0.005571358371526003
G18	G95	0.005571137648075819
G26	G68	0.005571097135543823
G52	G80	0.005571069195866585
G18	G92	0.005571065470576286
G100	G95	0.005570991896092892
G13	G100	0.005570954643189907
G60	G11	0.005570948589593172
G1	G80	0.005570924840867519
G77	G32	0.005570883397012949
G26	G53	0.005570795852690935
G20	G53	0.0055707599967718124
G77	G55	0.005570705980062485
G23	G11	0.005570565816015005
G53	G25	0.0055705164559185505
G91	G48	0.005570446141064167
G13	G69	0.005570445209741592
G16	G35	0.005570374894887209
G28	G27	0.005570216104388237
G99	G8	0.005570211913436651
G8	G15	0.005570183042436838
G70	G75	0.005570152308791876
G4	G39	0.005570134148001671
G16	G56	0.005570128560066223
G50	G88	0.005570125766098499
G33	G2	0.005570032633841038
G91	G88	0.005569984205067158
G38	G97	0.005569869186729193
G44	G92	0.005569855682551861
G49	G16	0.0055697099305689335
G80	G68	0.005569684784859419
G8	G60	0.005569444037973881
G49	G53	0.005569424480199814
G9	G15	0.005569264758378267
G86	G18	0.005569241475313902
G78	G67	0.005569238215684891
G77	G45	0.005569197703152895
G71	G24	0.00556919164955616
G40	G93	0.005569150671362877
G70	G85	0.00556912599131465
G58	G30	0.005569118540734053
G1	G67	0.005569111090153456
G51	G100	0.005569071974605322
G50	G6	0.00556903937831521
G77	G21	0.005569013766944408
G36	G40	0.005569006782025099
G4	G98	0.005569005850702524
G67	G96	0.005568989086896181
G16	G32	0.0055689504370093346
G44	G90	0.005568928550928831
G72	G90	0.005568876396864653
G95	G4	0.005568835884332657
G51	G15	0.00556873669847846
G52	G97	0.005568617023527622
G91	G20	0.005568578373640776
G28	G21	0.005568533204495907
G78	G30	0.0055684177204966545
G97	G60	0.005568380933254957
G96	G76	0.005568332504481077
G38	G68	0.005568203516304493
G43	G67	0.005568165332078934
G67	G6	0.005568078253418207
G79	G4	0.0055680410005152225
G4	G53	0.005567940417677164
G26	G14	0.005567931570112705
G97	G68	0.005567915737628937
G38	G89	0.005567876622080803
G91	G90	0.005567869171500206
G6	G34	0.005567836109548807
G100	G5	0.005567811895161867
G17	G19	0.00556773180142045
G70	G71	0.005567727144807577
G97	G80	0.005567695014178753
G40	G68	0.005567655432969332
G92	G77	0.005567625164985657
G2	G3	0.005567545536905527
G81	G9	0.005567505955696106
G41	G20	0.005567390006035566
G49	G32	0.005567254964262247
G43	G9	0.005567037034779787
G50	G25	0.005566984415054321
G43	G64	0.005566915962845087
G50	G7	0.005566891748458147
G45	G98	0.005566789302974939
G49	G11	0.0055667622946202755
G4	G5	0.0055667562410235405
G72	G8	0.005566752050071955
G53	G98	0.005566606763750315
G32	G87	0.005566590931266546
G36	G10	0.0055665816180408
G33	G85	0.0055664461106061935
G11	G81	0.005566413048654795
G46	G70	0.0055662598460912704
G89	G8	0.005566210951656103
G46	G56	0.005566189531236887
G79	G38	0.0055661508813500404
G38	G40	0.005566148087382317
G48	G42	0.005566136911511421
G4	G46	0.005566039588302374
G2	G27	0.005565820727497339
G70	G4	0.005565792787820101
G77	G80	0.005565791390836239
G22	G31	0.005565779283642769
G97	G37	0.005565676838159561
G29	G98	0.005565672647207975
G96	G24	0.005565599072724581
G14	G88	0.005565480329096317
G14	G2	0.005565442610532045
G1	G83	0.005565366242080927
G43	G94	0.005565336439758539
G38	G19	0.005565299652516842
G46	G32	0.005565295461565256
G86	G22	0.005565286614000797
G31	G40	0.005565259139984846
G84	G78	0.005565241444855928
G90	G38	0.005565211176872253
G44	G34	0.005565143655985594
G22	G15	0.005565138068050146
G6	G68	0.005565132945775986
G61	G79	0.005565130151808262
G37	G38	0.005565069615840912
G16	G14	0.0055650570429861546
G55	G22	0.0055649736896157265
G91	G54	0.005564950872212648
G86	G65	0.005564938299357891
G51	G48	0.0055649299174547195
G70	G82	0.005564868915826082
G79	G34	0.005564768798649311
G13	G91	0.005564731080085039
G60	G4	0.0055646514520049095
G70	G19	0.005564586259424686
G76	G24	0.005564464256167412
G70	G86	0.00556440744549036
G1	G98	0.005564328748732805
G8	G25	0.005564154591411352
G1	G99	0.005564105696976185
G95	G85	0.005564033519476652
G62	G68	0.0055639599449932575
G82	G32	0.005563929211348295
G26	G78	0.005563856102526188
G92	G5	0.005563803017139435
G11	G54	0.005563780199736357
G91	G31	0.005563740618526936
G65	G78	0.005563724786043167
G50	G60	0.005563660990446806
G48	G71	0.00556354783475399
G20	G66	0.0055634337477386
G44	G22	0.0055633909069001675
G41	G3	0.005563310347497463
G79	G100	0.005563297774642706
G51	G73	0.0055632577277719975
G75	G42	0.005563137587159872
G75	G8	0.005563132930546999
G77	G68	0.005563111510127783
G97	G48	0.005563051905483007
G26	G45	0.0055630444549024105
G3	G8	0.005562946200370789
G49	G95	0.0055629415437579155
G20	G19	0.005562851205468178
G97	G16	0.0055628507398068905
G68	G91	0.005562846548855305
G40	G5	0.005562766455113888
G43	G97	0.005562633741647005
G98	G45	0.005562628153711557
G10	G34	0.005562606733292341
G96	G52	0.005562600679695606
G38	G64	0.005562420468777418
G67	G94	0.0055623832158744335
G92	G80	0.005562333390116692
G5	G43	0.005562306847423315
G38	G36	0.005562190897762775
G2	G66	0.005562139209359884
G43	G1	0.005562132690101862
G83	G14	0.005562076810747385
G79	G83	0.005562019068747759
G70	G28	0.005562012083828449
G16	G69	0.005561997182667255
G85	G18	0.0055619459599256516
G22	G90	0.00556184584274888
G36	G85	0.0055618188343942165
G16	G91	0.005561491474509239
G44	G38	0.0055614071898162365
G7	G17	0.005561403464525938
G33	G82	0.005561304744333029
G78	G54	0.005561263300478458
G62	G14	0.005561254918575287
G40	G82	0.005561141297221184
G42	G15	0.005561093799769878
G85	G59	0.005561063997447491
G17	G42	0.005561035592108965
G28	G33	0.005560999736189842
G8	G74	0.0055609275586903095
G10	G76	0.005560921039432287
G26	G11	0.0055609168484807014
G32	G33	0.005560863763093948
G51	G2	0.005560836289077997
G81	G32	0.0055608125403523445
G43	G98	0.005560779944062233
G5	G17	0.005560686811804771
G70	G32	0.005560674704611301
G46	G52	0.005560662131756544
G5	G56	0.005560539197176695
G53	G89	0.005560459569096565
G52	G81	0.005560361314564943
G75	G91	0.005560280289500952
G43	G37	0.005560260731726885
G48	G93	0.005560245830565691
G78	G13	0.005560200661420822
G79	G56	0.005560167133808136
G52	G34	0.005560161545872688
G86	G37	0.00556004885584116
G77	G92	0.005560046527534723
G44	G83	0.005559959448873997
G58	G64	0.005559926386922598
G43	G50	0.005559920333325863
G51	G87	0.005559911020100117
G56	G17	0.005559909623116255
G72	G64	0.005559885874390602
G60	G90	0.005559882614761591
G26	G52	0.005559880286455154
G13	G98	0.005559841636568308
G13	G1	0.0055598365142941475
G24	G9	0.005559754092246294
G2	G45	0.005559743382036686
G89	G38	0.005559741519391537
G51	G92	0.005559640470892191
G85	G48	0.005559640005230904
G2	G21	0.005559633020311594
G97	G72	0.005559584125876427
G4	G62	0.005559565965086222
G59	G6	0.005559364799410105
G88	G22	0.005559355951845646
G46	G45	0.005559354089200497
G58	G60	0.00555927911773324
G44	G50	0.005559270270168781
G45	G32	0.005559246987104416
G79	G12	0.005559188779443502
G49	G80	0.005559113807976246
G45	G34	0.005559090059250593
G3	G94	0.005559041164815426
G48	G60	0.005559029523283243
G16	G45	0.005558996461331844
G65	G8	0.005558990873396397
G96	G31	0.0055589801631867886
G8	G3	0.005558948963880539
G91	G37	0.005558929406106472
G80	G32	0.0055588772520422935
G33	G24	0.0055588423274457455
G8	G94	0.005558827891945839
G65	G60	0.005558820441365242
G21	G46	0.005558801349252462
G59	G19	0.0055586788803339005
G9	G61	0.005558663513511419
G28	G14	0.005558641627430916
G56	G5	0.005558569449931383
G47	G68	0.005558514967560768
G62	G85	0.00555847305804491
G31	G5	0.005558451171964407
G6	G74	0.005558449774980545
G64	G74	0.005558287724852562
G85	G90	0.005558277480304241
G67	G19	0.005558257456868887
G58	G56	0.005558121483772993
G31	G77	0.005558018572628498
G65	G29	0.005557897966355085
G29	G8	0.005557873286306858
G91	G16	0.005557841621339321
G52	G6	0.0055577680468559265
G26	G34	0.0055577619932591915
G78	G61	0.005557703785598278
G52	G99	0.005557685159146786
G91	G55	0.005557662341743708
G9	G32	0.005557606462389231
G47	G24	0.005557548254728317
G44	G70	0.005557517055422068
G33	G38	0.005557381082326174
G10	G83	0.005557369906455278
G38	G86	0.0055572958663105965
G46	G24	0.00555729353800416
G85	G21	0.0055572292767465115
G80	G11	0.005557179916650057
G46	G49	0.00555717246606946
G16	G8	0.005557141732424498
G61	G40	0.0055571007542312145
G45	G11	0.005557078402489424
G1	G72	0.0055570704862475395
G14	G17	0.005557062570005655
G13	G8	0.005557030439376831
G46	G29	0.005556897260248661
G79	G10	0.005556844174861908
G43	G66	0.005556832533329725
G26	G6	0.005556771997362375
G40	G7	0.0055566816590726376
G69	G67	0.005556680262088776
G82	G9	0.00555665697902441
G49	G15	0.005556653253734112
G7	G95	0.005556652322411537
G2	G20	0.005556647200137377
G72	G25	0.005556629505008459
G37	G3	0.005556603893637657
G53	G24	0.005556529853492975
G46	G57	0.0055564758367836475
G83	G41	0.005556382238864899
G1	G35	0.005556335207074881
G99	G14	0.0055563063360750675
G68	G32	0.005556303076446056
G20	G68	0.005556176882237196
G97	G7	0.005556154064834118
G16	G50	0.005556107498705387
G17	G57	0.005556101445108652
G69	G88	0.005556092131882906
G8	G52	0.005556081887334585
G25	G52	0.005556045565754175
G4	G69	0.0055559859611094
G85	G71	0.005555910989642143
G38	G60	0.0055558825843036175
G77	G91	0.005555859766900539
G20	G48	0.005555843468755484
G83	G20	0.005555770359933376
G45	G39	0.005555756855756044
G27	G80	0.005555735435336828
G75	G85	0.005555722396820784
G85	G53	0.005555709823966026
G44	G57	0.0055556753650307655
G48	G69	0.005555654410272837
G76	G59	0.005555594805628061
G46	G78	0.0055555482394993305
G67	G15	0.0055555482394993305
G4	G66	0.0055554951541125774
G43	G87	0.005555479321628809
G48	G73	0.005555476527661085
G45	G28	0.005555438343435526
G96	G82	0.005555418320000172
G42	G93	0.005555382929742336
G20	G1	0.005555375479161739
G58	G5	0.005555360112339258
G91	G13	0.005555286537855864
G40	G48	0.005555282812565565
G67	G4	0.0055552595295012
G95	G65	0.005555169191211462
G13	G89	0.0055551109835505486
G1	G94	0.005555049050599337
G28	G71	0.005555024836212397
G29	G9	0.00555494986474514
G79	G16	0.005554887931793928
G99	G72	0.005554839037358761
G17	G24	0.005554831121116877
G52	G71	0.005554826930165291
G58	G31	0.005554822273552418
G42	G62	0.00555481668561697
G78	G89	0.005554812494665384
G4	G55	0.005554800387471914
G79	G36	0.00555479945614934
G45	G79	0.005554798059165478
G18	G70	0.005554766394197941
G38	G56	0.005554716102778912
G46	G21	0.00555469561368227
G43	G3	0.005554677452892065
G75	G54	0.00555448979139328
G72	G70	0.005554454866796732
G4	G65	0.00555444648489356
G93	G87	0.00555442925542593
