	Cebpa	EgrNab	Eklf	Fli1	Fog1	Gata1	Gata2	Gfi1	Pu1	Scl	cJun
E469_287	2.3275438825250734	0.04484802543491784	0.014822024370511654	0.012499693548996669	0.017716415582416264	0.09981469133730347	0.03762806266824237	1.9716088766922664	2.4066681509247005	0.002481074900813642	0.063913007323106
E1271_39	1.7876714310931905	0.012194492543173077	0.06411130847298857	0.016911383311239026	0.014968813194239063	1.3935343285008084	1.4716130528604463	2.0556681014334868	0.051328282965248516	0.00030600848558813977	0.3503555680562984
E676_252	2.255006376978729	1.3172653760115585e-05	0.0382218015835948	0.0011037342169566262	0.014091480118427346	0.005853591178346135	0.10661420607507427	1.6780644570596628	2.2147063249767958	0.0027891693841682525	0.020394260452997096
E1084_327	2.099646012852493	0.022019737248939915	0.11624690107679232	0.004941457475806478	0.0014563608780441305	0.0019344887249860925	0.015911495853272666	2.357943029628484	1.5512206955970211	0.060962858572914835	0.0008778012371580817
E1420_321	1.4751060140202357	0.0013198888391164482	0.007402905638687623	0.022984795370146225	0.007378021613293873	0.050382586468122936	0.01299195578206332	1.9596828101219896	2.0235588532665947	0.04217048852648032	0.02326432774297264
E159_266	0.020462983061385262	0.006337478673989117	0.06344788320587652	1.3248552232421713	1.8643624157152168	1.834000668000884	0.3777840721753489	0.3288622413344707	0.022158929996854548	2.2721189722969286	0.017498563219922943
E1137_82	1.7078642954517331	0.5481867042845425	0.008170394362363045	0.02692000214797914	0.03527892773234445	0.07168131974217383	0.08428556722523173	2.047718026473332	1.6400111017418024	0.02345432549666509	1.0916520133704952
E1176_71	1.1583997118571268	0.5466643547761876	0.003912971853296436	0.011547728454163178	0.006252343830412646	0.0188098824746754	0.00023255066529774546	1.4573515774534052	1.902417843386632	0.003426058355289589	2.0192203029193974
E1355_342	2.130744711722634	0.00044592641886925615	0.0018774368865271227	0.004775607710820434	0.019647136861502053	0.05204516043546298	0.006865255800043116	1.851485654348279	2.2645959249297682	0.025301472159713442	0.0026544317394011354
E564_232	0.012173646755716827	1.8694516139566288	0.004335260433088401	0.050889956152669294	0.0024259211408643178	0.019701590680459482	0.021335207629058803	0.07095618531341556	2.3918100198600585	0.02342556578801571	1.9853790665774844
E1545_328	2.6106408902501466	0.002158861118756134	0.031295890289486886	0.018397457109289386	0.03981626158261278	0.01885500867498817	0.0008497986564832576	1.6472379454740578	2.494906267464547	6.991109266649144e-06	0.02403581062026363
E272_99	2.2196201558816573	0.02552146036225035	0.0016485167285194564	0.011495366518428043	0.0011504671759129045	0.10537456689341634	0.1057337505638288	1.529361699092474	1.851810950710012	0.002506288379575796	1.1322087450942453
E1989_207	1.4542033025879262	0.012876826462620715	0.002058814217000605	0.008514712930020442	0.012898708681340432	0.02544484446108497	0.010948955519160359	1.6717280292784231	1.657698311699496	0.08583673905206174	0.21834530246606065
E1593_329	2.064968501261085	0.00653049831480865	0.02550294988302769	0.013522326705129413	0.000509453552997384	0.02212654236771341	0.02074386486190696	1.9286680822557398	1.9729925437817049	0.0030064134489888195	0.0003344754074252898
E1978_262	2.2503329356781347	0.0052193737416883716	0.010936410270582458	0.001074213505666112	0.010929875891595523	0.04366465516310068	0.030882853796523183	1.1724571187320705	1.8067167891965912	0.04367599575443686	0.00775444621501245
E334_247	0.0053364994150335715	0.0083696550798332	1.3712192112790054	1.289430478461595	1.8390603059782813	1.616803482966236	0.2304882437257324	0.0014015680928899114	0.021564168380711443	1.7082459559854648	0.001451643011986227
E1381_616	2.32323694051046	0.007911901925490065	0.002659648540493836	0.03486508736225356	0.012909421259456095	0.02529011417121993	0.016767322120500718	2.0315208606657738	2.5548032358933286	0.023889706936205082	0.03662089882647309
E834_137	0.16625386126949626	0.029077423033602893	1.7316316835378478	1.5877990307887035	2.0255977870181243	1.7870856695464152	1.9438225934500923	0.15432786960048908	0.00035971203438942635	1.8023074127363663	0.01827359882406818
E913_87	1.6033262792638787	0.0180521602757296	0.0011590169814038884	0.06816635655180414	0.02924169125159764	0.02326396141966484	0.11440763461731022	1.540874814599815	1.8853086844978568	0.00440376491362355	0.3802426149556662
E1165_30	0.8087764643585756	0.03913284238221683	0.0006072116882999859	0.03607377624559574	0.0024531986852727346	0.2902452972969204	0.5948839328278139	1.5201402200504468	0.9081476804931627	0.001703484158391333	0.8197180249565368
E383_271	1.9596896461300208	0.004294387474915969	0.021296856907272985	0.0024225083106894354	0.04353336289965022	0.003182038517067045	0.001132879254052998	1.856117456314856	1.5821512005838965	0.003734949504214039	0.011328902701963387
E1270_486	1.346007133863118	0.0050279424652832725	0.011680086544031451	0.01225486043807897	0.05400976821326951	0.03692112927866492	0.019919417572169425	1.9726210915729028	1.9072305208044773	0.0011074081690443504	0.003909226052086925
E362_94	1.3158586150012936	0.3593285955076014	0.08337154767251401	0.012015451596301472	0.007075337816662948	0.0011403076020480164	0.008226642516402965	1.3417269335327082	2.240123827834999	0.03756270315909667	0.6045862009445616
E355_335	2.4172735557121143	0.0014245544793833487	0.009975699590838893	4.321462572845491e-05	0.03772799226614332	0.024138501472183528	0.01279587121785865	1.917586078714896	2.7015266222099688	0.003519469647105167	7.901828885056061e-05
E1419_621	0.006135149222667146	1.5040925899975657	0.0013482030527717619	0.009828035752264732	0.013970840852882822	0.023207108179486298	0.007504162128984875	0.010875579200414308	1.8332099012168264	0.014659419190303662	2.426115840445231
E1937_646	1.9687667129588944	8.393087845481959e-05	0.016975151150466217	0.0040458155694775046	0.07220917339872324	0.006588933503032007	0.006194367577135629	1.755196100983026	1.851991910444704	0.01835382419199645	0.057144722653134514
E25_700	1.9179833047210664	0.01215592029321099	0.01111238896162278	0.04271122259548519	0.0068762973630343	0.0043762588674144814	0.01893268102826077	1.9091983623112323	2.1744989268375017	0.0012511388779123426	0.007030883985381483
E1054_175	1.740873782769924	0.003488551224404321	1.3241937402025823	1.737649907040231	1.2091998174755847	1.7109003774322502	2.546307677574921	1.4246871678270503	0.0173019723398027	1.0536170156382894	0.05526495320983913
E1103_682	1.5886012124372602	0.008661827306284006	0.014631453430525538	0.07495791601282893	0.008290011790916924	0.12180774603700292	0.0020948737635752977	1.5586316726684843	1.8401594532379515	0.003461136383259527	0.00966822124158748
E789_378	0.013579207390843121	0.026942901182662148	0.04772334208090688	2.1885863517059425	2.2384791233427177	1.8962749394580545	0.07305203647396312	0.038893595642659984	0.0010288018520067358	2.1543050921189293	0.02291299530936969
E1798_525	1.6812699725436364	0.011088696034447596	0.0002605598878218521	0.013253983735833341	0.015697488278573576	0.07676032740176356	0.0013653060713771953	2.1292117791975214	1.9917523950371328	0.02919651744395896	0.006644024835464175
E762_283	1.9103230149823065	0.005642239606101318	6.540890558603962e-05	0.02014311025482061	0.005338475592731037	0.004727678901575394	0.007293130925918689	1.427704388283495	1.568087750100506	0.07284479115622249	0.032969671335626866
E1549_581	0.026012428912074864	0.05183920276590578	1.4521082366569755	0.0015861812046339663	2.6637517112332727	2.110437083574612	0.0033795441809994532	0.01829578243643474	0.006542838777802666	1.8549903412410889	0.0038261827918652977
E1542_727	1.8326551405691165	0.015400254662460668	0.003822031514744281	7.565118979433339e-05	0.02673125761034629	0.04090581221546141	0.02324260944057581	1.9476900481755244	1.6686751797739294	0.02398747882916815	0.003138353848123897
E1211_136	1.8359348539962328	0.02143701307515529	1.66020142030942	1.8601326268600333	1.6938103518262173	1.4826224492519675	2.176846468555442	2.1482186670872516	0.008328310041419823	1.7789939625105888	0.008746670263932955
E844_691	0.029158072694254064	0.002899113764192967	0.04964101288950469	2.102861844049366	1.5183447082642965	1.391536655017911	0.0004151742641154855	0.0015745378009835009	0.03772752851867789	1.7593107603791056	0.008216201692368856
E1305_545	2.0688950065039737	0.03781837292594878	0.0013015118412961384	0.0009141863527068564	0.002365805605376575	0.01659184399364589	0.043590747831046966	1.263934572708754	2.7685681034007183	0.014411671488377869	0.0002802177595872153
E1010_202	1.4932516222483443	0.04389506461397906	0.005359770656023844	0.018283966027403658	0.004579051653508895	0.004361791101654368	0.00010166830462697388	2.360528830446815	2.295216100587557	0.005980974489799982	0.1830171588189457
E1021_196	0.0004301812290095074	1.3570341158257553	0.05226190008468037	0.07375114549889147	0.014279049948825876	0.0007449427070053641	0.0013420530253620152	0.007996683724208087	1.993528187607407	0.022751331719655016	1.9421771589255643
E1519_637	0.018602044163140014	0.16801847309738016	1.8970229982473144	0.001956996560132589	2.381402549374856	2.10654288533544	0.0017449975753755552	0.012553151637765596	0.033577153939350964	2.503646618810015	0.030907389570062924
E740_354	0.09741961909321016	0.029077171772385682	2.1762827211853297	0.0519714810402844	1.715111102667772	2.017473364284476	0.015426256783198443	0.01695018404766742	0.012530701326829272	1.9109258606216704	0.023528299972287392
E775_654	0.004307828890671424	1.9289106702448664	0.01042003423026424	0.04807872735893527	0.021151747820307973	0.02015239402085429	0.02438871692914777	0.004542314171252969	1.74129052977646	0.002217379704817998	1.576596570972636
E1216_362	2.5707000975485235	0.04013189243090312	0.0039928927806258145	0.02934201228595093	0.008611331098971994	0.010667953591167872	0.03314311649815397	1.5899981412408235	1.834337249936544	7.124177603597646e-05	0.00885923602617655
E1827_144	1.7634946968928222	0.0207405097102225	0.033281609461773734	0.11146669495584556	0.08060536208856559	0.0684995857526485	0.30273976882691755	1.7080872245383465	1.6699750725805091	0.012332592098988869	0.08160849200221698
E1648_146	1.7100375425069958	0.0005818967243577661	0.0005958349043479125	0.004138830138476128	0.0076284887961592125	0.00045659211141466094	0.025008029254138243	1.6105275542784196	1.606711038032958	0.006104622483115935	0.026936241669951497
E604_151	0.023700728633106842	1.6820596388061109	0.08692169536507288	0.003598484735527767	0.010557446554303122	0.0008972318078861346	0.0096960252948637	0.01217702795806858	1.3585745170639818	0.0017316318830797107	2.361455971476273
E1441_563	0.0063458784296621645	0.03764059324217224	0.043959910159742266	2.2550163720413408	1.6252605733816137	2.286026721812611	0.02344503805091201	0.0264498345907801	0.0053449227214591895	1.394914472965615	0.01843723389776237
E1775_454	1.8873904667587176	0.01092921685677704	0.009650528536118776	0.02323872511226916	0.004579415724317298	0.03326077463889025	0.0006178376899383061	1.7203710675977952	1.7704742090233188	0.021198389830676127	0.021881968989346967
E372_670	1.7230609829621482	0.0053572329413187425	0.0009786540487467616	0.014827778608566124	0.001947170875660563	0.03979690525888323	0.016087181429776713	1.9243760773567729	1.8426008903195203	0.015357981112228657	0.013153870332935587
E887_403	1.5572490052920949	0.019833074286099227	0.00838800821311183	0.012994113300812387	0.04914558654304192	0.010221314806853076	0.0014275371381936258	1.7409518912138642	1.9964970192934404	0.005020213520141147	0.004739754414929806
E441_46	1.7455539756545049	0.003572168245960524	0.00017513284216383665	0.0025278937532764467	2.7134329153122132e-05	0.02955816932323793	0.013880543752442014	1.6216197496840656	1.8116352263471736	0.030718045834385418	1.3132520934457257
E1888_451	1.909895307130265	0.015075494152155956	0.031760134412351516	0.002354272738550529	0.0025265544154018066	0.002921021196622188	0.04395837637152454	2.1695075716737025	2.5701771049868367	0.0006222626379849125	0.00210306709263631
E1559_319	0.08731228815699266	0.0067349068096848605	2.107821425774926	0.00992924982699677	1.8369239891589668	1.7299177904517633	0.0006934051354862236	1.7103884476768203	0.0029773842888436487	2.0770848194341816	0.014146375516259038
E1284_28	2.0104624881871893	0.0062782667144750575	0.01650232632899344	0.010874962161358205	0.015346491690697944	0.5235194142355661	0.4302230756418717	2.0720293536125984	1.1497929164880556	0.0008194940747568236	0.6616350759326288
E609_13	1.2856676464299606	0.008204918566375929	0.019765732995650626	0.006392204719221886	0.006331654914635642	1.0946141405264782	1.0606653393172338	1.2298459732309297	0.5860575806953155	0.002390342868284729	0.27087452473829976
E125_632	0.006666330318107164	2.0634114408020867	0.013007251888197423	0.005786279240191586	0.010710622474971085	0.03555928334676301	0.007232786505443508	0.014924108527876347	1.5850859628846985	0.007807979132955322	1.807058436110334
E1996_519	1.9720070808434536	0.019723859312520468	0.0010115010057699524	0.010522802671685174	0.0028041989860634114	0.0047019599793381855	0.04796318050240896	3.003064880399948	1.2828116473574602	0.00742492368826706	0.0031070273344543328
E663_439	0.022665249909836867	0.08428031983220778	2.1537759813790016	0.0044914151428658115	2.476765298127584	2.5501252039050986	0.0479278701390559	0.010194166336257672	0.0063417663049940365	1.8875105875360816	0.007818686109882894
E1699_253	0.0008302455369671968	0.03604014197763024	1.1592030381120273	0.9592828782366258	1.933652900201288	1.6419184329171448	0.31204653976474683	0.7659706322069431	0.0018968620085792138	2.634203956483324	0.08762323789176807
E954_61	2.0726799945954784	0.04657059111223071	0.00014922406766042874	0.0017498879086032615	0.07358201920040693	0.0001550666410501699	0.02539635804744478	2.0496013096353205	1.2638404325510693	0.019809411839389817	1.018473041592765
E1644_754	1.8062877226733591	0.07631153241884832	0.017172448172332114	0.014278725887014062	0.004622107351366473	0.02139902541925441	0.022556499629987528	2.0521038419287403	1.8781096600671887	0.020517627453491814	0.003270805292520129
E120_657	0.000227258958780487	0.021328839940845643	0.0021791808502071588	1.2113488010738442	2.5067640444664865	1.5928681009200152	0.043440721962847435	0.0048448130356917715	0.017758704726017677	1.463875461596449	0.02532756562058421
E414_611	1.6765576859094935	0.01064291730500276	0.005465016370699502	0.029381370494851324	0.0004210954893380456	0.07372234750308049	0.08074331777345628	1.7534550984816637	2.134961129114409	0.031306573789914464	0.01254740947311898
E1872_714	1.7010782956510118	0.0016498875746731164	0.010497604242912349	0.0044360620968759866	0.019670708358609932	0.07657978040415213	0.0008173142583372548	1.9225282633982348	1.6386860452844028	0.12379658340928505	0.004114421465108603
E1447_34	1.2768054537191922	0.017689176370938073	0.003693186226513821	0.05139947950848426	0.07452243683512176	0.2523136477871935	0.4056696977249488	1.0222729081725246	0.7818674674416665	0.005841749274491014	0.6938079158874195
E193_743	2.3666222007981608	0.022896916590446882	0.007980864931800613	0.029556698879560445	0.01601288120326835	0.003436509880015643	0.013510852015878894	2.1957912842549683	2.253402727372038	0.03230895828520808	0.055898605296837836
E1259_266	1.8469739909690024	0.043531449584794005	0.003247170567553582	0.010111552406887084	0.003344738820542393	0.01268239178869682	0.05438604569527263	2.248238012771981	1.66017386451675	0.11323905662015868	0.04505762874114999
E1736_237	2.0778831651229988	0.011632871906848405	0.05549316644110615	0.02167072548192757	0.04561865104695845	0.10407961398216332	0.0334978982631374	2.004091521586174	1.6306425516117256	0.002992451800849307	0.16216278216000965
E63_772	1.784563088954788	0.020975863908827386	0.013089835382605051	0.06687645427886671	0.0005713211233942875	0.0014259660417321575	0.0402472196993108	1.5961320902606884	1.6684206314433307	0.002034420184276451	0.046233239871294164
E192_172	1.714986615321515	0.0072261550252012904	0.00758940434133597	0.0001590725644892261	0.04320488041549952	0.0019040829538146105	0.0003736986762206608	2.0444823316164498	1.5133421394769544	0.00401583545299921	0.01924453267027517
E1129_108	1.8270917084059664	0.007804176209653737	1.0089517865502724	0.6825176325356297	1.0661711344227376	2.613017251435612	1.7077402749358217	1.914763869486656	0.04381893053707255	1.0599541742462195	0.0009192723041295893
E151_157	1.8878507574506973	0.013671316713149782	0.01584407757574094	0.026404235771785044	0.034039969224254785	0.0054810192198872796	0.013666865112962246	1.8168422798904345	1.9084041393049715	0.0017546197501296325	0.018397808451199888
E1474_739	0.007213688329263263	2.0841442411980573	0.021163687780920912	0.006488664087861199	0.003878090404213682	0.007137058540926417	0.005660934333296003	0.005352452530888622	1.985863080485052	0.02458748715422593	2.0433536690918905
E1227_492	0.0030833622087463428	1.8273414898373117	0.0017504089978121714	0.004911350467642114	0.0038280388916350654	0.004237748876146564	0.002251958276135525	0.0014014524881541747	1.6330755310276182	0.014694153977798453	1.653552762588746
E1806_173	0.013443510055685278	1.557186583769584	0.06663954119872036	0.0017649042769564969	0.001558851886016275	0.00666818113813096	0.12504621397325572	0.01384653643251648	1.9501535382535125	0.024957267824770892	2.0203889149991707
E1433_794	2.025008433497155	0.034083013922155486	0.0593444094598064	0.008072076253926148	0.008276989323964843	0.06531972951509966	0.09987161069703826	2.2981726769302537	1.858482723732433	0.015908641969950753	0.01254507334440027
E3_545	5.187489421729823e-05	0.013723207728490422	0.07241580182646679	1.7987947024603692	1.9171624858911305	1.8517679572687131	0.07280640630727363	0.016850121492928097	0.019995849938998268	1.7748855205010077	0.010617202792792277
E1876_755	2.1526340132047848	0.02578686044180893	0.001196318603519699	0.003998543620731237	0.01189717730808864	0.0914018504214629	0.0015021615442135671	2.5187976746966974	2.1830203474478065	0.02685506730068629	0.012571918054201785
E163_627	0.010988274983449292	1.7268690782169291	0.03050956065660299	0.00027567854792479637	0.037442933949861	0.011546992245806298	0.0466604382967301	0.019094809735446718	1.9251413491653224	0.008783463720653324	2.081738312262421
E915_693	2.6001765360736457	0.0002250472584749174	0.04618917383082338	0.0378516254931878	0.0004904053729732716	0.02004175633933067	0.015968159330778397	2.3293858667690635	1.894542260024312	0.01048174221897152	0.03019308383702816
E883_549	2.004765644753736	0.018362356274629888	0.0015430898468326716	0.06852351034412885	0.007078105679673112	0.01647019621879451	0.002293749535146475	1.5816427578930143	1.5765188278718232	0.010131255698719149	0.017237585715912985
E774_590	2.5281937592503274	0.0005900847399893244	0.005732559406329529	0.056230471589073634	0.013714999852996741	0.03765288867215298	0.003801319260256185	1.7160674249096877	1.6473392153054764	0.011732818315382088	0.021512561697241143
E14_108	1.7738484255363736	0.01848909906290644	0.014149140919095282	0.00603006947981131	0.004389552475923853	0.009364185309506216	0.07184782530421424	1.8472193709368248	2.3179728280366274	0.03511377834340133	0.5538613878670637
E1009_753	0.034371481760189414	0.06189461808761732	1.9316878662801784	0.004028051534197902	1.8627235182953468	1.691537759010624	0.024848623332548718	0.014554811787055246	0.005467389428070209	1.6555409612243204	0.00014690565461461177
E302_165	2.481221370017874	0.009496590389059836	0.006514714747064251	0.020786734309126267	0.015528232977277538	0.010309411628768986	0.004153946987240103	1.7871797558351856	2.0781176075333203	0.024261406205789558	0.019625358565204004
E862_309	1.5765637663567036	0.0668788704570806	0.003968482358702768	0.009575940629391324	0.02306204297999627	0.04851376433496888	0.006957353834332282	1.3829010801610673	1.378171027169441	0.04608392346220533	0.004215443864161611
E678_466	0.0214320618076444	1.5190830740077752	0.1367224274415845	0.007754748155206825	0.03956533539410571	0.061191842335257075	0.0017033432663180153	0.009356138839378313	1.9751874060319599	0.03626908756315258	3.014265852106459
E1371_698	1.9033700968557383	0.014098156350650272	0.00605450059049506	0.037274841087170066	0.024181888590744875	0.12115674376377565	0.06323182958414886	1.5624206133569536	1.8653587822014799	0.0006587250312681369	0.0011799663448697107
E999_522	1.8173445908797976	0.12054756983106404	0.009076987093426643	0.006081666566506407	0.02568121615162932	0.007377870573169147	0.015669287049603433	2.167819398291876	1.4636534726392514	0.0004885208502939904	0.010207009470409244
E1638_458	1.6085276938010795	0.016466523359124022	0.034766863249622804	0.07755667370714618	0.06095589013643209	0.08060809795295397	0.019057404132752986	1.6194043057474317	1.7672163765657187	0.0026975056540015268	0.0790876613225295
E597_44	0.2486642929197417	0.010665105443222262	0.002679293429328333	0.0062671735597982685	0.05037946639848048	0.33625451850886234	0.2977414899235552	0.2919482042784282	0.24582420917456904	0.00906983657651819	0.3627584517011065
E1589_345	1.104945077333228	0.17963325670329178	0.04006410483521622	0.07045122337397274	0.07813212479111517	0.002965848614069761	0.021506737250222285	1.149983754899127	1.394152407653793	0.006188179890689246	0.11348204131799468
E1837_751	1.5615192418630364	0.01959731773110734	0.01799369216828859	0.007670642576862367	0.0015537554888378447	0.013258494667902628	0.15305900422194355	1.538117509916057	2.8573934698742534	0.017662302975079543	0.0008845378972235571
E1364_608	0.04426979367483578	2.112954575009657	0.007316809049824621	0.004947307425511072	0.0432881397065337	0.010538195074986326	0.0011740382387799256	0.002529831820183313	1.8062597271631928	0.008778392965209457	2.3163025483709685
E395_696	0.010306745023951751	1.983920116428837	0.023333849090893817	0.016085056924023927	0.003698249022984576	0.005538415437769364	0.010746499983504344	0.0003594918944823638	1.6793433041471229	0.016311007340477655	1.5798884970905993
E1680_276	1.9507333070186423	0.001306392586959311	0.004869736640919782	0.005153873127831082	0.03196953781235316	0.0009431629389962873	0.0006849932313190353	1.94177705333266	1.5697818049686365	0.014526157807302594	0.05457199961280016
E491_159	1.380995076145353	0.3609258625153601	0.0011169227017814275	0.004405505752660269	0.008702903508239263	0.026102652225804632	0.05554379109307307	1.2866049514164428	1.5164067013512674	0.00168124548352611	1.5144839784457171
E300_427	0.004002811089012981	1.9070112574565987	0.004708484909425372	0.06638950105630298	0.003594911027115765	0.05602539873517442	0.06820246340819774	0.0014999876179297134	1.5219304412174748	0.007674644780153414	1.6093588636360685
E909_542	2.5204158584502365	0.008050128126751186	0.007556783423718828	0.0009564375085271916	0.0016007666924609506	0.029815113922528943	0.018304185914194183	1.3050835262795146	1.1644077440420832	0.026810343293269385	0.0015998589233891306
E1213_657	0.02645583215820697	0.0007869761882268182	0.02006255847373789	1.8820259674244515	1.6706966630618818	2.0102543151591523	0.048612179510358434	0.008714204257834283	0.04254810013854941	2.1322632893176983	0.004634263385743089
E1372_384	2.4318514529350184	0.002594183180371777	0.004712200076512951	0.00457032874931494	0.03155486694398793	0.012123592630670395	0.03512735396313027	1.7984258426848616	1.784250518716183	0.0038531220389930094	0.001863643248411328
E681_615	0.0001541167793642694	0.0010525119539380717	1.6724583542143383	0.11699153874204304	2.0278679907179447	1.5286802725894777	0.003811099225973315	0.021329210648514257	0.03984860432147449	1.6752878399780886	0.008354364759574389
E918_789	1.8853478207480088	0.030723266375618005	0.034951308245056815	0.005473509093374733	0.005689859204322012	0.015032870279273657	0.017758853180671292	1.742253929430512	2.6235756989205847	0.0002811886974691993	0.007244478482212081
E1723_588	0.013941748587989387	0.0006910640608998051	1.7411864137280832	0.08345329273744959	1.2876840504018492	1.535736167061318	0.01459513401067323	0.0119790079713631	0.01885556708019643	1.4249294668391732	0.02112918860445119
E1656_708	2.338970933306002	0.0935348226197067	0.052462304012206536	0.004871917695933907	0.006960535528433136	0.031679682135445864	0.00046102041170644934	1.8913460991554536	1.7964750105168277	0.02339483347769824	0.008512020986231545
E952_755	2.063847796209424	0.09305100910039893	0.007764379053874343	0.024010988148407242	0.01303642070836345	0.01598927502247249	0.028592249367382524	1.5047035696995592	2.0059202800076856	0.02773247110150579	0.07468020309249315
E539_25	1.50812091413144	0.005120513145938361	0.01102571888392612	0.0005512267071077469	0.18216321043100847	0.5315374277815365	0.6146385686239324	1.1648882862756744	0.6616585182584358	0.00132951621289325	1.3504757885242509
E250_388	0.04194645297769695	0.004776113889918801	1.6594632579092865	0.017212005604740302	2.05323552411552	1.598255580915661	0.0023813139095627874	0.011241537226500894	0.04054749778869157	1.9491653827413749	0.06911959504301826
E936_397	2.2666302006544217	0.00948252926294458	0.002378938449153763	0.013504182133040313	0.02427810955475616	0.013621113780744295	0.028443409860108813	1.7326126440819325	2.355833889293021	0.008471397446132225	0.04208203967671384
E641_639	0.01570799178173031	0.017408391811275542	1.959945505587798	0.012266727938988243	2.23671572410931	2.123393083054564	0.006518218212909171	0.006087042143390297	0.06452494773583259	1.5753455871547029	0.08562192280554491
E59_638	2.0705678142487742	0.0580323432464337	0.002884453228442516	0.002379116799781945	0.016479478971897582	0.015101413319032487	0.008038842523932362	2.19382630233473	1.8322163672382936	0.007008536871024973	0.009808640304776605
E682_476	1.813696091903748	0.007779199029164308	0.025994527873943813	0.0003118509099343178	0.010144979831717115	0.03062713908575885	0.0075168495580126594	1.580280921763671	2.104064090812173	0.0978178838558828	0.010379432570643459
E1635_191	1.6305545242604351	0.018647457770285127	0.00047016508060999246	0.0014155742017790784	0.010470748088554556	0.009286642766288973	0.011334488021429615	1.7001231790043516	1.8753607878389973	0.021229679391330344	0.024097777985724645
E1078_324	0.002455470223601188	0.004537109617497169	0.01418349535601365	1.7822016082050958	1.6606406501130389	2.0115353096834485	0.002504515851217225	0.24456352895202998	0.0025167637944438987	1.5481941753011101	0.0550356528580292
E83_761	0.02890372624086772	0.013087260498803023	0.0054243942669328716	2.4560115268860083	2.09076377799098	2.203480397741216	0.011048198742729096	0.013963516251554729	0.007527377992703825	1.5467906656225388	0.03927816564341107
E644_278	2.366148696118173	0.0015194059774463198	0.030352441365895388	0.0058176292659374036	0.0005158298661889472	0.013644450721606922	0.008962899850811553	1.9750540079432064	1.6108649199512652	0.008418043274422887	0.061381090001493575
E935_624	1.9788025440218395	0.11801027274890882	0.019529394941405855	0.010707430376282336	0.06948747873074057	0.0033970437032010484	0.0059884591605426215	2.0985427143990902	1.8311967158012856	0.0007743542866798643	0.020215608910928086
E1283_396	0.011651309504834522	0.022119366783617443	0.027502060073117424	1.5930481516932675	2.10430085237218	1.772762807624224	0.0348136289805324	0.01927526439320809	0.0020191308459253368	1.9941052219686304	0.16643164122870116
E531_732	1.6010304699641331	0.04030217058478097	0.03691561776335445	0.07362218966322599	0.00015771745501730328	0.035636518170705435	0.0060364981529185385	1.7471254375965066	1.9506932732673865	0.01646856150551596	0.0224813233446652
E1243_290	1.7038611127598284	0.00044842963579386913	0.029633267558773938	0.005754933411950644	0.03858987675717861	0.009535856326251832	0.0014011228821148927	1.9519602731261991	1.9738117136551376	0.018449158001399502	0.005716983416784773
