,PseudoTime1,PseudoTime2,PseudoTime3
E132_715,0.90064,NA,NA
E162_674,0.84841,NA,NA
E185_278,NA,NA,0.34395
E111_652,NA,NA,0.82038
E50_174,NA,NA,0.21146
E105_142,0.1707,NA,NA
E2_78,0.08917,NA,NA
E175_192,NA,NA,0.23439
E93_34,NA,0.03312,NA
E49_113,NA,0.13376,NA
E33_557,NA,NA,0.69936
E87_596,NA,0.74904,NA
E169_358,0.44586,NA,NA
E173_396,0.49427,NA,NA
E26_190,NA,NA,0.23185
E24_611,0.76815,NA,NA
E178_292,NA,0.36178,NA
E57_639,NA,0.80382,NA
E40_468,NA,NA,0.58599
E36_248,0.30573,NA,NA
E167_704,NA,0.88662,NA
E63_292,NA,NA,0.36178
E154_209,NA,0.25605,NA
E193_283,NA,NA,0.35032
E123_448,0.56051,NA,NA
E139_310,NA,NA,0.38471
E170_734,NA,NA,0.92484
E188_366,NA,NA,0.45605
E34_344,NA,NA,0.42803
E198_318,NA,0.3949,NA
E62_571,0.7172,NA,NA
E172_240,NA,0.29554,NA
E91_203,NA,0.24841,NA
E148_530,NA,NA,0.66497
E44_668,0.84076,NA,NA
E125_279,NA,0.34522,NA
E180_341,NA,0.4242,NA
E73_332,NA,NA,0.41274
E45_657,NA,NA,0.82675
E85_653,NA,NA,0.82166
E86_786,NA,0.99108,NA
E41_34,NA,NA,0.03312
E117_346,NA,0.43057,NA
E165_446,NA,0.55796,NA
E131_130,NA,0.15541,NA
E90_522,0.65478,NA,NA
E1_736,0.92739,NA,NA
E79_772,NA,NA,0.97325
E113_413,NA,NA,0.51592
E30_342,0.42548,NA,NA
E72_343,NA,NA,0.42675
E176_37,NA,NA,0.03694
E181_132,NA,0.15796,NA
E190_408,NA,NA,0.50955
E151_18,NA,NA,0.01274
E25_88,0.10191,NA,NA
E52_292,NA,0.36178,NA
E96_414,NA,NA,0.5172
E61_170,NA,0.20637,NA
E138_616,NA,0.77452,NA
E199_205,NA,NA,0.25096
E194_725,0.91338,NA,NA
E76_639,NA,NA,0.80382
E77_772,NA,0.97325,NA
E80_502,NA,NA,0.6293
E196_793,NA,NA,1.0
E137_350,0.43567,NA,NA
E145_598,0.75159,NA,NA
E94_304,NA,NA,0.37707
E106_161,NA,NA,0.1949
E37_502,0.6293,NA,NA
E127_624,NA,0.78471,NA
E9_637,NA,NA,0.80127
E18_48,0.05096,NA,NA
E115_602,0.75669,NA,NA
E32_364,NA,NA,0.4535
E159_223,0.27389,NA,NA
E160_289,NA,0.35796,NA
E107_566,0.71083,NA,NA
E70_238,0.29299,NA,NA
E134_473,0.59236,NA,NA
E110_551,NA,NA,0.69172
E164_446,NA,NA,0.55796
E99_338,NA,NA,0.42038
E109_675,NA,0.84968,NA
E10_544,NA,0.6828,NA
E186_72,NA,0.08153,NA
E21_753,NA,0.94904,NA
E141_61,NA,NA,0.06752
E48_257,NA,NA,0.3172
E8_89,NA,0.10318,NA
E53_333,NA,NA,0.41401
E161_644,NA,0.81019,NA
E195_398,NA,NA,0.49682
E38_524,0.65732,NA,NA
E13_730,NA,0.91975,NA
E46_36,0.03567,NA,NA
E19_204,NA,NA,0.24968
E47_320,NA,NA,0.39745
E150_716,NA,0.90191,NA
E95_64,NA,NA,0.07134
E12_406,NA,0.50701,NA
E114_454,0.56815,NA,NA
E51_279,0.34522,NA,NA
E16_675,NA,NA,0.84968
E112_458,NA,NA,0.57325
E158_198,NA,NA,0.24204
E23_52,NA,0.05605,NA
E60_314,0.38981,NA,NA
E27_190,0.23185,NA,NA
E183_333,0.41401,NA,NA
E100_8,NA,0.0,NA
E101_104,NA,NA,0.12229
E31_421,0.52611,NA,NA
E78_380,0.47389,NA,NA
E17_610,NA,0.76688,NA
E166_103,NA,0.12102,NA
E128_495,0.62038,NA,NA
E168_273,0.33758,NA,NA
E156_325,NA,NA,0.40382
E74_195,0.23822,NA,NA
E75_213,NA,0.26115,NA
E5_119,NA,NA,0.1414
E82_414,0.5172,NA,NA
E130_383,NA,0.47771,NA
E118_205,NA,0.25096,NA
E133_98,NA,NA,0.11465
E177_43,NA,0.04459,NA
E4_702,NA,NA,0.88408
E143_528,0.66242,NA,NA
E136_392,NA,NA,0.48917
E59_786,0.99108,NA,NA
