TF	Target	EdgeWeight
CTNNB1	DHH	0.010317938402295113
RSPO1	AMH	0.010317779146134853
SOX9	RSPO1	0.0103163355961442
DMRT1	WT1mKTS	0.010315983556210995
FGF9	WT1pKTS	0.010315300896763802
DHH	RSPO1	0.010314596816897392
SRY	WNT4	0.010314094834029675
SRY	CTNNB1	0.010311939753592014
DHH	NR5A1	0.010311688296496868
RSPO1	FGF9	0.010311469435691833
CBX2	DMRT1	0.010310694575309753
AMH	FOXL2	0.010309801436960697
WNT4	DHH	0.010308961383998394
CTNNB1	WT1mKTS	0.01030642632395029
WT1pKTS	WT1mKTS	0.010305130854249
SOX9	UGR	0.01030504796653986
WT1mKTS	SOX9	0.01030432153493166
DMRT1	GATA4	0.010303878225386143
DMRT1	CBX2	0.010302730835974216
GATA4	SOX9	0.01030140370130539
CBX2	AMH	0.01030131708830595
CTNNB1	SOX9	0.010301168076694012
CTNNB1	WT1pKTS	0.010300980880856514
SRY	FOXL2	0.010299205780029297
DKK1	WT1mKTS	0.010296696797013283
FOXL2	SRY	0.010295002721250057
DHH	WT1mKTS	0.010291628539562225
AMH	NR0B1	0.01029124204069376
CBX2	DKK1	0.010290994308888912
RSPO1	SRY	0.010289677418768406
UGR	GATA4	0.010289045050740242
RSPO1	WT1mKTS	0.010286308825016022
NR5A1	GATA4	0.010286021046340466
DHH	WNT4	0.01028482522815466
SOX9	WT1mKTS	0.010284565389156342
CTNNB1	DKK1	0.010283003561198711
WT1mKTS	FGF9	0.010282997973263264
UGR	AMH	0.010282513685524464
PGD2	FOXL2	0.010281670838594437
NR0B1	DMRT1	0.010280093178153038
SRY	WT1mKTS	0.010279710404574871
DKK1	UGR	0.010279594920575619
UGR	CTNNB1	0.010279228910803795
WT1mKTS	DMRT1	0.01027868501842022
UGR	DHH	0.010277885012328625
WNT4	GATA4	0.010277733206748962
DHH	CBX2	0.01027514599263668
GATA4	FOXL2	0.010273830965161324
NR0B1	PGD2	0.010272825136780739
NR0B1	DHH	0.010271218605339527
DHH	CTNNB1	0.010271040722727776
CTNNB1	PGD2	0.010270487517118454
WT1mKTS	WT1pKTS	0.010270434431731701
FGF9	GATA4	0.010269691236317158
AMH	WT1mKTS	0.010269035585224628
FOXL2	PGD2	0.010267594829201698
WT1pKTS	FOXL2	0.010267587378621101
DHH	UGR	0.010267551988363266
WNT4	WT1mKTS	0.01026709470897913
WNT4	PGD2	0.010265727527439594
RSPO1	DMRT1	0.010265628807246685
AMH	WNT4	0.010265585966408253
WT1mKTS	DKK1	0.01026532519608736
NR0B1	WT1pKTS	0.010261954739689827
UGR	FOXL2	0.010260623879730701
RSPO1	DHH	0.010258388705551624
CBX2	GATA4	0.010257191024720669
CTNNB1	DMRT1	0.010257109068334103
FGF9	WNT4	0.010253827087581158
DKK1	GATA4	0.01025326270610094
CBX2	WNT4	0.010253017768263817
SRY	UGR	0.010252546519041061
PGD2	UGR	0.01025234255939722
FOXL2	AMH	0.0102510005235672
CBX2	FGF9	0.010250117629766464
SOX9	NR0B1	0.010249841026961803
CBX2	SOX9	0.010248863138258457
FGF9	FOXL2	0.010248742997646332
PGD2	NR0B1	0.010245142504572868
WT1pKTS	NR0B1	0.010243474505841732
AMH	RSPO1	0.0102433692663908
UGR	DMRT1	0.010242974385619164
UGR	PGD2	0.010242369025945663
WNT4	DKK1	0.010241696611046791
WT1pKTS	CTNNB1	0.010239936411380768
NR0B1	DKK1	0.010239829309284687
SOX9	FOXL2	0.010238141752779484
FGF9	RSPO1	0.010235999710857868
UGR	WNT4	0.010235658846795559
DKK1	NR0B1	0.010235181078314781
FGF9	UGR	0.010233202949166298
CBX2	PGD2	0.010232392698526382
CTNNB1	UGR	0.010230639949440956
FGF9	NR0B1	0.010230422019958496
NR5A1	RSPO1	0.010230151005089283
DMRT1	FOXL2	0.0102292001247406
CTNNB1	SRY	0.010228239931166172
FOXL2	UGR	0.010226139798760414
WNT4	DMRT1	0.010225152596831322
FOXL2	DKK1	0.010219572111964226
DHH	NR0B1	0.010218791663646698
WT1pKTS	WNT4	0.010218245908617973
FOXL2	DHH	0.010215995833277702
NR0B1	AMH	0.010214590467512608
RSPO1	NR5A1	0.010214484296739101
WNT4	UGR	0.010212923400104046
NR0B1	FGF9	0.010208696126937866
FOXL2	FGF9	0.010207452811300755
DKK1	FOXL2	0.010206627659499645
SOX9	WNT4	0.010204948484897614
DKK1	WNT4	0.01020406000316143
FGF9	CTNNB1	0.010199448093771935
NR0B1	SOX9	0.010195957496762276
NR5A1	CTNNB1	0.010195937007665634
RSPO1	CBX2	0.010193904861807823
RSPO1	UGR	0.010192075744271278
PGD2	WNT4	0.010191366076469421
NR5A1	NR0B1	0.010189021937549114
CTNNB1	NR5A1	0.010181533172726631
RSPO1	WT1pKTS	0.010179296135902405
WNT4	WT1pKTS	0.010175533592700958
DMRT1	CTNNB1	0.01017310656607151
NR5A1	WNT4	0.010169673711061478
WNT4	SOX9	0.010165795683860779
FOXL2	WT1pKTS	0.010160060599446297
NR5A1	FOXL2	0.01015792042016983
FOXL2	NR5A1	0.010137771256268024
