	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E67_259	0.2006529708510129	0.036616757490053636	0.0429268041715002	0.07676260023564313	1.4886612134702215	0.4992149923076521	1.4175672658175749	1.7946697770466398
E228_296	0.021770752447552232	0.003159193069658754	2.12148309518152	0.01714005505314025	1.901302703030583	0.0011264502084695068	0.033700296753349734	1.3675786424275869
E1063_76	0.09191662507939208	0.008574713564607182	0.10437157006345066	2.050501848673637	1.3189343997749357	0.08801714266233954	0.5248321866340384	0.4399013136720179
E1231_254	0.023680668348487872	0.004130707191906311	0.09031320766507793	0.02069932345744302	1.5408823762266972	0.054788700434886525	0.9532051694780131	1.7375435158527126
E1601_270	0.16068015877469738	0.025881387978465828	0.013300054305595685	0.029216922650646574	1.7111240641347525	0.1915017531578117	1.61839464671611	2.3947935191053373
E366_274	0.01363151870723104	0.0077335416301348185	1.7900157742308795	0.01369977361537134	2.1610889506460733	0.025893005877047702	0.3462415994600585	1.4108481137874436
E707_378	0.007266503000836102	0.05818471576302861	0.0018046204217515016	1.6475086324848829	2.3422414079629457	0.058805461092171385	0.08271504126305257	0.022983200038381654
E602_128	1.4534922661396108	1.6588682552455758	1.8720514322172632	0.01875061067205016	0.23711345309012904	0.9619837009615604	0.11250053843510643	1.4444113151418252
E262_490	0.0013990530651973453	0.0006431126633952393	1.450686958217924	0.03552050591115787	1.531967485817377	0.0017055915148665394	0.000936515170946125	1.5220493639644443
E574_151	0.02103618803790708	0.2297943911426078	0.3532084754587046	0.1298439567450958	1.0008282420961812	1.8088601081520328	1.85160507359854	1.7934505944682035
E1349_112	0.1932289163815643	0.0056799055290421285	0.5324914856323641	1.2237476575052118	1.4059475221738649	0.3162561819501669	0.10663863340333472	0.4355856962100068
E792_286	0.06749772708060223	0.00831041294240189	0.006847165689367692	0.0019564811028524847	1.274240047733416	0.02990906746226865	1.3462188911107142	1.3067037444692953
E582_200	0.2540870614762307	0.991851308051208	2.02088449236624	0.002253168827930028	0.9376302784449672	0.8084167825142443	0.03432541605479021	1.7456039728927424
E1461_79	0.3840105752537344	0.022089552310678454	0.16675308073841658	1.99817479326971	2.2987087704342333	1.141100390850338	0.4074703979741788	0.18031866601125748
E1526_188	0.0590371971519281	0.031743402728540315	0.0047267317388851975	1.5180132307014498	2.17998963526844	0.2196368602012051	0.019347706560619262	0.024718356578883646
E355_278	0.009124798694415423	0.008586479763419927	0.04429906593635878	0.011969825534543344	1.8836435939010787	0.016560519517394026	2.0901234993193407	1.523042051640804
E173_28	0.15844667260176798	0.06415304159098523	0.4747321642938238	0.2878532796871285	1.1698211243506438	0.5806399208406217	1.2851522701596358	1.3268956054778942
E10_25	0.370943690159753	0.1294466029112482	0.5495543476002739	1.357921750737901	1.535019639252582	0.1375221398683718	0.9799679770632432	0.5447928120991945
E803_50	0.7510834740404254	0.6849415154149859	0.7433564135290809	0.3278927010971098	1.712981572124866	1.2229426270239463	1.7439683636011118	1.7346796736961023
E106_229	0.016198126261531113	0.003974084726208829	2.189012600250888	0.3367204819248532	1.9665574350453527	0.08789365247479496	0.6256971226251038	1.6567500528367511
