,PseudoTime1,PseudoTime2,PseudoTime3
E3635_739,NA,0.92481,NA
E321_389,NA,0.48622,NA
E1774_177,0.22055,NA,NA
E1554_458,NA,0.57268,NA
E4969_760,NA,0.95113,NA
E124_182,NA,0.22682,NA
E4391_558,NA,NA,0.69799
E929_179,0.22306,NA,NA
E1563_452,NA,NA,0.56516
E464_336,NA,0.4198,NA
E3902_284,0.35464,NA,NA
E1435_620,NA,0.77569,NA
E3209_558,NA,NA,0.69799
E2088_565,0.70677,NA,NA
E4428_684,NA,0.85589,NA
E1461_390,NA,NA,0.48747
E1338_793,0.99248,NA,NA
E474_613,NA,NA,0.76692
E3153_538,0.67293,NA,NA
E2227_170,0.21178,NA,NA
E1055_794,NA,0.99373,NA
E4798_146,NA,0.1817,NA
E1106_705,0.88221,NA,NA
E3050_760,NA,NA,0.95113
E2694_728,NA,NA,0.91103
E4265_337,NA,0.42105,NA
E4794_118,NA,0.14662,NA
E586_296,NA,0.36967,NA
E2849_454,0.56767,NA,NA
E1007_343,NA,0.42857,NA
E2552_339,NA,0.42356,NA
E3163_491,NA,NA,0.61404
E1755_434,NA,NA,0.54261
E2984_137,NA,0.17043,NA
E2443_202,NA,0.25188,NA
E2722_210,NA,NA,0.2619
E1591_8,NA,NA,0.00877
E4152_119,NA,0.14787,NA
E327_637,NA,0.79699,NA
E3517_481,NA,NA,0.6015
E1728_244,NA,NA,0.30451
E1239_307,0.38346,NA,NA
E1439_176,NA,0.2193,NA
E4085_230,NA,NA,0.28697
E2909_483,NA,NA,0.60401
E2563_35,NA,0.04261,NA
E2470_323,NA,0.40351,NA
E2661_122,0.15163,NA,NA
E3070_628,NA,0.78571,NA
E1185_3,NA,0.00251,NA
E1026_680,NA,NA,0.85088
E60_278,0.34712,NA,NA
E352_455,NA,0.56892,NA
E729_441,NA,NA,0.55138
E387_162,NA,0.20175,NA
E2407_591,NA,NA,0.73935
E4284_78,NA,0.09649,NA
E3964_255,NA,0.3183,NA
E3304_79,NA,0.09774,NA
E971_29,NA,NA,0.03509
E1359_205,0.25564,NA,NA
E4628_779,NA,0.97494,NA
E3417_663,NA,NA,0.82957
E4796_594,0.74311,NA,NA
E3932_431,0.53885,NA,NA
E656_559,NA,NA,0.69925
E4248_475,NA,NA,0.59398
E820_786,NA,0.98371,NA
E563_763,0.95489,NA,NA
E4697_28,0.03383,NA,NA
E1886_89,NA,NA,0.11028
E1426_595,0.74436,NA,NA
E901_784,NA,0.9812,NA
E1831_616,NA,0.77068,NA
E1584_435,0.54386,NA,NA
E2345_265,0.33083,NA,NA
E388_740,NA,NA,0.92607
E4802_315,NA,0.39348,NA
E3917_773,NA,NA,0.96742
E4808_194,NA,0.24185,NA
E4024_315,NA,0.39348,NA
E715_576,NA,0.72055,NA
E1199_53,NA,0.06516,NA
E4898_106,0.13158,NA,NA
E1049_403,0.50376,NA,NA
E2035_261,0.32581,NA,NA
E3077_317,NA,NA,0.39599
E1676_384,NA,0.47995,NA
E3737_118,NA,NA,0.14662
E4073_246,NA,0.30702,NA
E997_404,NA,NA,0.50501
E2466_534,NA,NA,0.66792
E2234_393,NA,0.49123,NA
E2070_383,0.4787,NA,NA
E1648_689,0.86216,NA,NA
E459_363,0.45363,NA,NA
E2705_580,NA,0.72556,NA
E2655_151,0.18797,NA,NA
E3705_699,0.87469,NA,NA
E4322_51,0.06266,NA,NA
E3215_554,NA,NA,0.69298
E3250_41,NA,0.05013,NA
E47_237,0.29574,NA,NA
E2739_325,NA,0.40602,NA
E4189_280,NA,0.34962,NA
E571_130,0.16165,NA,NA
E2547_65,NA,NA,0.0802
E2368_386,NA,0.48246,NA
E3626_729,NA,0.91228,NA
E3280_256,NA,0.31955,NA
E1974_207,NA,NA,0.25815
E3049_652,NA,0.81579,NA
E1051_619,NA,0.77444,NA
E241_311,NA,NA,0.38847
E1521_428,0.53509,NA,NA
E4687_451,NA,0.56391,NA
E3093_409,0.51128,NA,NA
E1119_482,NA,0.60276,NA
E487_586,NA,NA,0.73308
E4194_784,NA,NA,0.9812
E2255_430,0.53759,NA,NA
E2781_401,NA,0.50125,NA
E453_626,NA,0.78321,NA
E147_492,NA,0.61529,NA
E1588_302,0.37719,NA,NA
E2704_534,0.66792,NA,NA
E812_313,0.39098,NA,NA
E1914_769,NA,0.96241,NA
E2594_658,0.82331,NA,NA
E4785_585,0.73183,NA,NA
E4507_192,NA,0.23935,NA
E3019_304,NA,0.3797,NA
E144_308,0.38471,NA,NA
E4216_439,NA,NA,0.54887
E1375_138,0.17168,NA,NA
E2144_321,NA,0.401,NA
E4002_419,0.52381,NA,NA
E4475_420,NA,0.52506,NA
E3614_264,NA,NA,0.32957
E4779_12,0.01378,NA,NA
E3496_497,NA,NA,0.62155
E2569_476,NA,NA,0.59524
E361_190,NA,NA,0.23684
E1308_292,NA,0.36466,NA
E3689_68,0.08396,NA,NA
E2707_745,0.93233,NA,NA
E2643_653,NA,0.81704,NA
E4701_391,NA,0.48872,NA
E1098_725,NA,0.90727,NA
E2890_191,0.2381,NA,NA
E2395_22,0.02632,NA,NA
E973_500,NA,NA,0.62531
E1290_546,NA,NA,0.68296
E269_311,NA,NA,0.38847
E339_227,NA,NA,0.28321
E20_347,NA,NA,0.43358
E860_282,NA,NA,0.35213
E4984_151,NA,NA,0.18797
E2872_515,NA,NA,0.64411
E3265_583,NA,0.72932,NA
E4561_126,0.15664,NA,NA
E1587_153,0.19048,NA,NA
E3467_534,NA,NA,0.66792
E2215_50,NA,0.0614,NA
E904_597,NA,0.74687,NA
E2633_73,0.09023,NA,NA
E653_710,NA,NA,0.88847
E4254_766,0.95865,NA,NA
E2377_43,0.05263,NA,NA
E4186_308,0.38471,NA,NA
E3463_502,0.62782,NA,NA
E4858_754,NA,0.94361,NA
E1629_421,0.52632,NA,NA
E4786_305,NA,0.38095,NA
E4219_541,NA,0.67669,NA
E2743_64,NA,0.07895,NA
E1559_511,NA,0.6391,NA
E1179_125,NA,NA,0.15539
E199_203,NA,0.25313,NA
E1288_524,0.65539,NA,NA
E3195_684,NA,NA,0.85589
E1577_350,NA,0.43734,NA
E4772_524,NA,0.65539,NA
E451_313,0.39098,NA,NA
E3837_780,NA,0.97619,NA
E4272_441,0.55138,NA,NA
E3114_752,NA,0.9411,NA
E3757_700,0.87594,NA,NA
E3362_345,NA,NA,0.43108
E3996_350,0.43734,NA,NA
E794_188,NA,NA,0.23434
E477_534,NA,0.66792,NA
E1572_207,NA,0.25815,NA
E3445_438,NA,NA,0.54762
E2896_243,0.30326,NA,NA
E3692_154,NA,0.19173,NA
E1091_295,NA,0.36842,NA
E270_304,NA,0.3797,NA
E4640_101,NA,NA,0.12531
E1517_353,NA,0.4411,NA
E2386_744,NA,NA,0.93108
E244_461,NA,0.57644,NA
E4873_106,NA,0.13158,NA
E2899_465,NA,0.58145,NA
E3023_486,0.60777,NA,NA
E457_77,NA,NA,0.09524
E409_725,0.90727,NA,NA
E2231_80,NA,NA,0.099
E1120_55,NA,0.06767,NA
E2652_588,NA,NA,0.73559
E3035_301,NA,0.37594,NA
E204_778,0.97368,NA,NA
E4008_363,0.45363,NA,NA
E1724_479,NA,NA,0.599
E3701_419,NA,NA,0.52381
E4263_435,0.54386,NA,NA
E3273_335,0.41855,NA,NA
E580_242,0.30201,NA,NA
E3751_276,NA,NA,0.34461
E1131_690,0.86341,NA,NA
E299_510,NA,0.63784,NA
E3899_128,NA,0.15915,NA
E22_85,NA,0.10526,NA
E1850_225,0.2807,NA,NA
E3315_667,NA,0.83459,NA
E2871_143,NA,0.17794,NA
E798_340,NA,NA,0.42481
E3281_61,NA,NA,0.07519
E3735_494,NA,NA,0.61779
E3969_514,0.64286,NA,NA
E3944_338,NA,0.42231,NA
E3792_404,NA,0.50501,NA
E4910_794,NA,NA,0.99373
E537_301,0.37594,NA,NA
E231_277,0.34586,NA,NA
E1293_567,NA,0.70927,NA
E2290_196,0.24436,NA,NA
E2540_245,NA,NA,0.30576
E1354_407,NA,0.50877,NA
E1561_297,0.37093,NA,NA
E934_83,NA,NA,0.10276
E3709_365,NA,NA,0.45614
E750_614,NA,NA,0.76817
E774_346,NA,0.43233,NA
E604_545,0.6817,NA,NA
E615_222,0.27694,NA,NA
E69_579,0.72431,NA,NA
E2225_61,NA,0.07519,NA
E4417_140,NA,NA,0.17419
E1283_161,NA,0.2005,NA
E2197_679,0.84962,NA,NA
E3657_464,NA,NA,0.5802
E191_594,NA,0.74311,NA
E1404_5,NA,0.00501,NA
E2902_20,NA,0.02381,NA
E3968_617,NA,0.77193,NA
E1386_384,NA,NA,0.47995
E318_69,NA,0.08521,NA
E296_704,NA,0.88095,NA
E3457_723,NA,0.90476,NA
E2564_352,0.43985,NA,NA
E2413_180,0.22431,NA,NA
E3041_248,0.30952,NA,NA
E2459_169,NA,0.21053,NA
E3020_156,NA,0.19424,NA
E906_697,0.87218,NA,NA
E3972_504,NA,0.63033,NA
E1692_215,NA,0.26817,NA
E3590_720,NA,0.901,NA
E1607_498,0.62281,NA,NA
E4535_250,NA,0.31203,NA
E4444_87,0.10777,NA,NA
E2029_344,NA,NA,0.42982
E4688_185,NA,0.23058,NA
E4541_730,NA,0.91353,NA
E3895_94,0.11654,NA,NA
E596_763,0.95489,NA,NA
E2944_340,NA,0.42481,NA
E2492_546,NA,0.68296,NA
E4806_242,NA,NA,0.30201
E1600_287,0.3584,NA,NA
E1017_266,NA,0.33208,NA
E417_739,NA,0.92481,NA
E2449_190,NA,0.23684,NA
E2630_647,NA,NA,0.80952
E240_339,0.42356,NA,NA
E936_551,0.68922,NA,NA
E4149_122,0.15163,NA,NA
E499_422,NA,0.52757,NA
E2064_799,1.0,NA,NA
E1142_254,0.31704,NA,NA
E2499_518,0.64787,NA,NA
E66_433,NA,NA,0.54135
E3670_443,NA,NA,0.55388
E4028_252,NA,NA,0.31454
E328_662,0.82832,NA,NA
E4733_417,NA,NA,0.5213
E4540_26,0.03133,NA,NA
E566_693,NA,0.86717,NA
E1400_742,NA,NA,0.92857
E3596_572,NA,NA,0.71554
E2086_607,NA,0.7594,NA
E2273_81,NA,0.10025,NA
E3885_288,NA,NA,0.35965
E323_309,NA,0.38596,NA
E1794_456,NA,NA,0.57018
E1286_447,NA,0.5589,NA
E3821_692,0.86591,NA,NA
E1301_533,0.66667,NA,NA
E858_682,NA,NA,0.85338
E2798_206,NA,0.25689,NA
E3097_210,NA,0.2619,NA
E1399_486,NA,0.60777,NA
E114_185,NA,NA,0.23058
E380_778,0.97368,NA,NA
E2103_676,0.84586,NA,NA
E4273_786,NA,0.98371,NA
E2318_478,NA,NA,0.59774
E1890_83,NA,NA,0.10276
E1902_546,NA,NA,0.68296
E1118_622,NA,0.7782,NA
E4347_604,NA,0.75564,NA
E3206_74,NA,0.09148,NA
E1323_281,NA,NA,0.35088
E4961_337,0.42105,NA,NA
E819_581,NA,0.72682,NA
E133_466,NA,0.58271,NA
E3640_420,NA,NA,0.52506
E4283_463,0.57895,NA,NA
E3046_571,NA,0.71429,NA
E4915_511,NA,NA,0.6391
E3622_712,NA,0.89098,NA
E463_236,NA,NA,0.29449
E887_135,NA,0.16792,NA
E663_718,NA,0.8985,NA
E4062_766,NA,0.95865,NA
E1424_317,NA,0.39599,NA
E886_310,NA,NA,0.38722
E618_109,0.13534,NA,NA
E3411_364,NA,NA,0.45489
E3064_459,0.57393,NA,NA
E3776_164,NA,NA,0.20426
E4150_201,0.25063,NA,NA
E2900_536,NA,NA,0.67043
E736_499,NA,0.62406,NA
E2146_655,0.81955,NA,NA
E4610_281,NA,NA,0.35088
E3653_776,NA,NA,0.97118
E1956_660,0.82581,NA,NA
E1865_410,NA,0.51253,NA
E3979_733,NA,NA,0.91729
E1597_329,NA,NA,0.41103
E3727_420,0.52506,NA,NA
E3004_671,NA,0.8396,NA
E39_52,NA,NA,0.06391
E876_675,0.84461,NA,NA
E1437_777,NA,0.97243,NA
E2497_476,NA,NA,0.59524
E2250_374,NA,NA,0.46742
E2003_454,NA,NA,0.56767
E977_141,NA,0.17544,NA
E316_84,NA,NA,0.10401
E138_58,0.07143,NA,NA
E1793_158,NA,NA,0.19674
E1223_80,NA,0.099,NA
E3700_198,NA,NA,0.24687
E1000_69,NA,0.08521,NA
E3658_356,NA,0.44486,NA
E3807_126,NA,0.15664,NA
E2445_383,NA,NA,0.4787
E2048_665,NA,NA,0.83208
E2819_351,NA,NA,0.4386
E4033_217,NA,0.27068,NA
E4122_313,NA,0.39098,NA
E1990_516,NA,NA,0.64536
E3193_527,0.65915,NA,NA
E190_78,NA,0.09649,NA
E17_204,0.25439,NA,NA
E3913_82,NA,0.1015,NA
E3476_782,NA,0.9787,NA
E1486_673,NA,NA,0.84211
E4372_93,NA,0.11529,NA
E4945_461,0.57644,NA,NA
E3712_37,NA,0.04511,NA
E2118_75,NA,0.09273,NA
E1979_542,NA,NA,0.67794
E2006_415,NA,NA,0.5188
E4053_695,NA,0.86967,NA
E4907_183,NA,0.22807,NA
E2697_555,NA,0.69424,NA
E1862_474,NA,0.59273,NA
E813_400,0.5,NA,NA
E702_251,0.31328,NA,NA
E4282_551,NA,0.68922,NA
E2686_167,NA,0.20802,NA
E1940_93,NA,NA,0.11529
E572_606,NA,0.75815,NA
E2495_305,0.38095,NA,NA
E1421_293,NA,NA,0.36591
E1697_489,0.61153,NA,NA
E426_367,NA,0.45865,NA
E428_659,NA,NA,0.82456
E3133_337,NA,0.42105,NA
E1197_103,NA,0.12782,NA
E2820_63,0.07769,NA,NA
E2412_417,NA,0.5213,NA
E2637_680,NA,0.85088,NA
E1324_684,NA,0.85589,NA
E207_314,NA,0.39223,NA
E2163_642,NA,NA,0.80326
E1107_146,NA,NA,0.1817
E1451_89,0.11028,NA,NA
E831_232,NA,0.28947,NA
E4501_38,NA,NA,0.04637
E4319_149,0.18546,NA,NA
E1326_238,0.29699,NA,NA
E4102_152,NA,0.18922,NA
E3448_586,0.73308,NA,NA
E523_187,NA,0.23308,NA
E2433_570,NA,0.71303,NA
E1617_690,NA,0.86341,NA
E2536_580,0.72556,NA,NA
E3884_282,NA,0.35213,NA
E1524_507,NA,0.63409,NA
E2837_695,NA,0.86967,NA
E1789_741,0.92732,NA,NA
E2782_230,NA,NA,0.28697
E3341_177,0.22055,NA,NA
E1260_330,NA,0.41228,NA
E2676_503,NA,0.62907,NA
E1319_542,0.67794,NA,NA
E3710_662,0.82832,NA,NA
E983_122,0.15163,NA,NA
E3866_723,NA,0.90476,NA
E2223_755,NA,NA,0.94486
E1963_249,NA,0.31078,NA
E3934_566,0.70802,NA,NA
E2461_409,0.51128,NA,NA
E4420_320,NA,0.39975,NA
E4116_406,0.50752,NA,NA
E818_390,NA,NA,0.48747
E3543_190,0.23684,NA,NA
E2380_219,NA,NA,0.27318
E4076_474,NA,0.59273,NA
E4414_779,NA,0.97494,NA
E808_283,0.35338,NA,NA
E3062_52,0.06391,NA,NA
E3116_754,NA,NA,0.94361
E2999_167,0.20802,NA,NA
E1951_794,NA,NA,0.99373
E1773_261,NA,0.32581,NA
E2304_425,0.53133,NA,NA
E3410_92,NA,0.11404,NA
E3606_276,NA,0.34461,NA
E4953_63,NA,0.07769,NA
E3112_76,NA,0.09398,NA
E110_601,0.75188,NA,NA
E1316_267,NA,0.33333,NA
E4902_469,0.58647,NA,NA
E1463_138,0.17168,NA,NA
E1394_21,NA,0.02506,NA
E1084_625,NA,NA,0.78195
E4015_621,NA,NA,0.77694
E4876_599,NA,NA,0.74937
E102_796,NA,NA,0.99624
E766_625,0.78195,NA,NA
E3339_532,0.66541,NA,NA
E3642_51,NA,0.06266,NA
E355_70,NA,0.08647,NA
E2076_707,0.88471,NA,NA
E1487_83,0.10276,NA,NA
E2649_417,NA,NA,0.5213
E2283_764,NA,NA,0.95614
E4114_48,NA,0.0589,NA
E1089_84,0.10401,NA,NA
E4649_125,NA,0.15539,NA
E2685_403,NA,NA,0.50376
E1703_100,NA,NA,0.12406
E3941_652,NA,0.81579,NA
E2904_492,NA,0.61529,NA
E2790_13,NA,NA,0.01504
E189_750,NA,0.9386,NA
E4353_684,NA,0.85589,NA
E892_283,0.35338,NA,NA
E4427_244,0.30451,NA,NA
E4084_204,NA,NA,0.25439
E1750_446,NA,NA,0.55764
E2953_665,NA,NA,0.83208
E1759_47,NA,0.05764,NA
E164_237,0.29574,NA,NA
E4106_580,NA,0.72556,NA
E450_235,0.29323,NA,NA
E3444_151,0.18797,NA,NA
E4987_632,0.79073,NA,NA
E2159_356,NA,0.44486,NA
E1022_59,0.07268,NA,NA
E2373_288,NA,NA,0.35965
E2595_766,NA,0.95865,NA
E4061_431,NA,NA,0.53885
E872_178,NA,0.2218,NA
E3696_167,NA,NA,0.20802
E2596_139,NA,NA,0.17293
E4708_168,NA,0.20927,NA
E2272_431,NA,0.53885,NA
E4982_577,NA,0.7218,NA
E3743_645,0.80702,NA,NA
E1955_599,NA,NA,0.74937
E1336_679,NA,0.84962,NA
E619_508,0.63534,NA,NA
E3271_231,NA,0.28822,NA
E2171_225,NA,NA,0.2807
E3291_531,0.66416,NA,NA
E2945_730,NA,NA,0.91353
E3697_31,NA,0.03759,NA
E2679_30,NA,0.03634,NA
E1973_509,NA,0.63659,NA
E2450_165,NA,0.20551,NA
E4146_553,NA,0.69173,NA
E616_492,NA,NA,0.61529
E4192_427,0.53383,NA,NA
E2112_618,NA,NA,0.77318
E4018_779,NA,0.97494,NA
E51_712,NA,0.89098,NA
E38_683,NA,NA,0.85464
E3728_263,0.32832,NA,NA
E3443_247,0.30827,NA,NA
E711_351,NA,0.4386,NA
E1235_536,NA,0.67043,NA
E2834_183,0.22807,NA,NA
E4333_649,NA,0.81203,NA
E3213_621,NA,NA,0.77694
E372_389,NA,0.48622,NA
E246_173,0.21554,NA,NA
E2314_348,NA,0.43484,NA
E3602_250,NA,0.31203,NA
E3763_633,NA,0.79198,NA
E3212_778,NA,NA,0.97368
E2549_397,0.49624,NA,NA
E2863_799,1.0,NA,NA
E4650_491,0.61404,NA,NA
E3901_289,NA,NA,0.3609
E2152_649,NA,0.81203,NA
E423_608,NA,0.76065,NA
E890_169,0.21053,NA,NA
E2119_360,NA,0.44987,NA
E1730_131,NA,NA,0.16291
E2925_408,0.51003,NA,NA
E3976_769,NA,NA,0.96241
E275_693,NA,0.86717,NA
E1752_406,NA,NA,0.50752
E1402_45,NA,0.05514,NA
E3548_306,0.38221,NA,NA
E3499_307,0.38346,NA,NA
E1863_596,NA,NA,0.74561
E2877_764,NA,NA,0.95614
E4369_264,NA,NA,0.32957
E2232_650,0.81328,NA,NA
E3181_358,NA,NA,0.44737
E4032_757,NA,0.94737,NA
E869_766,NA,NA,0.95865
E2456_84,NA,0.10401,NA
E511_773,NA,0.96742,NA
E4861_196,NA,0.24436,NA
E4544_604,0.75564,NA,NA
E1855_503,0.62907,NA,NA
E647_321,0.401,NA,NA
E29_406,0.50752,NA,NA
E4099_755,NA,0.94486,NA
E1456_90,NA,0.11153,NA
E4921_147,NA,NA,0.18296
E346_326,NA,NA,0.40727
E940_776,NA,0.97118,NA
E4159_130,NA,NA,0.16165
E2279_750,NA,0.9386,NA
E1455_208,NA,0.2594,NA
E1953_678,NA,0.84837,NA
E132_656,0.8208,NA,NA
E1918_61,NA,0.07519,NA
E1964_694,NA,NA,0.86842
E3158_166,0.20677,NA,NA
E4329_533,NA,0.66667,NA
E4083_429,NA,0.53634,NA
E1498_271,NA,0.33835,NA
E897_264,NA,0.32957,NA
E3_605,0.75689,NA,NA
E2946_505,NA,0.63158,NA
E67_28,NA,0.03383,NA
E91_607,NA,0.7594,NA
E1704_669,NA,0.83709,NA
E2671_606,NA,NA,0.75815
E4536_748,0.93609,NA,NA
E4326_281,0.35088,NA,NA
E2720_104,NA,0.12907,NA
E3918_328,0.40977,NA,NA
E593_204,NA,0.25439,NA
E3530_208,NA,NA,0.2594
E4635_440,NA,NA,0.55013
E4537_381,NA,0.47619,NA
E198_399,NA,NA,0.49875
E1590_233,NA,NA,0.29073
E2746_58,0.07143,NA,NA
E4361_218,NA,0.27193,NA
E2316_682,0.85338,NA,NA
E1996_646,NA,0.80827,NA
E2597_614,NA,NA,0.76817
E2915_175,NA,0.21805,NA
E1382_729,NA,NA,0.91228
E3155_17,NA,0.02005,NA
E3379_749,NA,NA,0.93734
E4545_84,NA,NA,0.10401
E3156_748,NA,0.93609,NA
E788_557,0.69674,NA,NA
E90_589,0.73684,NA,NA
E4771_361,NA,NA,0.45113
E4736_592,NA,0.7406,NA
E2537_470,0.58772,NA,NA
E4454_89,NA,0.11028,NA
E2482_140,NA,0.17419,NA
E1813_669,NA,NA,0.83709
E315_380,NA,0.47494,NA
E2506_653,NA,NA,0.81704
E3303_39,NA,0.04762,NA
E68_98,NA,0.12155,NA
E4639_716,NA,0.89599,NA
E3451_198,NA,NA,0.24687
E425_694,NA,0.86842,NA
E301_101,0.12531,NA,NA
E728_210,0.2619,NA,NA
E373_488,NA,0.61028,NA
E4810_378,NA,0.47243,NA
E2150_77,NA,0.09524,NA
E3159_473,NA,0.59148,NA
E587_226,NA,0.28195,NA
E3494_259,0.32331,NA,NA
E2005_85,NA,NA,0.10526
E894_627,NA,0.78446,NA
E3630_670,NA,0.83835,NA
E1287_625,0.78195,NA,NA
E1608_261,NA,0.32581,NA
E98_109,NA,0.13534,NA
E3863_724,0.90602,NA,NA
E112_430,0.53759,NA,NA
E31_210,0.2619,NA,NA
E2169_723,NA,NA,0.90476
E1712_570,NA,0.71303,NA
E4583_514,NA,NA,0.64286
E239_326,NA,NA,0.40727
E1005_332,NA,0.41479,NA
E4663_533,NA,0.66667,NA
E303_481,NA,0.6015,NA
E4686_202,0.25188,NA,NA
E393_728,NA,NA,0.91103
E370_39,NA,NA,0.04762
E4494_626,NA,0.78321,NA
E907_739,NA,NA,0.92481
E1398_303,NA,0.37845,NA
E2759_108,NA,NA,0.13409
E2403_582,NA,0.72807,NA
E1624_450,NA,NA,0.56266
E1860_602,NA,NA,0.75313
E4394_666,NA,NA,0.83333
E289_455,NA,NA,0.56892
E1257_739,NA,NA,0.92481
E2786_616,NA,NA,0.77068
E957_622,0.7782,NA,NA
E4393_224,NA,0.27945,NA
E2122_471,NA,0.58897,NA
E2682_52,NA,0.06391,NA
E1792_621,0.77694,NA,NA
E4636_442,0.55263,NA,NA
E3465_749,NA,0.93734,NA
E3106_206,0.25689,NA,NA
E3145_351,NA,0.4386,NA
E1539_544,NA,NA,0.68045
E3843_663,0.82957,NA,NA
E496_149,0.18546,NA,NA
E4486_406,NA,0.50752,NA
E1574_430,NA,0.53759,NA
E2157_400,0.5,NA,NA
E2277_48,0.0589,NA,NA
E4571_659,NA,0.82456,NA
E789_327,NA,NA,0.40852
E3999_663,NA,0.82957,NA
E4975_553,0.69173,NA,NA
E4170_303,0.37845,NA,NA
E4293_326,NA,0.40727,NA
E3715_771,NA,0.96491,NA
E3311_603,0.75439,NA,NA
E3045_34,NA,0.04135,NA
E2693_79,NA,0.09774,NA
E3651_85,NA,0.10526,NA
E4191_392,NA,NA,0.48997
E1836_634,0.79323,NA,NA
E3011_546,NA,0.68296,NA
E210_471,0.58897,NA,NA
E2361_743,NA,0.92982,NA
E254_788,NA,0.98622,NA
E2553_304,NA,NA,0.3797
E3659_4,0.00376,NA,NA
E1817_287,NA,0.3584,NA
E378_768,NA,NA,0.96115
E1433_597,0.74687,NA,NA
E2134_8,NA,0.00877,NA
E2491_215,0.26817,NA,NA
E4418_216,NA,0.26942,NA
E547_316,0.39474,NA,NA
E530_620,0.77569,NA,NA
E4591_444,0.55514,NA,NA
E2892_268,NA,0.33459,NA
E134_479,0.599,NA,NA
E1864_640,NA,NA,0.80075
E111_363,NA,0.45363,NA
E4996_305,NA,0.38095,NA
E4052_596,NA,NA,0.74561
E3951_441,NA,NA,0.55138
E4280_250,NA,0.31203,NA
E3518_186,0.23183,NA,NA
E1124_433,NA,0.54135,NA
E2836_481,0.6015,NA,NA
E79_388,NA,0.48496,NA
E3559_223,0.2782,NA,NA
E1950_127,0.15789,NA,NA
E1366_460,NA,0.57519,NA
E4874_257,NA,0.3208,NA
E3024_170,NA,0.21178,NA
E4206_35,NA,0.04261,NA
E219_185,NA,0.23058,NA
E109_80,NA,0.099,NA
E1507_639,NA,NA,0.7995
E2176_429,NA,NA,0.53634
E553_694,NA,NA,0.86842
E4142_565,NA,0.70677,NA
E399_156,NA,NA,0.19424
E2262_58,NA,NA,0.07143
E1127_714,NA,NA,0.89348
E3953_446,NA,0.55764,NA
E1927_253,NA,0.31579,NA
E3532_694,NA,0.86842,NA
E3204_783,0.97995,NA,NA
E3333_656,NA,0.8208,NA
E3480_288,NA,0.35965,NA
E154_374,0.46742,NA,NA
E358_380,NA,0.47494,NA
E2507_56,0.06892,NA,NA
E4251_179,NA,0.22306,NA
E1538_426,NA,0.53258,NA
