,PseudoTime1,PseudoTime2,PseudoTime3
E4945_171,0.21303,NA,NA
E613_666,NA,0.83333,NA
E945_422,NA,NA,0.52757
E3820_206,NA,NA,0.25689
E1242_680,NA,NA,0.85088
E782_214,NA,0.26692,NA
E4064_48,0.0589,NA,NA
E1840_545,NA,NA,0.6817
E2952_627,NA,0.78446,NA
E4149_297,NA,0.37093,NA
E0_786,NA,NA,0.98371
E3119_264,NA,0.32957,NA
E3265_515,NA,0.64411,NA
E1401_140,NA,0.17419,NA
E4662_636,0.79574,NA,NA
E4640_290,NA,NA,0.36216
E1015_27,NA,0.03258,NA
E912_44,0.05388,NA,NA
E1018_666,NA,NA,0.83333
E155_318,NA,NA,0.39724
E4369_716,NA,NA,0.89599
E15_55,NA,NA,0.06767
E4852_358,0.44737,NA,NA
E3371_403,NA,0.50376,NA
E2845_41,NA,NA,0.05013
E1632_173,NA,0.21554,NA
E219_333,NA,NA,0.41604
E161_8,NA,0.00877,NA
E4942_652,NA,0.81579,NA
E3965_765,0.95739,NA,NA
E644_254,NA,0.31704,NA
E2731_675,0.84461,NA,NA
E1119_95,NA,0.11779,NA
E4560_794,NA,NA,0.99373
E521_103,0.12782,NA,NA
E4155_592,NA,0.7406,NA
E1991_616,0.77068,NA,NA
E4043_178,NA,0.2218,NA
E2675_761,NA,NA,0.95238
E1402_720,NA,NA,0.901
E1377_39,NA,0.04762,NA
E1262_325,NA,NA,0.40602
E1498_488,0.61028,NA,NA
E2494_177,0.22055,NA,NA
E2614_697,0.87218,NA,NA
E3200_343,0.42857,NA,NA
E3840_736,NA,0.92105,NA
E14_707,0.88471,NA,NA
E3283_228,NA,0.28446,NA
E4125_295,0.36842,NA,NA
E4143_400,NA,0.5,NA
E608_3,NA,0.00251,NA
E3773_214,0.26692,NA,NA
E4712_92,NA,0.11404,NA
E3494_256,NA,NA,0.31955
E1329_83,NA,0.10276,NA
E3445_75,NA,0.09273,NA
E364_88,NA,0.10902,NA
E1912_334,0.41729,NA,NA
E3478_173,NA,0.21554,NA
E3018_539,NA,0.67419,NA
E62_400,NA,NA,0.5
E4835_294,NA,NA,0.36717
E4034_628,NA,NA,0.78571
E4666_347,0.43358,NA,NA
E796_465,0.58145,NA,NA
E1067_75,NA,NA,0.09273
E1554_596,NA,NA,0.74561
E2909_289,NA,0.3609,NA
E677_425,NA,0.53133,NA
E4686_799,NA,NA,1.0
E3025_320,NA,NA,0.39975
E2521_166,NA,NA,0.20677
E441_150,0.18672,NA,NA
E4613_753,0.94236,NA,NA
E562_469,NA,0.58647,NA
E4455_268,NA,0.33459,NA
E1845_293,NA,0.36591,NA
E3819_77,NA,0.09524,NA
E2886_650,NA,0.81328,NA
E3140_728,0.91103,NA,NA
E1319_619,0.77444,NA,NA
E1764_299,NA,0.37343,NA
E515_335,0.41855,NA,NA
E2152_671,NA,0.8396,NA
E4000_699,0.87469,NA,NA
E3710_122,0.15163,NA,NA
E1942_115,NA,0.14286,NA
E2430_763,0.95489,NA,NA
E4796_50,0.0614,NA,NA
E682_146,NA,NA,0.1817
E2407_574,NA,NA,0.71805
E3995_752,NA,0.9411,NA
E4186_459,NA,0.57393,NA
E1362_522,NA,0.65288,NA
E795_522,NA,0.65288,NA
E4798_521,NA,0.65163,NA
E380_789,NA,0.98747,NA
E2027_385,NA,0.4812,NA
E4220_689,NA,0.86216,NA
E704_97,NA,0.1203,NA
E4841_391,NA,NA,0.48872
E1591_571,NA,0.71429,NA
E3375_374,0.46742,NA,NA
E4047_640,NA,0.80075,NA
E955_386,NA,0.48246,NA
E4274_789,NA,NA,0.98747
E1680_587,NA,0.73434,NA
E786_268,NA,0.33459,NA
E477_3,NA,0.00251,NA
E4762_773,NA,0.96742,NA
E2751_386,NA,0.48246,NA
E1339_399,0.49875,NA,NA
E2971_103,NA,0.12782,NA
E1614_732,NA,NA,0.91604
E4293_188,NA,NA,0.23434
E1306_541,NA,NA,0.67669
E823_568,NA,NA,0.71053
E4255_574,NA,NA,0.71805
E4399_106,0.13158,NA,NA
E3379_523,NA,0.65414,NA
E3398_590,NA,0.7381,NA
E2044_344,0.42982,NA,NA
E492_26,NA,0.03133,NA
E2724_516,NA,NA,0.64536
E2641_308,0.38471,NA,NA
E3314_94,0.11654,NA,NA
E2711_28,NA,0.03383,NA
E3804_332,0.41479,NA,NA
E1663_380,NA,NA,0.47494
E604_521,NA,0.65163,NA
E1656_327,NA,NA,0.40852
E1378_337,NA,NA,0.42105
E4592_653,NA,NA,0.81704
E2624_12,NA,0.01378,NA
E1285_469,NA,0.58647,NA
E1750_268,NA,0.33459,NA
E3087_129,NA,0.1604,NA
E1163_366,0.45739,NA,NA
E37_163,0.20301,NA,NA
E1932_795,NA,NA,0.99499
E978_111,NA,0.13784,NA
E1492_782,0.9787,NA,NA
E213_186,NA,0.23183,NA
E2887_580,NA,NA,0.72556
E911_611,NA,0.76441,NA
E632_711,NA,0.88972,NA
E361_718,NA,NA,0.8985
E2814_71,NA,0.08772,NA
E4109_672,NA,NA,0.84085
E2638_677,NA,0.84712,NA
E1626_35,NA,0.04261,NA
E289_294,0.36717,NA,NA
E2403_613,NA,NA,0.76692
E4678_797,NA,NA,0.99749
E3720_281,0.35088,NA,NA
E2285_244,NA,0.30451,NA
E326_474,NA,NA,0.59273
E476_101,0.12531,NA,NA
E4938_41,NA,0.05013,NA
E4212_134,NA,0.16667,NA
E3969_638,NA,NA,0.79825
E3802_419,NA,0.52381,NA
E4074_2,NA,NA,0.00125
E4368_366,NA,NA,0.45739
E1583_649,NA,NA,0.81203
E1187_555,NA,0.69424,NA
E3558_611,NA,0.76441,NA
E2564_442,0.55263,NA,NA
E2629_78,NA,0.09649,NA
E1844_246,NA,NA,0.30702
E748_407,NA,NA,0.50877
E405_297,NA,0.37093,NA
E1988_577,NA,NA,0.7218
E1043_309,NA,0.38596,NA
E3376_382,NA,0.47744,NA
E667_236,0.29449,NA,NA
E3828_350,NA,0.43734,NA
E1373_539,0.67419,NA,NA
E2935_112,NA,0.1391,NA
E4830_156,NA,0.19424,NA
E2441_445,NA,NA,0.55639
E4364_624,NA,0.7807,NA
E3822_352,0.43985,NA,NA
E4121_232,NA,NA,0.28947
E2206_228,NA,0.28446,NA
E2380_529,NA,0.66165,NA
E3642_349,NA,0.43609,NA
E1922_214,NA,0.26692,NA
E3382_461,NA,NA,0.57644
E591_631,NA,NA,0.78947
E1795_462,NA,NA,0.57769
E285_731,NA,0.91479,NA
E425_48,NA,NA,0.0589
E2017_38,NA,0.04637,NA
E2137_780,NA,NA,0.97619
E993_521,NA,0.65163,NA
E3180_467,NA,NA,0.58396
E2162_384,NA,0.47995,NA
E4006_791,0.98997,NA,NA
E2551_188,NA,NA,0.23434
E2146_357,0.44612,NA,NA
E437_497,0.62155,NA,NA
E4092_443,NA,NA,0.55388
E1431_446,NA,NA,0.55764
E742_690,0.86341,NA,NA
E2307_432,0.5401,NA,NA
E2574_410,0.51253,NA,NA
E19_709,NA,0.88722,NA
E2965_436,NA,NA,0.54511
E2861_713,NA,0.89223,NA
E2933_300,0.37469,NA,NA
E3731_744,0.93108,NA,NA
E409_146,NA,NA,0.1817
E2765_626,NA,NA,0.78321
E3901_702,NA,NA,0.87845
E3232_648,NA,0.81078,NA
E355_598,0.74812,NA,NA
E4980_477,NA,0.59649,NA
E3758_25,0.03008,NA,NA
E3928_247,0.30827,NA,NA
E4306_65,NA,NA,0.0802
E305_306,NA,NA,0.38221
E1284_679,NA,0.84962,NA
E3953_569,NA,NA,0.71178
E3064_124,0.15414,NA,NA
E2334_119,NA,NA,0.14787
E1657_84,NA,0.10401,NA
E811_509,NA,NA,0.63659
E2114_490,NA,0.61278,NA
E951_461,NA,NA,0.57644
E1517_655,NA,0.81955,NA
E1009_299,0.37343,NA,NA
E2029_44,0.05388,NA,NA
E3126_484,NA,NA,0.60526
E4713_345,NA,0.43108,NA
E2478_467,0.58396,NA,NA
E2119_461,NA,NA,0.57644
E2988_687,NA,0.85965,NA
E3704_249,NA,0.31078,NA
E910_10,NA,NA,0.01128
E3808_679,NA,NA,0.84962
E728_462,NA,NA,0.57769
E3285_209,NA,0.26065,NA
E4243_87,NA,NA,0.10777
E4104_504,NA,0.63033,NA
E85_278,NA,0.34712,NA
E3452_689,0.86216,NA,NA
E261_701,0.87719,NA,NA
E3453_142,0.17669,NA,NA
E1593_244,0.30451,NA,NA
E4618_779,NA,0.97494,NA
E35_310,NA,NA,0.38722
E3696_536,NA,0.67043,NA
E4624_46,0.05639,NA,NA
E4664_49,0.06015,NA,NA
E1526_182,NA,NA,0.22682
E4736_42,0.05138,NA,NA
E1779_531,NA,0.66416,NA
E3421_515,NA,0.64411,NA
E416_374,0.46742,NA,NA
E3151_341,NA,NA,0.42607
E3402_194,NA,NA,0.24185
E3366_314,NA,0.39223,NA
E3552_498,0.62281,NA,NA
E1746_753,NA,NA,0.94236
E2468_362,NA,0.45238,NA
E1672_196,0.24436,NA,NA
E1414_142,NA,NA,0.17669
E4941_215,NA,0.26817,NA
E2118_121,NA,0.15038,NA
E4803_305,NA,0.38095,NA
E3671_253,NA,0.31579,NA
E1781_583,NA,NA,0.72932
E2444_743,NA,NA,0.92982
E2357_653,NA,NA,0.81704
E3090_585,NA,0.73183,NA
E4123_288,NA,0.35965,NA
E309_519,NA,0.64912,NA
E3880_600,NA,NA,0.75063
E1541_744,0.93108,NA,NA
E517_746,NA,0.93358,NA
E2722_68,0.08396,NA,NA
E745_189,NA,NA,0.23559
E1148_404,0.50501,NA,NA
E2801_286,NA,0.35714,NA
E4812_554,NA,0.69298,NA
E3522_229,0.28571,NA,NA
E1346_62,NA,0.07644,NA
E1454_729,NA,0.91228,NA
E3649_688,0.8609,NA,NA
E779_459,0.57393,NA,NA
E4965_186,0.23183,NA,NA
E2399_289,NA,NA,0.3609
E348_175,NA,NA,0.21805
E3887_424,NA,0.53008,NA
E1474_736,NA,NA,0.92105
E3368_375,NA,0.46867,NA
E804_602,NA,NA,0.75313
E2005_202,NA,0.25188,NA
E3393_506,NA,NA,0.63283
E4385_454,NA,0.56767,NA
E2139_183,0.22807,NA,NA
E1113_246,NA,0.30702,NA
E2073_760,NA,NA,0.95113
E4189_597,NA,0.74687,NA
E988_711,NA,0.88972,NA
E913_411,0.51378,NA,NA
E328_244,NA,0.30451,NA
E3793_343,NA,0.42857,NA
E774_339,NA,0.42356,NA
E756_695,NA,0.86967,NA
E3098_406,0.50752,NA,NA
E3319_678,NA,0.84837,NA
E169_34,0.04135,NA,NA
E622_671,NA,NA,0.8396
E2565_596,NA,0.74561,NA
E264_752,0.9411,NA,NA
E864_679,NA,0.84962,NA
E4524_705,0.88221,NA,NA
E464_374,NA,0.46742,NA
E2501_388,NA,NA,0.48496
E1320_605,NA,0.75689,NA
E2301_277,NA,NA,0.34586
E3846_432,NA,NA,0.5401
E3448_88,0.10902,NA,NA
E1960_2,0.00125,NA,NA
E2411_87,0.10777,NA,NA
E4237_405,NA,0.50627,NA
E3432_372,NA,NA,0.46491
E1809_537,NA,NA,0.67168
E3074_275,NA,NA,0.34336
E1297_472,0.59023,NA,NA
E24_276,NA,0.34461,NA
E4184_60,0.07393,NA,NA
E236_30,NA,0.03634,NA
E4954_124,NA,NA,0.15414
E2500_384,NA,0.47995,NA
E4919_35,NA,0.04261,NA
E3554_305,NA,0.38095,NA
E4978_163,NA,0.20301,NA
E172_23,NA,NA,0.02757
E2215_756,NA,0.94612,NA
E2016_446,0.55764,NA,NA
E4877_679,NA,NA,0.84962
E3979_608,NA,0.76065,NA
E4514_216,NA,0.26942,NA
E4437_402,NA,0.50251,NA
E423_132,NA,0.16416,NA
E2931_782,NA,NA,0.9787
E1620_256,NA,0.31955,NA
E1036_645,NA,0.80702,NA
E3950_769,NA,NA,0.96241
E2506_653,NA,NA,0.81704
E4856_787,0.98496,NA,NA
E2408_429,NA,0.53634,NA
E4895_532,0.66541,NA,NA
E4950_221,0.27569,NA,NA
E4766_563,NA,0.70426,NA
E2260_738,NA,NA,0.92356
E3850_432,NA,0.5401,NA
E3842_782,NA,0.9787,NA
E4773_686,NA,NA,0.8584
E72_248,NA,NA,0.30952
E4782_283,0.35338,NA,NA
E1537_597,NA,NA,0.74687
E3010_130,0.16165,NA,NA
E1280_143,NA,0.17794,NA
E2224_470,NA,0.58772,NA
E581_221,0.27569,NA,NA
E4198_378,NA,NA,0.47243
E17_480,0.60025,NA,NA
E2476_414,0.51754,NA,NA
E4313_466,NA,0.58271,NA
E3070_414,NA,0.51754,NA
E4924_179,0.22306,NA,NA
E2185_425,NA,0.53133,NA
E1144_365,NA,NA,0.45614
E4432_498,NA,NA,0.62281
E1605_675,NA,0.84461,NA
E1495_77,0.09524,NA,NA
E3653_30,NA,NA,0.03634
E1020_637,NA,NA,0.79699
E834_337,NA,NA,0.42105
E460_391,NA,NA,0.48872
E211_255,NA,0.3183,NA
E2865_165,NA,NA,0.20551
E4716_468,NA,NA,0.58521
E1421_243,0.30326,NA,NA
E932_468,NA,NA,0.58521
E2572_518,NA,0.64787,NA
E4797_647,0.80952,NA,NA
E1901_446,0.55764,NA,NA
E638_645,NA,NA,0.80702
E1749_12,NA,NA,0.01378
E3291_539,NA,0.67419,NA
E3403_708,0.88596,NA,NA
E2417_688,0.8609,NA,NA
E4641_329,NA,0.41103,NA
E4567_524,0.65539,NA,NA
E2795_290,NA,NA,0.36216
E1535_584,NA,NA,0.73058
E262_472,0.59023,NA,NA
E2360_234,0.29198,NA,NA
E4163_185,NA,NA,0.23058
E825_35,NA,0.04261,NA
E927_487,NA,0.60902,NA
E4529_716,0.89599,NA,NA
E1639_532,0.66541,NA,NA
E2803_275,NA,0.34336,NA
E1151_162,0.20175,NA,NA
E3000_415,0.5188,NA,NA
E1623_698,0.87343,NA,NA
E1159_547,0.68421,NA,NA
E4972_787,NA,NA,0.98496
E4299_572,NA,0.71554,NA
E2771_26,NA,0.03133,NA
E546_135,NA,0.16792,NA
E4960_58,NA,0.07143,NA
E3122_492,NA,0.61529,NA
E4682_732,NA,NA,0.91604
E390_68,0.08396,NA,NA
E3362_574,0.71805,NA,NA
E1003_217,0.27068,NA,NA
E1953_491,NA,NA,0.61404
E2947_557,NA,NA,0.69674
E2658_639,0.7995,NA,NA
E356_623,NA,NA,0.77945
E2520_351,NA,0.4386,NA
E4528_728,NA,0.91103,NA
E2583_82,NA,0.1015,NA
E2552_703,NA,0.8797,NA
E4772_156,0.19424,NA,NA
E484_589,NA,NA,0.73684
E1520_405,NA,0.50627,NA
E685_319,0.3985,NA,NA
E1717_213,NA,0.26566,NA
E1568_2,NA,NA,0.00125
E3726_447,0.5589,NA,NA
E254_198,NA,0.24687,NA
E1365_190,0.23684,NA,NA
E2662_658,NA,NA,0.82331
E4016_599,NA,0.74937,NA
E694_82,NA,0.1015,NA
E715_707,0.88471,NA,NA
E1993_702,NA,NA,0.87845
E1310_669,NA,0.83709,NA
E1446_781,0.97744,NA,NA
E3234_637,NA,0.79699,NA
E1042_595,0.74436,NA,NA
E1323_225,NA,0.2807,NA
E287_3,NA,0.00251,NA
E3143_702,NA,0.87845,NA
E3753_336,0.4198,NA,NA
E1865_87,NA,0.10777,NA
E3148_502,NA,0.62782,NA
E1531_457,NA,0.57143,NA
E3147_722,0.90351,NA,NA
E1824_723,NA,0.90476,NA
E160_335,NA,0.41855,NA
E1364_245,NA,0.30576,NA
E1919_481,NA,0.6015,NA
E4612_536,NA,NA,0.67043
E4024_523,0.65414,NA,NA
E3104_131,NA,0.16291,NA
E985_110,NA,0.13659,NA
E2179_42,NA,0.05138,NA
E769_601,0.75188,NA,NA
E2135_178,NA,0.2218,NA
E4425_646,NA,NA,0.80827
E2699_1,NA,0.0,NA
E1465_33,NA,0.0401,NA
E4360_109,NA,0.13534,NA
E2873_706,0.88346,NA,NA
E3461_613,NA,0.76692,NA
E4037_48,0.0589,NA,NA
E4050_488,NA,0.61028,NA
E4865_448,0.56015,NA,NA
E372_176,NA,0.2193,NA
E2684_95,NA,0.11779,NA
E663_321,0.401,NA,NA
E1555_388,NA,0.48496,NA
E1776_302,0.37719,NA,NA
E4356_214,NA,0.26692,NA
E3599_141,NA,NA,0.17544
E4461_611,NA,NA,0.76441
E4269_352,0.43985,NA,NA
E401_657,NA,NA,0.82206
E2791_583,NA,0.72932,NA
E2837_348,NA,0.43484,NA
E3673_237,NA,0.29574,NA
E751_45,0.05514,NA,NA
E4383_730,NA,0.91353,NA
E4845_22,NA,NA,0.02632
E1930_29,0.03509,NA,NA
E2181_736,0.92105,NA,NA
E2785_167,0.20802,NA,NA
E1447_410,NA,0.51253,NA
E3508_271,NA,0.33835,NA
E1832_248,0.30952,NA,NA
E4254_319,0.3985,NA,NA
E1165_6,NA,0.00627,NA
E4407_657,NA,NA,0.82206
E167_629,0.78697,NA,NA
E712_393,NA,NA,0.49123
E4404_553,0.69173,NA,NA
E186_598,NA,0.74812,NA
E4667_296,NA,0.36967,NA
E1058_430,NA,0.53759,NA
E1981_17,NA,NA,0.02005
E3664_101,NA,NA,0.12531
E3727_120,NA,0.14912,NA
E2261_587,NA,NA,0.73434
E2372_7,NA,0.00752,NA
E177_226,NA,0.28195,NA
E2265_597,NA,NA,0.74687
E318_252,0.31454,NA,NA
E1691_527,NA,NA,0.65915
E4586_689,NA,NA,0.86216
E4518_61,NA,0.07519,NA
E274_796,0.99624,NA,NA
E4394_255,NA,0.3183,NA
E323_24,0.02882,NA,NA
E893_475,0.59398,NA,NA
E41_777,NA,NA,0.97243
E2112_157,0.19549,NA,NA
E4744_185,NA,NA,0.23058
E3300_644,NA,NA,0.80576
E4390_347,NA,NA,0.43358
E710_369,NA,0.46115,NA
E3924_229,NA,NA,0.28571
E2195_151,NA,NA,0.18797
E4517_360,NA,0.44987,NA
E822_609,0.7619,NA,NA
E2213_484,0.60526,NA,NA
E3016_462,0.57769,NA,NA
E1172_566,NA,0.70802,NA
E1723_423,NA,NA,0.52882
E2829_207,NA,0.25815,NA
E909_68,0.08396,NA,NA
E4240_748,NA,0.93609,NA
E4153_190,NA,NA,0.23684
E4197_37,NA,0.04511,NA
E4342_695,NA,0.86967,NA
E778_275,NA,0.34336,NA
E1118_503,NA,NA,0.62907
E1873_159,NA,NA,0.19799
E3980_209,NA,NA,0.26065
E3073_678,NA,0.84837,NA
E3455_29,0.03509,NA,NA
E4116_86,0.10652,NA,NA
E2352_350,NA,0.43734,NA
E720_649,0.81203,NA,NA
E504_190,NA,0.23684,NA
E1205_261,0.32581,NA,NA
E3033_50,NA,NA,0.0614
E3772_241,NA,NA,0.30075
E2063_324,NA,0.40476,NA
E3082_122,NA,NA,0.15163
E4675_408,0.51003,NA,NA
E2318_374,NA,NA,0.46742
E4126_123,NA,NA,0.15288
E2374_576,0.72055,NA,NA
E1908_353,0.4411,NA,NA
E3958_80,NA,0.099,NA
E288_771,0.96491,NA,NA
E3192_61,NA,NA,0.07519
E2668_225,NA,0.2807,NA
E266_265,NA,0.33083,NA
E2619_389,0.48622,NA,NA
E2916_156,NA,0.19424,NA
E4890_721,NA,NA,0.90226
E3088_680,NA,0.85088,NA
E1186_15,NA,0.01754,NA
E2523_677,0.84712,NA,NA
E4297_654,0.8183,NA,NA
E2235_399,NA,0.49875,NA
E4535_277,NA,0.34586,NA
E1138_753,0.94236,NA,NA
E4790_506,NA,NA,0.63283
E3674_71,NA,0.08772,NA
E2775_311,NA,0.38847,NA
E1714_462,NA,0.57769,NA
E1173_391,NA,0.48872,NA
E2561_157,NA,NA,0.19549
E1237_555,NA,0.69424,NA
E1213_452,0.56516,NA,NA
E1935_170,NA,0.21178,NA
E100_74,NA,0.09148,NA
E159_19,NA,NA,0.02256
E3506_690,0.86341,NA,NA
E3351_32,0.03885,NA,NA
E387_452,NA,0.56516,NA
E4165_664,NA,NA,0.83083
E1911_313,0.39098,NA,NA
E2103_201,0.25063,NA,NA
E1046_560,NA,NA,0.7005
E740_84,NA,0.10401,NA
E1040_622,NA,NA,0.7782
E3293_381,NA,0.47619,NA
E2240_673,NA,0.84211,NA
E2648_263,0.32832,NA,NA
E2001_447,NA,0.5589,NA
E1293_626,NA,0.78321,NA
E4806_349,0.43609,NA,NA
E3786_42,0.05138,NA,NA
E584_405,NA,0.50627,NA
E2974_424,NA,0.53008,NA
E3442_151,NA,NA,0.18797
E2358_735,0.9198,NA,NA
E814_63,NA,0.07769,NA
E4925_76,NA,NA,0.09398
E4607_497,0.62155,NA,NA
E3948_487,NA,0.60902,NA
E1926_559,0.69925,NA,NA
E3571_372,NA,0.46491,NA
E1374_192,NA,0.23935,NA
E1382_752,0.9411,NA,NA
E1243_278,NA,NA,0.34712
E1137_496,NA,0.6203,NA
E1222_449,0.5614,NA,NA
E3228_466,NA,0.58271,NA
E3323_97,0.1203,NA,NA
E3617_694,NA,0.86842,NA
E3609_280,0.34962,NA,NA
E4927_750,NA,NA,0.9386
E4416_715,NA,NA,0.89474
E1670_674,NA,NA,0.84336
E3684_10,0.01128,NA,NA
E4572_21,0.02506,NA,NA
E1542_536,0.67043,NA,NA
E3306_632,0.79073,NA,NA
E1822_460,NA,0.57519,NA
E4654_452,NA,NA,0.56516
E2897_368,0.4599,NA,NA
E1103_737,NA,NA,0.92231
E734_516,NA,0.64536,NA
E4082_35,0.04261,NA,NA
E2609_422,NA,0.52757,NA
E4341_98,0.12155,NA,NA
E2789_27,NA,0.03258,NA
E3419_110,0.13659,NA,NA
E820_287,NA,0.3584,NA
E3756_343,NA,NA,0.42857
E1891_622,NA,0.7782,NA
E3859_700,0.87594,NA,NA
E3509_429,NA,NA,0.53634
E2423_779,NA,NA,0.97494
E4638_462,NA,NA,0.57769
E197_107,NA,0.13283,NA
E3637_573,0.71679,NA,NA
E4119_499,NA,0.62406,NA
E3670_320,NA,0.39975,NA
E729_172,NA,0.21429,NA
E1694_504,NA,NA,0.63033
E3570_86,NA,NA,0.10652
E841_770,NA,NA,0.96366
E392_241,NA,0.30075,NA
E2078_690,NA,0.86341,NA
E1937_610,NA,0.76316,NA
E3121_667,NA,NA,0.83459
E210_115,NA,0.14286,NA
E1545_340,NA,0.42481,NA
E919_693,0.86717,NA,NA
E383_659,NA,NA,0.82456
E561_602,NA,0.75313,NA
E3297_153,NA,0.19048,NA
E2431_394,NA,NA,0.49248
E2055_374,NA,NA,0.46742
E6_128,NA,NA,0.15915
E50_254,NA,0.31704,NA
E1245_141,NA,NA,0.17544
E4759_1,0.0,NA,NA
E3967_268,NA,0.33459,NA
E4616_690,NA,NA,0.86341
E576_786,NA,NA,0.98371
E1204_276,NA,0.34461,NA
E1951_282,0.35213,NA,NA
E93_207,NA,0.25815,NA
E4327_362,NA,NA,0.45238
E2379_128,0.15915,NA,NA
E4799_328,0.40977,NA,NA
E1994_618,0.77318,NA,NA
E1298_347,NA,0.43358,NA
E3700_595,NA,NA,0.74436
E3669_75,0.09273,NA,NA
E2116_150,NA,NA,0.18672
E4832_238,NA,NA,0.29699
E1397_474,0.59273,NA,NA
E203_225,0.2807,NA,NA
E2526_643,NA,0.80451,NA
E2003_362,NA,NA,0.45238
E2707_475,0.59398,NA,NA
E3933_727,NA,NA,0.90977
E4061_246,NA,0.30702,NA
E427_256,NA,0.31955,NA
E2773_59,NA,NA,0.07268
E4251_17,NA,NA,0.02005
E1288_377,NA,NA,0.47118
E1149_217,NA,0.27068,NA
E1266_111,NA,0.13784,NA
E732_87,NA,NA,0.10777
E3036_129,NA,0.1604,NA
E2710_536,0.67043,NA,NA
E1438_104,NA,NA,0.12907
E4227_620,0.77569,NA,NA
E3862_303,NA,0.37845,NA
E458_48,NA,0.0589,NA
E4779_229,NA,0.28571,NA
E108_83,0.10276,NA,NA
E772_71,0.08772,NA,NA
