,PseudoTime1,PseudoTime2,PseudoTime3
E2089_657,NA,NA,0.82286
E279_352,NA,0.4397,NA
E1859_686,NA,0.8593,NA
E3611_256,NA,0.3191,NA
E218_122,NA,0.15075,NA
E3597_391,0.48869,NA,NA
E365_298,NA,0.37186,NA
E108_550,0.68844,NA,NA
E3884_675,NA,0.84548,NA
E4148_130,0.1608,NA,NA
E1419_713,NA,NA,0.89322
E1600_736,NA,0.92211,NA
E4946_671,0.84045,NA,NA
E3269_31,NA,NA,0.03643
E3681_249,0.3103,NA,NA
E270_388,NA,0.48492,NA
E4799_393,0.49121,NA,NA
E1038_455,NA,NA,0.5691
E3587_455,NA,0.5691,NA
E3091_710,NA,0.88945,NA
E2546_111,0.13693,NA,NA
E4116_354,0.44221,NA,NA
E3195_608,NA,NA,0.76131
E4748_3,NA,0.00126,NA
E1649_575,0.71985,NA,NA
E1015_489,NA,0.61181,NA
E560_742,NA,NA,0.92965
E741_34,0.0402,NA,NA
E4590_416,NA,NA,0.5201
E1205_585,0.73241,NA,NA
E3982_682,NA,0.85427,NA
E4875_720,NA,NA,0.90201
E3470_125,0.15452,NA,NA
E4409_365,0.45603,NA,NA
E3850_704,NA,0.88191,NA
E3486_114,NA,0.1407,NA
E918_434,NA,0.54271,NA
E1142_65,0.07915,NA,NA
E3207_399,NA,NA,0.49874
E1796_319,NA,0.39824,NA
E1884_144,NA,NA,0.17839
E3938_228,0.28392,NA,NA
E2369_396,NA,0.49497,NA
E4670_798,1.0,NA,NA
E2173_689,NA,0.86307,NA
E3803_584,0.73116,NA,NA
E1890_630,NA,0.78894,NA
E1527_72,NA,NA,0.08794
E4536_768,NA,0.96231,NA
E2942_756,NA,0.94724,NA
E3219_522,NA,0.65327,NA
E38_375,NA,NA,0.46859
E3480_519,NA,0.6495,NA
E516_624,NA,0.78141,NA
E2306_566,0.70854,NA,NA
E4885_628,0.78643,NA,NA
E2110_320,0.3995,NA,NA
E542_531,0.66457,NA,NA
E833_43,NA,0.05151,NA
E4015_778,NA,0.97487,NA
E354_133,NA,0.16457,NA
E4370_678,0.84925,NA,NA
E4522_68,NA,0.08291,NA
E158_625,NA,NA,0.78266
E1198_570,NA,NA,0.71357
E1632_122,NA,0.15075,NA
E1757_238,0.29648,NA,NA
E4372_225,0.28015,NA,NA
E4123_725,NA,0.90829,NA
E250_749,NA,0.93844,NA
E286_606,0.75879,NA,NA
E2191_712,0.89196,NA,NA
E280_559,NA,NA,0.69975
E3634_642,0.80402,NA,NA
E4936_434,0.54271,NA,NA
E3548_637,NA,NA,0.79774
E1806_80,NA,0.09799,NA
E1782_222,NA,NA,0.27638
E723_793,NA,NA,0.99372
E2613_2,NA,0.0,NA
E566_403,NA,0.50377,NA
E3328_199,NA,0.24749,NA
E1336_488,0.61055,NA,NA
E3464_406,NA,0.50754,NA
E3461_504,NA,0.63065,NA
E56_188,NA,0.23367,NA
E2564_584,0.73116,NA,NA
E1670_74,NA,NA,0.09045
E513_541,0.67714,NA,NA
E196_519,NA,0.6495,NA
E4287_409,NA,NA,0.51131
E1136_249,NA,NA,0.3103
E2406_522,0.65327,NA,NA
E471_770,NA,0.96482,NA
E3177_227,NA,NA,0.28266
E2882_323,NA,0.40327,NA
E2866_170,NA,0.21106,NA
E2820_715,NA,0.89573,NA
E1833_333,NA,0.41583,NA
E458_725,NA,0.90829,NA
E347_120,NA,0.14824,NA
E1025_609,NA,NA,0.76256
E2170_45,NA,0.05402,NA
E3238_371,NA,0.46357,NA
E3038_150,NA,NA,0.18593
E2910_207,0.25754,NA,NA
E2905_729,0.91332,NA,NA
E4524_8,0.00754,NA,NA
E4362_347,NA,0.43342,NA
E1097_223,NA,0.27764,NA
E1162_415,NA,NA,0.51884
E3431_454,NA,0.56784,NA
E4840_40,NA,NA,0.04774
E1992_634,NA,NA,0.79397
E4893_152,NA,NA,0.18844
E4132_602,NA,0.75377,NA
E4569_625,NA,NA,0.78266
E3839_556,NA,0.69598,NA
E2283_319,NA,0.39824,NA
E4453_382,NA,0.47739,NA
