TF	Target	EdgeWeight
CTNNB1	NR0B1	0.010511890985071659
SRY	AMH	0.01051182858645916
NR5A1	FGF9	0.01050795428454876
WT1mKTS	NR0B1	0.01050783321261406
FOXL2	GATA4	0.01050611399114132
DHH	WT1mKTS	0.010504666715860367
WNT4	WT1mKTS	0.010504334233701229
DKK1	WT1pKTS	0.010502605699002743
SRY	NR5A1	0.010502604767680168
GATA4	UGR	0.010500959120690823
FOXL2	UGR	0.010500654578208923
GATA4	NR0B1	0.010500269010663033
PGD2	DKK1	0.010500195436179638
SRY	PGD2	0.01049845665693283
CBX2	NR0B1	0.010497923009097576
FOXL2	WT1mKTS	0.010496933944523335
DMRT1	GATA4	0.010496577247977257
UGR	NR5A1	0.010495065711438656
WT1pKTS	DMRT1	0.010494563728570938
WT1pKTS	UGR	0.010492281056940556
NR5A1	DKK1	0.010491572320461273
GATA4	SRY	0.010491419583559036
PGD2	SRY	0.010489816777408123
FGF9	CBX2	0.010488918982446194
GATA4	DMRT1	0.010487489402294159
WT1mKTS	FGF9	0.010486368089914322
FOXL2	WNT4	0.010485007427632809
DHH	GATA4	0.010485007427632809
UGR	AMH	0.01048470102250576
WT1pKTS	AMH	0.010484070517122746
NR0B1	CTNNB1	0.010483978316187859
SOX9	UGR	0.010483934544026852
FGF9	UGR	0.010483684949576855
GATA4	FGF9	0.010481799021363258
UGR	PGD2	0.010480647906661034
SOX9	GATA4	0.010477539151906967
AMH	NR5A1	0.010476335883140564
CTNNB1	WT1mKTS	0.010473753325641155
GATA4	DHH	0.010472324676811695
CTNNB1	FGF9	0.010471425019204617
CBX2	FOXL2	0.01046904269605875
FOXL2	SOX9	0.010468071326613426
UGR	WT1mKTS	0.010464887134730816
NR5A1	DHH	0.010464794002473354
WT1pKTS	GATA4	0.01046439353376627
NR0B1	WT1mKTS	0.010463042184710503
WT1mKTS	SRY	0.01046134065836668
SRY	CBX2	0.010460411198437214
GATA4	CBX2	0.010460353456437588
DMRT1	UGR	0.010458468459546566
UGR	CTNNB1	0.010458264499902725
DMRT1	FOXL2	0.010457886382937431
NR0B1	FOXL2	0.010456348769366741
DMRT1	CBX2	0.010455985553562641
UGR	WT1pKTS	0.01045355387032032
SRY	WNT4	0.010450798086822033
DKK1	NR5A1	0.010448169894516468
RSPO1	GATA4	0.01044802088290453
DKK1	NR0B1	0.010447707958519459
RSPO1	WT1mKTS	0.010447248816490173
WT1mKTS	DMRT1	0.010447192005813122
AMH	GATA4	0.010447091422975063
FGF9	FOXL2	0.010442836210131645
UGR	FOXL2	0.010442310944199562
CBX2	SRY	0.010438824072480202
WT1mKTS	DKK1	0.010437962599098682
RSPO1	WT1pKTS	0.010437393561005592
SOX9	WT1mKTS	0.010434781201183796
DKK1	CBX2	0.010434327647089958
UGR	SOX9	0.010434316471219063
RSPO1	CBX2	0.01043426152318716
SRY	RSPO1	0.010433433577418327
WNT4	FGF9	0.01043268945068121
FGF9	WT1mKTS	0.010432259179651737
GATA4	RSPO1	0.010432160459458828
WT1mKTS	CBX2	0.010431989096105099
AMH	CBX2	0.010430920869112015
RSPO1	DMRT1	0.010425561107695103
WT1mKTS	GATA4	0.010425069369375706
PGD2	FOXL2	0.010424349457025528
CBX2	AMH	0.010423443280160427
SOX9	NR0B1	0.01042228750884533
FOXL2	AMH	0.010422281920909882
CBX2	WNT4	0.010421667248010635
SOX9	CTNNB1	0.010418553836643696
AMH	WNT4	0.010418451391160488
DMRT1	RSPO1	0.010415022261440754
CBX2	RSPO1	0.010413899086415768
CBX2	CTNNB1	0.010409473441541195
NR5A1	UGR	0.010407415218651295
WT1mKTS	FOXL2	0.01040678657591343
CBX2	GATA4	0.010406437329947948
WT1mKTS	WT1pKTS	0.01040511392056942
NR5A1	WT1mKTS	0.010402237996459007
RSPO1	UGR	0.010400724597275257
GATA4	PGD2	0.010400073602795601
FOXL2	CBX2	0.01040005311369896
CTNNB1	UGR	0.010400001890957355
SRY	FOXL2	0.010399607010185719
FOXL2	NR5A1	0.01039943192154169
RSPO1	PGD2	0.010398807004094124
PGD2	CBX2	0.010397513397037983
WT1mKTS	WNT4	0.010397412814199924
PGD2	WT1mKTS	0.010397214442491531
CTNNB1	NR5A1	0.010396363213658333
SRY	WT1mKTS	0.010396341793239117
NR5A1	CTNNB1	0.010396001860499382
WT1pKTS	RSPO1	0.010395531542599201
WNT4	PGD2	0.01039514783769846
WNT4	DHH	0.010390948504209518
CTNNB1	AMH	0.010390195995569229
CBX2	WT1mKTS	0.010388894006609917
AMH	UGR	0.010385174304246902
RSPO1	FGF9	0.010384790599346161
SOX9	FOXL2	0.01038377545773983
NR0B1	AMH	0.010383239947259426
CBX2	PGD2	0.01038290373980999
UGR	SRY	0.010382236912846565
CTNNB1	WT1pKTS	0.010380015708506107
NR5A1	FOXL2	0.01037873886525631
UGR	GATA4	0.010378152132034302
UGR	DHH	0.010378087870776653
WT1mKTS	DHH	0.010377864353358746
FOXL2	SRY	0.010377505794167519
RSPO1	AMH	0.010376941412687302
WNT4	UGR	0.010376113466918468
WNT4	AMH	0.01037606131285429
DKK1	GATA4	0.01037558726966381
SRY	GATA4	0.01037340983748436
DKK1	UGR	0.010373406112194061
PGD2	CTNNB1	0.0103730708360672
SOX9	WNT4	0.010373038239777088
DKK1	WT1mKTS	0.01037292554974556
WT1pKTS	CTNNB1	0.01037262286990881
CTNNB1	DKK1	0.01037120632827282
UGR	FGF9	0.010371169075369835
DHH	FOXL2	0.010370321571826935
NR5A1	NR0B1	0.010370149277150631
RSPO1	SRY	0.010369413532316685
AMH	NR0B1	0.010368654504418373
RSPO1	SOX9	0.010367820039391518
NR5A1	RSPO1	0.01036744099110365
NR0B1	DHH	0.010365110822021961
UGR	RSPO1	0.010364243760704994
AMH	RSPO1	0.01036408543586731
PGD2	GATA4	0.010364064946770668
SRY	NR0B1	0.010362057946622372
DHH	UGR	0.010361842811107635
NR0B1	PGD2	0.010360750369727612
NR0B1	DKK1	0.010360375978052616
CBX2	SOX9	0.010360033251345158
CTNNB1	SRY	0.010359476320445538
WT1mKTS	UGR	0.010357275605201721
CTNNB1	DHH	0.010356880724430084
UGR	DKK1	0.010355416685342789
WT1pKTS	WT1mKTS	0.010355275124311447
FOXL2	WT1pKTS	0.01035385113209486
FGF9	WNT4	0.010352976620197296
SOX9	RSPO1	0.010352917946875095
UGR	DMRT1	0.010352744720876217
CTNNB1	CBX2	0.010348786599934101
FGF9	NR0B1	0.010345607995986938
NR0B1	UGR	0.01034077350050211
CTNNB1	SOX9	0.010339719243347645
UGR	NR0B1	0.010338868014514446
RSPO1	DHH	0.010337756015360355
WT1pKTS	NR0B1	0.010336564853787422
WNT4	DKK1	0.010336078703403473
FOXL2	DHH	0.010329809971153736
WNT4	SRY	0.010328351520001888
NR0B1	WT1pKTS	0.010326324962079525
PGD2	UGR	0.010325415059924126
WNT4	SOX9	0.01032540388405323
SRY	CTNNB1	0.010323391295969486
NR0B1	DMRT1	0.010322836227715015
AMH	FOXL2	0.01032208651304245
CBX2	DHH	0.010321280919015408
FOXL2	PGD2	0.010320756584405899
CBX2	DMRT1	0.010318281129002571
DKK1	CTNNB1	0.010316368192434311
NR0B1	SRY	0.010316125117242336
DMRT1	NR0B1	0.010313684120774269
NR0B1	NR5A1	0.010312613099813461
CBX2	DKK1	0.010312370955944061
WNT4	WT1pKTS	0.010311655700206757
FGF9	RSPO1	0.010311528109014034
FOXL2	FGF9	0.01030948106199503
DKK1	FOXL2	0.010308898985385895
DKK1	RSPO1	0.010307995602488518
CBX2	FGF9	0.010305172763764858
DHH	CBX2	0.010304216295480728
WNT4	DMRT1	0.010303664021193981
FGF9	CTNNB1	0.01030206959694624
DKK1	WNT4	0.01030128262937069
NR0B1	FGF9	0.010297979228198528
AMH	CTNNB1	0.010294917039573193
PGD2	NR0B1	0.010294913314282894
RSPO1	NR5A1	0.010293621569871902
DMRT1	WNT4	0.010288773104548454
CTNNB1	PGD2	0.010286619886755943
SRY	UGR	0.01028645783662796
SOX9	CBX2	0.010284154675900936
CTNNB1	DMRT1	0.010283760726451874
FOXL2	DKK1	0.010280024260282516
RSPO1	DKK1	0.010278366506099701
DHH	RSPO1	0.010276221670210361
PGD2	RSPO1	0.010274733416736126
NR5A1	WNT4	0.010273139923810959
DMRT1	CTNNB1	0.010272002778947353
FOXL2	DMRT1	0.010271510109305382
DHH	CTNNB1	0.010269103571772575
DHH	WNT4	0.010264529846608639
DHH	NR0B1	0.01026106532663107
WNT4	NR5A1	0.010259653441607952
WT1pKTS	WNT4	0.010259166359901428
NR0B1	SOX9	0.010253747925162315
PGD2	WNT4	0.010250519961118698
WT1pKTS	FOXL2	0.010209187865257263
