,PseudoTime1,PseudoTime2,PseudoTime3
E1952_25,NA,0.03008,NA
E4356_56,NA,0.06892,NA
E4703_251,0.31328,NA,NA
E1575_53,0.06516,NA,NA
E2018_374,0.46742,NA,NA
E4974_298,0.37218,NA,NA
E291_456,0.57018,NA,NA
E1408_141,NA,NA,0.17544
E1949_464,NA,0.5802,NA
E2032_464,0.5802,NA,NA
E1793_70,0.08647,NA,NA
E513_247,0.30827,NA,NA
E4543_274,NA,NA,0.34211
E3804_682,0.85338,NA,NA
E4050_292,NA,NA,0.36466
E2831_357,0.44612,NA,NA
E373_690,0.86341,NA,NA
E4260_105,NA,NA,0.13033
E1068_268,0.33459,NA,NA
E772_365,0.45614,NA,NA
E2769_251,0.31328,NA,NA
E4795_692,NA,NA,0.86591
E1017_563,0.70426,NA,NA
E2201_300,NA,NA,0.37469
E2840_43,NA,0.05263,NA
E1063_495,0.61905,NA,NA
E455_494,0.61779,NA,NA
E4083_113,0.14035,NA,NA
E4768_257,0.3208,NA,NA
E4594_762,NA,0.95363,NA
E2844_396,0.49499,NA,NA
E231_465,0.58145,NA,NA
E991_106,NA,NA,0.13158
E833_777,NA,0.97243,NA
E1819_30,0.03634,NA,NA
E2039_433,NA,NA,0.54135
E476_204,0.25439,NA,NA
E1778_263,NA,NA,0.32832
E1573_650,NA,0.81328,NA
E1805_767,0.9599,NA,NA
E3718_163,NA,0.20301,NA
E3028_419,NA,0.52381,NA
E2617_174,0.21679,NA,NA
E4212_655,0.81955,NA,NA
E608_602,NA,NA,0.75313
E2777_497,0.62155,NA,NA
E117_732,0.91604,NA,NA
E4009_292,0.36466,NA,NA
E1370_397,NA,NA,0.49624
E4752_311,0.38847,NA,NA
E4916_226,NA,NA,0.28195
E742_540,0.67544,NA,NA
E1908_125,NA,NA,0.15539
E544_255,NA,NA,0.3183
E1405_363,0.45363,NA,NA
E1503_188,0.23434,NA,NA
E2735_488,0.61028,NA,NA
E588_250,0.31203,NA,NA
E857_486,0.60777,NA,NA
E3615_76,0.09398,NA,NA
E4882_699,0.87469,NA,NA
E1229_501,0.62657,NA,NA
E2154_284,0.35464,NA,NA
E2853_587,0.73434,NA,NA
E4740_420,0.52506,NA,NA
E4997_222,0.27694,NA,NA
E4535_582,NA,NA,0.72807
E1524_96,NA,NA,0.11905
E36_406,0.50752,NA,NA
E945_279,0.34837,NA,NA
E840_315,NA,0.39348,NA
E2548_716,0.89599,NA,NA
E3173_641,0.80201,NA,NA
E2638_140,0.17419,NA,NA
E830_631,0.78947,NA,NA
E1785_276,0.34461,NA,NA
E3310_494,0.61779,NA,NA
E2366_410,NA,0.51253,NA
E76_458,0.57268,NA,NA
E694_502,NA,NA,0.62782
E652_426,NA,NA,0.53258
E3715_540,0.67544,NA,NA
E4654_62,0.07644,NA,NA
E948_382,0.47744,NA,NA
E3022_758,0.94862,NA,NA
E921_546,0.68296,NA,NA
E109_612,0.76566,NA,NA
E277_696,NA,NA,0.87093
E1695_197,0.24561,NA,NA
E1818_257,0.3208,NA,NA
E4603_541,NA,NA,0.67669
E1553_728,0.91103,NA,NA
E605_760,0.95113,NA,NA
E2737_445,0.55639,NA,NA
E1953_476,0.59524,NA,NA
E3995_451,NA,0.56391,NA
E1824_22,0.02632,NA,NA
E1283_24,0.02882,NA,NA
E1209_31,0.03759,NA,NA
E862_126,NA,0.15664,NA
E2184_529,NA,NA,0.66165
E901_710,0.88847,NA,NA
E3543_144,0.1792,NA,NA
E1146_612,0.76566,NA,NA
E711_743,0.92982,NA,NA
E4954_340,0.42481,NA,NA
E847_531,NA,0.66416,NA
E776_526,0.65789,NA,NA
E4401_667,0.83459,NA,NA
E4521_454,0.56767,NA,NA
E2821_384,NA,NA,0.47995
E4901_497,NA,NA,0.62155
E4129_703,NA,NA,0.8797
E2083_461,0.57644,NA,NA
E600_576,0.72055,NA,NA
E434_632,0.79073,NA,NA
E2036_690,NA,0.86341,NA
E3907_137,0.17043,NA,NA
E4877_725,NA,0.90727,NA
E1218_578,NA,0.72306,NA
E2178_590,0.7381,NA,NA
E2165_186,NA,0.23183,NA
E1530_538,NA,0.67293,NA
E4512_112,0.1391,NA,NA
E1761_382,NA,0.47744,NA
E636_698,0.87343,NA,NA
E783_38,NA,NA,0.04637
E1064_61,0.07519,NA,NA
E2640_372,0.46491,NA,NA
E1635_469,NA,NA,0.58647
E4216_58,0.07143,NA,NA
E478_502,NA,0.62782,NA
E3899_46,NA,0.05639,NA
E2872_338,NA,0.42231,NA
E1375_604,0.75564,NA,NA
E1089_624,NA,NA,0.7807
E4215_256,0.31955,NA,NA
E1434_413,0.51629,NA,NA
E3948_428,NA,NA,0.53509
E473_380,0.47494,NA,NA
E3477_184,NA,0.22932,NA
E2788_238,0.29699,NA,NA
E4872_68,0.08396,NA,NA
E1376_122,NA,0.15163,NA
E3613_564,0.70551,NA,NA
E3126_295,NA,NA,0.36842
E3569_754,0.94361,NA,NA
E4568_262,NA,0.32707,NA
E2224_211,NA,NA,0.26316
E647_218,0.27193,NA,NA
E1757_311,0.38847,NA,NA
E3055_700,0.87594,NA,NA
E2689_769,0.96241,NA,NA
E3953_110,NA,0.13659,NA
E2915_515,0.64411,NA,NA
E1857_124,NA,0.15414,NA
E470_498,0.62281,NA,NA
E2954_548,0.68546,NA,NA
E4470_364,0.45489,NA,NA
E3898_210,NA,NA,0.2619
E1473_80,NA,0.099,NA
E4111_299,NA,NA,0.37343
E1009_683,0.85464,NA,NA
E2772_186,NA,NA,0.23183
E2335_643,0.80451,NA,NA
E1606_419,0.52381,NA,NA
E700_410,0.51253,NA,NA
E1237_141,NA,0.17544,NA
E2319_167,NA,0.20802,NA
E2473_195,0.24311,NA,NA
E4287_556,0.69549,NA,NA
E162_4,NA,NA,0.00376
E1742_593,0.74185,NA,NA
E1450_552,0.69048,NA,NA
E3856_717,0.89724,NA,NA
E615_73,NA,0.09023,NA
E2446_719,NA,0.89975,NA
E2787_308,0.38471,NA,NA
E2211_633,0.79198,NA,NA
E3329_511,NA,NA,0.6391
E3152_487,NA,NA,0.60902
E1637_212,NA,0.26441,NA
E824_341,NA,0.42607,NA
E3513_473,NA,NA,0.59148
E1655_326,0.40727,NA,NA
E1743_682,0.85338,NA,NA
E3803_274,0.34211,NA,NA
E1268_19,NA,NA,0.02256
E1449_20,0.02381,NA,NA
E1428_295,0.36842,NA,NA
E4770_67,0.08271,NA,NA
E1694_153,NA,0.19048,NA
E3976_269,NA,0.33584,NA
E2426_642,0.80326,NA,NA
E4646_526,NA,NA,0.65789
E4267_644,NA,0.80576,NA
E139_511,0.6391,NA,NA
E640_98,NA,NA,0.12155
E4444_779,0.97494,NA,NA
E2147_241,0.30075,NA,NA
E4644_786,0.98371,NA,NA
E1668_620,0.77569,NA,NA
E4895_722,0.90351,NA,NA
E4711_41,0.05013,NA,NA
E3597_428,0.53509,NA,NA
E4403_306,0.38221,NA,NA
E4389_659,NA,0.82456,NA
E770_239,0.29825,NA,NA
E4995_205,0.25564,NA,NA
E4459_106,NA,0.13158,NA
E1955_420,0.52506,NA,NA
E1933_67,0.08271,NA,NA
E903_291,0.36341,NA,NA
E4283_208,NA,NA,0.2594
E1004_43,0.05263,NA,NA
E4270_599,0.74937,NA,NA
E4154_693,NA,0.86717,NA
E4527_517,NA,0.64662,NA
E4030_621,NA,NA,0.77694
E4765_5,0.00501,NA,NA
E3355_484,NA,NA,0.60526
E2076_458,0.57268,NA,NA
E4358_32,0.03885,NA,NA
E209_303,0.37845,NA,NA
E1269_790,NA,NA,0.98872
E3585_643,0.80451,NA,NA
E852_332,NA,NA,0.41479
E4516_45,0.05514,NA,NA
E2273_561,0.70175,NA,NA
E1993_224,NA,0.27945,NA
E245_358,NA,0.44737,NA
E2422_426,0.53258,NA,NA
E2524_219,0.27318,NA,NA
E4774_206,NA,NA,0.25689
E100_336,0.4198,NA,NA
E3799_49,0.06015,NA,NA
E169_775,0.96992,NA,NA
E3580_722,0.90351,NA,NA
E3400_421,0.52632,NA,NA
E2163_425,0.53133,NA,NA
E2113_765,NA,0.95739,NA
E4492_389,0.48622,NA,NA
E1764_504,NA,NA,0.63033
E68_590,0.7381,NA,NA
E4452_740,0.92607,NA,NA
E2029_56,0.06892,NA,NA
E629_61,0.07519,NA,NA
E4333_585,NA,NA,0.73183
E3389_544,0.68045,NA,NA
E3752_189,NA,0.23559,NA
E4998_625,NA,0.78195,NA
E2363_545,0.6817,NA,NA
E2911_658,0.82331,NA,NA
E756_115,NA,0.14286,NA
E3732_381,NA,NA,0.47619
E2216_54,0.06642,NA,NA
E1600_610,NA,0.76316,NA
E1386_277,NA,0.34586,NA
E1645_250,NA,NA,0.31203
E4471_417,0.5213,NA,NA
E3920_210,NA,NA,0.2619
E4321_619,0.77444,NA,NA
E984_455,0.56892,NA,NA
E558_397,0.49624,NA,NA
E2249_597,0.74687,NA,NA
E1626_228,NA,0.28446,NA
E1976_313,NA,0.39098,NA
E342_129,NA,NA,0.1604
E1513_536,0.67043,NA,NA
E1438_31,NA,0.03759,NA
E4433_176,0.2193,NA,NA
E79_489,0.61153,NA,NA
E3571_616,NA,NA,0.77068
E2353_483,NA,0.60401,NA
E3122_167,0.20802,NA,NA
E2806_620,0.77569,NA,NA
E1282_238,0.29699,NA,NA
E3089_72,0.08897,NA,NA
E4138_728,NA,NA,0.91103
E4385_491,0.61404,NA,NA
E3471_1,0.0,NA,NA
E2832_558,NA,NA,0.69799
E4809_246,NA,0.30702,NA
E3275_687,NA,NA,0.85965
E3719_448,NA,NA,0.56015
E3042_619,0.77444,NA,NA
E2467_108,0.13409,NA,NA
E2282_540,0.67544,NA,NA
E3827_646,0.80827,NA,NA
E3671_552,NA,NA,0.69048
E2596_32,NA,0.03885,NA
E2301_342,0.42732,NA,NA
E3929_19,0.02256,NA,NA
E4303_629,0.78697,NA,NA
E4032_466,0.58271,NA,NA
E2760_162,0.20175,NA,NA
E171_418,0.52256,NA,NA
E116_213,0.26566,NA,NA
E1881_424,0.53008,NA,NA
E345_489,NA,NA,0.61153
E3755_162,NA,NA,0.20175
E3102_224,0.27945,NA,NA
E543_469,NA,0.58647,NA
E3589_279,0.34837,NA,NA
E1816_186,NA,NA,0.23183
E2697_72,NA,0.08897,NA
E2436_406,0.50752,NA,NA
E4411_77,0.09524,NA,NA
E2115_756,NA,NA,0.94612
E1399_341,0.42607,NA,NA
E475_616,0.77068,NA,NA
E1054_285,0.35589,NA,NA
E3137_591,0.73935,NA,NA
E1138_507,NA,NA,0.63409
E2633_330,0.41228,NA,NA
E4098_154,0.19173,NA,NA
E564_494,NA,0.61779,NA
E732_308,NA,NA,0.38471
E4269_551,0.68922,NA,NA
E0_522,0.65288,NA,NA
E1520_487,0.60902,NA,NA
E338_515,0.64411,NA,NA
E184_517,0.64662,NA,NA
E1862_539,NA,NA,0.67419
E3982_325,NA,0.40602,NA
E3442_665,NA,NA,0.83208
E501_184,0.22932,NA,NA
E4661_363,0.45363,NA,NA
E3592_101,NA,NA,0.12531
E102_407,0.50877,NA,NA
E2203_29,0.03509,NA,NA
E1267_698,0.87343,NA,NA
E2605_346,NA,0.43233,NA
E3967_654,0.8183,NA,NA
E2322_632,0.79073,NA,NA
E3483_421,0.52632,NA,NA
E3242_706,NA,0.88346,NA
E2215_599,NA,NA,0.74937
E1440_354,0.44236,NA,NA
E3292_382,0.47744,NA,NA
E4505_595,NA,0.74436,NA
E4531_300,NA,0.37469,NA
E2343_187,NA,NA,0.23308
E1674_548,0.68546,NA,NA
E4953_569,0.71178,NA,NA
E2453_316,NA,NA,0.39474
E3314_680,NA,0.85088,NA
E4506_579,NA,0.72431,NA
E457_744,0.93108,NA,NA
E3125_278,0.34712,NA,NA
E2903_550,0.68797,NA,NA
E3621_229,0.28571,NA,NA
E16_147,NA,NA,0.18296
E3706_637,0.79699,NA,NA
E1049_235,0.29323,NA,NA
E479_613,NA,NA,0.76692
E4247_299,NA,NA,0.37343
E684_197,NA,0.24561,NA
E333_122,0.15163,NA,NA
E724_145,NA,0.18045,NA
E3511_370,NA,0.46241,NA
E2592_502,NA,0.62782,NA
E197_46,NA,0.05639,NA
E4112_80,0.099,NA,NA
E1198_558,0.69799,NA,NA
E3023_315,NA,NA,0.39348
E1728_147,0.18296,NA,NA
E4494_206,NA,0.25689,NA
E4168_705,NA,0.88221,NA
E3361_620,0.77569,NA,NA
E1942_526,0.65789,NA,NA
E58_264,0.32957,NA,NA
E658_787,0.98496,NA,NA
E4430_329,0.41103,NA,NA
E4014_555,0.69424,NA,NA
E3516_791,NA,0.98997,NA
E1760_410,NA,0.51253,NA
E1946_687,NA,NA,0.85965
E3180_113,0.14035,NA,NA
E1152_396,0.49499,NA,NA
E3832_459,NA,0.57393,NA
E4575_490,NA,0.61278,NA
E4587_551,0.68922,NA,NA
E3938_263,NA,0.32832,NA
E1923_2,NA,0.00125,NA
E4167_406,0.50752,NA,NA
E3178_311,0.38847,NA,NA
E1773_18,NA,0.0213,NA
E4119_137,0.17043,NA,NA
E4697_189,NA,0.23559,NA
E1540_468,0.58521,NA,NA
E4374_518,NA,NA,0.64787
E2830_296,0.36967,NA,NA
E2405_545,0.6817,NA,NA
E3960_309,NA,0.38596,NA
E2229_577,NA,NA,0.7218
E2672_8,NA,0.00877,NA
E2026_481,0.6015,NA,NA
E4284_154,NA,0.19173,NA
E4355_536,NA,NA,0.67043
E1779_306,0.38221,NA,NA
E1570_256,0.31955,NA,NA
E4624_470,NA,NA,0.58772
E4907_326,0.40727,NA,NA
E2212_1,0.0,NA,NA
E4190_352,NA,0.43985,NA
E3130_486,0.60777,NA,NA
E3462_777,0.97243,NA,NA
E2753_117,0.14536,NA,NA
E4198_78,NA,NA,0.09649
E3432_662,0.82832,NA,NA
E854_331,NA,0.41353,NA
E3255_58,0.07143,NA,NA
E3505_586,0.73308,NA,NA
E1522_168,0.20927,NA,NA
E1970_59,NA,0.07268,NA
E1144_317,NA,0.39599,NA
E562_170,0.21178,NA,NA
E1030_774,0.96867,NA,NA
E4591_546,0.68296,NA,NA
E507_702,0.87845,NA,NA
E2193_674,0.84336,NA,NA
E3305_275,0.34336,NA,NA
E2593_234,0.29198,NA,NA
E4312_296,0.36967,NA,NA
E720_63,0.07769,NA,NA
E1309_732,0.91604,NA,NA
E2623_518,0.64787,NA,NA
E796_126,0.15664,NA,NA
E4161_776,0.97118,NA,NA
E1342_404,0.50501,NA,NA
E1402_285,0.35589,NA,NA
E3837_49,0.06015,NA,NA
E1578_117,NA,NA,0.14536
E1264_548,0.68546,NA,NA
E1741_389,NA,0.48622,NA
E235_257,NA,0.3208,NA
E1511_59,NA,0.07268,NA
E30_303,NA,NA,0.37845
E213_659,NA,0.82456,NA
E2494_366,0.45739,NA,NA
E4100_554,NA,NA,0.69298
E3119_366,0.45739,NA,NA
E1543_531,0.66416,NA,NA
E3986_793,0.99248,NA,NA
E782_368,0.4599,NA,NA
E4446_32,NA,NA,0.03885
E909_710,NA,0.88847,NA
E4108_319,NA,0.3985,NA
E39_712,NA,NA,0.89098
E294_402,0.50251,NA,NA
E4206_688,0.8609,NA,NA
E1211_53,0.06516,NA,NA
E3568_160,0.19925,NA,NA
E2052_539,NA,NA,0.67419
E559_80,0.099,NA,NA
E2620_77,NA,0.09524,NA
E1460_456,0.57018,NA,NA
E1536_4,0.00376,NA,NA
E4350_125,NA,0.15539,NA
E4125_350,0.43734,NA,NA
E943_451,0.56391,NA,NA
E1436_45,NA,0.05514,NA
E4378_172,NA,0.21429,NA
E1944_509,0.63659,NA,NA
E3748_253,NA,0.31579,NA
E1233_466,NA,NA,0.58271
E1150_373,NA,NA,0.46617
E4922_472,NA,0.59023,NA
E2445_536,0.67043,NA,NA
E1456_685,NA,NA,0.85714
E3020_44,0.05388,NA,NA
E3210_723,NA,0.90476,NA
E1566_439,0.54887,NA,NA
E2727_175,0.21805,NA,NA
E3146_788,0.98622,NA,NA
E891_708,0.88596,NA,NA
E4244_345,0.43108,NA,NA
E1165_726,NA,NA,0.90852
E2175_278,0.34712,NA,NA
E2478_451,0.56391,NA,NA
E829_673,NA,0.84211,NA
E1476_681,NA,0.85213,NA
E4257_597,NA,0.74687,NA
E4563_258,0.32206,NA,NA
E1763_670,0.83835,NA,NA
E923_154,NA,0.19173,NA
E2720_445,0.55639,NA,NA
E1572_749,NA,0.93734,NA
E3713_549,0.68672,NA,NA
E3046_468,NA,0.58521,NA
E4723_284,0.35464,NA,NA
E3468_220,NA,NA,0.27444
E4898_361,0.45113,NA,NA
E1162_4,0.00376,NA,NA
E165_131,NA,0.16291,NA
E4693_323,NA,NA,0.40351
E520_399,0.49875,NA,NA
E2185_623,0.77945,NA,NA
E4410_31,0.03759,NA,NA
E3501_208,0.2594,NA,NA
E1432_215,NA,NA,0.26817
E2493_526,NA,0.65789,NA
E2471_426,0.53258,NA,NA
E4889_472,0.59023,NA,NA
E1725_225,NA,NA,0.2807
E3766_483,0.60401,NA,NA
E2238_618,0.77318,NA,NA
E4656_238,0.29699,NA,NA
E3800_375,0.46867,NA,NA
E4149_460,0.57519,NA,NA
E4456_542,NA,NA,0.67794
E2040_107,0.13283,NA,NA
E1027_660,0.82581,NA,NA
E1199_693,0.86717,NA,NA
E4523_18,NA,NA,0.0213
E4025_663,NA,0.82957,NA
E3318_446,0.55764,NA,NA
E3380_328,0.40977,NA,NA
E4786_93,0.11529,NA,NA
E3654_718,0.8985,NA,NA
E4437_682,NA,NA,0.85338
E2706_686,0.8584,NA,NA
E1128_521,0.65163,NA,NA
E2111_510,0.63784,NA,NA
E1643_360,0.44987,NA,NA
E1886_286,0.35714,NA,NA
E312_348,0.43484,NA,NA
E1130_535,NA,0.66917,NA
E1042_513,0.6416,NA,NA
E3082_94,NA,0.11654,NA
E1983_44,NA,0.05388,NA
E4504_758,0.94862,NA,NA
E1427_623,0.77945,NA,NA
E4348_72,0.08897,NA,NA
E2393_535,0.66917,NA,NA
E529_690,0.86341,NA,NA
E3424_36,NA,0.04386,NA
E729_530,NA,NA,0.66291
E3263_518,NA,NA,0.64787
E4698_163,NA,0.20301,NA
E2582_516,NA,0.64536,NA
E2827_652,0.81579,NA,NA
E3139_6,0.00627,NA,NA
E424_509,NA,NA,0.63659
E154_477,NA,0.59649,NA
E1302_484,0.60526,NA,NA
E1666_227,NA,NA,0.28321
E4536_728,0.91103,NA,NA
E1341_311,0.38847,NA,NA
E3687_104,0.12907,NA,NA
E2061_266,NA,NA,0.33208
E603_728,NA,0.91103,NA
E2126_37,0.04511,NA,NA
E3204_42,0.05138,NA,NA
E1555_691,NA,0.86466,NA
E1304_71,0.08772,NA,NA
E896_392,0.48997,NA,NA
E2814_72,NA,NA,0.08897
E406_674,NA,NA,0.84336
E583_588,0.73559,NA,NA
E2703_441,0.55138,NA,NA
E1951_523,0.65414,NA,NA
E1902_312,0.38972,NA,NA
E2028_427,NA,0.53383,NA
E3387_3,0.00251,NA,NA
E2239_505,0.63158,NA,NA
E528_303,0.37845,NA,NA
E2707_713,0.89223,NA,NA
E4246_14,0.01629,NA,NA
E427_155,NA,0.19298,NA
E1228_421,NA,0.52632,NA
E1502_256,NA,NA,0.31955
E3643_692,NA,0.86591,NA
E4402_791,NA,NA,0.98997
E1910_96,NA,0.11905,NA
E3699_292,0.36466,NA,NA
E2016_6,0.00627,NA,NA
E723_654,NA,0.8183,NA
E4867_363,0.45363,NA,NA
E3127_147,0.18296,NA,NA
E627_331,NA,0.41353,NA
E1675_314,0.39223,NA,NA
E4102_240,NA,0.2995,NA
E4195_503,0.62907,NA,NA
E1187_237,NA,0.29574,NA
E4630_720,NA,NA,0.901
E2305_722,NA,0.90351,NA
E310_359,NA,NA,0.44862
E2612_701,0.87719,NA,NA
E2342_334,NA,0.41729,NA
E3397_633,0.79198,NA,NA
E3154_3,0.00251,NA,NA
E3396_697,0.87218,NA,NA
E2392_581,0.72682,NA,NA
E2318_208,0.2594,NA,NA
E4166_245,0.30576,NA,NA
E2578_221,NA,0.27569,NA
E2466_219,NA,0.27318,NA
E1632_189,0.23559,NA,NA
E1564_721,NA,NA,0.90226
E748_521,0.65163,NA,NA
E3417_189,NA,0.23559,NA
E2858_535,NA,NA,0.66917
E3963_537,NA,NA,0.67168
E3264_63,NA,NA,0.07769
E4994_505,0.63158,NA,NA
E3872_563,NA,NA,0.70426
E2283_598,NA,0.74812,NA
E3374_229,0.28571,NA,NA
E2323_53,NA,NA,0.06516
E4560_762,NA,0.95363,NA
E2306_42,0.05138,NA,NA
E4724_738,NA,0.92356,NA
E1310_219,NA,NA,0.27318
E2925_220,0.27444,NA,NA
E486_438,0.54762,NA,NA
E1465_267,0.33333,NA,NA
E2644_247,NA,NA,0.30827
E1325_769,NA,NA,0.96241
E4078_177,NA,0.22055,NA
E353_744,NA,NA,0.93108
E4806_428,0.53509,NA,NA
E2129_224,0.27945,NA,NA
