,PseudoTime1,PseudoTime2,PseudoTime3
E3279_202,0.25126,NA,NA
E4062_199,NA,0.24749,NA
E1874_484,NA,0.60553,NA
E3813_600,0.75126,NA,NA
E2243_190,NA,NA,0.23618
E2673_750,NA,0.9397,NA
E195_576,NA,0.72111,NA
E1541_756,NA,NA,0.94724
E2188_518,NA,NA,0.64824
E441_592,0.74121,NA,NA
E4909_798,1.0,NA,NA
E1022_641,NA,0.80276,NA
E1383_302,NA,NA,0.37688
E2280_587,NA,0.73492,NA
E1321_782,0.9799,NA,NA
E4291_272,NA,0.3392,NA
E2690_473,NA,0.59171,NA
E1505_607,NA,0.76005,NA
E844_664,NA,0.83166,NA
E3138_246,NA,0.30653,NA
E1651_608,0.76131,NA,NA
E4343_670,0.8392,NA,NA
E3828_449,NA,0.56156,NA
E3235_463,0.57915,NA,NA
E4758_577,NA,NA,0.72236
E1042_483,NA,0.60427,NA
E4332_779,NA,0.97613,NA
E3666_221,NA,NA,0.27513
E1035_743,NA,0.9309,NA
E3646_649,NA,0.81281,NA
E2882_243,NA,NA,0.30276
E3486_134,NA,NA,0.16583
E4595_778,NA,0.97487,NA
E996_690,0.86432,NA,NA
E3879_713,NA,NA,0.89322
E4828_487,NA,NA,0.6093
E406_123,NA,0.15201,NA
E2327_502,NA,NA,0.62814
E14_435,NA,0.54397,NA
E1098_732,0.91709,NA,NA
E4415_564,0.70603,NA,NA
E80_104,NA,0.12814,NA
E3287_696,NA,NA,0.87186
E1077_17,NA,0.01884,NA
E2184_301,NA,NA,0.37563
E558_446,0.55779,NA,NA
E3586_285,NA,NA,0.35553
E2245_54,NA,NA,0.06533
E3797_497,NA,NA,0.62186
E4109_251,0.31281,NA,NA
E4652_735,NA,0.92085,NA
E1776_29,0.03392,NA,NA
E3428_716,0.89698,NA,NA
E2546_369,NA,NA,0.46106
E3541_223,NA,0.27764,NA
E1945_117,0.14447,NA,NA
E3210_767,0.96106,NA,NA
E2771_588,NA,NA,0.73618
E4682_753,0.94347,NA,NA
E1542_400,0.5,NA,NA
E2336_641,NA,0.80276,NA
E153_89,0.1093,NA,NA
E1556_73,NA,NA,0.0892
E4218_172,0.21357,NA,NA
E2329_211,0.26256,NA,NA
E2460_349,NA,NA,0.43593
E3806_530,NA,NA,0.66332
E1738_188,NA,NA,0.23367
E978_467,NA,0.58417,NA
E525_475,NA,0.59422,NA
E256_355,0.44347,NA,NA
E2543_338,NA,NA,0.42211
E859_586,NA,NA,0.73367
E4142_429,0.53643,NA,NA
E210_322,0.40201,NA,NA
E2288_679,0.8505,NA,NA
E769_228,0.28392,NA,NA
E1491_271,0.33794,NA,NA
E1535_764,0.95729,NA,NA
E2956_578,NA,NA,0.72362
E497_437,0.54648,NA,NA
E3378_426,0.53266,NA,NA
E2686_726,0.90955,NA,NA
E93_6,NA,0.00503,NA
E246_718,0.8995,NA,NA
E1667_466,NA,0.58291,NA
E3016_698,NA,0.87437,NA
E1907_500,0.62563,NA,NA
E3282_40,0.04774,NA,NA
E1814_149,0.18467,NA,NA
E3998_553,NA,0.69221,NA
E1336_160,NA,NA,0.19849
E3679_231,0.28769,NA,NA
E3536_509,0.63693,NA,NA
E4466_644,NA,0.80653,NA
E372_408,NA,NA,0.51005
E448_240,0.29899,NA,NA
E1815_422,NA,0.52764,NA
E3477_235,NA,0.29271,NA
E274_746,NA,0.93467,NA
E70_576,NA,NA,0.72111
E3358_593,NA,0.74246,NA
E4614_752,NA,NA,0.94221
E4384_796,0.99749,NA,NA
E4049_240,0.29899,NA,NA
E2445_368,NA,NA,0.4598
E449_492,NA,NA,0.61558
E3756_13,NA,0.01382,NA
E77_624,NA,0.78141,NA
E4030_508,NA,0.63568,NA
E2483_322,NA,0.40201,NA
E1708_56,NA,NA,0.06784
E649_432,NA,0.5402,NA
E4079_344,NA,0.42965,NA
E423_439,NA,NA,0.54899
E2306_134,NA,NA,0.16583
E1338_303,0.37814,NA,NA
E4317_492,NA,0.61558,NA
E2619_91,NA,NA,0.11181
E3555_446,NA,0.55779,NA
E424_345,NA,NA,0.4309
E455_660,0.82663,NA,NA
E2363_231,NA,NA,0.28769
E2540_650,NA,NA,0.81407
E2211_504,NA,NA,0.63065
E917_182,NA,0.22613,NA
E1853_172,NA,NA,0.21357
E1536_393,NA,0.49121,NA
E1772_91,NA,0.11181,NA
E362_196,0.24372,NA,NA
E4971_341,0.42588,NA,NA
E1152_782,NA,NA,0.9799
E1574_4,0.00251,NA,NA
E2018_662,NA,NA,0.82915
E1496_637,NA,NA,0.79774
E4322_365,NA,0.45603,NA
E2961_713,0.89322,NA,NA
E1922_659,NA,NA,0.82538
E2605_400,0.5,NA,NA
E1756_536,NA,NA,0.67085
E4211_482,NA,0.60302,NA
E2136_722,NA,NA,0.90452
E89_758,NA,0.94975,NA
E4790_62,NA,0.07538,NA
E2934_690,NA,NA,0.86432
E3552_475,NA,0.59422,NA
E857_736,0.92211,NA,NA
E1587_100,NA,NA,0.12312
E1997_386,0.48241,NA,NA
E474_510,NA,0.63819,NA
E3682_229,0.28518,NA,NA
E1737_97,NA,NA,0.11935
E4867_3,NA,NA,0.00126
E1821_680,NA,0.85176,NA
E2571_414,NA,0.51759,NA
E3808_486,NA,NA,0.60804
E1598_213,NA,0.26508,NA
E1813_296,NA,NA,0.36935
E963_565,0.70729,NA,NA
E3569_755,0.94598,NA,NA
E4144_688,NA,NA,0.86181
E4450_690,0.86432,NA,NA
E3657_105,0.1294,NA,NA
E3230_541,0.67714,NA,NA
E4368_736,NA,NA,0.92211
E689_205,NA,NA,0.25503
E817_585,NA,0.73241,NA
E721_754,0.94472,NA,NA
E4235_537,NA,NA,0.67211
E1215_443,0.55402,NA,NA
E1685_306,NA,NA,0.38191
E776_425,NA,0.53141,NA
E4747_734,NA,NA,0.9196
E1197_347,0.43342,NA,NA
E3089_135,0.16709,NA,NA
E285_619,0.77513,NA,NA
E2271_568,NA,NA,0.71106
E3005_73,NA,0.0892,NA
E499_384,0.4799,NA,NA
E585_383,NA,NA,0.47864
E2009_644,NA,NA,0.80653
E3992_710,0.88945,NA,NA
E1941_18,NA,NA,0.0201
E818_504,NA,0.63065,NA
E1275_148,0.18342,NA,NA
E742_342,NA,0.42714,NA
E2389_706,NA,0.88442,NA
E1766_286,NA,0.35678,NA
E4259_698,NA,NA,0.87437
E1175_616,NA,0.77136,NA
E4472_68,NA,NA,0.08291
E1608_771,NA,NA,0.96608
E3734_156,NA,0.19347,NA
E3381_674,0.84422,NA,NA
E1000_497,0.62186,NA,NA
E3830_599,NA,NA,0.75
E4037_654,NA,0.8191,NA
E3383_258,NA,NA,0.32161
E2482_552,NA,NA,0.69095
E801_495,NA,NA,0.61935
E4025_453,0.56658,NA,NA
E446_39,NA,0.04648,NA
E4349_752,NA,NA,0.94221
E3642_19,NA,0.02136,NA
E3030_578,NA,NA,0.72362
E2827_373,NA,0.46608,NA
E2189_389,NA,NA,0.48618
E1410_380,0.47487,NA,NA
E2340_756,0.94724,NA,NA
E2675_714,NA,NA,0.89447
E263_701,NA,NA,0.87814
E4161_207,NA,NA,0.25754
E3228_45,0.05402,NA,NA
E3392_200,NA,NA,0.24874
E1216_334,0.41709,NA,NA
E1984_703,0.88065,NA,NA
E3598_267,NA,0.33291,NA
E270_321,0.40075,NA,NA
E1763_322,NA,0.40201,NA
E2789_75,NA,0.09171,NA
E517_477,0.59673,NA,NA
E4443_125,0.15452,NA,NA
E440_109,NA,0.13442,NA
E3168_206,NA,0.25628,NA
E644_443,NA,0.55402,NA
E4674_790,NA,NA,0.98995
E2430_784,NA,NA,0.98241
E1824_232,NA,0.28894,NA
E2805_347,0.43342,NA,NA
E1100_310,NA,0.38693,NA
E1475_545,NA,NA,0.68216
E1001_6,NA,NA,0.00503
E4435_344,0.42965,NA,NA
E1033_685,NA,NA,0.85804
E546_772,0.96734,NA,NA
E2179_165,NA,0.20477,NA
E3990_740,0.92714,NA,NA
E1900_224,0.27889,NA,NA
E346_160,NA,0.19849,NA
E4493_398,0.49749,NA,NA
E27_478,0.59799,NA,NA
E2405_695,0.8706,NA,NA
E880_598,NA,NA,0.74874
E510_137,NA,NA,0.1696
E2665_779,0.97613,NA,NA
E674_682,0.85427,NA,NA
E4547_572,NA,NA,0.71608
E2852_6,NA,0.00503,NA
E4120_365,0.45603,NA,NA
E702_607,NA,0.76005,NA
E4702_69,NA,0.08417,NA
E3481_229,0.28518,NA,NA
E4139_238,0.29648,NA,NA
E1791_334,0.41709,NA,NA
E2173_385,0.48116,NA,NA
E281_583,NA,NA,0.7299
E2840_86,0.10553,NA,NA
E341_268,NA,NA,0.33417
E3128_321,NA,0.40075,NA
E786_104,0.12814,NA,NA
E400_191,NA,0.23744,NA
E3340_267,NA,0.33291,NA
E4114_418,NA,0.52261,NA
E65_343,NA,0.42839,NA
E858_438,NA,0.54774,NA
E3044_773,NA,0.96859,NA
E2728_112,0.13819,NA,NA
E463_265,0.3304,NA,NA
E3624_456,NA,0.57035,NA
E4022_558,NA,0.69849,NA
E1717_385,NA,0.48116,NA
E908_74,NA,0.09045,NA
E1543_265,NA,NA,0.3304
E962_625,NA,0.78266,NA
E2562_582,NA,0.72864,NA
E4696_716,NA,0.89698,NA
E4198_775,NA,0.97111,NA
E3790_177,NA,0.21985,NA
E1819_106,0.13065,NA,NA
E4361_531,NA,0.66457,NA
E4193_651,NA,NA,0.81533
E4982_764,NA,0.95729,NA
E1270_531,NA,NA,0.66457
E1228_642,NA,NA,0.80402
E1214_612,NA,0.76633,NA
E4641_151,NA,0.18719,NA
E3708_775,NA,NA,0.97111
E3271_713,0.89322,NA,NA
E2302_437,NA,0.54648,NA
E2875_565,NA,0.70729,NA
E3838_689,NA,0.86307,NA
E2608_249,0.3103,NA,NA
E3091_343,NA,NA,0.42839
E4712_732,0.91709,NA,NA
E1013_790,NA,NA,0.98995
E893_427,NA,0.53392,NA
E3996_468,0.58543,NA,NA
E3117_610,NA,0.76382,NA
E3815_626,0.78392,NA,NA
E3070_45,0.05402,NA,NA
E3430_509,NA,0.63693,NA
E4707_769,NA,0.96357,NA
E1662_520,NA,0.65075,NA
E1010_264,NA,NA,0.32915
E3649_680,NA,NA,0.85176
E1057_611,NA,0.76508,NA
E2034_395,NA,NA,0.49372
E3158_120,0.14824,NA,NA
E1024_592,NA,0.74121,NA
E626_419,0.52387,NA,NA
E128_462,0.57789,NA,NA
E567_612,NA,0.76633,NA
E2578_308,NA,NA,0.38442
E3599_3,NA,0.00126,NA
E2086_693,NA,0.86809,NA
E3982_93,NA,0.11432,NA
E1142_114,NA,NA,0.1407
E1504_84,0.10302,NA,NA
E3979_80,0.09799,NA,NA
E1890_676,NA,0.84673,NA
E3011_200,0.24874,NA,NA
E3188_116,0.14322,NA,NA
E4_797,NA,NA,0.99874
E1509_583,NA,0.7299,NA
E1468_24,0.02764,NA,NA
E87_33,NA,0.03894,NA
E3614_7,0.00628,NA,NA
E4403_296,0.36935,NA,NA
E984_227,NA,NA,0.28266
E3151_755,NA,0.94598,NA
E3097_364,0.45477,NA,NA
E3941_279,NA,NA,0.34799
E2170_485,NA,NA,0.60678
E3954_627,NA,NA,0.78518
E1750_648,NA,0.81156,NA
E2703_7,0.00628,NA,NA
E1714_490,NA,0.61307,NA
E450_656,0.82161,NA,NA
E4803_588,NA,NA,0.73618
E1317_100,NA,0.12312,NA
E2748_20,0.02261,NA,NA
E2351_42,0.05025,NA,NA
E3984_400,0.5,NA,NA
E4946_9,NA,0.00879,NA
E367_227,NA,0.28266,NA
E1245_176,NA,NA,0.21859
E2765_718,NA,NA,0.8995
E4226_577,0.72236,NA,NA
E2839_63,0.07663,NA,NA
E3717_158,NA,0.19598,NA
E2821_629,0.78769,NA,NA
E121_774,NA,NA,0.96985
E3729_224,0.27889,NA,NA
E1048_364,NA,0.45477,NA
E3102_49,0.05905,NA,NA
E4756_228,NA,0.28392,NA
E1446_269,0.33543,NA,NA
E4236_607,NA,NA,0.76005
E4170_184,NA,0.22864,NA
E3269_572,0.71608,NA,NA
E3376_735,NA,NA,0.92085
E4165_698,NA,NA,0.87437
E4156_244,NA,0.30402,NA
E4133_2,0.0,NA,NA
E3364_637,NA,NA,0.79774
E3120_772,NA,0.96734,NA
E2681_278,0.34673,NA,NA
E2228_50,NA,0.0603,NA
E2745_89,NA,0.1093,NA
E3497_13,NA,NA,0.01382
E3736_542,NA,0.67839,NA
E4177_729,0.91332,NA,NA
E4768_791,0.99121,NA,NA
E553_648,0.81156,NA,NA
E2413_642,NA,NA,0.80402
E3939_32,0.03769,NA,NA
E2343_145,NA,0.17965,NA
E2895_359,0.44849,NA,NA
E4436_623,0.78015,NA,NA
E537_271,0.33794,NA,NA
E1875_389,0.48618,NA,NA
E3069_480,NA,NA,0.6005
E1774_685,0.85804,NA,NA
E509_390,NA,0.48744,NA
E1278_483,0.60427,NA,NA
E1395_247,NA,0.30779,NA
E1865_491,NA,NA,0.61432
E323_716,NA,NA,0.89698
E1172_765,0.95854,NA,NA
E3847_764,0.95729,NA,NA
E3507_42,NA,0.05025,NA
E4304_389,NA,NA,0.48618
E3958_531,NA,NA,0.66457
E4276_668,NA,0.83668,NA
E259_739,NA,0.92588,NA
E1721_399,NA,0.49874,NA
E4869_516,NA,0.64573,NA
E3175_497,NA,NA,0.62186
E879_53,NA,NA,0.06407
E4728_284,NA,0.35427,NA
E1039_146,0.1809,NA,NA
E1797_522,0.65327,NA,NA
E3281_477,0.59673,NA,NA
E227_634,NA,NA,0.79397
E71_207,0.25754,NA,NA
E1965_650,0.81407,NA,NA
E81_480,0.6005,NA,NA
E4440_565,NA,0.70729,NA
E2516_146,0.1809,NA,NA
E1455_168,NA,0.20854,NA
E2027_218,0.27136,NA,NA
E4095_463,NA,NA,0.57915
E1372_559,NA,NA,0.69975
E4469_616,0.77136,NA,NA
E1079_5,NA,NA,0.00377
E3565_461,NA,0.57663,NA
E1513_510,0.63819,NA,NA
E3688_531,NA,NA,0.66457
E1822_475,NA,NA,0.59422
E4392_61,0.07412,NA,NA
E2468_467,NA,0.58417,NA
E324_640,NA,0.80151,NA
E1250_578,0.72362,NA,NA
E894_442,0.55276,NA,NA
E4159_492,NA,NA,0.61558
E2599_574,NA,0.71859,NA
E3149_178,0.22111,NA,NA
E1971_89,NA,NA,0.1093
E1827_388,NA,NA,0.48492
E4679_269,0.33543,NA,NA
E4969_569,0.71231,NA,NA
E1734_25,NA,0.02889,NA
E365_349,NA,0.43593,NA
E4860_302,NA,NA,0.37688
E4635_665,NA,NA,0.83291
E2914_68,NA,NA,0.08291
