,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
G11,0.32934309999999994,0.22737310000000002,0.1966552,0.35171020000000003,0.0488713,0.3891071,0.3624231,0.0530947,0.0584558,0.2113625,0.0965148,0.10520360000000001,0.0784329,0.2886777,0.057077300000000004,0.3674534,0.058140599999999994,0.012110600000000001,0.2634612,0.1869632,0.2024372,0.0114447,0.2554633,0.3184647,0.0759153,0.0014288,0.0697204,0.2707867,0.0063156,0.1196819,0.268409,0.38970029999999994,0.12345450000000001,0.18408129999999998,0.21083400000000002,0.11568210000000001,0.08218049999999999,0.0771322,0.3723887,0.3317395,0.2182194,0.071159,0.0201105,0.0042365,0.1740639,0.0231272,0.1350594,0.0526903,0.22613930000000002,0.3490638,0.021786,0.0392652,0.11473519999999998,0.18026199999999998,0.2181281,0.20067939999999998,0.0017515999999999999,0.0113058,0.12702860000000002,0.17774079999999998,0.2652766,0.1910707,0.15491300000000002,0.0350559,0.28801259999999995,0.0527761,0.0427224,0.0042118,0.0099416,0.0676263,0.0669131,0.0566113,0.0607987,0.0901378,0.1274128,0.33951370000000003,0.0267265,0.15140309999999998,0.41260870000000005,0.0010525999999999999,0.1771709,0.0241226,0.11439849999999999,0.1123183,0.1399049,0.2852151,0.3081466,0.21480749999999998,0.1383507,0.2544541,0.06252100000000001,0.0811557,0.23991839999999998,0.0931698,0.0064212,0.0564026,0.0739247,0.0107719,0.012914700000000001,0.08095169999999999
G12,0.5598786,0.3663329,0.6040403,0.5060555,0.0953709,0.2774478,0.3475585,0.4230032,0.1872633,0.2507666,0.0120646,0.4380208,0.31574070000000004,0.5800721999999999,0.4044543,0.2892093,0.3676841,0.5660744000000001,0.3356898,0.3074509,0.3197772,0.1976371,0.21259450000000002,0.1620481,0.33796950000000003,0.33510490000000004,0.35570250000000003,0.3898777,0.3831799,0.0283115,0.2352058,0.5374924,0.36124470000000003,0.4740864000000001,0.1720652,0.13684720000000003,0.2137764,0.43807809999999997,0.38665559999999993,0.6091723000000001,0.6685438,0.20665830000000002,0.5821138000000001,0.1300424,0.38061290000000003,0.4003483,0.2526681,0.14900650000000001,0.5940533,0.400398,0.5079647,0.0417365,0.6130749,0.3768333,0.21536020000000003,0.32263600000000003,0.2139212,0.3125518,0.21781799999999998,0.6240813000000001,0.2024176,0.7432364,0.27851079999999995,0.18672020000000003,0.4174742,0.1381808,0.07535499999999999,0.3871063,0.3468676,0.3118703,0.3131795,0.11293519999999999,0.4682246,0.1031155,0.589921,0.2032568,0.3811699,0.0859067,0.3312055,0.3093371,0.5504863,0.0494151,0.40441869999999996,0.22189210000000004,0.556272,0.1017745,0.7201178,0.6241201,0.5534941999999999,0.21227039999999997,0.5045185000000001,0.1271344,0.1461887,0.2453772,0.23092270000000004,0.3694307,0.3885638,0.1347621,0.455032,0.1624068
G13,0.2273219,0.1884356,0.1256317,0.5475492,0.4778880999999999,0.19130650000000002,0.16877160000000002,0.3801115,0.1720877,0.1369888,0.3134735,0.509774,0.07380149999999999,0.1471017,0.5047823,0.3012232,0.22798979999999996,0.2580113,0.2853507,0.2417529,0.1274989,0.4991541,0.1922677,0.28322309999999995,0.15281570000000003,0.49027609999999994,0.15039059999999999,0.1389875,0.44122380000000005,0.4702581,0.3579968,0.30622340000000003,0.1496294,0.290705,0.451244,0.2125674,0.10788099999999999,0.26855609999999996,0.1114987,0.3544967,0.3272055,0.23907440000000002,0.079971,0.4114241,0.1245093,0.159058,0.5536774999999999,0.2240593,0.2106085,0.3167191,0.5851491,0.3694579,0.24949259999999998,0.0964725,0.45998599999999995,0.2736215,0.0891928,0.2009486,0.39677209999999996,0.2388583,0.4474758,0.4663644,0.4733157,0.129425,0.4682148,0.31236220000000003,0.22235429999999998,0.21445389999999998,0.062612,0.34085570000000004,0.49726750000000003,0.1004414,0.1672425,0.09758389999999999,0.1493575,0.1592306,0.253458,0.14908970000000002,0.3960397,0.0756674,0.2901944,0.4231897,0.4316905,0.1348309,0.2658538,0.1336608,0.4997974,0.118994,0.23291750000000003,0.16052829999999998,0.4167174,0.3170509,0.25223070000000003,0.20887429999999998,0.36981149999999996,0.41262089999999996,0.0979466,0.2433377,0.1623974,0.1024432
G14,0.0665114,0.14041900000000002,0.1093888,0.0660921,0.07402360000000001,0.05595599999999999,0.1323817,0.047917,0.0832688,0.06908910000000001,0.07683939999999999,0.14407070000000002,0.0549153,0.1257296,0.0248915,0.0636597,0.032967,0.0443365,0.05609490000000001,0.0987424,0.038734199999999996,0.1059653,0.048690199999999996,0.0695294,0.06238,0.0486841,0.029505,0.0176095,0.0387473,0.3575026,0.026064999999999998,0.0607495,0.0276058,0.031861099999999996,0.05272,0.033834699999999995,0.0695392,0.0990938,0.11401769999999999,0.08490299999999999,0.037759,0.0638798,0.0782518,0.0423172,0.0959422,0.0365689,0.15931070000000003,0.06215369999999999,0.0675798,0.0220268,0.0462095,0.06363440000000001,0.0778171,0.0786494,0.0916266,0.061161099999999996,0.0691247,0.1301086,0.0940797,0.08551349999999999,0.0763059,0.0563131,0.08087029999999999,0.0864597,0.0696765,0.07661,0.0402124,0.056291499999999994,0.052902599999999994,0.06251799999999999,0.0774431,0.0518503,0.046855,0.0635081,0.0711066,0.005943199999999999,0.0295832,0.0480311,0.1087789,0.0481386,0.0260525,0.0250802,0.0736233,0.0724662,0.09433899999999999,0.0125185,0.10204339999999999,0.06646260000000001,0.0434958,0.0379588,0.041915,0.0927565,0.12041310000000001,0.036592900000000005,0.062135199999999995,0.0476917,0.0921551,0.043114,0.05562330000000001,0.0507645
G15,0.45032829999999996,0.2305962,0.4021887,0.4653245,0.6306473000000001,0.4271427,0.1814291,0.22808009999999998,0.3987992,0.3260881,0.3579408,0.0010665,0.4050661,0.41490459999999996,0.4706874,0.3566322,0.669241,0.5354707,0.28047140000000004,0.3514835,0.4823941,0.4963444,0.4093248,0.3190063,0.5899821999999999,0.27090990000000004,0.45993420000000007,0.43571049999999995,0.260483,0.0021171,0.4921026,0.3696576,0.490385,0.4166858,0.2881028,0.5414565,0.23686790000000002,0.5827114000000001,0.36060770000000003,0.3477225,0.4113867,0.3819126,0.4674139,0.3746707,0.4924978,0.41543620000000003,0.009394,0.46204179999999995,0.3402094,0.1135593,0.47661859999999995,0.0093491,0.3930121,0.5490096999999999,0.4095106,0.2940857,0.5035788,0.44616000000000006,0.41665290000000005,0.2271055,0.5105895,0.41501450000000006,0.4884396,0.2706639,0.41487440000000003,0.2451286,0.539573,0.4015838,0.3641873,0.4343675,0.419058,0.45768820000000004,0.396503,0.3010647,0.3247952,0.3922021,0.32609879999999997,0.3986135,0.44873290000000005,0.3294106,0.3087729,0.19252249999999999,0.008140300000000001,0.490356,0.3565703,0.4384826,0.36678590000000005,0.4500983,0.3004403,0.3697129,0.4076437,0.40075,0.4747509,0.616811,0.30465640000000005,0.2894399,0.32220479999999996,0.35590720000000003,0.3251236,0.3699422
G16,0.4227385,0.7876413000000001,0.6192911999999999,0.5997545999999999,0.5794239000000001,0.5029186,0.45355909999999994,0.5940321,0.3301215,0.1368,0.46533050000000004,0.7336056,0.6306359,0.5269963000000001,0.5429615,0.3535215,0.7478304,0.37479450000000003,0.5964063000000001,0.6676215,0.38581809999999994,0.4891272,0.4628877,0.5550944,0.4763144,0.0,0.7392196999999999,0.5918298000000001,0.5645485,0.6351654,0.4648198,0.7490503000000001,0.6748776999999999,0.645378,0.2959672,0.7395776,0.6494974,0.5605732,0.5596656,0.6604714,0.4165235,0.6616103,0.3593801,0.6149541999999999,0.7875166,0.38348540000000003,0.5598171,0.6484263000000001,0.645641,0.5917097,0.4636316,0.6132951999999999,0.34302740000000004,0.5730608,0.47201990000000005,0.42621390000000003,0.4918334,0.6484501,0.43483299999999997,0.5515658,0.5735204,0.4346178,0.6447831,0.6134224,0.6046047,0.6553227,0.0009281000000000001,0.3576515,0.48732650000000005,0.6150618,0.5973698000000001,0.486996,0.7306981,0.6155499,0.6183191,0.5620967,0.6423129,0.3675505,0.6531087,0.6931512,0.6671173,0.5399063000000001,0.5081371,0.6746906,0.5709996,0.3042399,0.5393843,0.704365,0.4752959,0.32185159999999996,0.5500746999999999,0.5064223,0.6362436,0.6481715,0.5939483,0.8178122,0.6014630999999999,0.6934798000000001,0.6257865,0.5954429
G17,0.0731936,0.397468,0.12511019999999998,0.264042,0.3588696,0.07192029999999999,0.19779029999999997,0.16881020000000002,0.2809382,0.13724779999999998,0.1149693,0.3581376,0.35332129999999995,0.1784252,0.3394942,0.2749742,0.3165817,0.2879676,0.11642089999999998,0.1973623,0.14033270000000003,0.2641652,0.14266729999999997,0.1137097,0.1618395,0.6866701,0.1233359,0.4967769,0.18810020000000002,0.4782542,0.22119229999999998,0.1320126,0.30812690000000004,0.0924919,0.3085381,0.1709457,0.2257217,0.2056493,0.1556899,0.108022,0.0914262,0.22447889999999998,0.3098342,0.1240625,0.09318889999999999,0.10599739999999999,0.2518172,0.1855599,0.1488402,0.25108339999999996,0.1029713,0.2464814,0.1842851,0.17659560000000002,0.08298489999999999,0.22795079999999998,0.1193275,0.3393029,0.2371748,0.38969159999999997,0.1049287,0.2295985,0.1095884,0.7318253,0.1430876,0.1154491,0.25589470000000003,0.3732304,0.12339739999999999,0.5600676,0.18701510000000002,0.3019412,0.1098241,0.2602039,0.20978850000000002,0.1570136,0.14248550000000001,0.1243404,0.10365619999999999,0.3148474,0.1931057,0.1541091,0.3677917,0.1811506,0.1628012,0.0902763,0.2412366,0.0965779,0.22767849999999998,0.2027602,0.3796982,0.40752309999999997,0.197744,0.1449124,0.108552,0.12364669999999998,0.1393269,0.11922809999999999,0.06400059999999999,0.4825138
G18,0.5958278,0.6314634,0.80245,0.5682835,0.6621933000000001,0.6035151,0.5929314,0.7503829000000001,0.5643784000000001,0.6845581000000001,0.6333009,0.039393,0.666076,0.318267,0.6752013000000001,0.5788045999999999,0.0113604,0.6319596,0.6444223000000001,0.5890907,0.5808536,0.6675684000000001,0.5663545,0.5411608,0.6838171,0.5524503000000001,0.5717453,0.7649518,0.6327073000000001,0.13996879999999998,0.5813647,0.5192886,0.5950632,0.6888366,0.5777199000000001,0.634501,0.6104088000000001,0.7141808000000001,0.6558956,0.6357615,0.5596992,0.6748917,0.6032251999999999,0.6127281,0.5759747,0.051534699999999996,0.5582453,0.1462392,0.6266564,0.625112,0.7620383000000001,0.6384,0.6986649,0.5985775999999999,0.6984366,0.6555904,0.5990495,0.6355101,0.5697259,0.5771475,0.6683915,0.5797135999999999,0.6051767,0.8311337999999999,0.5805441,0.7102635,0.6144335,0.5829075,0.5652451999999999,0.6987449,0.6665116,0.6592621999999999,0.6010359000000001,0.7481873,0.7719535,0.6737581,0.5966965,0.7018448,0.8316339,0.0739125,0.6097825,0.676208,0.714377,0.6624376000000001,0.6572316,0.6805217,0.7305590999999999,0.6939411999999999,0.6837183000000001,0.6080901999999999,0.0021394,0.7602354,0.6382621,0.5598569999999999,0.4572498,0.6858084,0.7162054,0.6312297,0.021713299999999998,0.6949703
G19,0.3662592,0.3451947,0.18747360000000002,0.6117473000000001,0.5753201,0.3040888,0.5774286,0.2246199,0.4175157,0.199123,0.4706943,0.3369649,0.16097360000000002,0.30811940000000004,0.18165870000000003,0.0966052,0.5850414,0.2751854,0.34389790000000003,0.5512097,0.4008487,0.38357959999999997,0.3313696,0.4766384,0.41192700000000004,0.4520252,0.2955375,0.3426659,0.27962709999999996,0.367753,0.27591479999999996,0.41483190000000003,0.2379053,0.043187199999999995,0.38162959999999996,0.2192242,0.0673684,0.598691,0.3340527,0.5804666,0.2939364,0.1137203,0.689762,0.2986679,0.5289069000000001,0.1139413,0.4818901,0.5148414000000001,0.2222844,0.42745550000000004,0.08421580000000001,0.5733878000000001,0.5057782000000001,0.2013987,0.3201381,0.3250637,0.5391978000000001,0.5315091,0.5650232,0.42991019999999996,0.4647286,0.42612790000000006,0.5165543,0.5952018,0.145919,0.5345677,0.24087529999999996,0.3135894,0.6095676999999999,0.4980876,0.35761550000000003,0.4550929,0.448171,0.0996615,0.2531245,0.512137,0.6753157,0.484475,0.3440348,0.6219029,0.3858749,0.5022039,0.34666399999999997,0.3215643,0.3079283,0.2558022,0.3908233,0.5961488,0.40933359999999996,0.059628099999999996,0.3445255,0.5689348000000001,0.6696685,0.43632879999999996,0.28048720000000005,0.46661210000000003,0.1912409,0.5190209,0.008374799999999998,0.22037179999999998
G20,0.5307039000000001,0.4094339,0.5364314,0.5078097,0.5023380999999999,0.4474803,0.40023790000000004,0.4210515,0.3535581,0.4599603,0.5773305999999999,0.2116759,0.39510159999999994,0.5539935,0.2304304,0.279801,0.18008429999999997,0.44992829999999995,0.603197,0.15081329999999998,0.4136951,0.20006279999999999,0.48953509999999995,0.1326067,0.34701620000000005,0.5977358,0.33552709999999997,0.15035199999999999,0.30279670000000003,0.4804209,0.3471081,0.3477671,0.43065509999999996,0.08654819999999999,0.4441839,0.20364010000000002,0.4914731,0.5727166,0.5480714,0.30130490000000004,0.6130275,0.2936303,0.3388253,0.3642154,0.5188952,0.3269993,0.1770951,0.5667597,0.5832763000000001,0.2237387,0.07809980000000001,0.32239759999999995,0.5369694,0.22480830000000002,0.1688382,0.3338615,0.3921445,0.3395107,0.12005539999999999,0.2760634,0.2630152,0.5042519,0.43719220000000003,0.09558739999999999,0.5273266,0.4372957,0.50658,0.1756273,0.42190029999999995,0.43092840000000004,0.2400975,0.21333520000000003,0.5906847,0.2491574,0.2250056,0.2361127,0.4734859,0.41026419999999997,0.19341,0.43905,0.43536729999999996,0.26385490000000006,0.5729319,0.3831808,0.43960379999999993,0.1992857,0.10650599999999999,0.3520797,0.2695267,0.46004229999999996,0.0874178,0.3687034,0.3465255,0.5197622000000001,0.20029570000000002,0.2050525,0.19609820000000003,0.1643682,0.17371270000000003,0.27982340000000006
G21,0.0241467,0.0361916,0.081397,0.0085701,0.2679373,0.0919896,0.08257089999999999,0.16727,0.3590841,0.0051576999999999994,0.3513571,0.41524209999999995,0.0401191,0.0339091,0.011399600000000001,0.0022521,0.26789050000000003,0.5240144,0.026527,0.011132099999999999,0.0002142,0.46720559999999994,0.1569381,0.0481299,0.0318654,0.2437871,0.10388610000000001,0.17798029999999998,0.0090664,0.037984699999999996,0.013331399999999998,0.3314179,0.0098049,0.1792761,0.1110546,0.1354469,0.10868489999999999,0.048549300000000004,0.12858830000000002,0.16108789999999998,0.0241977,0.0642804,0.0113854,0.0347469,0.024531400000000002,0.2596883,0.0187476,0.0961405,0.042386,0.1641114,0.0339039,0.3106094,0.039663300000000005,0.1203623,0.3752793,0.24050180000000002,0.16494879999999998,0.26141590000000003,0.0297134,0.09102410000000001,0.0053536,0.0017287,0.09370389999999999,0.0918655,0.019411900000000003,0.014505500000000001,0.1546744,0.0056147,0.14535979999999998,0.0322295,0.0187605,0.0830883,0.043390899999999996,0.0120153,0.012543200000000001,0.039992599999999996,0.0666869,0.017133900000000004,0.2656028,0.0053956,0.0013619,0.19222720000000001,0.0300721,0.023300799999999997,0.2686615,0.1833386,0.1645542,0.1180181,0.0051882,0.1107744,0.1674626,0.1255413,0.27957659999999995,0.011035600000000001,0.0200392,0.1314317,0.1022078,0.0057598,0.0217721,0.4681947
G22,0.6287149000000001,0.6217026999999999,0.6927154000000001,0.5265466999999999,0.42198100000000005,0.5432274,0.4973254,0.5287634,0.5527708,0.5636401999999999,0.6273162,0.1688412,0.6768079,0.6018683000000001,0.6627,0.8310081,0.6125376,0.3068856,0.5457666,0.5659276999999999,0.5720775,0.48189849999999995,0.6161376000000001,0.5598609999999999,0.6609508000000001,0.6852603,0.579179,0.6145162,0.36056520000000003,0.1953395,0.627393,0.6419219,0.6200756,0.7705217,0.5905625,0.5867346999999999,0.41943729999999996,0.5845727,0.7364066999999999,0.6219121,0.662108,0.5705624,0.599973,0.6786367,0.6757425,0.5708044,0.2526599,0.5296498000000001,0.5499736,0.4280973,0.5212247999999999,0.31292529999999996,0.6418288000000001,0.6632079000000001,0.7247826,0.3793517,0.7023573000000001,0.7013188,0.5761556,0.4636425,0.6921642,0.7553564,0.5819006,0.522944,0.7616411999999999,0.48734520000000003,0.5940459,0.6982031,0.6272131999999999,0.36158049999999997,0.6545655,0.7334602,0.5751208999999999,0.6274388000000001,0.6615183000000001,0.4920857,0.6611265000000001,0.661024,0.6360569,0.5887545999999999,0.4803762,0.4907997,0.266546,0.6333418000000001,0.617158,0.6450009,0.56538,0.6461034999999999,0.6250398,0.6897721,0.5700168000000001,0.47825870000000004,0.38578720000000005,0.5766946999999999,0.7605458,0.5655532,0.6053701,0.6089922,0.45676000000000005,0.6779005
G23,0.1750052,0.2209792,0.25293760000000004,0.06622710000000001,0.3525663,0.5081219,0.1483543,0.17602690000000001,0.4085466,0.19954260000000001,0.22039099999999998,0.11497650000000001,0.22590229999999997,0.0856008,0.282592,0.303933,0.22745300000000002,0.1731274,0.17335899999999999,0.11031789999999998,0.43041369999999995,0.336158,0.1312777,0.1263886,0.1714848,0.1384953,0.2257393,0.3583055,0.21853989999999998,0.21780619999999998,0.2066406,0.14330079999999998,0.1827249,0.18892720000000002,0.1749545,0.2271607,0.20273470000000002,0.1966628,0.1787203,0.2031175,0.127221,0.45050909999999994,0.2571983,0.23448520000000003,0.1352722,0.2981917,0.22525689999999998,0.1546727,0.17113599999999998,0.18424079999999998,0.06565460000000001,0.23350929999999998,0.5935793,0.2626805,0.1792715,0.1115983,0.17972960000000002,0.15804089999999998,0.11288410000000001,0.1759213,0.1736564,0.33627070000000003,0.1269017,0.1703826,0.1252544,0.26401620000000003,0.1281875,0.18707620000000003,0.1371253,0.22459629999999997,0.2394383,0.26691309999999996,0.2078574,0.3448946,0.232359,0.06469119999999999,0.1415526,0.1781769,0.17596989999999998,0.2543054,0.2257573,0.1963646,0.1827866,0.6063596,0.1972509,0.25781220000000005,0.3470742,0.1856989,0.16940729999999998,0.2440763,0.1304579,0.1548967,0.1167752,0.5224693,0.2832269,0.25504410000000005,0.16036,0.18210620000000002,0.23887199999999997,0.1387184
G24,0.013328999999999999,0.0021148000000000004,0.016625599999999997,0.0015645,0.0005942,0.032264299999999996,0.0,0.017643400000000004,0.0367922,0.0014445999999999999,0.0046863,0.0285599,0.0230193,0.0026376999999999998,0.019340200000000002,0.023456599999999998,0.0036085,0.060593600000000004,0.008208700000000001,0.021662400000000002,0.029829400000000002,0.0017542000000000002,0.0459644,0.0165458,0.0461937,0.00022189999999999997,0.05485419999999999,0.006308,0.0496353,0.0240862,0.0219787,0.0018762,0.0010428,0.0287077,0.0381658,0.0530857,0.039755,0.0417584,0.00015549999999999999,0.0395969,0.034791300000000004,0.0096086,0.029918900000000002,0.0028965999999999996,0.0166969,0.0004718,0.011172,0.0231153,0.0016151,0.011161200000000001,0.0277673,0.027487099999999997,0.00215,0.056441899999999996,0.042332800000000004,0.0058784,0.03038,0.0224477,0.0263509,0.0467114,0.050186,0.0067922,0.029437400000000002,0.0462152,0.035435400000000006,0.0028318,0.006931399999999999,0.025124200000000003,0.0201209,0.018384400000000002,0.0168266,0.0240453,0.042475099999999995,0.0005319,0.0002516,0.0553122,0.0003434,0.0007379999999999999,0.0325708,0.024911900000000004,0.0011474,0.0003799,0.0025264,0.0001704,0.0007666,0.0011212,0.029901,0.0005985000000000001,0.0149972,0.0019093,0.0006832000000000001,0.032759699999999996,0.0038288000000000003,0.002884,0.0027769,0.010302,0.0240386,0.027407799999999996,0.0116375,0.0170935
G25,0.5643509,0.5798915,0.5392340999999999,0.7632679,0.7699416,0.5012639,0.5449369000000001,0.46937790000000007,0.7637838,0.6372956,0.6077644,0.5852004,0.49178829999999996,0.6593206,0.6632951,0.7262668000000001,0.6468263000000001,0.6112542,0.546458,0.6611391,0.6236143,0.626182,0.5978602,0.5240014000000001,0.5591604,0.5365536,0.6080511,0.6137423000000001,0.6342736999999999,0.5722472,0.5300901,0.6289507,0.6567394,0.5792221,0.5702457,0.6135487,0.6231711999999999,0.5815654,0.6166354000000001,0.582148,0.590561,0.5405953,0.6005448,0.7257526,0.5462984000000001,0.6473041,0.5669320999999999,0.5822341999999999,0.640976,0.8206435999999999,0.6195811999999999,0.7093638000000001,0.7236393,0.5388367,0.6920274000000001,0.6683861,0.5458943,0.5328897,0.5687112,0.6316625,0.6269491999999999,0.6863256999999999,0.5134896,0.7892832,0.6114337,0.607546,0.6314226,0.4929052,0.6377742,0.5901199,0.5978464,0.5469818000000001,0.5574138000000001,0.6060042,0.5236071,0.5739058000000001,0.6064295999999999,0.7027738,0.7154022,0.5198665,0.6016461,0.649863,0.5818044,0.5715014,0.7037554,0.6128395999999999,0.5376741,0.5613281999999999,0.5939522,0.6463439000000001,0.7246334,0.526306,0.6326875,0.6329241999999999,0.5624178000000001,0.5963658000000001,0.5368925,0.5756372,0.6212409999999999,0.5611877
G26,0.6907959,0.37821659999999996,0.5349843000000001,0.574623,0.5963381999999999,0.6947339,0.5735838000000001,0.7348268,0.6353859000000001,0.4728231,0.6095224,0.5588075,0.5942669,0.42772619999999995,0.5228907,0.3915697,0.3019159,0.6923949,0.45622529999999994,0.5982350000000001,0.3881185,0.575565,0.5651744000000001,0.6177816999999999,0.6696179,0.6401069,0.7334474,0.3055093,0.5857647,0.6262616999999999,0.5502139,0.6021573,0.5155875,0.5836503000000001,0.5473663000000001,0.6015496,0.5550693,0.5566959,0.42844629999999995,0.42976490000000006,0.5996796,0.5661255999999999,0.5452,0.4058736,0.6450272,0.6304149,0.5757197,0.6936024000000001,0.370203,0.5980671999999999,0.6580499,0.6251774,0.6016102,0.3486836,0.5320388,0.3852954,0.6609165,0.5208083,0.5749721,0.6234703,0.6769111,0.33724729999999997,0.5127273,0.6417935,0.6126228,0.6576784000000001,0.5228215,0.6762158,0.6674458000000001,0.6940563,0.5070816,0.69443,0.6277413000000001,0.5681479,0.57533,0.7264241,0.5754060999999999,0.5282486999999999,0.6284653,0.2481888,0.6698651999999999,0.6424353,0.6464477,0.2315513,0.6519145000000001,0.5478369000000001,0.5966516,0.6598046,0.7202770000000001,0.3982855,0.6857781999999999,0.7200183000000001,0.543307,0.6085018,0.538866,0.6307195,0.48440559999999994,0.2627953,0.42460909999999996,0.5210407
G27,0.4846031,0.5931084,0.48124459999999997,0.30122350000000003,0.4935231,0.49375420000000003,0.1506152,0.415365,0.5202025,0.30161279999999996,0.5901571999999999,0.5849956999999999,0.46446809999999994,0.4771362,0.3673631,0.4943542,0.2063928,0.3680583,0.4004775,0.6016345000000001,0.32628709999999994,0.40343229999999997,0.5881323,0.35772750000000003,0.46592,0.1963644,0.3727696,0.42385959999999995,0.411958,0.5797475999999999,0.5682773,0.36897859999999993,0.34665070000000003,0.2774457,0.5777948,0.48602029999999996,0.3637264,0.5557972,0.3071761,0.298688,0.2244295,0.36294899999999997,0.4021008,0.5739181999999999,0.5097136999999999,0.4343938,0.5066769,0.40348490000000004,0.4372045,0.4794241,0.3960913,0.4930642,0.48527879999999995,0.41801000000000005,0.5050895000000001,0.5521085,0.5283119000000001,0.38739120000000005,0.35159070000000003,0.2561467,0.29108229999999996,0.4925371,0.5541581,0.6723541999999999,0.5584401,0.5268957,0.4732409000000001,0.32463070000000005,0.36403779999999997,0.44119490000000006,0.4034495,0.49700950000000005,0.3462763,0.46304979999999996,0.5403201999999999,0.44976499999999997,0.2838079,0.31240809999999997,0.29096690000000003,0.3964232,0.4475322,0.5237364000000001,0.534269,0.5277338,0.484626,0.6034568,0.4197762,0.5172581,0.5314953,0.366598,0.3973277,0.47693159999999996,0.6787483,0.6098418999999999,0.4727094,0.41704030000000003,0.6267508,0.4142449,0.5262279000000001,0.6411356
G28,0.5980738,0.5637397,0.4949332,0.25507199999999997,0.6710600999999999,0.58838,0.7053778,0.46924560000000004,0.6881149999999999,0.18351270000000003,0.25359760000000003,0.44948679999999996,0.686081,0.5049266,0.6305005,0.6297385,0.6171533,0.571655,0.6500015,0.5447711999999999,0.5995761,0.5460608,0.6847460999999999,0.540566,0.09405119999999999,0.6076183000000001,0.19808270000000003,0.6857960999999999,0.43327730000000003,0.3799437,0.36889540000000004,0.5965545999999999,0.3936942,0.6190486999999999,0.5331475,0.6621646,0.4803428,0.6414031,0.6148292,0.44548530000000003,0.5522119000000001,0.34379740000000003,0.4015808,0.1433212,0.24809339999999996,0.6709546999999999,0.6600064999999999,0.39435690000000007,0.5926295,0.5972413000000001,0.21887379999999998,0.6279766999999999,0.7290880999999999,0.5668228,0.49992259999999994,0.4335714,0.6896291,0.7292285,0.6155835,0.6561334,0.5532868000000001,0.6242319000000001,0.6271278,0.6104856,0.6353118000000001,0.6721583000000001,0.41398359999999995,0.5831155,0.4586348,0.6898043,0.45211540000000006,0.43515879999999996,0.6449804,0.6150416,0.6262816999999999,0.6780031999999999,0.5869501,0.7178321999999999,0.47045820000000005,0.6075455,0.6021572,0.5660223000000001,0.45985249999999994,0.6122859,0.6081052,0.5401078,0.6432222,0.49495370000000005,0.5166033,0.3403158,0.49288950000000004,0.37853390000000003,0.6147183,0.724336,0.6736141,0.41910859999999994,0.6160739000000001,0.4412207,0.5032135999999999,0.5404734
G29,0.4789584,0.4256225,0.47148540000000005,0.4413982,0.4218781,0.4484117,0.4699572,0.5374121999999999,0.4372379,0.6819970999999999,0.6025406999999999,0.4075293,0.36534079999999997,0.6109544,0.5486095,0.5162609,0.48611340000000003,0.5894348,0.5450946,0.7453063,0.5612458,0.6031148000000001,0.6868857,0.4954237,0.506354,0.5518443000000001,0.4154477,0.5331186,0.4899197,0.4158093,0.4668655,0.4663392,0.5467672,0.7009232,0.46310429999999997,0.633037,0.49464179999999996,0.4460058,0.5621055,0.5367516,0.4835649,0.7204034,0.554818,0.4152163,0.47608999999999996,0.5321163000000001,0.4541018,0.45367399999999997,0.44401709999999994,0.40075700000000003,0.7511793000000001,0.5182356,0.38955409999999996,0.6837641,0.5273180000000001,0.4189277,0.4804415,0.6273183000000001,0.5084495,0.4806376,0.4233264,0.5165417,0.6036855,0.46963599999999994,0.6086746,0.6754034999999999,0.7113895,0.6143517,0.4933717000000001,0.6187568,0.3856324,0.5762141,0.6248694,0.6669015,0.547383,0.43978649999999997,0.4327112,0.4493904,0.6569861,0.462566,0.5458206999999999,0.6546069999999999,0.34300390000000003,0.5997066999999999,0.43680410000000003,0.5232997,0.5110796,0.4022759,0.6102934,0.7187456999999999,0.6625059,0.6570676999999999,0.47019170000000005,0.4187875,0.5586207,0.6949358,0.4309121,0.43807749999999995,0.6117774,0.4678303
