,PseudoTime1,PseudoTime2,PseudoTime3
E1181_767,0.9599,NA,NA
E1085_760,NA,NA,0.95113
E4034_736,0.92105,NA,NA
E2557_439,NA,0.54887,NA
E2629_321,NA,NA,0.401
E3130_623,NA,NA,0.77945
E2219_595,NA,NA,0.74436
E4740_299,0.37343,NA,NA
E3820_118,NA,0.14662,NA
E3085_291,NA,NA,0.36341
E2371_411,0.51378,NA,NA
E44_25,NA,0.03008,NA
E3991_191,NA,0.2381,NA
E990_623,0.77945,NA,NA
E2831_106,0.13158,NA,NA
E3933_593,0.74185,NA,NA
E3081_29,NA,0.03509,NA
E4809_226,NA,0.28195,NA
E2628_40,NA,NA,0.04887
E4085_430,NA,0.53759,NA
E236_112,NA,0.1391,NA
E3842_492,NA,0.61529,NA
E4196_372,NA,0.46491,NA
E2335_586,NA,NA,0.73308
E4675_196,NA,0.24436,NA
E793_312,NA,0.38972,NA
E2735_724,NA,0.90602,NA
E6_71,0.08772,NA,NA
E934_603,0.75439,NA,NA
E1184_340,NA,0.42481,NA
E4429_197,NA,0.24561,NA
E383_113,0.14035,NA,NA
E4090_127,NA,NA,0.15789
E754_7,0.00752,NA,NA
E4715_33,NA,0.0401,NA
E764_609,0.7619,NA,NA
E165_663,NA,0.82957,NA
E4114_222,0.27694,NA,NA
E4116_403,0.50376,NA,NA
E2558_299,0.37343,NA,NA
E4723_664,NA,0.83083,NA
E4944_663,0.82957,NA,NA
E4778_527,NA,NA,0.65915
E1489_373,NA,NA,0.46617
E2334_624,NA,0.7807,NA
E2781_147,NA,0.18296,NA
E1570_685,NA,0.85714,NA
E4643_50,NA,NA,0.0614
E12_360,0.44987,NA,NA
E665_139,NA,0.17293,NA
E3984_576,0.72055,NA,NA
E605_94,0.11654,NA,NA
E2026_461,NA,NA,0.57644
E4456_227,0.28321,NA,NA
E2979_796,0.99624,NA,NA
E2976_603,NA,NA,0.75439
E2733_361,NA,NA,0.45113
E3924_789,NA,0.98747,NA
E1861_367,NA,0.45865,NA
E526_413,0.51629,NA,NA
E4820_321,NA,0.401,NA
E519_611,0.76441,NA,NA
E218_629,NA,NA,0.78697
E388_97,NA,0.1203,NA
E671_282,NA,NA,0.35213
E3934_551,NA,0.68922,NA
E886_648,0.81078,NA,NA
E3587_776,NA,0.97118,NA
E2217_750,0.9386,NA,NA
E2567_577,NA,NA,0.7218
E3321_2,NA,NA,0.00125
E3341_216,0.26942,NA,NA
E4745_667,NA,0.83459,NA
E177_126,NA,0.15664,NA
E3806_607,NA,0.7594,NA
E3894_662,NA,0.82832,NA
E4467_386,NA,NA,0.48246
E2067_630,NA,NA,0.78822
E2124_36,NA,0.04386,NA
E4100_742,NA,0.92857,NA
E2447_373,0.46617,NA,NA
E566_91,NA,0.11278,NA
E4972_788,NA,0.98622,NA
E1399_632,0.79073,NA,NA
E1947_472,0.59023,NA,NA
E3196_300,NA,NA,0.37469
E572_345,NA,0.43108,NA
E4750_268,NA,NA,0.33459
E3593_474,NA,0.59273,NA
E4505_734,0.91855,NA,NA
E3309_784,NA,NA,0.9812
E4903_11,NA,NA,0.01253
E2580_91,NA,NA,0.11278
E4126_747,0.93484,NA,NA
E3297_379,NA,NA,0.47368
E1115_491,NA,NA,0.61404
E4413_447,NA,NA,0.5589
E2746_529,0.66165,NA,NA
E368_384,NA,0.47995,NA
E135_748,NA,0.93609,NA
E2910_382,NA,0.47744,NA
E3824_244,0.30451,NA,NA
E1934_324,NA,0.40476,NA
E3770_332,NA,0.41479,NA
E4325_271,NA,0.33835,NA
E1668_799,NA,NA,1.0
E4833_703,0.8797,NA,NA
E3047_171,0.21303,NA,NA
E2280_89,NA,NA,0.11028
E1466_656,NA,NA,0.8208
E4677_165,NA,0.20551,NA
E176_479,0.599,NA,NA
E568_698,NA,0.87343,NA
E2803_211,NA,0.26316,NA
E2698_425,0.53133,NA,NA
E3394_553,NA,0.69173,NA
E2346_28,NA,0.03383,NA
E1892_120,NA,NA,0.14912
E3068_61,NA,0.07519,NA
E1153_582,NA,0.72807,NA
E2981_476,NA,NA,0.59524
E3202_146,0.1817,NA,NA
E2799_727,NA,NA,0.90977
E4471_112,NA,NA,0.1391
E1109_41,NA,0.05013,NA
E445_336,NA,NA,0.4198
E752_171,NA,NA,0.21303
E151_399,NA,NA,0.49875
E4998_452,0.56516,NA,NA
E2415_657,0.82206,NA,NA
E2317_88,0.10902,NA,NA
E1428_10,NA,NA,0.01128
E2109_462,0.57769,NA,NA
E3695_10,NA,0.01128,NA
E412_358,NA,NA,0.44737
E822_219,NA,0.27318,NA
E3487_357,0.44612,NA,NA
E1242_88,0.10902,NA,NA
E303_689,NA,NA,0.86216
E2927_321,0.401,NA,NA
E4337_566,NA,0.70802,NA
E2675_7,NA,0.00752,NA
E1858_143,NA,0.17794,NA
E4860_326,NA,0.40727,NA
E1295_60,0.07393,NA,NA
E2021_249,NA,0.31078,NA
E4658_526,NA,0.65789,NA
E423_575,NA,NA,0.7193
E2172_556,NA,NA,0.69549
E3038_583,NA,NA,0.72932
E2258_174,NA,NA,0.21679
E359_646,NA,NA,0.80827
E3254_218,0.27193,NA,NA
E880_410,NA,0.51253,NA
E3508_512,0.64035,NA,NA
E3423_105,NA,0.13033,NA
E2661_457,0.57143,NA,NA
E2549_602,NA,NA,0.75313
E1568_609,NA,NA,0.7619
E4786_332,0.41479,NA,NA
E1161_46,NA,NA,0.05639
E4518_104,NA,0.12907,NA
E706_374,NA,0.46742,NA
E1840_85,NA,NA,0.10526
E2924_780,NA,0.97619,NA
E1610_795,0.99499,NA,NA
E1515_250,NA,NA,0.31203
E3071_36,NA,0.04386,NA
E3273_702,NA,0.87845,NA
E4144_724,NA,0.90602,NA
E1832_101,0.12531,NA,NA
E3592_120,NA,0.14912,NA
E1415_498,0.62281,NA,NA
E1638_724,0.90602,NA,NA
E919_62,NA,0.07644,NA
E2659_523,NA,0.65414,NA
E1235_177,NA,0.22055,NA
E1714_337,NA,0.42105,NA
E3205_334,NA,0.41729,NA
E4790_133,NA,NA,0.16541
E971_135,NA,NA,0.16792
E4491_185,NA,0.23058,NA
E4575_759,0.94987,NA,NA
E2253_734,NA,NA,0.91855
E3669_218,NA,NA,0.27193
E3612_623,NA,0.77945,NA
E2436_683,NA,NA,0.85464
E3895_491,NA,NA,0.61404
E1018_687,NA,0.85965,NA
E158_555,NA,0.69424,NA
E23_577,0.7218,NA,NA
E4394_470,0.58772,NA,NA
E676_526,NA,NA,0.65789
E2192_314,NA,0.39223,NA
E3366_55,NA,NA,0.06767
E4605_704,NA,0.88095,NA
E4385_544,0.68045,NA,NA
E3450_706,NA,0.88346,NA
E3858_486,NA,NA,0.60777
E1397_288,NA,0.35965,NA
E3552_215,NA,NA,0.26817
E2022_48,0.0589,NA,NA
E4313_28,NA,0.03383,NA
E220_385,0.4812,NA,NA
E4215_317,0.39599,NA,NA
E3138_591,NA,NA,0.73935
E2054_691,NA,0.86466,NA
E2785_778,NA,NA,0.97368
E4682_317,NA,NA,0.39599
E4160_314,NA,0.39223,NA
E1763_104,NA,NA,0.12907
E502_574,NA,0.71805,NA
E3940_217,NA,0.27068,NA
E1239_291,0.36341,NA,NA
E1896_110,NA,0.13659,NA
E4468_332,NA,0.41479,NA
E4980_540,NA,0.67544,NA
E1435_596,0.74561,NA,NA
E2448_747,NA,0.93484,NA
E3893_492,0.61529,NA,NA
E4614_205,NA,0.25564,NA
E1901_578,NA,0.72306,NA
E2682_689,NA,0.86216,NA
E2730_356,NA,NA,0.44486
E3841_411,NA,NA,0.51378
E328_684,NA,NA,0.85589
E2_530,NA,NA,0.66291
E911_222,NA,NA,0.27694
E21_500,NA,0.62531,NA
E3027_591,NA,NA,0.73935
E2887_651,NA,0.81454,NA
E1615_214,NA,NA,0.26692
E2559_638,NA,NA,0.79825
E3877_264,NA,0.32957,NA
E1844_733,NA,0.91729,NA
E3830_519,NA,0.64912,NA
E2078_780,NA,NA,0.97619
E1976_246,0.30702,NA,NA
E4243_645,NA,NA,0.80702
E203_741,0.92732,NA,NA
E1807_534,NA,NA,0.66792
E1371_231,NA,0.28822,NA
E4142_97,NA,NA,0.1203
E2621_44,NA,NA,0.05388
E141_722,NA,0.90351,NA
E2543_461,NA,NA,0.57644
E4699_657,NA,0.82206,NA
E945_411,NA,NA,0.51378
E3475_566,NA,0.70802,NA
E4521_34,NA,0.04135,NA
E2838_38,NA,NA,0.04637
E3132_167,NA,0.20802,NA
E1698_230,NA,NA,0.28697
E3906_360,NA,NA,0.44987
E830_80,NA,0.099,NA
E4022_614,0.76817,NA,NA
E712_33,0.0401,NA,NA
E168_325,NA,0.40602,NA
E2685_461,NA,NA,0.57644
E3912_628,0.78571,NA,NA
E904_707,0.88471,NA,NA
E494_570,NA,NA,0.71303
E1507_312,NA,0.38972,NA
E4357_416,NA,NA,0.52005
E102_242,0.30201,NA,NA
E288_610,NA,NA,0.76316
E255_156,NA,NA,0.19424
E2630_248,NA,NA,0.30952
E3022_522,NA,NA,0.65288
E2266_488,NA,0.61028,NA
E3522_204,NA,NA,0.25439
E1946_349,NA,0.43609,NA
E2379_90,0.11153,NA,NA
E3349_388,NA,0.48496,NA
E652_72,NA,0.08897,NA
E4952_796,NA,NA,0.99624
E4599_576,NA,NA,0.72055
E3200_653,NA,NA,0.81704
E1105_764,NA,NA,0.95614
E4921_357,NA,0.44612,NA
E334_372,NA,0.46491,NA
E3546_121,0.15038,NA,NA
E603_390,0.48747,NA,NA
E2624_764,NA,0.95614,NA
E2590_718,0.8985,NA,NA
E4061_106,NA,0.13158,NA
E4794_622,0.7782,NA,NA
E1765_454,NA,NA,0.56767
E4434_434,0.54261,NA,NA
E2251_355,NA,NA,0.44361
E4036_119,NA,NA,0.14787
E4039_648,NA,0.81078,NA
E1622_435,NA,0.54386,NA
E1170_625,NA,NA,0.78195
E1907_77,NA,0.09524,NA
E4917_68,NA,NA,0.08396
E4266_223,0.2782,NA,NA
E4497_760,NA,0.95113,NA
E3767_367,0.45865,NA,NA
E4388_170,0.21178,NA,NA
E2881_269,0.33584,NA,NA
E3580_495,0.61905,NA,NA
E1293_553,NA,NA,0.69173
E1587_628,NA,0.78571,NA
E2970_382,NA,NA,0.47744
E313_530,NA,0.66291,NA
E4402_268,NA,0.33459,NA
E3891_97,0.1203,NA,NA
E2377_196,NA,NA,0.24436
E1635_554,NA,0.69298,NA
E1104_162,NA,NA,0.20175
E4306_211,0.26316,NA,NA
E2420_81,0.10025,NA,NA
E2405_92,NA,NA,0.11404
E1398_607,NA,0.7594,NA
E3492_729,NA,0.91228,NA
E3863_205,NA,NA,0.25564
E265_539,NA,NA,0.67419
E1848_34,0.04135,NA,NA
E2034_433,NA,0.54135,NA
E3813_394,NA,NA,0.49248
E1201_595,0.74436,NA,NA
E2431_763,0.95489,NA,NA
E2943_739,0.92481,NA,NA
E186_215,NA,0.26817,NA
E1881_197,NA,0.24561,NA
E4319_648,0.81078,NA,NA
E3518_548,NA,0.68546,NA
E1745_295,NA,NA,0.36842
E3362_243,NA,NA,0.30326
E3838_510,NA,NA,0.63784
E1483_119,NA,0.14787,NA
E3290_674,NA,NA,0.84336
E4068_452,0.56516,NA,NA
E4618_386,NA,0.48246,NA
E2767_388,NA,0.48496,NA
E231_179,NA,NA,0.22306
E3428_408,NA,0.51003,NA
E905_492,NA,NA,0.61529
E3080_108,NA,NA,0.13409
E4830_259,NA,NA,0.32331
E369_752,0.9411,NA,NA
E1672_385,0.4812,NA,NA
E1890_778,NA,0.97368,NA
E4652_203,NA,0.25313,NA
E3859_556,0.69549,NA,NA
E1537_629,NA,0.78697,NA
E1407_704,NA,0.88095,NA
E1970_247,0.30827,NA,NA
E2834_22,NA,0.02632,NA
E1150_158,NA,NA,0.19674
E595_133,0.16541,NA,NA
E13_648,NA,0.81078,NA
E602_13,NA,NA,0.01504
E89_775,0.96992,NA,NA
E4441_477,NA,0.59649,NA
E1461_488,0.61028,NA,NA
E824_258,NA,0.32206,NA
E1058_278,0.34712,NA,NA
E1727_418,NA,0.52256,NA
E2951_239,NA,0.29825,NA
E4582_533,NA,NA,0.66667
E1439_128,NA,NA,0.15915
E947_331,NA,NA,0.41353
E4780_349,NA,0.43609,NA
E1137_269,NA,0.33584,NA
E3442_254,0.31704,NA,NA
E4673_468,0.58521,NA,NA
E215_4,0.00376,NA,NA
E552_583,NA,0.72932,NA
E950_691,0.86466,NA,NA
E1106_298,NA,NA,0.37218
E4499_595,NA,NA,0.74436
E4406_83,0.10276,NA,NA
E4843_96,NA,0.11905,NA
E201_39,NA,NA,0.04762
E607_699,NA,0.87469,NA
E2196_301,NA,0.37594,NA
E694_71,0.08772,NA,NA
E405_207,NA,0.25815,NA
E4033_247,NA,NA,0.30827
E3884_339,NA,NA,0.42356
E922_730,NA,0.91353,NA
E61_281,NA,0.35088,NA
E4047_118,0.14662,NA,NA
E2294_536,0.67043,NA,NA
E3777_658,NA,0.82331,NA
E2946_510,NA,NA,0.63784
E320_456,NA,0.57018,NA
E3347_501,NA,NA,0.62657
E984_144,NA,0.1792,NA
E1598_48,NA,NA,0.0589
E2496_645,NA,NA,0.80702
E1309_519,NA,0.64912,NA
E1011_343,NA,0.42857,NA
E3301_100,NA,0.12406,NA
E1785_134,NA,NA,0.16667
E3421_756,NA,0.94612,NA
E4078_577,0.7218,NA,NA
E3298_375,0.46867,NA,NA
E4099_317,NA,NA,0.39599
E1024_536,NA,NA,0.67043
E357_424,NA,0.53008,NA
E4453_374,NA,0.46742,NA
E1956_216,NA,0.26942,NA
E2554_253,NA,0.31579,NA
E4150_515,NA,0.64411,NA
E3253_567,NA,NA,0.70927
E1424_260,0.32456,NA,NA
E172_368,NA,0.4599,NA
E2747_60,NA,0.07393,NA
E4282_29,NA,0.03509,NA
E4500_408,NA,0.51003,NA
E3514_643,NA,NA,0.80451
E4056_312,0.38972,NA,NA
E2931_276,0.34461,NA,NA
E107_365,0.45614,NA,NA
E2531_734,0.91855,NA,NA
E275_514,NA,NA,0.64286
E3125_737,NA,NA,0.92231
E3627_360,NA,0.44987,NA
E2307_181,NA,0.22556,NA
E3379_644,NA,NA,0.80576
E3996_499,NA,NA,0.62406
E3326_505,NA,0.63158,NA
E4698_643,0.80451,NA,NA
E2782_491,0.61404,NA,NA
E1306_597,NA,NA,0.74687
E3642_435,0.54386,NA,NA
E4959_290,NA,0.36216,NA
E2156_342,NA,NA,0.42732
E4999_341,0.42607,NA,NA
E2548_262,NA,NA,0.32707
E976_789,NA,0.98747,NA
E3962_543,NA,NA,0.6792
E1142_709,NA,0.88722,NA
E1143_691,NA,0.86466,NA
E3293_108,NA,0.13409,NA
E385_411,NA,0.51378,NA
E3566_25,0.03008,NA,NA
E3140_380,NA,0.47494,NA
E4926_206,NA,0.25689,NA
E4774_125,0.15539,NA,NA
E353_564,NA,0.70551,NA
E290_23,NA,0.02757,NA
E3509_581,0.72682,NA,NA
E864_312,NA,NA,0.38972
E4433_701,NA,0.87719,NA
E4107_191,0.2381,NA,NA
E1912_388,NA,0.48496,NA
E1212_2,NA,0.00125,NA
E3965_228,NA,0.28446,NA
E343_696,NA,NA,0.87093
E1430_446,0.55764,NA,NA
E1356_413,NA,0.51629,NA
E2642_128,NA,0.15915,NA
E725_556,NA,0.69549,NA
E326_707,NA,NA,0.88471
E2180_773,0.96742,NA,NA
E2028_398,NA,0.49749,NA
E330_576,NA,NA,0.72055
E142_144,NA,NA,0.1792
E486_456,NA,0.57018,NA
E4504_643,0.80451,NA,NA
E475_42,0.05138,NA,NA
E229_426,NA,0.53258,NA
E3481_725,NA,0.90727,NA
E2952_3,NA,NA,0.00251
E1719_48,0.0589,NA,NA
E2912_395,NA,0.49373,NA
E2964_533,0.66667,NA,NA
E3190_608,NA,NA,0.76065
E1490_762,0.95363,NA,NA
E1549_191,NA,0.2381,NA
E1547_320,0.39975,NA,NA
E3241_564,NA,0.70551,NA
E3745_483,NA,0.60401,NA
E1132_161,0.2005,NA,NA
E1908_699,NA,0.87469,NA
E2298_534,NA,NA,0.66792
E317_11,NA,NA,0.01253
E1232_628,0.78571,NA,NA
E3727_156,NA,0.19424,NA
E2305_31,NA,NA,0.03759
E2908_494,NA,0.61779,NA
E2234_749,NA,0.93734,NA
E3212_190,0.23684,NA,NA
E4753_439,0.54887,NA,NA
E2390_214,0.26692,NA,NA
E808_109,NA,0.13534,NA
E1614_370,0.46241,NA,NA
E3909_197,NA,0.24561,NA
E4389_670,0.83835,NA,NA
E233_759,0.94987,NA,NA
E210_448,NA,0.56015,NA
E4363_332,NA,NA,0.41479
E3284_174,NA,0.21679,NA
E4653_697,NA,NA,0.87218
E3395_338,NA,0.42231,NA
E2844_335,NA,0.41855,NA
E4330_350,0.43734,NA,NA
E1613_669,0.83709,NA,NA
E1032_549,NA,0.68672,NA
E3719_487,0.60902,NA,NA
E2050_14,NA,0.01629,NA
E4062_632,NA,0.79073,NA
E2361_35,0.04261,NA,NA
E4158_44,0.05388,NA,NA
E2273_48,NA,0.0589,NA
E3713_468,NA,0.58521,NA
E2353_591,NA,0.73935,NA
E1468_534,NA,0.66792,NA
E493_107,NA,0.13283,NA
E4616_752,NA,NA,0.9411
E658_248,NA,NA,0.30952
E521_267,0.33333,NA,NA
E114_185,0.23058,NA,NA
E2438_229,NA,NA,0.28571
E4615_142,0.17669,NA,NA
E4792_765,NA,NA,0.95739
E2417_122,NA,0.15163,NA
E4934_608,0.76065,NA,NA
E737_738,NA,NA,0.92356
E1798_118,0.14662,NA,NA
E3199_617,NA,0.77193,NA
E2770_287,NA,0.3584,NA
E1752_524,NA,NA,0.65539
E4710_630,NA,0.78822,NA
E4320_239,0.29825,NA,NA
E1363_395,NA,NA,0.49373
E4646_134,NA,0.16667,NA
E3730_612,0.76566,NA,NA
E1725_758,NA,NA,0.94862
E1594_343,0.42857,NA,NA
E4636_439,NA,0.54887,NA
E2613_273,NA,0.34085,NA
E1793_773,NA,0.96742,NA
E2368_87,NA,0.10777,NA
E3129_370,NA,NA,0.46241
E3792_649,NA,0.81203,NA
E1818_680,NA,0.85088,NA
E1983_166,NA,0.20677,NA
E1254_768,0.96115,NA,NA
E2072_711,NA,NA,0.88972
E3115_598,NA,0.74812,NA
E2485_501,NA,0.62657,NA
E4984_198,0.24687,NA,NA
E50_420,NA,NA,0.52506
E3028_149,0.18546,NA,NA
E1811_332,NA,NA,0.41479
E771_727,0.90977,NA,NA
E1730_729,NA,NA,0.91228
E1864_513,NA,0.6416,NA
E1310_19,NA,NA,0.02256
E4918_11,NA,NA,0.01253
E896_541,NA,0.67669,NA
E4064_375,NA,NA,0.46867
E1699_798,0.99875,NA,NA
E1736_309,NA,0.38596,NA
E106_614,NA,NA,0.76817
E2309_175,NA,NA,0.21805
E1336_322,0.40226,NA,NA
E1938_452,NA,NA,0.56516
E997_492,NA,0.61529,NA
E761_733,NA,0.91729,NA
E539_122,NA,0.15163,NA
E936_303,NA,NA,0.37845
E3920_161,0.2005,NA,NA
E1020_282,NA,0.35213,NA
E2508_453,NA,NA,0.56642
E3607_64,NA,NA,0.07895
E4544_529,NA,NA,0.66165
E1261_754,NA,0.94361,NA
E11_609,0.7619,NA,NA
E1803_701,NA,NA,0.87719
E4293_568,0.71053,NA,NA
E1583_135,0.16792,NA,NA
E2522_413,NA,NA,0.51629
E386_666,NA,0.83333,NA
E1244_183,NA,0.22807,NA
E3644_669,NA,0.83709,NA
E3737_703,NA,0.8797,NA
E472_731,NA,0.91479,NA
E4059_579,NA,NA,0.72431
E4322_364,NA,0.45489,NA
E4657_316,NA,0.39474,NA
E3041_199,NA,0.24812,NA
E1992_232,NA,0.28947,NA
E842_540,NA,0.67544,NA
E2004_416,NA,0.52005,NA
E4240_258,0.32206,NA,NA
E2752_359,0.44862,NA,NA
E745_97,NA,0.1203,NA
E1685_89,NA,NA,0.11028
E3352_589,NA,NA,0.73684
E3941_310,NA,NA,0.38722
E3786_625,0.78195,NA,NA
E3201_773,0.96742,NA,NA
E400_326,0.40727,NA,NA
E3643_442,NA,NA,0.55263
E954_738,NA,NA,0.92356
E1658_2,NA,0.00125,NA
E1446_181,NA,NA,0.22556
E3012_313,NA,0.39098,NA
E2157_541,0.67669,NA,NA
E2232_290,NA,0.36216,NA
E2106_468,NA,NA,0.58521
E2163_702,0.87845,NA,NA
E2414_80,0.099,NA,NA
E2450_479,0.599,NA,NA
E2272_305,NA,NA,0.38095
E1782_431,NA,NA,0.53885
E4154_49,NA,0.06015,NA
E4162_345,NA,0.43108,NA
E3313_214,NA,NA,0.26692
E1711_343,NA,NA,0.42857
E2701_511,NA,NA,0.6391
E4432_479,0.599,NA,NA
E3183_315,0.39348,NA,NA
E2108_759,0.94987,NA,NA
E4285_537,0.67168,NA,NA
E4127_99,NA,NA,0.12281
E457_151,0.18797,NA,NA
E1326_550,NA,0.68797,NA
E2983_143,NA,0.17794,NA
E4978_414,NA,0.51754,NA
E4444_765,NA,NA,0.95739
E1101_189,NA,NA,0.23559
E3706_257,NA,0.3208,NA
E3141_150,NA,0.18672,NA
E2750_2,0.00125,NA,NA
E4542_432,NA,0.5401,NA
E249_247,NA,0.30827,NA
E3708_781,NA,0.97744,NA
E413_397,NA,NA,0.49624
E63_553,0.69173,NA,NA
E4419_60,0.07393,NA,NA
E4057_660,NA,0.82581,NA
E649_58,0.07143,NA,NA
E1643_41,NA,0.05013,NA
E3432_51,0.06266,NA,NA
E262_758,NA,NA,0.94862
E3101_582,NA,0.72807,NA
E3921_421,NA,NA,0.52632
E3747_6,0.00627,NA,NA
E476_395,0.49373,NA,NA
E2886_485,NA,0.60652,NA
E4994_565,0.70677,NA,NA
E3783_116,NA,0.14411,NA
E3158_433,NA,0.54135,NA
E337_323,NA,0.40351,NA
E4017_660,0.82581,NA,NA
E4579_54,0.06642,NA,NA
E1262_196,NA,0.24436,NA
E991_95,NA,0.11779,NA
E3716_497,NA,NA,0.62155
E2160_499,NA,0.62406,NA
E3576_175,0.21805,NA,NA
E341_45,NA,0.05514,NA
E2950_776,NA,0.97118,NA
E4187_556,NA,0.69549,NA
E4461_401,NA,0.50125,NA
E2456_27,NA,NA,0.03258
E438_273,NA,0.34085,NA
E2639_738,0.92356,NA,NA
E3774_113,NA,NA,0.14035
E2243_114,NA,0.1416,NA
E3935_34,NA,NA,0.04135
E4524_112,0.1391,NA,NA
E3069_602,NA,0.75313,NA
E2890_660,0.82581,NA,NA
E2643_200,0.24937,NA,NA
E3584_678,NA,NA,0.84837
E1602_62,NA,NA,0.07644
E4407_204,NA,0.25439,NA
E3414_196,NA,NA,0.24436
E2237_574,NA,NA,0.71805
E4922_542,NA,0.67794,NA
E1761_352,0.43985,NA,NA
