TF	Target	EdgeWeight
AMH	NR5A1	0.010779034346342087
PGD2	SRY	0.01077777799218893
NR5A1	SOX9	0.010776950977742672
PGD2	DMRT1	0.010773041285574436
DKK1	SOX9	0.010772699490189552
FGF9	DMRT1	0.010772597044706345
DKK1	NR5A1	0.010771319270133972
WNT4	CTNNB1	0.010770255699753761
DMRT1	DKK1	0.010768056847155094
PGD2	AMH	0.01076635904610157
WT1pKTS	AMH	0.010765346698462963
CBX2	WT1pKTS	0.01076515857130289
WNT4	FOXL2	0.010763942264020443
WT1mKTS	SRY	0.010763585567474365
CTNNB1	RSPO1	0.010763417929410934
DHH	SRY	0.010761028155684471
SOX9	DKK1	0.010760732926428318
NR5A1	UGR	0.010760631412267685
NR0B1	RSPO1	0.010760183446109295
CTNNB1	WT1mKTS	0.010758905671536922
FOXL2	WT1mKTS	0.010757132433354855
NR5A1	FGF9	0.010753964073956013
GATA4	SRY	0.010751047171652317
WT1pKTS	DKK1	0.010750869289040565
SOX9	DMRT1	0.010750574991106987
WNT4	CBX2	0.010747840628027916
UGR	NR5A1	0.010747267864644527
AMH	SRY	0.010746239684522152
DMRT1	AMH	0.010744191706180573
SRY	NR5A1	0.010742046870291233
WNT4	WT1mKTS	0.0107404300943017
WT1pKTS	SRY	0.010739574208855629
DKK1	WT1mKTS	0.010737776756286621
GATA4	DKK1	0.010737673379480839
NR5A1	DKK1	0.010736111551523209
SOX9	SRY	0.010730119422078133
DKK1	PGD2	0.0107297133654356
NR5A1	GATA4	0.010729662142693996
DMRT1	FGF9	0.01072919275611639
WT1mKTS	CBX2	0.010726354084908962
WT1pKTS	PGD2	0.010725392960011959
CTNNB1	NR0B1	0.01072358712553978
SRY	SOX9	0.010721835307776928
PGD2	DKK1	0.010721749626100063
DKK1	GATA4	0.010721240192651749
SRY	AMH	0.010721176862716675
NR0B1	CTNNB1	0.010719958692789078
PGD2	WT1pKTS	0.010718992911279202
GATA4	FOXL2	0.010718798264861107
FOXL2	GATA4	0.010717180557549
AMH	WT1mKTS	0.010716935619711876
GATA4	CBX2	0.010716894641518593
WT1pKTS	WT1mKTS	0.010715293698012829
PGD2	NR5A1	0.010713864117860794
DMRT1	WT1mKTS	0.01071237213909626
GATA4	RSPO1	0.01071210391819477
DMRT1	WT1pKTS	0.010709748603403568
WT1mKTS	DMRT1	0.010704212822020054
NR5A1	DMRT1	0.0107030114158988
SRY	WT1pKTS	0.010702239349484444
WT1pKTS	SOX9	0.010701829567551613
RSPO1	GATA4	0.01070126798003912
AMH	DMRT1	0.010698992758989334
CTNNB1	CBX2	0.010698124766349792
GATA4	NR5A1	0.010697387158870697
SRY	WT1mKTS	0.010696313343942165
FGF9	GATA4	0.010695225559175014
NR5A1	DHH	0.01069406233727932
UGR	DHH	0.010694037191569805
WT1pKTS	DHH	0.010693836957216263
GATA4	AMH	0.010693654417991638
WT1mKTS	AMH	0.010691366158425808
DHH	UGR	0.010689515620470047
RSPO1	WT1mKTS	0.010687774047255516
DMRT1	DHH	0.010687673464417458
SOX9	NR5A1	0.010687531903386116
NR0B1	WT1mKTS	0.01068621501326561
WT1pKTS	FGF9	0.010685065761208534
CBX2	NR0B1	0.010682966560125351
SRY	NR0B1	0.01068126317113638
GATA4	WT1mKTS	0.01067957654595375
NR5A1	WT1mKTS	0.01067821029573679
PGD2	WT1mKTS	0.010677188634872437
NR0B1	WT1pKTS	0.010674715973436832
WT1pKTS	DMRT1	0.010673081502318382
DHH	GATA4	0.010672644712030888
WNT4	GATA4	0.010671084746718407
WT1mKTS	CTNNB1	0.010668879374861717
SOX9	WT1pKTS	0.010666660964488983
UGR	CTNNB1	0.010665709152817726
WT1mKTS	NR5A1	0.010664723813533783
SRY	CBX2	0.010663703083992004
GATA4	DHH	0.010663522407412529
DKK1	WT1pKTS	0.010662516579031944
UGR	NR0B1	0.010661005973815918
PGD2	GATA4	0.010660143569111824
WT1pKTS	NR0B1	0.010659679770469666
WT1mKTS	FGF9	0.010659298859536648
GATA4	FGF9	0.010657093487679958
RSPO1	AMH	0.010656959377229214
UGR	WNT4	0.01065613329410553
DMRT1	NR5A1	0.010655492544174194
GATA4	WT1pKTS	0.010655133053660393
NR0B1	DKK1	0.010654807090759277
WT1mKTS	NR0B1	0.010651299729943275
WNT4	UGR	0.01065122988075018
NR0B1	GATA4	0.010650957934558392
GATA4	NR0B1	0.010650679469108582
UGR	DKK1	0.010649333707988262
WT1pKTS	UGR	0.010648773983120918
DHH	FOXL2	0.010648585855960846
DMRT1	UGR	0.010648573748767376
SRY	WNT4	0.010646773502230644
CTNNB1	FGF9	0.010645695962011814
CBX2	NR5A1	0.010645565576851368
GATA4	SOX9	0.010644488036632538
UGR	DMRT1	0.010644310154020786
CBX2	DHH	0.010640590451657772
NR0B1	CBX2	0.010640377178788185
PGD2	RSPO1	0.010640349239110947
FGF9	FOXL2	0.01063959114253521
NR0B1	DMRT1	0.01063731499016285
CTNNB1	DKK1	0.01063633058220148
SOX9	WNT4	0.010634880512952805
CTNNB1	UGR	0.010632027871906757
GATA4	DMRT1	0.010631931014358997
AMH	FOXL2	0.010631905868649483
FGF9	CBX2	0.010631626471877098
CBX2	AMH	0.010631267912685871
CTNNB1	DHH	0.010631108656525612
AMH	GATA4	0.01063041016459465
FGF9	CTNNB1	0.01063014380633831
RSPO1	SOX9	0.01062965951859951
CTNNB1	SRY	0.010629226453602314
UGR	GATA4	0.010629207827150822
CBX2	DMRT1	0.01062824111431837
CTNNB1	GATA4	0.01062687486410141
WT1mKTS	GATA4	0.010626190342009068
SOX9	FOXL2	0.010625923983752728
PGD2	WNT4	0.010625295341014862
DMRT1	RSPO1	0.010624516755342484
GATA4	WNT4	0.010624494403600693
DKK1	WNT4	0.010623950511217117
CBX2	WNT4	0.010623904876410961
NR5A1	WNT4	0.01062388252466917
RSPO1	SRY	0.01062378752976656
CBX2	SOX9	0.01062349695712328
CTNNB1	PGD2	0.010622509755194187
AMH	WT1pKTS	0.010622150264680386
NR0B1	FGF9	0.010621153749525547
WT1mKTS	DHH	0.010620597749948502
FOXL2	SRY	0.01061994954943657
NR5A1	NR0B1	0.010617971420288086
WT1mKTS	WNT4	0.010616235435009003
DMRT1	GATA4	0.010615133680403233
FOXL2	FGF9	0.01061377301812172
CBX2	WT1mKTS	0.01061335951089859
SOX9	UGR	0.010613158345222473
NR0B1	SOX9	0.010612498968839645
DKK1	CBX2	0.01061197929084301
SOX9	RSPO1	0.010611942037940025
CBX2	GATA4	0.010609147138893604
SRY	RSPO1	0.010608918964862823
UGR	SOX9	0.010606511496007442
PGD2	FOXL2	0.010605924762785435
DKK1	CTNNB1	0.01060543954372406
CBX2	SRY	0.010604478418827057
WT1mKTS	DKK1	0.010603474453091621
FGF9	WT1mKTS	0.010603249073028564
UGR	WT1mKTS	0.01060258224606514
WT1mKTS	FOXL2	0.010602431371808052
UGR	WT1pKTS	0.010601881891489029
FOXL2	NR5A1	0.010601857677102089
DHH	WT1mKTS	0.010600229725241661
RSPO1	PGD2	0.010598677210509777
UGR	RSPO1	0.01059856079518795
FGF9	NR0B1	0.010598096996545792
UGR	PGD2	0.010594035498797894
WT1pKTS	CBX2	0.010593494400382042
FOXL2	CBX2	0.010592921636998653
UGR	AMH	0.010592794045805931
FOXL2	PGD2	0.01059275958687067
SRY	FOXL2	0.01058749295771122
SOX9	WT1mKTS	0.010586017742753029
DHH	CBX2	0.010584891773760319
DHH	RSPO1	0.010581346228718758
WT1mKTS	PGD2	0.01058109849691391
CBX2	CTNNB1	0.010580867528915405
WT1mKTS	WT1pKTS	0.010576964356005192
FOXL2	AMH	0.010574639774858952
NR0B1	NR5A1	0.010574517771601677
SRY	GATA4	0.010573340579867363
WNT4	NR5A1	0.010572889819741249
RSPO1	WT1pKTS	0.01057080365717411
WT1mKTS	SOX9	0.010569803416728973
WNT4	DHH	0.010569746606051922
CTNNB1	SOX9	0.010569266974925995
DKK1	RSPO1	0.010568225756287575
GATA4	PGD2	0.010567137971520424
FOXL2	UGR	0.010566932149231434
SOX9	GATA4	0.010563661344349384
PGD2	UGR	0.010562846437096596
GATA4	UGR	0.010562787763774395
WT1pKTS	GATA4	0.010561516508460045
RSPO1	DMRT1	0.010559427551925182
WNT4	DMRT1	0.010558712296187878
WT1mKTS	UGR	0.010558433830738068
RSPO1	CBX2	0.010558018460869789
RSPO1	DKK1	0.010556965135037899
CTNNB1	WT1pKTS	0.010556711815297604
DMRT1	FOXL2	0.01055612787604332
WT1pKTS	WNT4	0.01055528037250042
GATA4	CTNNB1	0.010554999113082886
CTNNB1	AMH	0.010554113425314426
UGR	SRY	0.010553319938480854
UGR	FOXL2	0.010550904087722301
CBX2	FOXL2	0.01055088546127081
SOX9	CBX2	0.010548225603997707
DHH	NR0B1	0.010548077523708344
UGR	FGF9	0.01054455991834402
RSPO1	DHH	0.010544000193476677
DMRT1	NR0B1	0.0105436434969306
PGD2	CBX2	0.010542592965066433
DHH	CTNNB1	0.010542216710746288
CTNNB1	DMRT1	0.01054083276540041
NR0B1	DHH	0.01054074615240097
NR0B1	UGR	0.010538892820477486
NR0B1	AMH	0.010537502355873585
FOXL2	DHH	0.01053624041378498
RSPO1	FGF9	0.010534318163990974
DKK1	UGR	0.010533031076192856
NR0B1	SRY	0.010533015243709087
CBX2	RSPO1	0.01053293701261282
CTNNB1	NR5A1	0.010531834326684475
WT1pKTS	CTNNB1	0.01052902266383171
DMRT1	CTNNB1	0.010528979822993279
AMH	CBX2	0.010528192855417728
RSPO1	UGR	0.010523788630962372
FOXL2	WT1pKTS	0.010523779317736626
WNT4	SRY	0.010522710159420967
NR5A1	RSPO1	0.010522476397454739
WNT4	SOX9	0.01051368284970522
CBX2	FGF9	0.010512585751712322
AMH	UGR	0.01050611399114132
DMRT1	CBX2	0.010502226650714874
DKK1	NR0B1	0.010500605218112469
SOX9	NR0B1	0.010499841533601284
PGD2	CTNNB1	0.01049945130944252
FOXL2	DKK1	0.010498875752091408
WT1pKTS	RSPO1	0.0104988357052207
FGF9	RSPO1	0.010496702045202255
AMH	RSPO1	0.010495477356016636
SRY	CTNNB1	0.010491329245269299
CBX2	DKK1	0.010491005145013332
DMRT1	WNT4	0.010490098968148232
FGF9	UGR	0.010489843785762787
SRY	UGR	0.010488311760127544
NR5A1	FOXL2	0.010488291271030903
CBX2	PGD2	0.01048753410577774
PGD2	NR0B1	0.010483435355126858
DHH	WNT4	0.01048335712403059
SOX9	CTNNB1	0.010481532663106918
FGF9	WNT4	0.010480095632374287
FOXL2	SOX9	0.010479100979864597
FOXL2	DMRT1	0.010477589443325996
WNT4	PGD2	0.010472388006746769
AMH	CTNNB1	0.010467247106134892
DKK1	FOXL2	0.010467218235135078
WNT4	FGF9	0.010466676205396652
NR0B1	PGD2	0.010462041944265366
WNT4	WT1pKTS	0.0104600191116333
WNT4	AMH	0.010457484051585197
WNT4	DKK1	0.010451531037688255
AMH	WNT4	0.01044652983546257
NR5A1	CTNNB1	0.01043399516493082
AMH	NR0B1	0.010424924083054066
RSPO1	NR5A1	0.010423454456031322
WT1pKTS	FOXL2	0.01040627434849739
