,PseudoTime1,PseudoTime2,PseudoTime3
E1_476,0.59524,NA,NA
E51_141,0.17544,NA,NA
E136_334,0.41729,NA,NA
E95_790,0.98872,NA,NA
E139_477,NA,0.59649,NA
E199_692,NA,NA,0.86591
E155_7,NA,NA,0.00752
E74_40,0.04887,NA,NA
E17_325,NA,NA,0.40602
E36_333,NA,NA,0.41604
E54_629,0.78697,NA,NA
E133_115,NA,0.14286,NA
E137_684,0.85589,NA,NA
E163_770,NA,NA,0.96366
E14_70,NA,0.08647,NA
E23_437,0.54637,NA,NA
E9_348,0.43484,NA,NA
E13_573,NA,0.71679,NA
E53_256,NA,0.31955,NA
E37_718,NA,0.8985,NA
E126_510,NA,0.63784,NA
E55_607,0.7594,NA,NA
E86_583,NA,0.72932,NA
E103_689,0.86216,NA,NA
E116_484,NA,NA,0.60526
E172_194,NA,0.24185,NA
E130_161,0.2005,NA,NA
E50_82,NA,NA,0.1015
E20_602,NA,0.75313,NA
E193_164,NA,NA,0.20426
E123_204,NA,0.25439,NA
E192_224,NA,0.27945,NA
E100_434,NA,NA,0.54261
E138_315,NA,NA,0.39348
E112_637,0.79699,NA,NA
E30_5,0.00501,NA,NA
E148_602,NA,0.75313,NA
E35_350,NA,NA,0.43734
E67_254,NA,0.31704,NA
E38_124,0.15414,NA,NA
E94_554,NA,0.69298,NA
E105_424,NA,0.53008,NA
E196_132,NA,0.16416,NA
E177_418,NA,0.52256,NA
E76_523,NA,NA,0.65414
E83_464,0.5802,NA,NA
E154_557,NA,NA,0.69674
E91_562,NA,NA,0.70301
E66_753,0.94236,NA,NA
