,PseudoTime1,PseudoTime2,PseudoTime3
E112_232,NA,NA,0.29093
E119_515,NA,NA,0.64736
E159_44,NA,NA,0.05416
E97_83,NA,0.10327,NA
E125_551,0.6927,NA,NA
E143_644,0.80982,NA,NA
E0_590,0.74181,NA,NA
E128_276,0.34635,NA,NA
E72_642,NA,NA,0.8073
E138_779,0.97985,NA,NA
E105_122,0.15239,NA,NA
E38_421,0.52897,NA,NA
E8_695,NA,NA,0.87406
E85_442,NA,NA,0.55542
E185_197,NA,NA,0.24685
E175_246,NA,NA,0.30856
E126_352,NA,NA,0.44207
E182_473,0.59446,NA,NA
E111_4,NA,NA,0.00378
E168_101,NA,NA,0.12594
E127_456,NA,0.57305,NA
E54_495,NA,NA,0.62217
E149_221,NA,NA,0.27708
E71_112,NA,NA,0.1398
E75_388,NA,0.48741,NA
E163_655,0.82368,NA,NA
E19_28,NA,0.03401,NA
E99_609,NA,0.76574,NA
E152_169,0.21159,NA,NA
E33_332,0.41688,NA,NA
E140_394,0.49496,NA,NA
E147_433,0.54408,NA,NA
E74_65,NA,NA,0.0806
E80_322,0.40428,NA,NA
E129_395,NA,NA,0.49622
E195_67,NA,0.08312,NA
E100_292,NA,NA,0.3665
E161_299,NA,0.37531,NA
E173_394,NA,0.49496,NA
E47_789,NA,0.99244,NA
E57_410,NA,0.51511,NA
E116_514,NA,0.6461,NA
E79_146,NA,0.18262,NA
E191_287,NA,0.3602,NA
E174_8,NA,NA,0.00882
E52_512,0.64358,NA,NA
E170_610,0.767,NA,NA
E113_432,0.54282,NA,NA
