TF	Target	EdgeWeight
NR0B1	GATA4	0.010338205844163895
UGR	NR5A1	0.010336156003177166
SOX9	GATA4	0.01033397950232029
NR0B1	SRY	0.01033073104918003
WT1mKTS	SOX9	0.010329870507121086
WT1mKTS	DKK1	0.010329833254218102
WT1mKTS	FOXL2	0.010329782962799072
GATA4	WNT4	0.010329068638384342
WT1mKTS	NR0B1	0.010328365489840508
NR5A1	DHH	0.010327543132007122
DMRT1	PGD2	0.010326133109629154
RSPO1	NR0B1	0.010325802490115166
SRY	NR5A1	0.010325468145310879
NR0B1	CTNNB1	0.01032506488263607
NR5A1	CBX2	0.010322201065719128
WT1mKTS	CTNNB1	0.010322161950170994
UGR	WNT4	0.010321477428078651
WT1mKTS	DHH	0.010320429690182209
WNT4	CBX2	0.01031774003058672
SRY	DHH	0.010317710228264332
WNT4	GATA4	0.010314115323126316
GATA4	DKK1	0.010313591919839382
DMRT1	NR5A1	0.010313540697097778
UGR	NR0B1	0.010312042199075222
DHH	WT1mKTS	0.010311550460755825
FOXL2	GATA4	0.010307548567652702
CBX2	NR5A1	0.010303272865712643
PGD2	WT1mKTS	0.010301239788532257
NR5A1	UGR	0.010300452820956707
FGF9	UGR	0.010297554545104504
NR5A1	FGF9	0.010297132655978203
GATA4	FOXL2	0.01029554195702076
NR5A1	SRY	0.010295478627085686
PGD2	WT1pKTS	0.010294458828866482
FGF9	GATA4	0.010293387807905674
WNT4	SRY	0.010292950086295605
DKK1	WT1mKTS	0.010292664170265198
UGR	WT1mKTS	0.010292218066751957
WT1mKTS	SRY	0.010291052050888538
DMRT1	NR0B1	0.010287018492817879
UGR	WT1pKTS	0.010286279022693634
CBX2	RSPO1	0.010286119766533375
GATA4	CBX2	0.010285759344696999
SRY	AMH	0.01028521079570055
UGR	FOXL2	0.010279209353029728
NR0B1	WT1mKTS	0.01027859840542078
CTNNB1	FGF9	0.010277400724589825
FGF9	NR5A1	0.010276326909661293
PGD2	CTNNB1	0.010275635868310928
WNT4	WT1mKTS	0.010272297076880932
WT1pKTS	WT1mKTS	0.0102714654058218
PGD2	RSPO1	0.010270790196955204
DKK1	NR5A1	0.01027023047208786
GATA4	DMRT1	0.010269233956933022
CBX2	WT1pKTS	0.01026869472116232
CBX2	NR0B1	0.010266815312206745
DKK1	RSPO1	0.010266381315886974
DHH	CTNNB1	0.010266311466693878
PGD2	FOXL2	0.010265985503792763
GATA4	SRY	0.010265751741826534
DHH	WT1pKTS	0.01026516780257225
FOXL2	CBX2	0.01026443112641573
WT1pKTS	WNT4	0.010263828560709953
RSPO1	DMRT1	0.01026382576674223
CBX2	WNT4	0.010261677205562592
WT1pKTS	AMH	0.010261252522468567
RSPO1	UGR	0.010260683484375477
WT1pKTS	FGF9	0.010260464623570442
SRY	UGR	0.010259276255965233
AMH	CTNNB1	0.010258681140840054
CBX2	PGD2	0.010258438065648079
SOX9	NR0B1	0.010257001034915447
CBX2	WT1mKTS	0.01025509275496006
DHH	FOXL2	0.010254964232444763
DKK1	GATA4	0.010254240594804287
RSPO1	DKK1	0.010253649204969406
CBX2	DMRT1	0.010253578424453735
NR0B1	UGR	0.010253348387777805
UGR	PGD2	0.010253059677779675
DMRT1	CBX2	0.010251281782984734
FGF9	CBX2	0.010249807499349117
UGR	GATA4	0.010245800949633121
UGR	DKK1	0.010245797224342823
DHH	GATA4	0.010244924575090408
AMH	GATA4	0.010244143195450306
SRY	CTNNB1	0.01024399884045124
FGF9	CTNNB1	0.010243376716971397
GATA4	WT1pKTS	0.01024295762181282
DKK1	CTNNB1	0.010242953896522522
DMRT1	GATA4	0.010242418386042118
WT1pKTS	GATA4	0.010240907780826092
GATA4	UGR	0.010240815579891205
SOX9	WT1mKTS	0.010240301489830017
CTNNB1	DHH	0.010239171795547009
WT1mKTS	DMRT1	0.010239019058644772
NR5A1	GATA4	0.01023868191987276
GATA4	NR0B1	0.010237929411232471
DHH	UGR	0.010237780399620533
DMRT1	WT1mKTS	0.010236958973109722
WNT4	PGD2	0.01023648027330637
AMH	UGR	0.010236437432467937
DKK1	NR0B1	0.010234762914478779
GATA4	FGF9	0.010234513320028782
GATA4	SOX9	0.010232401080429554
CTNNB1	GATA4	0.010231438092887402
SRY	GATA4	0.010230859741568565
RSPO1	SRY	0.010228075087070465
CTNNB1	DMRT1	0.010227647610008717
UGR	CTNNB1	0.010227208025753498
RSPO1	CBX2	0.010227128863334656
SRY	RSPO1	0.010226563550531864
SRY	WT1mKTS	0.01022388320416212
DMRT1	UGR	0.010223764926195145
SOX9	CBX2	0.010223647579550743
RSPO1	GATA4	0.010219739750027657
GATA4	AMH	0.010217987932264805
DHH	NR0B1	0.01021783147007227
CBX2	GATA4	0.010217823088169098
PGD2	CBX2	0.010216593742370605
NR0B1	FGF9	0.010215919464826584
UGR	SRY	0.010213806293904781
SOX9	UGR	0.010213706642389297
FOXL2	AMH	0.010213060304522514
CBX2	DHH	0.01021292433142662
DMRT1	FOXL2	0.010212746448814869
DHH	CBX2	0.010210022330284119
FOXL2	DMRT1	0.010209694504737854
NR0B1	PGD2	0.010209118947386742
DKK1	WNT4	0.010208864696323872
UGR	FGF9	0.01020281296223402
RSPO1	WT1mKTS	0.010199658572673798
WT1mKTS	FGF9	0.010199563577771187
WT1mKTS	GATA4	0.01019915658980608
CTNNB1	DKK1	0.010198844596743584
CTNNB1	NR5A1	0.010197268798947334
SRY	NR0B1	0.010197043418884277
NR0B1	DMRT1	0.010196811519563198
UGR	DHH	0.010192855261266232
NR0B1	DKK1	0.010191221721470356
AMH	CBX2	0.010190012864768505
DMRT1	RSPO1	0.010189274325966835
CBX2	CTNNB1	0.010188950225710869
SOX9	FOXL2	0.01018774975091219
WT1pKTS	NR0B1	0.01018589735031128
WT1mKTS	RSPO1	0.010185081511735916
WNT4	UGR	0.010181810706853867
UGR	RSPO1	0.010180367156863213
WT1mKTS	WT1pKTS	0.010180276818573475
CBX2	SRY	0.010178893804550171
CTNNB1	CBX2	0.01017843559384346
WNT4	DHH	0.010178194381296635
GATA4	RSPO1	0.010175902396440506
WT1pKTS	RSPO1	0.010175821371376514
CTNNB1	AMH	0.010174884460866451
FGF9	NR0B1	0.010168461129069328
CBX2	AMH	0.01016838476061821
RSPO1	DHH	0.010165630839765072
WNT4	WT1pKTS	0.010165572166442871
SOX9	WNT4	0.010164245031774044
SRY	FOXL2	0.010162502527236938
UGR	SOX9	0.010161491110920906
RSPO1	SOX9	0.010161214508116245
WNT4	FGF9	0.010161029174923897
RSPO1	PGD2	0.010160843841731548
FOXL2	NR5A1	0.010158968158066273
FOXL2	UGR	0.010158601216971874
WNT4	DKK1	0.010157707147300243
DHH	RSPO1	0.0101570850238204
UGR	AMH	0.010155540890991688
FGF9	RSPO1	0.010155422613024712
FGF9	WNT4	0.010153249837458134
CTNNB1	PGD2	0.010153163224458694
FOXL2	FGF9	0.010150988586246967
CBX2	DKK1	0.010149146430194378
CTNNB1	UGR	0.010146339423954487
AMH	FOXL2	0.010146276094019413
RSPO1	WT1pKTS	0.010146177373826504
PGD2	UGR	0.010144473984837532
NR5A1	FOXL2	0.010144203901290894
WT1pKTS	CTNNB1	0.010141965933144093
SRY	CBX2	0.010141543112695217
NR0B1	AMH	0.010140979662537575
FOXL2	PGD2	0.010140431113541126
CBX2	SOX9	0.010137207806110382
FGF9	FOXL2	0.010136410593986511
WNT4	NR5A1	0.010135876946151257
CBX2	FGF9	0.010134153068065643
AMH	NR0B1	0.010133101604878902
CTNNB1	SRY	0.010131139308214188
DMRT1	CTNNB1	0.010131116956472397
WNT4	SOX9	0.010130908340215683
CBX2	FOXL2	0.01012878306210041
FOXL2	DHH	0.01012633927166462
CTNNB1	WT1pKTS	0.010125306434929371
NR0B1	WT1pKTS	0.010123410262167454
WNT4	DMRT1	0.01012338139116764
DMRT1	WNT4	0.010122074745595455
NR5A1	WNT4	0.010119793936610222
DKK1	UGR	0.010119199752807617
SRY	WNT4	0.010118629783391953
DKK1	FOXL2	0.010118612088263035
NR5A1	CTNNB1	0.010118549689650536
NR0B1	NR5A1	0.010110841132700443
UGR	DMRT1	0.010105409659445286
AMH	RSPO1	0.010103059001266956
DHH	WNT4	0.010102901607751846
AMH	WNT4	0.010102878324687481
RSPO1	FGF9	0.010101823136210442
FOXL2	SOX9	0.010099617764353752
FOXL2	SRY	0.010098407045006752
NR0B1	SOX9	0.010094027034938335
CTNNB1	SOX9	0.010093503631651402
FOXL2	WT1pKTS	0.01009109616279602
FOXL2	DKK1	0.01009038183838129
DKK1	CBX2	0.010087135247886181
RSPO1	AMH	0.010085268877446651
SOX9	CTNNB1	0.010084163397550583
SOX9	RSPO1	0.010081490501761436
RSPO1	NR5A1	0.01008113194257021
WT1pKTS	FOXL2	0.01007548626512289
PGD2	WNT4	0.010075172409415245
NR5A1	RSPO1	0.010073035024106503
NR5A1	NR0B1	0.010065595619380474
WNT4	AMH	0.010058700107038021
PGD2	NR0B1	0.010050561279058456
NR0B1	DHH	0.01004247646778822
