,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E1542_264,,0.5281100000000001,,,
E1628_212,,0.42368999999999996,,,
E1968_474,,,0.9498,,
E769_433,,,0.8674700000000001,,
E1362_431,,,0.86345,,
E1785_371,,,,,0.74297
E1588_157,,,,,0.31325
E1434_419,,0.83936,,,
E151_292,0.58434,,,,
E706_152,0.30321,,,,
E1998_258,,,0.5160600000000001,,
E255_301,,0.60241,,,
E1839_434,0.8694799999999999,,,,
E386_317,,0.63454,,,
E419_50,,0.09838999999999999,,,
E781_286,0.57229,,,,
E360_195,0.38956,,,,
E1626_436,0.87349,,,,
E1871_385,0.77108,,,,
E915_192,,0.38353000000000004,,,
E1732_362,,,0.7249,,
E1674_458,,0.9176700000000001,,,
E900_426,,,0.85341,,
E1466_353,,0.7068300000000001,,,
E858_62,0.12249000000000002,,,,
E1257_244,0.48795,,,,
E1359_208,,,0.41566000000000003,,
E733_367,,,0.7349399999999999,,
E1271_120,,,0.23895999999999998,,
E1423_296,,0.59237,,,
E1905_16,,,0.030119999999999997,,
E1223_481,0.96386,,,,
E501_174,,,0.34739000000000003,,
E1127_240,,,0.47991999999999996,,
E878_163,,,0.3253,,
E523_305,,0.61044,,,
E63_374,,,0.7490000000000001,,
E1265_35,,,,0.06827000000000001,
E654_90,,0.17870999999999998,,,
E1115_134,,,,,0.26707
E1335_341,0.6827300000000001,,,,
E1746_248,,,0.49598000000000003,,
E815_442,,,0.88554,,
E879_318,,,,0.63655,
E750_100,,0.1988,,,
E1541_201,,,0.40160999999999997,,
E124_198,,0.39558000000000004,,,
E1317_396,,,0.7931699999999999,,
E1621_143,,0.28514,,,
E1081_225,,,,0.4498,
E118_427,,0.8554200000000001,,,
E1214_235,,0.46988,,,
E935_68,,,,0.13454000000000002,
E695_6,,,0.01004,,
E988_260,0.52008,,,,
E1652_76,,,,0.1506,
E119_322,0.64458,,,,
E1792_103,,,,0.20481999999999997,
E315_101,,,0.2008,,
E1751_78,,,0.15462,,
E1981_346,,0.69277,,,
E658_102,0.20281,,,,
E817_194,0.38755,,,,
E1072_183,,0.36546,,,
E1401_30,0.05823,,,,
E1739_493,0.98795,,,,
E1645_489,,0.9799200000000001,,,
E1682_147,,,0.29317,,
E1350_38,0.0743,,,,
E1053_7,,,0.01205,,
E1093_145,,0.28916,,,
E169_420,,0.8413700000000001,,,
E1247_36,,,,0.07028,
E782_179,,,0.35743,,
E809_79,0.15663,,,,
E15_273,,,0.54618,,
E1256_368,,0.73695,,,
E1820_109,0.21686999999999998,,,,
E1534_57,,0.11245,,,
E188_263,,,0.5261,,
E394_4,,,,0.00602,
E249_93,0.18474000000000002,,,,
E4_480,,0.96185,,,
E406_346,,0.69277,,,
E603_89,,0.17670999999999998,,,
E1342_20,,,0.03815,,
E963_281,0.56225,,,,
E1987_136,0.27108000000000004,,,,
E1376_414,,,0.8293200000000001,,
E1346_288,0.57631,,,,
E1830_281,0.56225,,,,
E967_100,,,0.1988,,
E741_271,0.5421699999999999,,,,
E1580_381,0.76305,,,,
E545_5,,,0.008029999999999999,,
E863_193,,,0.38554,,
E1850_298,,,0.59639,,
E387_455,,,0.91165,,
E1921_240,,0.47991999999999996,,,
E586_492,,0.9859399999999999,,,
E1156_332,,0.66466,,,
E1261_269,,0.53815,,,
E1325_89,0.17670999999999998,,,,
E1755_475,,0.95181,,,
E1872_249,,0.49799,,,
E1227_52,,0.10240999999999999,,,
E1419_376,0.7530100000000001,,,,
E541_210,,,0.41968,,
E1525_466,0.93373,,,,
E869_255,,,0.5100399999999999,,
E1953_405,0.81124,,,,
E561_135,,0.26908000000000004,,,
E1220_370,,0.7409600000000001,,,
E656_235,0.46988,,,,
E1061_228,,,0.45582,,
E464_306,0.61245,,,,
E998_283,,,0.5662699999999999,,
E1172_280,,0.56024,,,
E1539_405,,,0.81124,,
E1065_484,0.96988,,,,
E509_342,0.68474,,,,
E835_34,,0.06627000000000001,,,
E1862_250,0.5,,,,
E968_154,,0.30723,,,
E1353_380,0.7610399999999999,,,,
E347_382,,0.7650600000000001,,,
E540_476,0.9538200000000001,,,,
E1955_461,,0.92369,,,
E1831_274,,,0.54819,,
E1021_289,,0.57831,,,
E82_49,,0.09639,,,
E651_10,,,0.01807,,
E1300_424,0.8494,,,,
E932_157,,0.31325,,,
E508_66,,,0.13052,,
E1879_272,,0.54418,,,
E571_203,0.40562,,,,
E1875_174,0.34739000000000003,,,,
E865_471,,,0.94378,,
E477_491,,,0.9839399999999999,,
E899_98,,0.19478,,,
E1720_229,0.45783,,,,
E1171_467,,,0.93574,,
E535_321,,0.64257,,,
E951_162,0.32329,,,,
E892_409,0.8192799999999999,,,,
E1481_171,,0.34137,,,
E1437_420,,0.8413700000000001,,,
E1591_59,0.11647,,,,
E1731_350,,0.7008,,,
E198_169,,0.33735,,,
E1924_22,0.04217,,,,
E342_25,0.04819,,,,
E1869_151,0.3012,,,,
E723_61,,,0.12047999999999999,,
E46_379,,,0.7590399999999999,,
E691_435,,0.87149,,,
E618_56,,,,0.11044000000000001,
E1239_413,,0.82731,,,
E189_21,,,0.04016,,
E818_61,,,,0.12047999999999999,
E1078_144,0.28715,,,,
E1937_36,,,0.07028,,
E1738_42,,0.08233,,,
E686_449,0.8996,,,,
E41_223,0.44578,,,,
E570_393,,,0.78715,,
E533_146,0.29116,,,,
E1382_254,,,0.50803,,
E348_85,,0.16867000000000001,,,
E1547_435,0.87149,,,,
E252_469,,0.93976,,,
E1498_108,,0.21486,,,
E1327_146,,0.29116,,,
E50_311,,,,0.62249,
E133_278,,0.5562199999999999,,,
E625_123,,0.24498000000000003,,,
E111_154,,0.30723,,,
E895_173,0.34538,,,,
E426_483,,0.9678700000000001,,,
E1914_440,0.8815299999999999,,,,
E1297_443,,,0.88755,,
E452_348,,0.6967899999999999,,,
E1128_429,0.85944,,,,
E933_164,,0.32731,,,
E1797_292,,,0.58434,,
E1118_424,0.8494,,,,
E1278_427,0.8554200000000001,,,,
E1303_256,,,0.51205,,
E737_57,0.11245,,,,
E615_19,,,0.03614,,
E1045_77,,,,0.15261,
E1699_369,0.7389600000000001,,,,
E1526_292,,0.58434,,,
E1828_181,,,0.36145,,
E1096_123,,,0.24498000000000003,,
E485_281,,,0.56225,,
E474_246,,0.49196999999999996,,,
E526_412,,,,0.8253,
E51_219,0.43775,,,,
E1942_420,,0.8413700000000001,,,
E632_171,0.34137,,,,
E1447_355,0.7108399999999999,,,,
E1305_99,,,0.19679000000000002,,
E808_460,,,0.92169,,
E544_45,0.08835,,,,
E721_388,,0.7771100000000001,,,
E767_120,0.23895999999999998,,,,
E1790_123,,,0.24498000000000003,,
E666_440,,,,,0.8815299999999999
E376_203,0.40562,,,,
E1841_192,,0.38353000000000004,,,
E563_390,,,0.78112,,
E1775_167,0.33333,,,,
E125_126,,,0.251,,
E1655_383,,,0.76707,,
E1131_425,,0.85141,,,
E1617_132,0.26305,,,,
E812_461,,0.92369,,,
E1764_403,0.80723,,,,
E1377_288,,,0.57631,,
E1073_275,,0.5502,,,
E1071_456,,,,,0.91365
E1777_281,,,0.56225,,
E1457_74,,0.14659,,,
E1808_68,0.13454000000000002,,,,
E1685_127,,0.25301,,,
E1098_356,,,,0.71285,
E290_397,0.79518,,,,
E241_100,0.1988,,,,
E269_111,,,,,0.22088000000000002
E59_311,,0.62249,,,
E337_466,,,0.93373,,
E1414_10,,,0.01807,,
E1054_363,,,0.7269100000000001,,
E211_407,,,,0.81526,
E1844_295,,0.59036,,,
E1402_135,,,0.26908000000000004,,
E487_373,,,0.7469899999999999,,
E1032_59,,,,0.11647,
E134_496,,,,0.99398,
E1819_160,,0.31928,,,
E1537_122,,,0.24297,,
E1217_205,,,0.40963999999999995,,
E116_193,0.38554,,,,
E496_120,,0.23895999999999998,,,
E338_114,0.22691,,,,
E1185_496,,0.99398,,,
E1361_273,,,,,0.54618
E1791_221,0.44177,,,,
E844_193,,,0.38554,,
E1057_388,,0.7771100000000001,,,
E876_7,,0.01205,,,
E1511_296,0.59237,,,,
E1240_471,0.94378,,,,
E304_332,0.66466,,,,
E1160_331,0.66265,,,,
E239_202,,0.40360999999999997,,,
E1025_429,,,0.85944,,
E1477_336,,,,0.67269,
E580_33,,,0.06426,,
E1842_125,,,0.249,,
E621_398,,,0.79719,,
E1765_54,,0.10643,,,
E727_82,,,0.16265,,
E1535_335,0.67068,,,,
E890_460,,0.92169,,,
E128_318,,,0.63655,,
E320_164,,,0.32731,,
E1102_435,,,,,0.87149
E1718_306,,0.61245,,,
E1006_407,,,0.81526,,
E1014_135,,,,0.26908000000000004,
E1288_162,,,0.32329,,
E178_267,,0.53414,,,
E777_478,,,0.95783,,
E1427_463,,,0.92771,,
E825_115,0.22891999999999998,,,,
E1864_186,,,0.37149,,
E595_66,,,,,0.13052
E1352_476,0.9538200000000001,,,,
E1139_129,,,0.25703000000000004,,
E703_463,0.92771,,,,
E584_409,0.8192799999999999,,,,
E718_477,,,,,0.9558200000000001
E1429_211,,0.42168999999999995,,,
E354_351,,,0.70281,,
E623_328,0.65663,,,,
E373_142,0.28313,,,,
E1439_308,,0.61647,,,
E1950_150,,0.2992,,,
E1980_395,,0.7911600000000001,,,
E763_497,,0.99598,,,
E222_237,0.4739,,,,
E1347_67,,0.13253,,,
E224_251,,,0.5020100000000001,,
E1302_261,,0.5220899999999999,,,
E1965_241,,,0.48193,,
E451_98,,,0.19478,,
E1086_130,0.25904,,,,
E1556_318,,0.63655,,,
E83_291,,0.58233,,,
E180_374,0.7490000000000001,,,,
E236_18,0.03414,,,,
E1322_160,0.31928,,,,
E629_364,,0.72892,,,
E1105_130,,,0.25904,,
E940_2,0.00201,,,,
E832_216,,,0.43173,,
E806_16,,,0.030119999999999997,,
E266_33,,0.06426,,,
E1515_212,,,0.42368999999999996,,
E251_116,,0.23092,,,
E983_429,,,0.85944,,
E67_299,,0.59839,,,
E1075_127,0.25301,,,,
E380_167,,0.33333,,,
E748_58,,0.11445999999999999,,,
E18_90,,0.17870999999999998,,,
E97_18,,,0.03414,,
E1094_459,,,0.9196799999999999,,
E1636_345,,,,,0.69076
E1595_83,0.16466,,,,
E566_250,,0.5,,,
E947_438,,,0.87751,,
E1099_39,,,0.07631,,
E1838_460,,,0.92169,,
E1348_348,,0.6967899999999999,,,
E120_184,,0.36746999999999996,,,
E478_286,,,0.57229,,
E1653_260,0.52008,,,,
E1666_479,,,0.9598399999999999,,
E1243_14,0.0261,,,,
E1734_156,,0.31124,,,
E1806_196,,,0.39157,,
E1757_201,,,0.40160999999999997,,
E1340_444,,0.88956,,,
E381_40,,0.07831,,,
E302_422,,0.8453799999999999,,,
E1549_184,,0.36746999999999996,,,
E1173_226,,,0.45181000000000004,,
E735_304,,,,0.60843,
E1146_455,0.91165,,,,
E1117_395,,,0.7911600000000001,,
E793_484,,0.96988,,,
E996_67,,0.13253,,,
E1036_117,0.23293000000000003,,,,
E217_432,,,0.86546,,
E585_129,,,0.25703000000000004,,
E1661_407,,,0.81526,,
E1232_417,,,0.83534,,
E177_220,,,0.43976000000000004,,
E974_146,0.29116,,,,
E404_279,0.55823,,,,
E1945_39,0.07631,,,,
E396_228,,0.45582,,,
E1229_104,,,0.20683,,
E997_492,,,0.9859399999999999,,
E1886_476,,0.9538200000000001,,,
E155_279,,,0.55823,,
E1133_487,,,0.9759,,
E492_184,0.36746999999999996,,,,
E1321_25,,0.04819,,,
E1686_397,,0.79518,,,
E1001_27,,0.05221,,,
E1345_314,0.62851,,,,
E910_199,,,0.39759,,
E661_119,,,0.23695,,
E1290_109,,,0.21686999999999998,,
E1801_52,,,0.10240999999999999,,
E699_8,,0.01406,,,
E243_94,0.18675,,,,
E403_232,,,0.46386000000000005,,
E417_92,,0.18273,,,
E631_338,,0.67671,,,
E719_173,0.34538,,,,
E680_87,,0.17269,,,
E1896_153,0.30522,,,,
E1485_33,,,0.06426,,
E498_260,,0.52008,,,
E1451_445,,,0.8915700000000001,,
E79_48,,,0.09437999999999999,,
E984_23,,0.044180000000000004,,,
E660_297,,0.59438,,,
E267_403,,,,,0.80723
E669_65,,,0.12850999999999999,,
E135_13,,,0.0241,,
E1040_498,,,0.9979899999999999,,
E313_369,0.7389600000000001,,,,
E456_400,,,0.8012,,
E1783_173,,,0.34538,,
E174_246,,0.49196999999999996,,,
E182_368,0.73695,,,,
E799_344,0.68876,,,,
E449_324,0.64859,,,,
E704_273,0.54618,,,,
E98_330,,,0.66064,,
E1521_432,0.86546,,,,
E633_372,0.74498,,,,
E1082_226,,,0.45181000000000004,,
E1442_160,,0.31928,,,
E644_100,,,0.1988,,
E1988_116,,,0.23092,,
E927_206,,,0.41165,,
E14_36,,0.07028,,,
E1435_370,,,0.7409600000000001,,
E875_474,0.9498,,,,
E1936_421,,,0.8433700000000001,,
E1383_142,,,,,0.28313
E1432_280,,,0.56024,,
E1760_489,0.9799200000000001,,,,
E1400_277,0.5542199999999999,,,,
E664_306,,,0.61245,,
E712_91,,,0.18072,,
E527_82,,0.16265,,,
E880_365,,0.73092,,,
E276_43,,0.08434,,,
E1649_431,,,0.86345,,
E1392_370,0.7409600000000001,,,,
E649_462,,0.9257,,,
E366_329,,0.65863,,,
E1520_48,0.09437999999999999,,,,
E1148_221,,0.44177,,,
E1116_31,,,0.060239999999999995,,
E154_457,0.91566,,,,
E1845_406,,0.81325,,,
E6_326,0.65261,,,,
E1295_473,0.9477899999999999,,,,
E19_372,0.74498,,,,
E868_449,,,0.8996,,
E1389_275,,0.5502,,,
E573_454,,,,0.90964,
E1468_154,0.30723,,,,
E288_444,,,0.88956,,
E1938_300,,,,,0.6004
E1277_419,,,0.83936,,
E233_136,,,0.27108000000000004,,
E860_278,0.5562199999999999,,,,
E1900_387,0.7751,,,,
E1673_202,,,0.40360999999999997,,
E1935_448,0.89759,,,,
E1381_269,,,0.53815,,
E368_373,,,0.7469899999999999,,
E1693_401,0.8032100000000001,,,,
E677_444,,0.88956,,,
E238_207,,,0.41365,,
E1893_70,0.13855,,,,
E1640_375,,0.7509999999999999,,,
E1976_408,0.8172699999999999,,,,
E374_132,,0.26305,,,
E993_420,0.8413700000000001,,,,
E636_287,,0.5743,,,
E1779_435,,,,0.87149,
E253_392,,,0.78514,,
E205_12,,0.022090000000000002,,,
E35_262,,0.5241,,,
E745_279,,,0.55823,,
E355_276,,0.5522100000000001,,,
E1698_156,,0.31124,,,
E1512_213,,,,0.4257,
E1786_247,,0.49398000000000003,,,
E1009_490,,0.98193,,,
E75_283,,0.5662699999999999,,,
E1167_261,,,0.5220899999999999,,
E1725_208,,0.41566000000000003,,,
E1903_286,,,0.57229,,
E462_152,,,0.30321,,
E23_230,,0.45983999999999997,,,
E1509_64,,,0.12650999999999998,,
E791_240,,,0.47991999999999996,,
E1292_337,,,0.6747,,
