,PseudoTime1,PseudoTime2,PseudoTime3
E2493_598,NA,NA,0.74812
E1305_705,0.88221,NA,NA
E3707_341,NA,0.42607,NA
E591_630,0.78822,NA,NA
E2555_766,NA,NA,0.95865
E4566_550,0.68797,NA,NA
E23_593,NA,NA,0.74185
E3896_462,NA,0.57769,NA
E123_797,NA,0.99749,NA
E1583_422,0.52757,NA,NA
E2903_437,NA,0.54637,NA
E3247_742,0.92857,NA,NA
E3682_553,0.69173,NA,NA
E2381_263,NA,0.32832,NA
E1924_585,0.73183,NA,NA
E3197_195,0.24311,NA,NA
E1375_105,NA,NA,0.13033
E830_520,NA,0.65038,NA
E765_252,0.31454,NA,NA
E3040_102,NA,0.12657,NA
E549_577,NA,NA,0.7218
E619_115,NA,NA,0.14286
E2059_203,NA,0.25313,NA
E395_406,NA,0.50752,NA
E2938_726,0.90852,NA,NA
E1229_497,0.62155,NA,NA
E1276_143,NA,NA,0.17794
E2164_665,NA,NA,0.83208
E4393_165,NA,NA,0.20551
E3636_559,0.69925,NA,NA
E2538_668,0.83584,NA,NA
E1004_58,NA,0.07143,NA
E1573_501,NA,0.62657,NA
E1610_527,NA,0.65915,NA
E1445_77,NA,NA,0.09524
E1099_173,0.21554,NA,NA
E963_381,0.47619,NA,NA
E359_22,NA,0.02632,NA
E1771_713,0.89223,NA,NA
E2720_47,0.05764,NA,NA
E3945_471,0.58897,NA,NA
E233_360,0.44987,NA,NA
E3810_402,0.50251,NA,NA
E2119_735,NA,NA,0.9198
E1016_497,0.62155,NA,NA
E3783_515,0.64411,NA,NA
E2196_318,NA,0.39724,NA
E4109_641,0.80201,NA,NA
E3416_259,NA,NA,0.32331
E3899_63,NA,0.07769,NA
E43_614,0.76817,NA,NA
E238_790,NA,0.98872,NA
E3442_674,0.84336,NA,NA
E151_466,NA,NA,0.58271
E4008_341,0.42607,NA,NA
E3831_301,0.37594,NA,NA
E631_334,0.41729,NA,NA
E3817_119,NA,0.14787,NA
E3703_44,NA,NA,0.05388
E2096_777,NA,NA,0.97243
E4042_342,0.42732,NA,NA
E3425_670,0.83835,NA,NA
E3932_239,0.29825,NA,NA
E1516_606,0.75815,NA,NA
E1906_405,0.50627,NA,NA
E3346_529,NA,0.66165,NA
E2675_430,NA,NA,0.53759
E3446_754,NA,NA,0.94361
E2499_222,0.27694,NA,NA
E3340_356,NA,NA,0.44486
E154_127,0.15789,NA,NA
E4202_134,NA,0.16667,NA
E3228_445,NA,0.55639,NA
E2983_382,0.47744,NA,NA
E2300_615,0.76942,NA,NA
E2024_386,0.48246,NA,NA
E4944_511,0.6391,NA,NA
E3382_38,NA,NA,0.04637
E305_789,0.98747,NA,NA
E3602_376,NA,0.46992,NA
E1777_658,NA,0.82331,NA
E4151_557,NA,NA,0.69674
E1252_253,NA,NA,0.31579
E1539_39,NA,NA,0.04762
E2991_743,0.92982,NA,NA
E1039_642,0.80326,NA,NA
E4377_689,0.86216,NA,NA
E3657_711,0.88972,NA,NA
E2887_726,0.90852,NA,NA
E2498_318,NA,NA,0.39724
E3076_328,NA,0.40977,NA
E2185_520,NA,0.65038,NA
E3606_178,NA,NA,0.2218
E2057_304,NA,NA,0.3797
E2301_13,NA,NA,0.01504
E884_65,0.0802,NA,NA
E1238_675,0.84461,NA,NA
E4587_211,0.26316,NA,NA
E658_481,NA,NA,0.6015
E2694_777,NA,0.97243,NA
E3625_312,NA,NA,0.38972
E2070_649,NA,NA,0.81203
E2036_45,NA,NA,0.05514
E4067_186,0.23183,NA,NA
E459_134,NA,NA,0.16667
E4676_536,NA,0.67043,NA
E3373_655,NA,0.81955,NA
E2175_394,NA,NA,0.49248
E2535_381,NA,0.47619,NA
E4222_80,NA,0.099,NA
E3066_32,0.03885,NA,NA
E4227_300,NA,0.37469,NA
E3747_228,0.28446,NA,NA
E4917_219,0.27318,NA,NA
E2157_776,NA,0.97118,NA
E2117_410,NA,0.51253,NA
E1254_697,0.87218,NA,NA
E2018_425,0.53133,NA,NA
E5_550,NA,NA,0.68797
E4477_256,0.31955,NA,NA
E3592_697,NA,0.87218,NA
E741_526,NA,NA,0.65789
E3968_231,NA,NA,0.28822
E2011_353,NA,NA,0.4411
E1263_671,NA,NA,0.8396
E2105_447,NA,0.5589,NA
E2633_657,0.82206,NA,NA
E3764_67,NA,NA,0.08271
E3727_570,NA,0.71303,NA
E502_730,NA,0.91353,NA
E4053_195,NA,0.24311,NA
E401_90,NA,NA,0.11153
E2534_177,NA,NA,0.22055
E2791_607,NA,0.7594,NA
E3060_163,NA,0.20301,NA
E693_340,NA,0.42481,NA
E3859_637,0.79699,NA,NA
E2422_518,0.64787,NA,NA
E4389_374,0.46742,NA,NA
E4084_122,NA,0.15163,NA
E1499_711,NA,0.88972,NA
E2084_614,0.76817,NA,NA
E4851_589,NA,NA,0.73684
E1057_538,NA,0.67293,NA
E923_538,0.67293,NA,NA
E2055_779,NA,NA,0.97494
E1046_399,0.49875,NA,NA
E4814_624,NA,NA,0.7807
E2328_570,NA,0.71303,NA
E3885_772,0.96617,NA,NA
E4310_240,0.2995,NA,NA
E796_371,NA,NA,0.46366
E4299_629,NA,0.78697,NA
E4083_294,NA,0.36717,NA
E4537_567,NA,NA,0.70927
E2202_150,NA,NA,0.18672
E3621_193,NA,0.2406,NA
E856_184,0.22932,NA,NA
E3738_590,NA,NA,0.7381
E2205_117,NA,NA,0.14536
E2073_523,NA,0.65414,NA
E170_149,0.18546,NA,NA
E2264_484,0.60526,NA,NA
E446_789,0.98747,NA,NA
E19_593,NA,0.74185,NA
E2217_347,0.43358,NA,NA
E2954_131,NA,0.16291,NA
E4908_233,NA,NA,0.29073
E3043_204,NA,NA,0.25439
E1736_370,NA,NA,0.46241
E1669_415,NA,NA,0.5188
E1271_741,NA,0.92732,NA
E2589_144,NA,0.1792,NA
E3976_38,NA,NA,0.04637
E1167_641,NA,NA,0.80201
E779_338,0.42231,NA,NA
E1008_254,NA,NA,0.31704
E1619_720,0.901,NA,NA
E2167_59,NA,0.07268,NA
E2833_19,0.02256,NA,NA
E724_7,NA,0.00752,NA
E1282_73,0.09023,NA,NA
E2188_438,NA,0.54762,NA
E2738_517,0.64662,NA,NA
E3640_126,0.15664,NA,NA
E518_603,NA,NA,0.75439
E4988_160,NA,0.19925,NA
E3902_41,NA,NA,0.05013
E2554_558,NA,NA,0.69799
E3837_445,NA,NA,0.55639
E4052_252,NA,0.31454,NA
E4543_680,NA,0.85088,NA
E4581_527,NA,0.65915,NA
E938_66,0.08145,NA,NA
E3311_706,NA,NA,0.88346
E4242_366,NA,0.45739,NA
E4438_445,0.55639,NA,NA
E4816_294,NA,NA,0.36717
E1789_316,NA,0.39474,NA
E4101_195,0.24311,NA,NA
E1671_255,0.3183,NA,NA
E122_362,NA,NA,0.45238
E3434_245,NA,NA,0.30576
E4087_767,NA,0.9599,NA
E3597_206,NA,0.25689,NA
E2632_284,0.35464,NA,NA
E1468_359,NA,0.44862,NA
E2028_720,0.901,NA,NA
E2732_519,NA,NA,0.64912
E614_575,NA,NA,0.7193
E3799_575,0.7193,NA,NA
E1590_82,NA,NA,0.1015
E730_81,NA,NA,0.10025
E3941_93,NA,NA,0.11529
E3000_440,NA,NA,0.55013
E1562_39,NA,NA,0.04762
E4526_96,NA,NA,0.11905
E3775_439,NA,NA,0.54887
E930_144,0.1792,NA,NA
E1722_433,NA,NA,0.54135
E2863_783,NA,NA,0.97995
E2706_379,NA,0.47368,NA
E763_344,0.42982,NA,NA
E4902_329,NA,0.41103,NA
E789_44,0.05388,NA,NA
E3923_132,NA,0.16416,NA
E3672_735,NA,0.9198,NA
E1176_327,0.40852,NA,NA
E1693_798,0.99875,NA,NA
E3021_577,NA,NA,0.7218
E598_162,NA,0.20175,NA
E4215_567,NA,0.70927,NA
E2837_616,NA,0.77068,NA
E900_192,0.23935,NA,NA
E2206_122,0.15163,NA,NA
E2281_25,NA,0.03008,NA
E4239_785,0.98246,NA,NA
E1535_392,NA,NA,0.48997
E3927_131,0.16291,NA,NA
E1134_13,NA,NA,0.01504
E3494_331,0.41353,NA,NA
E2189_748,NA,0.93609,NA
E3214_634,NA,0.79323,NA
E1904_507,NA,0.63409,NA
E1448_567,NA,0.70927,NA
E3204_168,0.20927,NA,NA
E1273_792,NA,0.99123,NA
E4549_305,0.38095,NA,NA
E402_248,0.30952,NA,NA
E2769_602,NA,NA,0.75313
E4887_406,0.50752,NA,NA
E2223_365,0.45614,NA,NA
E3613_389,NA,0.48622,NA
E4804_22,NA,NA,0.02632
E890_546,NA,NA,0.68296
E4583_344,0.42982,NA,NA
E1743_586,NA,NA,0.73308
E2765_500,0.62531,NA,NA
E3754_523,NA,NA,0.65414
E4933_150,NA,0.18672,NA
E3526_469,NA,NA,0.58647
E1424_63,NA,0.07769,NA
E2111_743,NA,NA,0.92982
E1726_205,NA,NA,0.25564
E2469_3,0.00251,NA,NA
E1973_573,NA,0.71679,NA
E3788_213,NA,NA,0.26566
E1545_116,NA,0.14411,NA
E4049_214,NA,0.26692,NA
E1082_689,NA,NA,0.86216
E130_89,0.11028,NA,NA
E555_676,NA,NA,0.84586
E2864_294,NA,0.36717,NA
E4967_707,0.88471,NA,NA
E2380_451,0.56391,NA,NA
E1868_130,0.16165,NA,NA
E4179_275,NA,NA,0.34336
E1418_313,NA,NA,0.39098
E2846_406,NA,0.50752,NA
E3513_606,NA,NA,0.75815
E645_441,0.55138,NA,NA
E352_643,0.80451,NA,NA
E2099_536,NA,NA,0.67043
E4832_167,NA,0.20802,NA
E418_398,NA,0.49749,NA
E2115_329,0.41103,NA,NA
E2867_443,NA,0.55388,NA
E3091_545,0.6817,NA,NA
E697_761,0.95238,NA,NA
E2955_239,0.29825,NA,NA
E3785_103,0.12782,NA,NA
E4091_89,NA,0.11028,NA
E1901_698,NA,NA,0.87343
E1498_592,NA,NA,0.7406
E1115_198,NA,NA,0.24687
E2950_70,NA,0.08647,NA
E1203_610,NA,NA,0.76316
E426_287,NA,0.3584,NA
E609_98,NA,0.12155,NA
E4421_173,NA,NA,0.21554
E3789_545,NA,NA,0.6817
E2041_191,NA,NA,0.2381
E2845_362,NA,NA,0.45238
E1512_20,NA,0.02381,NA
E766_773,NA,0.96742,NA
E1970_261,NA,NA,0.32581
E552_704,0.88095,NA,NA
E1909_588,NA,0.73559,NA
E2949_346,NA,NA,0.43233
E4344_542,0.67794,NA,NA
E4925_46,0.05639,NA,NA
E3330_156,NA,0.19424,NA
E1870_506,NA,0.63283,NA
E4029_654,NA,NA,0.8183
E746_715,0.89474,NA,NA
E3624_651,NA,NA,0.81454
E2210_358,NA,NA,0.44737
E4631_236,NA,0.29449,NA
E2416_429,0.53634,NA,NA
E4846_138,NA,0.17168,NA
E4223_662,NA,NA,0.82832
E4231_450,NA,0.56266,NA
E2883_246,NA,NA,0.30702
E1280_392,NA,NA,0.48997
E4343_428,NA,NA,0.53509
E358_423,NA,0.52882,NA
E146_184,0.22932,NA,NA
E1032_790,0.98872,NA,NA
E301_607,0.7594,NA,NA
E3126_723,NA,NA,0.90476
E2668_120,NA,0.14912,NA
E1094_81,NA,0.10025,NA
E380_690,0.86341,NA,NA
E871_297,0.37093,NA,NA
E1376_67,NA,0.08271,NA
E786_638,NA,NA,0.79825
E3546_61,NA,NA,0.07519
E3719_249,NA,0.31078,NA
E174_220,NA,NA,0.27444
E2207_611,NA,0.76441,NA
E4946_171,NA,0.21303,NA
E1473_745,NA,0.93233,NA
E1379_528,0.6604,NA,NA
E828_574,NA,NA,0.71805
E2737_66,NA,NA,0.08145
E478_484,0.60526,NA,NA
E3084_451,0.56391,NA,NA
E4558_495,0.61905,NA,NA
E78_40,NA,NA,0.04887
E681_624,NA,0.7807,NA
E867_462,0.57769,NA,NA
E1492_103,NA,NA,0.12782
E2349_148,NA,0.18421,NA
E4240_230,0.28697,NA,NA
E136_655,NA,NA,0.81955
E540_564,NA,0.70551,NA
E1336_187,NA,0.23308,NA
E1994_507,0.63409,NA,NA
E3867_401,NA,0.50125,NA
E1369_105,NA,NA,0.13033
E2166_585,0.73183,NA,NA
E627_217,NA,NA,0.27068
E2255_457,NA,NA,0.57143
E346_691,0.86466,NA,NA
E4504_348,0.43484,NA,NA
E1409_424,NA,0.53008,NA
E207_10,0.01128,NA,NA
E2385_744,NA,0.93108,NA
E1659_43,0.05263,NA,NA
E254_347,NA,0.43358,NA
E3280_785,0.98246,NA,NA
E4783_696,0.87093,NA,NA
E182_425,0.53133,NA,NA
E3812_572,NA,NA,0.71554
E4826_321,NA,0.401,NA
E2393_210,NA,0.2619,NA
E1443_165,0.20551,NA,NA
E3218_695,NA,NA,0.86967
E103_230,0.28697,NA,NA
E299_784,0.9812,NA,NA
E1429_445,NA,0.55639,NA
E4291_307,NA,0.38346,NA
E1030_43,NA,0.05263,NA
E4440_17,NA,0.02005,NA
E3180_587,0.73434,NA,NA
E878_292,NA,0.36466,NA
E2924_252,0.31454,NA,NA
E3427_348,NA,NA,0.43484
E916_38,0.04637,NA,NA
E773_461,NA,NA,0.57644
E1608_591,0.73935,NA,NA
E3632_439,0.54887,NA,NA
E1760_525,NA,NA,0.65664
E1982_5,NA,0.00501,NA
E3969_225,NA,0.2807,NA
E1145_169,NA,NA,0.21053
E4158_687,0.85965,NA,NA
E1315_718,0.8985,NA,NA
E977_8,NA,0.00877,NA
E4906_43,NA,NA,0.05263
E2582_197,NA,0.24561,NA
E1255_645,0.80702,NA,NA
E366_668,NA,NA,0.83584
E2634_665,NA,0.83208,NA
E1719_441,NA,NA,0.55138
E4156_798,NA,0.99875,NA
E1133_700,NA,0.87594,NA
E1672_641,0.80201,NA,NA
E3501_136,0.16917,NA,NA
E3652_505,0.63158,NA,NA
E494_786,NA,NA,0.98371
E1661_94,NA,NA,0.11654
E4991_652,0.81579,NA,NA
E3693_407,0.50877,NA,NA
E4286_90,0.11153,NA,NA
E918_416,0.52005,NA,NA
E2703_18,NA,0.0213,NA
E2627_573,0.71679,NA,NA
E3009_574,0.71805,NA,NA
E32_506,NA,NA,0.63283
E4431_699,0.87469,NA,NA
E2485_90,0.11153,NA,NA
E4018_538,NA,NA,0.67293
E4986_444,0.55514,NA,NA
E4918_425,NA,NA,0.53133
E4919_719,NA,NA,0.89975
E1575_141,NA,0.17544,NA
E3704_63,NA,0.07769,NA
E253_180,NA,0.22431,NA
E877_521,NA,0.65163,NA
E804_383,NA,0.4787,NA
E2866_682,NA,0.85338,NA
E1475_391,0.48872,NA,NA
E2947_704,0.88095,NA,NA
E3937_477,0.59649,NA,NA
E1269_745,NA,NA,0.93233
E2358_729,NA,0.91228,NA
E2079_299,NA,NA,0.37343
E1050_78,0.09649,NA,NA
E4410_324,NA,0.40476,NA
E3319_484,0.60526,NA,NA
E3638_367,NA,0.45865,NA
E2093_73,NA,0.09023,NA
E1548_514,0.64286,NA,NA
E25_531,NA,0.66416,NA
E2_162,0.20175,NA,NA
E2923_13,NA,0.01504,NA
E4815_116,0.14411,NA,NA
E578_739,NA,NA,0.92481
E723_349,0.43609,NA,NA
E3454_632,NA,0.79073,NA
E567_729,NA,0.91228,NA
E2901_628,0.78571,NA,NA
E4687_705,NA,NA,0.88221
E2536_253,NA,NA,0.31579
E3474_298,NA,NA,0.37218
E3975_177,NA,0.22055,NA
E3297_793,NA,NA,0.99248
E2283_400,NA,NA,0.5
E1438_354,0.44236,NA,NA
E921_660,NA,NA,0.82581
E95_40,NA,NA,0.04887
E4829_374,NA,NA,0.46742
E3497_319,0.3985,NA,NA
E1597_147,0.18296,NA,NA
E3685_795,NA,0.99499,NA
E783_526,NA,0.65789,NA
E1164_431,NA,NA,0.53885
E3186_675,NA,0.84461,NA
E4047_478,0.59774,NA,NA
E3331_358,NA,NA,0.44737
E3857_798,NA,0.99875,NA
E3488_271,NA,0.33835,NA
E2040_318,NA,NA,0.39724
E3304_717,NA,0.89724,NA
E4192_243,NA,NA,0.30326
E3780_123,0.15288,NA,NA
E3665_36,0.04386,NA,NA
E2221_659,0.82456,NA,NA
E4605_799,NA,1.0,NA
E4904_37,NA,NA,0.04511
E468_62,0.07644,NA,NA
E3316_659,NA,NA,0.82456
E1602_583,NA,NA,0.72932
E1341_67,NA,NA,0.08271
E4511_220,0.27444,NA,NA
E3759_773,0.96742,NA,NA
E640_394,NA,0.49248,NA
E3589_1,NA,NA,0.0
E1930_95,NA,NA,0.11779
E3190_316,0.39474,NA,NA
E2190_166,NA,NA,0.20677
E630_142,0.17669,NA,NA
E2646_760,0.95113,NA,NA
E1723_559,NA,NA,0.69925
E4294_684,NA,0.85589,NA
E4912_67,NA,0.08271,NA
E9_446,NA,NA,0.55764
E282_142,0.17669,NA,NA
E3922_663,NA,NA,0.82957
E1983_663,NA,0.82957,NA
E2050_446,NA,NA,0.55764
E1055_151,NA,NA,0.18797
E2147_624,NA,NA,0.7807
E3301_718,NA,NA,0.8985
E1530_472,0.59023,NA,NA
E1836_540,NA,0.67544,NA
E4318_490,0.61278,NA,NA
E4901_536,NA,0.67043,NA
E3468_115,NA,0.14286,NA
E2710_745,NA,0.93233,NA
E4683_698,0.87343,NA,NA
E1640_266,NA,0.33208,NA
E57_193,NA,0.2406,NA
E357_133,0.16541,NA,NA
E4532_535,NA,0.66917,NA
E1744_86,NA,0.10652,NA
E464_211,NA,0.26316,NA
E1500_148,NA,NA,0.18421
E3251_463,NA,0.57895,NA
E4588_243,0.30326,NA,NA
E3092_120,NA,NA,0.14912
E229_647,0.80952,NA,NA
E1588_413,NA,NA,0.51629
E669_511,NA,NA,0.6391
E2707_37,0.04511,NA,NA
E1928_224,NA,NA,0.27945
E2669_637,NA,NA,0.79699
E3823_422,NA,NA,0.52757
E1561_362,NA,NA,0.45238
E2378_508,NA,0.63534,NA
E1151_597,NA,0.74687,NA
E4801_774,NA,0.96867,NA
E661_111,0.13784,NA,NA
E3207_705,NA,0.88221,NA
E3051_722,0.90351,NA,NA
E3666_43,0.05263,NA,NA
E327_338,0.42231,NA,NA
E4607_484,0.60526,NA,NA
E872_282,0.35213,NA,NA
E2933_161,NA,0.2005,NA
E4474_78,0.09649,NA,NA
E4407_421,NA,NA,0.52632
E3015_46,NA,NA,0.05639
E3702_242,0.30201,NA,NA
E1574_7,NA,NA,0.00752
E1721_319,NA,NA,0.3985
E2197_378,NA,0.47243,NA
E841_543,NA,NA,0.6792
E4627_227,NA,0.28321,NA
E3248_480,NA,NA,0.60025
E3616_582,NA,0.72807,NA
E2977_40,0.04887,NA,NA
E4276_210,0.2619,NA,NA
E1559_35,0.04261,NA,NA
E695_314,NA,0.39223,NA
E1564_663,NA,NA,0.82957
E3178_218,NA,NA,0.27193
E1378_326,0.40727,NA,NA
E3750_707,NA,NA,0.88471
E1926_568,0.71053,NA,NA
E1018_373,NA,0.46617,NA
E887_414,0.51754,NA,NA
E452_706,NA,NA,0.88346
E2284_645,0.80702,NA,NA
E227_426,NA,NA,0.53258
E2001_402,NA,NA,0.50251
E391_59,NA,NA,0.07268
E4666_444,NA,NA,0.55514
E384_541,NA,NA,0.67669
E435_352,NA,0.43985,NA
E1963_416,NA,0.52005,NA
E1635_184,0.22932,NA,NA
E67_341,0.42607,NA,NA
E329_7,0.00752,NA,NA
E4119_519,0.64912,NA,NA
E2113_713,0.89223,NA,NA
E3889_171,0.21303,NA,NA
E3774_397,NA,0.49624,NA
E1343_620,NA,NA,0.77569
E526_587,NA,0.73434,NA
E4545_122,NA,0.15163,NA
E1406_539,0.67419,NA,NA
E242_564,NA,NA,0.70551
E3294_399,NA,0.49875,NA
E2418_50,0.0614,NA,NA
E4433_660,0.82581,NA,NA
E814_570,NA,NA,0.71303
E2698_686,NA,0.8584,NA
E3203_208,0.2594,NA,NA
E2458_481,NA,0.6015,NA
E221_280,NA,0.34962,NA
E3300_104,NA,NA,0.12907
E1785_653,NA,NA,0.81704
E3089_135,0.16792,NA,NA
E4795_671,0.8396,NA,NA
E2804_797,0.99749,NA,NA
E727_48,0.0589,NA,NA
E4995_569,NA,NA,0.71178
E3222_778,NA,0.97368,NA
E495_434,0.54261,NA,NA
E4732_31,0.03759,NA,NA
E165_84,NA,0.10401,NA
E984_464,NA,0.5802,NA
E4492_745,NA,NA,0.93233
E1192_174,0.21679,NA,NA
E2744_252,NA,NA,0.31454
E3074_311,NA,NA,0.38847
E485_285,0.35589,NA,NA
E782_450,NA,NA,0.56266
E1603_328,NA,NA,0.40977
E2060_480,0.60025,NA,NA
E3811_353,NA,NA,0.4411
E124_640,NA,NA,0.80075
E159_527,NA,NA,0.65915
E1189_583,NA,0.72932,NA
E498_411,NA,0.51378,NA
E477_706,NA,NA,0.88346
E3289_269,0.33584,NA,NA
E2316_726,NA,NA,0.90852
E4139_631,NA,NA,0.78947
E4224_347,0.43358,NA,NA
E3440_339,NA,NA,0.42356
E2482_16,0.0188,NA,NA
E4267_457,NA,NA,0.57143
E1565_511,0.6391,NA,NA
E3562_766,NA,NA,0.95865
E1122_271,0.33835,NA,NA
E4032_84,NA,NA,0.10401
E4180_761,0.95238,NA,NA
E2292_418,NA,NA,0.52256
E2615_432,NA,NA,0.5401
E3855_663,NA,0.82957,NA
E4934_256,NA,0.31955,NA
E4220_719,NA,NA,0.89975
E3419_175,NA,NA,0.21805
E2941_668,NA,NA,0.83584
E795_480,0.60025,NA,NA
E670_134,NA,0.16667,NA
E256_154,NA,0.19173,NA
E2433_307,NA,NA,0.38346
E1763_569,NA,NA,0.71178
E4176_580,NA,0.72556,NA
E1627_784,NA,0.9812,NA
E4246_308,0.38471,NA,NA
E2824_341,0.42607,NA,NA
E2341_680,0.85088,NA,NA
E4768_299,0.37343,NA,NA
E4303_656,NA,NA,0.8208
E3127_84,NA,NA,0.10401
E1544_648,NA,NA,0.81078
E1948_94,0.11654,NA,NA
E2476_59,NA,0.07268,NA
E548_46,NA,0.05639,NA
E3509_181,NA,NA,0.22556
E2532_558,0.69799,NA,NA
E4853_591,NA,NA,0.73935
E2907_747,NA,NA,0.93484
E3096_67,NA,0.08271,NA
E2396_688,NA,NA,0.8609
E2355_102,NA,0.12657,NA
E1796_527,NA,NA,0.65915
E2629_320,0.39975,NA,NA
E2244_88,0.10902,NA,NA
E2856_129,NA,NA,0.1604
E213_145,NA,NA,0.18045
E1724_139,0.17293,NA,NA
E1621_237,0.29574,NA,NA
E235_491,0.61404,NA,NA
E572_601,NA,0.75188,NA
E109_665,0.83208,NA,NA
E4428_356,NA,NA,0.44486
E2369_748,0.93609,NA,NA
E2004_387,0.48371,NA,NA
E1518_517,0.64662,NA,NA
E4328_266,NA,0.33208,NA
E2227_447,0.5589,NA,NA
E243_5,NA,NA,0.00501
E2114_152,NA,0.18922,NA
E946_610,NA,0.76316,NA
E4715_333,0.41604,NA,NA
E1618_592,NA,0.7406,NA
E3309_174,0.21679,NA,NA
E3242_509,0.63659,NA,NA
E2742_379,NA,0.47368,NA
E3635_220,NA,0.27444,NA
E3257_500,0.62531,NA,NA
E1741_578,NA,NA,0.72306
E999_699,NA,0.87469,NA
E423_686,NA,0.8584,NA
E3944_609,NA,0.7619,NA
