TF	Target	EdgeWeight
DHH	SOX9	0.010422092862427235
WNT4	CTNNB1	0.010421250946819782
SRY	SOX9	0.010420379228889942
WT1pKTS	SRY	0.010420192964375019
DKK1	SOX9	0.010418567806482315
PGD2	WT1pKTS	0.01041842345148325
WT1pKTS	DMRT1	0.010418068617582321
WT1mKTS	DKK1	0.010416707023978233
FGF9	PGD2	0.01041571144014597
FOXL2	GATA4	0.010413176380097866
DKK1	NR5A1	0.010412177070975304
CTNNB1	WNT4	0.010411782190203667
WT1mKTS	SOX9	0.01040937751531601
DMRT1	GATA4	0.010408873669803143
AMH	DKK1	0.010402575135231018
NR5A1	SOX9	0.010401570238173008
WT1pKTS	FGF9	0.010400989092886448
NR5A1	UGR	0.010397789999842644
AMH	SRY	0.010397454723715782
DMRT1	WT1pKTS	0.010392586700618267
GATA4	FGF9	0.010390298441052437
WT1pKTS	GATA4	0.010389888659119606
UGR	CBX2	0.010389277711510658
CTNNB1	WT1mKTS	0.01038790587335825
PGD2	DMRT1	0.0103865135461092
DHH	WT1mKTS	0.01038581132888794
NR0B1	FOXL2	0.010385087691247463
SRY	AMH	0.010384343564510345
WT1pKTS	DKK1	0.010379442945122719
DMRT1	PGD2	0.010378816165030003
GATA4	WT1mKTS	0.010378441773355007
WT1mKTS	RSPO1	0.010378310456871986
WT1mKTS	CBX2	0.010377221740782261
CBX2	NR0B1	0.010375328361988068
FOXL2	RSPO1	0.010374940931797028
AMH	WT1pKTS	0.010370694100856781
DMRT1	WT1mKTS	0.010369744151830673
SRY	NR0B1	0.010369641706347466
AMH	WT1mKTS	0.01036886963993311
WT1pKTS	SOX9	0.010367459617555141
WT1mKTS	AMH	0.010366542264819145
NR0B1	WT1mKTS	0.010365777648985386
FOXL2	WNT4	0.010364928282797337
DKK1	WT1pKTS	0.010364485904574394
RSPO1	WT1mKTS	0.01036418043076992
PGD2	DKK1	0.010363144800066948
GATA4	SRY	0.010360445827245712
WNT4	GATA4	0.010358793660998344
UGR	WT1pKTS	0.010358531028032303
UGR	RSPO1	0.010354427620768547
SRY	CBX2	0.010354183614253998
RSPO1	GATA4	0.010351448319852352
NR0B1	CBX2	0.010351444594562054
UGR	FOXL2	0.010351181030273438
UGR	GATA4	0.01035112701356411
AMH	UGR	0.010350371710956097
WT1mKTS	UGR	0.010348433628678322
CBX2	WT1mKTS	0.010347308591008186
UGR	CTNNB1	0.010346521623432636
DHH	WT1pKTS	0.010345954447984695
GATA4	NR0B1	0.01034546922892332
UGR	WT1mKTS	0.010344373993575573
FOXL2	AMH	0.010344193316996098
WT1mKTS	GATA4	0.010344121605157852
DHH	DMRT1	0.010343226604163647
FGF9	NR5A1	0.01033946592360735
PGD2	SRY	0.010337946005165577
UGR	SRY	0.010336257517337799
CBX2	AMH	0.010334963910281658
UGR	WNT4	0.010333878919482231
WT1mKTS	PGD2	0.010332432575523853
WT1pKTS	WT1mKTS	0.010328575037419796
DKK1	WT1mKTS	0.010326383635401726
UGR	NR5A1	0.010325233452022076
NR5A1	WT1mKTS	0.010323276743292809
UGR	DMRT1	0.010322913527488708
GATA4	SOX9	0.010322783142328262
PGD2	UGR	0.010320727713406086
UGR	DHH	0.010320212692022324
WT1mKTS	NR5A1	0.010320150293409824
PGD2	WT1mKTS	0.010319863446056843
FGF9	WT1mKTS	0.010319583117961884
PGD2	RSPO1	0.010319194756448269
SOX9	CBX2	0.01031586341559887
RSPO1	AMH	0.010315514169633389
SOX9	FOXL2	0.010314383544027805
DHH	NR5A1	0.010314356535673141
FGF9	DKK1	0.010311760008335114
FOXL2	WT1mKTS	0.01030853670090437
WT1mKTS	WT1pKTS	0.0103065250441432
WT1pKTS	AMH	0.010304895229637623
CBX2	FGF9	0.010304607450962067
WT1mKTS	WNT4	0.010303327813744545
RSPO1	DHH	0.010303323157131672
CBX2	RSPO1	0.010302430018782616
NR0B1	GATA4	0.010302404873073101
WNT4	CBX2	0.010301392525434494
CBX2	WNT4	0.010301070287823677
CTNNB1	DHH	0.010300533846020699
SOX9	GATA4	0.010299664922058582
GATA4	DKK1	0.010298321954905987
SOX9	WT1mKTS	0.010297389701008797
DMRT1	FOXL2	0.010296213440597057
PGD2	CTNNB1	0.010294678620994091
SRY	WNT4	0.010291407816112041
WT1mKTS	DHH	0.010290972888469696
DHH	CTNNB1	0.010290801525115967
WNT4	WT1mKTS	0.010290591977536678
WT1mKTS	FGF9	0.010288870893418789
FGF9	SRY	0.010288780555129051
GATA4	WT1pKTS	0.010286925360560417
DMRT1	NR5A1	0.010286559350788593
WT1mKTS	NR0B1	0.010285955853760242
WNT4	DHH	0.010285706259310246
FGF9	CBX2	0.010284840129315853
WT1mKTS	SRY	0.010284670628607273
DHH	GATA4	0.010284570045769215
FGF9	WT1pKTS	0.010280721820890903
DHH	UGR	0.010280705988407135
WNT4	PGD2	0.010277540422976017
CTNNB1	AMH	0.010275613516569138
FOXL2	DKK1	0.010275340639054775
WT1pKTS	CBX2	0.010275062173604965
NR5A1	FOXL2	0.010273770429193974
SRY	FOXL2	0.01027064397931099
GATA4	RSPO1	0.010269444435834885
CBX2	DHH	0.010267983190715313
NR5A1	GATA4	0.010267694480717182
FOXL2	SOX9	0.010266528464853764
WNT4	FGF9	0.010265257209539413
RSPO1	SOX9	0.010264594107866287
PGD2	FOXL2	0.010263336822390556
CBX2	SRY	0.010263039730489254
CBX2	DKK1	0.010262799449265003
FGF9	GATA4	0.01026252843439579
AMH	RSPO1	0.010262507945299149
DMRT1	RSPO1	0.01026158221065998
SRY	WT1mKTS	0.010261191986501217
GATA4	DMRT1	0.010260224342346191
CTNNB1	SOX9	0.01025966927409172
SOX9	CTNNB1	0.010259426198899746
CTNNB1	CBX2	0.010258462280035019
FOXL2	UGR	0.010257916525006294
GATA4	NR5A1	0.010257446207106113
SOX9	WNT4	0.010257286950945854
UGR	AMH	0.010257131420075893
GATA4	FOXL2	0.010255604051053524
WNT4	DMRT1	0.0102556012570858
WT1mKTS	DMRT1	0.010254891589283943
WNT4	UGR	0.010254638269543648
NR5A1	NR0B1	0.010253723710775375
PGD2	WNT4	0.010252481326460838
SRY	RSPO1	0.010250737890601158
GATA4	WNT4	0.010250446386635303
GATA4	CTNNB1	0.010249502956867218
CTNNB1	UGR	0.010248675011098385
SRY	UGR	0.010245143435895443
WT1mKTS	CTNNB1	0.010244349017739296
WNT4	NR5A1	0.01024415623396635
WNT4	SOX9	0.010243106633424759
NR5A1	RSPO1	0.010242598131299019
DHH	WNT4	0.010240393690764904
FGF9	WNT4	0.010239889845252037
NR0B1	UGR	0.010239479131996632
SRY	GATA4	0.010237661190330982
CBX2	FOXL2	0.010236930102109909
UGR	DKK1	0.010235268622636795
FOXL2	WT1pKTS	0.010234758257865906
WT1pKTS	CTNNB1	0.010230966843664646
GATA4	PGD2	0.010230941697955132
GATA4	CBX2	0.010230881161987782
FOXL2	PGD2	0.010229073464870453
WT1pKTS	UGR	0.010228400118649006
NR0B1	PGD2	0.010227995924651623
UGR	PGD2	0.010224243625998497
CTNNB1	PGD2	0.01022394374012947
GATA4	UGR	0.010223341174423695
WT1mKTS	FOXL2	0.010221784003078938
UGR	SOX9	0.010220649652183056
GATA4	DHH	0.010219915769994259
GATA4	AMH	0.010219834744930267
WT1pKTS	NR0B1	0.010218345560133457
DKK1	RSPO1	0.010215489193797112
AMH	GATA4	0.010215461254119873
RSPO1	SRY	0.010213452391326427
PGD2	GATA4	0.010212336666882038
RSPO1	CBX2	0.010212026536464691
CBX2	CTNNB1	0.010210242122411728
DKK1	GATA4	0.010209777392446995
CBX2	PGD2	0.010209362022578716
RSPO1	DMRT1	0.01020896341651678
PGD2	NR0B1	0.010207580402493477
PGD2	CBX2	0.010205749422311783
NR0B1	SRY	0.010204555466771126
DKK1	WNT4	0.010204407386481762
UGR	FGF9	0.010204288177192211
DMRT1	CTNNB1	0.010202821344137192
CTNNB1	FGF9	0.01020270586013794
DKK1	CTNNB1	0.010202462784945965
AMH	FOXL2	0.010201942175626755
NR0B1	DKK1	0.010201816447079182
NR5A1	WNT4	0.010201293975114822
CBX2	SOX9	0.010200140066444874
FOXL2	CBX2	0.010200109332799911
CTNNB1	SRY	0.010199857875704765
FOXL2	DHH	0.010195956565439701
WNT4	DKK1	0.01019582711160183
SOX9	NR0B1	0.01019443478435278
CBX2	GATA4	0.01019374281167984
RSPO1	FGF9	0.010192008689045906
NR0B1	SOX9	0.010191508568823338
NR0B1	NR5A1	0.010190366767346859
WT1pKTS	WNT4	0.010189938358962536
SOX9	RSPO1	0.010187402367591858
DKK1	UGR	0.010186663828790188
FGF9	NR0B1	0.010185981169342995
RSPO1	DKK1	0.010185916908085346
WNT4	WT1pKTS	0.010185733437538147
CTNNB1	DMRT1	0.010184851475059986
NR0B1	WT1pKTS	0.010184134356677532
DHH	FOXL2	0.010183312930166721
RSPO1	UGR	0.010183273814618587
FOXL2	DMRT1	0.010179114528000355
WNT4	AMH	0.01017883513122797
FGF9	FOXL2	0.010176708921790123
DKK1	NR0B1	0.010174664668738842
UGR	NR0B1	0.010171289555728436
DKK1	CBX2	0.010170884430408478
NR0B1	AMH	0.010170009918510914
DMRT1	UGR	0.010167962871491909
DMRT1	NR0B1	0.010167475789785385
DMRT1	WNT4	0.010167350992560387
FGF9	RSPO1	0.010165706276893616
FOXL2	FGF9	0.010164694860577583
AMH	WNT4	0.010163651779294014
NR0B1	DHH	0.010163141414523125
NR0B1	DMRT1	0.010163083672523499
AMH	NR0B1	0.010159783996641636
NR0B1	FGF9	0.01015887688845396
FGF9	UGR	0.010156495496630669
AMH	CBX2	0.010154301300644875
DHH	CBX2	0.010153000243008137
SOX9	UGR	0.010152660310268402
AMH	CTNNB1	0.010150495916604996
WNT4	SRY	0.010149882175028324
CBX2	DMRT1	0.010148010216653347
WT1pKTS	RSPO1	0.010144897736608982
DKK1	FOXL2	0.01014154963195324
RSPO1	PGD2	0.01013884786516428
DHH	RSPO1	0.010136228054761887
FGF9	CTNNB1	0.01013209018856287
RSPO1	WT1pKTS	0.010131999850273132
DMRT1	CBX2	0.010125691071152687
SRY	CTNNB1	0.010120827704668045
CTNNB1	DKK1	0.010119982995092869
FOXL2	NR5A1	0.010114064440131187
FOXL2	SRY	0.010113297030329704
NR5A1	CTNNB1	0.010111672803759575
RSPO1	NR5A1	0.0101022282615304
CTNNB1	NR5A1	0.010096179321408272
WT1pKTS	FOXL2	0.01009291224181652
CTNNB1	WT1pKTS	0.010090110823512077
DHH	NR0B1	0.010085320100188255
