,PseudoTime1,PseudoTime2,PseudoTime3
E3761_275,NA,NA,0.34048
E4530_521,NA,NA,0.65069
E4528_603,NA,NA,0.7541
E3721_268,NA,NA,0.33165
E3097_136,NA,0.1652,NA
E3469_275,NA,NA,0.34048
E4388_607,0.75914,NA,NA
E1492_61,NA,NA,0.07062
E3720_30,NA,0.03153,NA
E3821_356,NA,NA,0.44262
E622_386,NA,0.48045,NA
E1055_431,NA,0.5372,NA
E2238_735,NA,0.92055,NA
E3559_350,NA,NA,0.43506
E858_247,NA,0.30517,NA
E2679_722,NA,NA,0.90416
E2666_66,0.07692,NA,NA
E4990_83,0.09836,NA,NA
E4620_392,NA,NA,0.48802
E524_202,NA,NA,0.24842
E3187_224,NA,NA,0.27617
E2012_571,NA,NA,0.71375
E4954_782,NA,0.97982,NA
E65_108,NA,NA,0.12989
E1980_478,0.59647,NA,NA
E1513_288,0.35687,NA,NA
E3078_160,NA,NA,0.19546
E2846_630,NA,0.78815,NA
E3337_503,NA,NA,0.62799
E2787_446,NA,0.55612,NA
E722_94,NA,0.11223,NA
E1427_748,0.93695,NA,NA
E3478_393,NA,0.48928,NA
E4324_41,NA,NA,0.0454
E3369_257,NA,0.31778,NA
E889_776,0.97226,NA,NA
E4132_702,NA,0.87894,NA
E2262_783,0.98108,NA,NA
E461_787,NA,0.98613,NA
E785_412,NA,0.51324,NA
E3909_228,NA,NA,0.28121
E2484_284,NA,0.35183,NA
E4849_722,0.90416,NA,NA
E2599_437,NA,NA,0.54477
E3326_738,NA,0.92434,NA
E1615_290,NA,NA,0.35939
E4199_298,NA,NA,0.36948
E2950_293,NA,NA,0.36318
E4913_697,NA,NA,0.87264
E1434_769,NA,0.96343,NA
E269_707,0.88525,NA,NA
E816_672,0.84111,NA,NA
E1485_769,NA,NA,0.96343
E3010_84,NA,0.09962,NA
E3861_38,NA,0.04161,NA
E284_472,NA,NA,0.5889
E4722_616,0.77049,NA,NA
E596_338,NA,NA,0.41992
E561_194,NA,NA,0.23834
E545_293,NA,NA,0.36318
E2378_696,NA,NA,0.87137
E4206_457,0.56999,NA,NA
E985_159,NA,NA,0.1942
E2648_264,0.32661,NA,NA
E738_766,NA,NA,0.95965
E778_338,0.41992,NA,NA
E506_31,NA,NA,0.03279
E3411_460,NA,0.57377,NA
E2684_7,0.00252,NA,NA
E3406_307,NA,NA,0.38083
E762_577,NA,NA,0.72131
E962_36,0.03909,NA,NA
E1864_101,NA,0.12106,NA
E4385_628,0.78562,NA,NA
E1469_659,0.82472,NA,NA
E4022_769,NA,0.96343,NA
E1849_302,NA,0.37453,NA
E4845_602,NA,NA,0.75284
E3293_214,NA,0.26356,NA
E1862_160,NA,NA,0.19546
E4882_370,0.46028,NA,NA
E2901_636,NA,NA,0.79571
E2512_505,NA,0.63052,NA
E2904_417,NA,0.51955,NA
E1202_95,0.11349,NA,NA
E4588_261,0.32282,NA,NA
E170_106,NA,NA,0.12736
E3282_88,NA,0.10467,NA
E4245_641,0.80202,NA,NA
E569_629,0.78689,NA,NA
E2000_59,0.0681,NA,NA
E3213_37,0.04035,NA,NA
E1705_136,NA,0.1652,NA
E4943_212,0.26103,NA,NA
E3790_762,NA,NA,0.9546
E4461_589,NA,0.73644,NA
E1931_587,NA,0.73392,NA
E1936_421,NA,0.52459,NA
E441_766,0.95965,NA,NA
E1370_295,NA,0.3657,NA
E1514_567,NA,NA,0.7087
E217_160,NA,NA,0.19546
E741_726,NA,NA,0.90921
E2020_465,NA,0.58008,NA
E2412_660,NA,0.82598,NA
E1312_542,NA,NA,0.67718
E3896_530,NA,0.66204,NA
E4158_49,NA,NA,0.05549
E1403_561,NA,0.70113,NA
E3771_9,NA,0.00504,NA
E4698_650,0.81337,NA,NA
E640_555,0.69357,NA,NA
E2315_442,0.55107,NA,NA
E4646_301,NA,0.37327,NA
E4176_648,0.81084,NA,NA
E3961_472,NA,NA,0.5889
E3428_359,NA,0.44641,NA
E4195_93,0.11097,NA,NA
E1952_72,NA,0.08449,NA
E4094_521,NA,NA,0.65069
E4192_261,NA,0.32282,NA
E4984_270,0.33417,NA,NA
E3664_289,0.35813,NA,NA
E2108_319,NA,0.39596,NA
E1435_261,0.32282,NA,NA
E3080_267,NA,NA,0.33039
E4614_772,NA,NA,0.96721
E4332_55,NA,NA,0.06305
E497_484,NA,NA,0.60404
E251_8,NA,0.00378,NA
E919_439,NA,NA,0.54729
E3599_563,NA,NA,0.70366
E2550_308,NA,0.38209,NA
E4449_213,0.2623,NA,NA
E3738_294,NA,NA,0.36444
E684_763,NA,0.95586,NA
E4303_639,0.7995,NA,NA
E567_9,NA,NA,0.00504
E2148_391,0.48676,NA,NA
E4302_580,NA,0.72509,NA
E908_641,NA,NA,0.80202
E3287_162,NA,NA,0.19798
E4814_737,NA,0.92308,NA
E3294_225,0.27743,NA,NA
E3737_197,NA,NA,0.24212
E2840_599,0.74905,NA,NA
E739_127,NA,0.15385,NA
E928_166,0.20303,NA,NA
E1132_609,0.76166,NA,NA
E4090_221,NA,NA,0.27238
E3970_101,NA,0.12106,NA
E447_108,0.12989,NA,NA
E1014_450,0.56116,NA,NA
E1059_460,NA,0.57377,NA
E2635_366,NA,0.45523,NA
E2521_705,NA,NA,0.88272
E1464_340,0.42245,NA,NA
E1385_276,NA,0.34174,NA
E547_36,NA,NA,0.03909
E1313_351,NA,0.43632,NA
E2926_171,NA,0.20933,NA
E259_312,NA,0.38714,NA
E1230_86,0.10214,NA,NA
E840_173,0.21185,NA,NA
E4067_467,0.5826,NA,NA
E4186_409,0.50946,NA,NA
E2582_627,NA,NA,0.78436
E1712_162,0.19798,NA,NA
E4585_91,NA,0.10845,NA
E1832_127,NA,0.15385,NA
E1343_547,NA,0.68348,NA
E4129_608,NA,0.7604,NA
E1750_178,NA,NA,0.21816
E3915_39,NA,0.04288,NA
E4235_121,0.14628,NA,NA
E3155_729,NA,NA,0.91299
E294_498,0.62169,NA,NA
E1084_285,NA,0.35309,NA
E1091_773,NA,NA,0.96847
E701_207,NA,0.25473,NA
E3597_798,NA,1.0,NA
E817_250,NA,NA,0.30895
E4397_612,NA,0.76545,NA
E3873_787,0.98613,NA,NA
E4173_271,NA,0.33544,NA
E4666_343,NA,0.42623,NA
E1486_178,NA,0.21816,NA
E245_640,0.80076,NA,NA
E2066_341,NA,0.42371,NA
E1700_730,NA,0.91425,NA
E381_731,0.91551,NA,NA
E3211_30,NA,NA,0.03153
E2205_490,NA,NA,0.6116
E892_466,NA,NA,0.58134
E150_235,NA,0.29004,NA
E1873_196,0.24086,NA,NA
E3000_544,NA,NA,0.6797
E2538_143,NA,0.17402,NA
E2955_217,NA,NA,0.26734
E356_578,0.72257,NA,NA
E1388_433,0.53972,NA,NA
E572_662,NA,NA,0.8285
E4463_658,NA,0.82346,NA
E1986_615,NA,0.76923,NA
E544_235,NA,NA,0.29004
E2722_600,NA,0.75032,NA
E4423_438,NA,0.54603,NA
E1746_209,NA,NA,0.25725
E1217_480,NA,NA,0.59899
E3921_604,NA,NA,0.75536
E1884_685,NA,0.8575,NA
E2676_303,0.37579,NA,NA
E1831_733,0.91803,NA,NA
E1022_5,NA,NA,0.0
E2977_752,NA,NA,0.94199
E1568_201,NA,0.24716,NA
E1962_255,NA,0.31526,NA
E1093_5,NA,NA,0.0
E1151_213,NA,0.2623,NA
E1439_733,NA,NA,0.91803
E2377_441,NA,0.54981,NA
E2769_336,NA,0.4174,NA
E950_778,0.97478,NA,NA
E194_336,0.4174,NA,NA
E1669_591,0.73897,NA,NA
E4256_732,0.91677,NA,NA
E1239_378,0.47037,NA,NA
E1531_533,0.66583,NA,NA
E1354_19,NA,0.01765,NA
E127_541,NA,0.67591,NA
E2646_146,0.17781,NA,NA
E4575_215,NA,0.26482,NA
E4469_752,NA,0.94199,NA
E4350_76,NA,NA,0.08953
E886_15,0.01261,NA,NA
E1033_428,NA,NA,0.53342
E4652_537,0.67087,NA,NA
E4424_716,0.8966,NA,NA
E1007_77,NA,0.09079,NA
E4404_186,0.22825,NA,NA
E3863_460,NA,0.57377,NA
E3733_617,NA,0.77175,NA
E1563_431,NA,0.5372,NA
E4214_780,0.9773,NA,NA
E1054_35,NA,0.03783,NA
E1741_159,0.1942,NA,NA
E1768_142,NA,NA,0.17276
E3971_378,NA,NA,0.47037
E1100_171,NA,0.20933,NA
E3334_39,0.04288,NA,NA
E3202_370,NA,0.46028,NA
E1764_370,NA,0.46028,NA
E3474_763,0.95586,NA,NA
E3820_26,NA,NA,0.02648
E2699_524,0.65448,NA,NA
E402_507,NA,0.63304,NA
E3912_109,0.13115,NA,NA
E4128_108,NA,0.12989,NA
E4709_700,NA,NA,0.87642
E2639_404,NA,0.50315,NA
E2189_740,NA,0.92686,NA
E1049_243,NA,NA,0.30013
E3322_312,0.38714,NA,NA
E4458_590,NA,0.7377,NA
E752_357,NA,NA,0.44388
E648_109,0.13115,NA,NA
E1414_522,NA,NA,0.65195
E570_480,NA,0.59899,NA
E3300_495,NA,NA,0.61791
E734_148,NA,0.18033,NA
E4464_312,NA,NA,0.38714
E2644_385,NA,NA,0.47919
E3620_731,0.91551,NA,NA
E469_60,NA,0.06936,NA
E2308_522,NA,NA,0.65195
E3563_325,NA,NA,0.40353
E2430_173,NA,0.21185,NA
E854_621,0.7768,NA,NA
E4295_796,NA,NA,0.99748
E592_631,NA,NA,0.78941
E537_425,0.52963,NA,NA
E2203_182,NA,NA,0.2232
E2623_408,NA,NA,0.5082
E1751_702,0.87894,NA,NA
E1765_260,0.32156,NA,NA
E2414_133,0.16141,NA,NA
E500_642,NA,NA,0.80328
E4052_414,0.51576,NA,NA
E4549_54,NA,0.06179,NA
E4084_176,NA,NA,0.21564
E3735_492,NA,0.61412,NA
E3111_403,NA,0.50189,NA
E3939_489,NA,NA,0.61034
E3981_148,NA,0.18033,NA
E2590_434,0.54098,NA,NA
E2317_493,NA,NA,0.61538
E966_262,NA,0.32409,NA
E2190_762,NA,NA,0.9546
E2968_717,NA,NA,0.89786
E1571_304,NA,0.37705,NA
E2324_495,NA,0.61791,NA
E647_452,NA,NA,0.56368
E2505_141,NA,0.1715,NA
E4983_650,NA,NA,0.81337
E2113_250,0.30895,NA,NA
E4476_115,NA,NA,0.13871
E3159_304,0.37705,NA,NA
E1223_246,NA,0.30391,NA
E2059_153,0.18663,NA,NA
E2185_49,NA,0.05549,NA
E3567_220,NA,0.27112,NA
E981_551,NA,NA,0.68852
E1092_108,NA,0.12989,NA
E2921_436,0.54351,NA,NA
E4576_544,NA,NA,0.6797
E4517_502,NA,NA,0.62673
E206_262,NA,NA,0.32409
E148_98,NA,NA,0.11728
E2933_397,NA,NA,0.49433
E2780_306,NA,NA,0.37957
E4993_415,0.51702,NA,NA
E1131_654,NA,NA,0.81841
E1117_450,NA,NA,0.56116
E3091_528,NA,0.65952,NA
E1183_508,NA,NA,0.6343
E4611_437,NA,0.54477,NA
E4325_390,NA,NA,0.4855
E2382_364,NA,NA,0.45271
E2747_513,NA,0.64061,NA
E3812_391,NA,NA,0.48676
E3138_317,NA,0.39344,NA
E2270_366,NA,0.45523,NA
E2539_408,NA,NA,0.5082
E539_274,NA,0.33922,NA
E155_334,NA,0.41488,NA
E1371_54,NA,NA,0.06179
E2964_130,NA,0.15763,NA
E3062_109,NA,0.13115,NA
E8_190,NA,0.23329,NA
