,PseudoTime1,PseudoTime2,PseudoTime3
E1900_490,NA,NA,0.61278
E4872_582,NA,NA,0.72807
E3787_578,NA,0.72306,NA
E1688_127,NA,NA,0.15789
E4908_383,NA,NA,0.4787
E2655_235,NA,NA,0.29323
E1679_15,0.01754,NA,NA
E1005_52,0.06391,NA,NA
E830_765,NA,0.95739,NA
E3159_624,0.7807,NA,NA
E4029_726,NA,NA,0.90852
E4673_598,0.74812,NA,NA
E3769_103,NA,NA,0.12782
E38_250,0.31203,NA,NA
E1446_107,0.13283,NA,NA
E3013_74,0.09148,NA,NA
E2480_263,NA,NA,0.32832
E2227_575,0.7193,NA,NA
E3785_585,0.73183,NA,NA
E1503_208,NA,0.2594,NA
E387_475,NA,0.59398,NA
E1240_274,NA,NA,0.34211
E3856_740,NA,NA,0.92607
E4478_335,NA,0.41855,NA
E2426_681,NA,NA,0.85213
E2512_299,0.37343,NA,NA
E1219_359,NA,0.44862,NA
E924_328,NA,NA,0.40977
E4750_254,0.31704,NA,NA
E1445_658,NA,NA,0.82331
E1420_752,0.9411,NA,NA
E4802_539,NA,NA,0.67419
E1990_444,0.55514,NA,NA
E2132_582,NA,NA,0.72807
E4871_410,NA,0.51253,NA
E4349_409,NA,0.51128,NA
E3795_222,NA,NA,0.27694
E2784_1,0.0,NA,NA
E4087_689,NA,0.86216,NA
E4224_673,0.84211,NA,NA
E4796_342,NA,0.42732,NA
E2549_636,0.79574,NA,NA
E2989_44,NA,0.05388,NA
E263_213,0.26566,NA,NA
E2464_460,0.57519,NA,NA
E424_237,NA,0.29574,NA
E1687_424,NA,0.53008,NA
E3733_709,NA,0.88722,NA
E3519_201,0.25063,NA,NA
E453_59,0.07268,NA,NA
E820_637,NA,NA,0.79699
E2688_680,NA,0.85088,NA
E4690_208,NA,0.2594,NA
E2835_640,NA,NA,0.80075
E1320_682,NA,0.85338,NA
E3381_580,NA,0.72556,NA
E4522_445,0.55639,NA,NA
E989_550,0.68797,NA,NA
E272_36,NA,0.04386,NA
E2383_306,0.38221,NA,NA
E3138_142,NA,0.17669,NA
E1727_350,0.43734,NA,NA
E2552_318,0.39724,NA,NA
E441_45,NA,NA,0.05514
E2103_39,0.04762,NA,NA
E768_145,NA,0.18045,NA
E557_492,0.61529,NA,NA
E4679_186,0.23183,NA,NA
E2814_291,NA,NA,0.36341
E2499_586,0.73308,NA,NA
E4583_600,0.75063,NA,NA
E3255_339,NA,NA,0.42356
E1793_140,0.17419,NA,NA
E1301_136,0.16917,NA,NA
E4642_9,NA,NA,0.01003
E4878_106,0.13158,NA,NA
E348_104,0.12907,NA,NA
E2425_129,0.1604,NA,NA
E3027_282,0.35213,NA,NA
E1316_58,NA,0.07143,NA
E1658_126,NA,0.15664,NA
E4359_222,NA,NA,0.27694
E2541_317,0.39599,NA,NA
E624_457,0.57143,NA,NA
E3619_609,0.7619,NA,NA
E2760_492,0.61529,NA,NA
E3391_582,NA,NA,0.72807
E3507_742,NA,0.92857,NA
E1190_281,0.35088,NA,NA
E4823_59,NA,0.07268,NA
E3131_346,0.43233,NA,NA
E4526_498,NA,NA,0.62281
E1346_153,NA,0.19048,NA
E3797_103,0.12782,NA,NA
E743_713,NA,0.89223,NA
E368_80,NA,0.099,NA
E3672_463,NA,0.57895,NA
E143_464,0.5802,NA,NA
E787_501,0.62657,NA,NA
E3105_46,0.05639,NA,NA
E829_411,0.51378,NA,NA
E2832_754,0.94361,NA,NA
E328_256,NA,NA,0.31955
E171_412,NA,NA,0.51504
E326_611,NA,NA,0.76441
E3796_295,NA,0.36842,NA
E630_642,0.80326,NA,NA
E2005_26,0.03133,NA,NA
E1330_527,NA,0.65915,NA
E4379_795,NA,NA,0.99499
E4193_69,NA,0.08521,NA
E3111_37,NA,0.04511,NA
E1732_322,0.40226,NA,NA
E1626_490,NA,0.61278,NA
E836_280,NA,0.34962,NA
E58_760,NA,0.95113,NA
E4724_111,NA,0.13784,NA
E3510_266,NA,NA,0.33208
E1381_127,NA,NA,0.15789
E314_161,NA,NA,0.2005
E375_77,NA,0.09524,NA
E323_398,NA,NA,0.49749
E4297_763,NA,0.95489,NA
E3951_392,0.48997,NA,NA
E3061_622,NA,0.7782,NA
E1033_246,NA,0.30702,NA
E811_27,0.03258,NA,NA
E4902_345,NA,0.43108,NA
E894_505,0.63158,NA,NA
E565_622,0.7782,NA,NA
E2850_565,NA,NA,0.70677
E2698_647,NA,0.80952,NA
E4540_695,NA,NA,0.86967
E2807_156,NA,NA,0.19424
E3606_580,NA,NA,0.72556
E1380_133,NA,0.16541,NA
E696_283,NA,0.35338,NA
E3931_610,NA,NA,0.76316
E2705_121,NA,0.15038,NA
E4518_327,0.40852,NA,NA
E610_662,NA,NA,0.82832
E4235_783,NA,NA,0.97995
E1144_658,0.82331,NA,NA
E3843_408,NA,0.51003,NA
E4377_584,0.73058,NA,NA
E1634_19,0.02256,NA,NA
E3713_100,0.12406,NA,NA
E3439_140,NA,0.17419,NA
E4473_235,0.29323,NA,NA
E2812_186,NA,0.23183,NA
E2602_496,0.6203,NA,NA
E4848_411,0.51378,NA,NA
E1360_307,NA,0.38346,NA
E889_248,0.30952,NA,NA
E2355_191,NA,0.2381,NA
E1943_290,NA,NA,0.36216
E2718_434,NA,NA,0.54261
E1468_85,NA,0.10526,NA
E2055_33,NA,NA,0.0401
E746_601,0.75188,NA,NA
E3524_579,NA,0.72431,NA
E3899_89,NA,0.11028,NA
E3944_564,NA,0.70551,NA
E225_11,0.01253,NA,NA
E3681_653,0.81704,NA,NA
E138_628,0.78571,NA,NA
E3771_510,0.63784,NA,NA
E296_340,NA,0.42481,NA
E1652_732,NA,NA,0.91604
E2353_646,0.80827,NA,NA
E4289_633,NA,0.79198,NA
E3041_757,NA,0.94737,NA
E757_17,0.02005,NA,NA
E3323_348,NA,NA,0.43484
E347_371,0.46366,NA,NA
E2536_420,NA,NA,0.52506
E4201_209,0.26065,NA,NA
E222_514,NA,NA,0.64286
E380_786,0.98371,NA,NA
E1711_363,NA,NA,0.45363
E819_451,0.56391,NA,NA
E1296_82,NA,NA,0.1015
E3338_76,0.09398,NA,NA
E1210_196,NA,0.24436,NA
E450_77,NA,NA,0.09524
E2399_347,0.43358,NA,NA
E4241_34,NA,0.04135,NA
E4288_541,0.67669,NA,NA
E4263_409,NA,0.51128,NA
E3422_66,NA,0.08145,NA
E4148_468,0.58521,NA,NA
E4788_319,0.3985,NA,NA
E1162_554,0.69298,NA,NA
E4092_342,NA,NA,0.42732
E3160_742,NA,NA,0.92857
E3866_427,NA,NA,0.53383
E1948_571,0.71429,NA,NA
E3862_380,0.47494,NA,NA
E3415_468,NA,NA,0.58521
E2139_660,0.82581,NA,NA
E2028_710,0.88847,NA,NA
E603_172,0.21429,NA,NA
E2730_533,NA,0.66667,NA
E3832_563,NA,0.70426,NA
E3677_711,NA,NA,0.88972
E2106_192,NA,0.23935,NA
E2959_470,NA,0.58772,NA
E823_442,NA,0.55263,NA
E2290_619,NA,NA,0.77444
E1236_520,0.65038,NA,NA
E649_315,NA,0.39348,NA
E4286_196,0.24436,NA,NA
E642_748,NA,NA,0.93609
E3651_95,0.11779,NA,NA
E2987_185,NA,NA,0.23058
E2195_350,0.43734,NA,NA
E439_761,NA,0.95238,NA
E3680_91,0.11278,NA,NA
E2041_151,NA,NA,0.18797
E2982_140,NA,NA,0.17419
E692_77,NA,0.09524,NA
E4094_144,0.1792,NA,NA
E3908_726,NA,NA,0.90852
E4334_106,NA,NA,0.13158
E2002_607,0.7594,NA,NA
E2616_478,NA,NA,0.59774
E839_104,0.12907,NA,NA
E1351_742,NA,NA,0.92857
E3861_348,NA,0.43484,NA
E72_380,NA,NA,0.47494
E770_296,NA,0.36967,NA
E1470_370,NA,NA,0.46241
E2148_318,0.39724,NA,NA
E1725_235,NA,0.29323,NA
E4625_514,NA,0.64286,NA
E1334_230,0.28697,NA,NA
E1265_163,NA,0.20301,NA
E3247_35,0.04261,NA,NA
E958_764,0.95614,NA,NA
E2816_330,NA,NA,0.41228
E2145_282,NA,0.35213,NA
E2417_110,0.13659,NA,NA
E3950_138,NA,0.17168,NA
E1980_515,NA,0.64411,NA
E4062_130,NA,0.16165,NA
E1080_751,0.93985,NA,NA
E333_549,0.68672,NA,NA
E4781_448,0.56015,NA,NA
E3477_771,NA,0.96491,NA
E929_771,0.96491,NA,NA
E3863_332,NA,NA,0.41479
E1571_239,NA,NA,0.29825
E2137_581,0.72682,NA,NA
E2471_634,0.79323,NA,NA
E3818_268,0.33459,NA,NA
E596_6,NA,NA,0.00627
E566_421,NA,NA,0.52632
E3781_785,0.98246,NA,NA
E3712_712,0.89098,NA,NA
E1777_458,NA,0.57268,NA
E4900_461,0.57644,NA,NA
E2358_671,NA,0.8396,NA
E2977_462,0.57769,NA,NA
E501_177,NA,NA,0.22055
E3547_373,0.46617,NA,NA
E4656_310,NA,NA,0.38722
E604_201,NA,NA,0.25063
E4488_396,NA,0.49499,NA
E3587_461,NA,0.57644,NA
E3321_194,NA,NA,0.24185
E3798_299,NA,0.37343,NA
E2165_360,NA,0.44987,NA
E342_671,NA,NA,0.8396
E135_544,NA,0.68045,NA
E3605_510,0.63784,NA,NA
E2692_439,NA,NA,0.54887
E2680_304,0.3797,NA,NA
E172_482,NA,0.60276,NA
E1938_443,NA,NA,0.55388
E2567_258,NA,NA,0.32206
E4401_378,NA,NA,0.47243
E2288_340,0.42481,NA,NA
E2479_648,0.81078,NA,NA
E3242_677,0.84712,NA,NA
E4219_598,0.74812,NA,NA
E3054_544,0.68045,NA,NA
E3098_164,NA,0.20426,NA
E297_412,0.51504,NA,NA
E3332_434,NA,0.54261,NA
E2196_188,NA,0.23434,NA
E3281_681,NA,NA,0.85213
E7_486,NA,NA,0.60777
E1876_127,NA,0.15789,NA
E2390_206,0.25689,NA,NA
E952_78,NA,NA,0.09649
E2374_410,NA,0.51253,NA
E1757_255,NA,0.3183,NA
E3384_750,NA,NA,0.9386
E1260_55,0.06767,NA,NA
E4260_41,NA,NA,0.05013
E3784_720,NA,0.901,NA
E1161_785,NA,0.98246,NA
E4858_244,NA,0.30451,NA
E1563_302,0.37719,NA,NA
E686_569,NA,0.71178,NA
E230_564,NA,0.70551,NA
E4683_85,0.10526,NA,NA
E3033_184,0.22932,NA,NA
E2181_53,NA,0.06516,NA
E2116_80,0.099,NA,NA
E4569_66,0.08145,NA,NA
E4864_451,0.56391,NA,NA
E3412_579,NA,NA,0.72431
E455_134,NA,NA,0.16667
E85_191,NA,NA,0.2381
E2747_564,NA,0.70551,NA
E3804_459,0.57393,NA,NA
E3560_569,NA,NA,0.71178
E475_107,NA,0.13283,NA
E271_506,NA,0.63283,NA
E3996_649,0.81203,NA,NA
E814_427,NA,NA,0.53383
E4807_571,NA,NA,0.71429
E2621_476,NA,NA,0.59524
E4629_5,0.00501,NA,NA
E3789_761,NA,NA,0.95238
E1907_145,NA,0.18045,NA
E3145_348,0.43484,NA,NA
E4592_531,0.66416,NA,NA
E3855_356,NA,0.44486,NA
E75_418,NA,0.52256,NA
E3914_99,NA,0.12281,NA
E975_177,0.22055,NA,NA
E1627_656,NA,0.8208,NA
E2961_378,NA,0.47243,NA
E3742_64,0.07895,NA,NA
E4098_295,NA,0.36842,NA
E637_173,NA,NA,0.21554
E3952_302,NA,0.37719,NA
E1006_342,NA,0.42732,NA
E3046_597,NA,NA,0.74687
E4686_684,NA,0.85589,NA
E258_324,NA,0.40476,NA
E4703_309,NA,0.38596,NA
E1443_483,0.60401,NA,NA
E2304_335,0.41855,NA,NA
E3139_200,0.24937,NA,NA
E3162_49,NA,NA,0.06015
E203_584,0.73058,NA,NA
E3487_585,0.73183,NA,NA
E1889_581,NA,NA,0.72682
E2821_356,0.44486,NA,NA
E2004_403,0.50376,NA,NA
E762_124,NA,0.15414,NA
E759_501,NA,NA,0.62657
E3585_441,NA,0.55138,NA
E542_584,NA,NA,0.73058
E3342_679,0.84962,NA,NA
E1837_197,0.24561,NA,NA
E1807_13,NA,0.01504,NA
E320_358,NA,NA,0.44737
E3237_241,NA,0.30075,NA
E2788_249,0.31078,NA,NA
E2242_157,0.19549,NA,NA
E127_152,NA,0.18922,NA
E2297_279,0.34837,NA,NA
E481_361,0.45113,NA,NA
E63_341,NA,NA,0.42607
E4669_365,NA,NA,0.45614
E2167_340,NA,0.42481,NA
E3731_668,0.83584,NA,NA
E1818_564,NA,0.70551,NA
E1361_394,0.49248,NA,NA
E274_768,0.96115,NA,NA
E4001_756,NA,0.94612,NA
E4589_346,NA,NA,0.43233
E638_314,NA,0.39223,NA
E1463_54,NA,0.06642,NA
E4761_251,NA,NA,0.31328
E1636_397,NA,0.49624,NA
E2992_362,NA,0.45238,NA
E2011_705,NA,NA,0.88221
E4371_730,0.91353,NA,NA
E4179_266,NA,NA,0.33208
E1423_707,NA,NA,0.88471
E2085_12,0.01378,NA,NA
E4599_781,0.97744,NA,NA
E414_58,NA,0.07143,NA
E1125_268,NA,0.33459,NA
E3943_571,0.71429,NA,NA
E693_455,NA,0.56892,NA
E3455_486,0.60777,NA,NA
E4116_576,NA,NA,0.72055
E555_722,NA,NA,0.90351
E1479_597,NA,0.74687,NA
E2179_101,NA,NA,0.12531
E703_158,NA,0.19674,NA
E2976_67,NA,0.08271,NA
E213_150,NA,NA,0.18672
E1365_449,NA,NA,0.5614
E4361_719,NA,NA,0.89975
E4667_609,0.7619,NA,NA
E2834_416,0.52005,NA,NA
E4455_492,NA,0.61529,NA
E3803_451,NA,0.56391,NA
E2434_263,0.32832,NA,NA
E4223_160,NA,NA,0.19925
E1002_738,NA,0.92356,NA
E2908_773,NA,0.96742,NA
E3296_147,NA,NA,0.18296
E3566_443,NA,NA,0.55388
E110_177,NA,NA,0.22055
E1516_648,0.81078,NA,NA
E137_205,NA,NA,0.25564
E22_84,0.10401,NA,NA
E3404_543,0.6792,NA,NA
E4751_134,NA,NA,0.16667
E3643_364,NA,NA,0.45489
E1854_109,NA,NA,0.13534
E1397_631,0.78947,NA,NA
E4832_383,NA,0.4787,NA
E4350_9,0.01003,NA,NA
E4617_529,0.66165,NA,NA
E438_314,0.39223,NA,NA
E2916_188,0.23434,NA,NA
E4689_235,NA,NA,0.29323
E1424_595,NA,0.74436,NA
E4355_168,NA,0.20927,NA
E660_323,NA,0.40351,NA
E2809_413,0.51629,NA,NA
E1565_541,0.67669,NA,NA
E2710_506,NA,0.63283,NA
E717_646,0.80827,NA,NA
E2084_329,0.41103,NA,NA
E1981_203,0.25313,NA,NA
E1231_369,NA,NA,0.46115
E3244_78,NA,NA,0.09649
E2582_768,NA,0.96115,NA
E4685_15,NA,NA,0.01754
E1657_553,NA,0.69173,NA
E720_751,NA,NA,0.93985
E714_551,0.68922,NA,NA
E4417_613,NA,NA,0.76692
E168_619,NA,NA,0.77444
E1710_317,NA,0.39599,NA
E4677_769,NA,NA,0.96241
E2515_331,NA,0.41353,NA
E2258_321,NA,NA,0.401
E458_280,0.34962,NA,NA
E3920_212,NA,0.26441,NA
E2845_206,NA,NA,0.25689
E4472_408,0.51003,NA,NA
E3734_320,NA,NA,0.39975
E260_791,NA,NA,0.98997
E650_568,NA,NA,0.71053
E4228_365,0.45614,NA,NA
E4707_482,NA,0.60276,NA
E3336_398,0.49749,NA,NA
E3890_16,NA,NA,0.0188
E2141_305,0.38095,NA,NA
E3094_537,NA,0.67168,NA
E4314_204,NA,0.25439,NA
E1759_602,NA,0.75313,NA
E2963_143,0.17794,NA,NA
E4119_40,0.04887,NA,NA
E1937_473,0.59148,NA,NA
E1295_339,NA,NA,0.42356
E4866_466,0.58271,NA,NA
E713_33,0.0401,NA,NA
E3638_511,NA,0.6391,NA
E1545_621,NA,0.77694,NA
E3418_7,NA,0.00752,NA
E4125_121,NA,0.15038,NA
E4296_67,NA,NA,0.08271
E2531_256,0.31955,NA,NA
E3128_262,NA,NA,0.32707
E3504_718,0.8985,NA,NA
E456_261,NA,NA,0.32581
E4382_581,NA,NA,0.72682
E4506_543,NA,NA,0.6792
E2547_564,NA,NA,0.70551
E4706_597,NA,NA,0.74687
E3452_591,0.73935,NA,NA
E228_88,NA,0.10902,NA
E3076_694,NA,0.86842,NA
E4046_538,NA,NA,0.67293
E3609_448,NA,0.56015,NA
E1007_379,0.47368,NA,NA
E643_510,NA,NA,0.63784
E3430_481,NA,NA,0.6015
E1923_167,NA,NA,0.20802
E2272_642,NA,NA,0.80326
E1668_27,NA,0.03258,NA
E4596_674,NA,0.84336,NA
E1553_330,0.41228,NA,NA
E2483_597,NA,0.74687,NA
E2519_442,NA,NA,0.55263
E2076_291,0.36341,NA,NA
E1020_740,0.92607,NA,NA
E4117_482,NA,NA,0.60276
E443_338,0.42231,NA,NA
E3859_84,0.10401,NA,NA
E947_444,NA,NA,0.55514
E361_785,0.98246,NA,NA
E2208_536,NA,0.67043,NA
E1376_255,NA,0.3183,NA
E3107_657,NA,0.82206,NA
E1363_496,0.6203,NA,NA
E913_699,NA,0.87469,NA
E625_619,NA,0.77444,NA
E4082_218,NA,NA,0.27193
E2551_280,0.34962,NA,NA
E36_776,NA,NA,0.97118
E1950_617,NA,NA,0.77193
E3666_771,0.96491,NA,NA
E4598_448,NA,NA,0.56015
E797_743,0.92982,NA,NA
E2010_714,NA,NA,0.89348
E2964_647,0.80952,NA,NA
E2646_65,0.0802,NA,NA
E3047_54,NA,0.06642,NA
E3390_105,0.13033,NA,NA
E1035_402,NA,0.50251,NA
E1460_758,NA,0.94862,NA
E2338_556,0.69549,NA,NA
E1824_415,NA,0.5188,NA
E2598_752,NA,0.9411,NA
E2264_560,0.7005,NA,NA
E2911_468,NA,NA,0.58521
E973_441,0.55138,NA,NA
E232_653,NA,NA,0.81704
E2381_522,NA,0.65288,NA
E3258_45,0.05514,NA,NA
E1942_675,0.84461,NA,NA
E2296_36,0.04386,NA,NA
E3702_287,0.3584,NA,NA
E4_737,0.92231,NA,NA
E3241_753,NA,NA,0.94236
E76_19,0.02256,NA,NA
E3809_484,0.60526,NA,NA
E2946_608,NA,0.76065,NA
E201_579,NA,NA,0.72431
E3888_644,NA,0.80576,NA
E4320_605,0.75689,NA,NA
E3846_321,0.401,NA,NA
E1632_241,NA,NA,0.30075
E4727_354,0.44236,NA,NA
E4185_331,NA,0.41353,NA
E3649_139,NA,0.17293,NA
E646_641,NA,NA,0.80201
E2714_525,NA,NA,0.65664
E1811_191,NA,0.2381,NA
E2716_528,NA,0.6604,NA
E2440_421,0.52632,NA,NA
E1643_675,NA,NA,0.84461
E52_347,0.43358,NA,NA
E507_733,0.91729,NA,NA
E4445_451,0.56391,NA,NA
E125_271,0.33835,NA,NA
E3612_543,0.6792,NA,NA
E2831_706,NA,0.88346,NA
E2140_547,NA,0.68421,NA
E1792_426,NA,NA,0.53258
E2856_496,NA,NA,0.6203
E103_681,0.85213,NA,NA
E2929_146,0.1817,NA,NA
E786_676,NA,NA,0.84586
E1059_610,0.76316,NA,NA
E4890_111,NA,NA,0.13784
E2733_771,NA,NA,0.96491
E3558_722,NA,0.90351,NA
E1829_505,NA,NA,0.63158
E587_777,NA,NA,0.97243
E4251_721,NA,NA,0.90226
E1146_719,0.89975,NA,NA
E2201_305,0.38095,NA,NA
E366_656,NA,NA,0.8208
E4233_495,NA,0.61905,NA
E2778_456,NA,NA,0.57018
E1864_795,NA,0.99499,NA
E2630_183,0.22807,NA,NA
E3551_517,NA,0.64662,NA
E1869_759,NA,NA,0.94987
E1055_97,NA,NA,0.1203
E2682_590,0.7381,NA,NA
E1776_760,NA,NA,0.95113
E2677_185,0.23058,NA,NA
E2638_164,NA,NA,0.20426
E917_476,NA,0.59524,NA
E471_32,0.03885,NA,NA
E1142_700,NA,NA,0.87594
E549_176,NA,NA,0.2193
E3295_66,0.08145,NA,NA
E1624_624,NA,NA,0.7807
E4021_564,NA,NA,0.70551
E611_229,NA,NA,0.28571
E3674_361,0.45113,NA,NA
E1453_613,0.76692,NA,NA
E4262_378,NA,NA,0.47243
E3848_550,NA,0.68797,NA
E2498_32,NA,NA,0.03885
E4273_32,NA,NA,0.03885
E3234_240,NA,NA,0.2995
E1586_500,NA,0.62531,NA
E3081_696,NA,0.87093,NA
E1936_524,NA,0.65539,NA
E1292_475,NA,0.59398,NA
E2930_42,0.05138,NA,NA
E2909_708,0.88596,NA,NA
E3897_733,NA,0.91729,NA
E2703_123,NA,0.15288,NA
E3329_223,0.2782,NA,NA
E508_780,0.97619,NA,NA
E4942_219,0.27318,NA,NA
E4227_248,NA,0.30952,NA
E1153_436,NA,0.54511,NA
E394_470,NA,NA,0.58772
E4483_222,0.27694,NA,NA
E3413_92,NA,NA,0.11404
E592_356,0.44486,NA,NA
E3367_32,NA,0.03885,NA
E3891_536,0.67043,NA,NA
E1583_276,0.34461,NA,NA
E159_631,NA,NA,0.78947
E3304_412,NA,0.51504,NA
E1435_179,0.22306,NA,NA
E154_586,0.73308,NA,NA
E1204_203,0.25313,NA,NA
E3153_775,NA,0.96992,NA
E3478_558,NA,0.69799,NA
E3002_383,0.4787,NA,NA
E237_414,0.51754,NA,NA
E4103_354,NA,NA,0.44236
E1233_390,NA,0.48747,NA
E1665_140,0.17419,NA,NA
E1415_566,NA,0.70802,NA
E580_634,NA,0.79323,NA
E3516_86,NA,NA,0.10652
E3723_119,0.14787,NA,NA
E533_10,NA,NA,0.01128
E1660_528,NA,NA,0.6604
E2186_291,0.36341,NA,NA
E1878_73,0.09023,NA,NA
E307_147,NA,NA,0.18296
E3183_366,NA,NA,0.45739
E1140_352,NA,0.43985,NA
E4508_514,NA,NA,0.64286
E529_340,0.42481,NA,NA
E2886_498,NA,NA,0.62281
E563_379,NA,0.47368,NA
E4964_796,NA,NA,0.99624
E729_519,0.64912,NA,NA
E111_603,NA,NA,0.75439
E3535_375,NA,0.46867,NA
E1956_778,0.97368,NA,NA
E1697_776,0.97118,NA,NA
E4904_515,NA,NA,0.64411
E3268_300,0.37469,NA,NA
E2007_341,0.42607,NA,NA
