,PseudoTime1,PseudoTime2,PseudoTime3
E4770_75,0.09273,NA,NA
E2826_748,NA,0.93609,NA
E88_100,NA,0.12406,NA
E4289_532,NA,0.66541,NA
E4061_129,NA,NA,0.1604
E485_223,0.2782,NA,NA
E3138_111,NA,0.13784,NA
E2006_227,0.28321,NA,NA
E3478_6,0.00627,NA,NA
E2860_400,0.5,NA,NA
E2032_438,0.54762,NA,NA
E2650_780,NA,NA,0.97619
E225_597,NA,NA,0.74687
E2609_682,NA,0.85338,NA
E1820_354,NA,0.44236,NA
E1729_605,0.75689,NA,NA
E294_349,0.43609,NA,NA
E796_418,NA,NA,0.52256
E198_44,0.05388,NA,NA
E1396_366,NA,NA,0.45739
E873_543,NA,0.6792,NA
E3338_225,0.2807,NA,NA
E1854_472,0.59023,NA,NA
E2805_185,0.23058,NA,NA
E3881_516,0.64536,NA,NA
E4125_202,NA,NA,0.25188
E1464_440,0.55013,NA,NA
E1264_367,NA,NA,0.45865
E4781_510,0.63784,NA,NA
E1082_259,NA,NA,0.32331
E2022_73,0.09023,NA,NA
E2166_426,NA,NA,0.53258
E725_336,NA,NA,0.4198
E2303_641,NA,0.80201,NA
E4139_329,0.41103,NA,NA
E2036_770,0.96366,NA,NA
E2893_151,NA,0.18797,NA
E3407_405,NA,0.50627,NA
E3174_388,NA,NA,0.48496
E1935_605,NA,0.75689,NA
E1496_505,NA,NA,0.63158
E2073_665,NA,0.83208,NA
E29_135,0.16792,NA,NA
E643_58,NA,0.07143,NA
E4472_57,NA,NA,0.07018
E4982_460,NA,0.57519,NA
E3368_454,NA,0.56767,NA
E1582_518,0.64787,NA,NA
E4063_653,NA,0.81704,NA
E3669_434,0.54261,NA,NA
E2459_360,NA,0.44987,NA
E950_546,NA,NA,0.68296
E2867_553,0.69173,NA,NA
E1047_118,NA,NA,0.14662
E4842_45,NA,NA,0.05514
E2880_714,0.89348,NA,NA
E4382_752,0.9411,NA,NA
E143_595,NA,NA,0.74436
E464_523,NA,0.65414,NA
E18_235,NA,0.29323,NA
E4975_749,NA,NA,0.93734
E311_632,0.79073,NA,NA
E1301_678,0.84837,NA,NA
E3233_26,NA,NA,0.03133
E2338_211,0.26316,NA,NA
E147_61,NA,0.07519,NA
E1547_327,0.40852,NA,NA
E2177_734,NA,0.91855,NA
E3301_325,0.40602,NA,NA
E4134_303,NA,0.37845,NA
E1991_481,0.6015,NA,NA
E233_482,NA,0.60276,NA
E1913_393,NA,NA,0.49123
E3773_30,NA,NA,0.03634
E33_600,0.75063,NA,NA
E296_586,0.73308,NA,NA
E3321_677,0.84712,NA,NA
E2112_123,NA,0.15288,NA
E4370_267,NA,0.33333,NA
E3870_798,NA,NA,0.99875
E3581_46,NA,NA,0.05639
E2410_126,NA,0.15664,NA
E4841_251,0.31328,NA,NA
E1471_272,0.3396,NA,NA
E3903_395,0.49373,NA,NA
E4810_329,NA,0.41103,NA
E1998_783,NA,0.97995,NA
E2761_509,NA,NA,0.63659
E2226_8,0.00877,NA,NA
E4974_94,NA,0.11654,NA
E1097_216,NA,NA,0.26942
E1537_692,0.86591,NA,NA
E2469_43,NA,NA,0.05263
E4177_710,0.88847,NA,NA
E4701_397,0.49624,NA,NA
E3084_184,NA,NA,0.22932
E84_118,NA,NA,0.14662
E490_667,NA,0.83459,NA
E3605_549,NA,NA,0.68672
E983_277,NA,NA,0.34586
E244_43,NA,0.05263,NA
E768_687,0.85965,NA,NA
E2481_724,NA,0.90602,NA
E2659_500,NA,NA,0.62531
E3429_82,NA,0.1015,NA
E1892_318,NA,0.39724,NA
E3188_637,0.79699,NA,NA
E4256_566,0.70802,NA,NA
E3250_13,0.01504,NA,NA
E2932_21,0.02506,NA,NA
E3293_2,0.00125,NA,NA
E4611_122,NA,0.15163,NA
E2639_188,NA,NA,0.23434
E1257_355,0.44361,NA,NA
E384_115,NA,NA,0.14286
E69_744,NA,0.93108,NA
E3115_90,NA,0.11153,NA
E3638_627,0.78446,NA,NA
E1336_284,NA,NA,0.35464
E1430_391,0.48872,NA,NA
E3534_125,0.15539,NA,NA
E2441_385,0.4812,NA,NA
E1988_590,0.7381,NA,NA
E990_778,NA,0.97368,NA
E1434_254,NA,0.31704,NA
E4627_65,0.0802,NA,NA
E2427_428,0.53509,NA,NA
E4525_614,NA,0.76817,NA
E235_218,NA,NA,0.27193
E3003_767,0.9599,NA,NA
E3275_717,NA,NA,0.89724
E4248_332,0.41479,NA,NA
E2125_292,NA,0.36466,NA
E1305_247,NA,NA,0.30827
E2736_85,0.10526,NA,NA
E300_483,NA,0.60401,NA
E221_23,0.02757,NA,NA
E4309_416,NA,0.52005,NA
E1909_254,NA,0.31704,NA
E1085_11,NA,0.01253,NA
E1422_441,0.55138,NA,NA
E3858_233,NA,0.29073,NA
E2524_528,NA,0.6604,NA
E1939_91,NA,0.11278,NA
E2215_746,0.93358,NA,NA
E2588_366,NA,NA,0.45739
E843_339,NA,0.42356,NA
E328_486,NA,0.60777,NA
E4445_216,0.26942,NA,NA
E220_580,0.72556,NA,NA
E4247_342,NA,NA,0.42732
E2253_714,0.89348,NA,NA
E542_784,NA,0.9812,NA
E4768_760,0.95113,NA,NA
E2941_703,NA,0.8797,NA
E4244_207,NA,NA,0.25815
E676_608,0.76065,NA,NA
E1669_639,NA,NA,0.7995
E2222_734,NA,0.91855,NA
E4412_77,0.09524,NA,NA
E1492_530,NA,NA,0.66291
E191_302,NA,0.37719,NA
E3244_537,0.67168,NA,NA
E3044_529,NA,0.66165,NA
E894_59,0.07268,NA,NA
E4279_775,0.96992,NA,NA
E3505_66,NA,NA,0.08145
E3802_799,1.0,NA,NA
E3916_552,NA,0.69048,NA
E1107_457,NA,NA,0.57143
E3829_257,0.3208,NA,NA
E3643_101,NA,NA,0.12531
E1486_61,NA,0.07519,NA
E1658_482,NA,NA,0.60276
E658_613,NA,0.76692,NA
E4400_552,0.69048,NA,NA
E4760_323,NA,NA,0.40351
E593_513,NA,0.6416,NA
E4649_593,0.74185,NA,NA
E3556_252,NA,NA,0.31454
E128_578,0.72306,NA,NA
E3296_55,0.06767,NA,NA
E4808_539,0.67419,NA,NA
E2245_145,NA,NA,0.18045
E1895_296,NA,NA,0.36967
E3918_12,NA,0.01378,NA
E1462_356,0.44486,NA,NA
E1733_177,NA,NA,0.22055
E790_252,0.31454,NA,NA
E1111_453,NA,0.56642,NA
E2174_354,0.44236,NA,NA
E4562_748,NA,NA,0.93609
E3004_139,0.17293,NA,NA
E4996_37,NA,0.04511,NA
E170_490,0.61278,NA,NA
E4189_564,0.70551,NA,NA
E4820_236,NA,0.29449,NA
E807_416,0.52005,NA,NA
E1153_261,NA,NA,0.32581
E4457_223,0.2782,NA,NA
E610_220,NA,NA,0.27444
E2291_434,0.54261,NA,NA
E4231_116,NA,0.14411,NA
E4862_516,0.64536,NA,NA
E4267_417,0.5213,NA,NA
E285_736,0.92105,NA,NA
E3307_644,NA,0.80576,NA
E1475_360,NA,NA,0.44987
E522_225,NA,0.2807,NA
E973_201,0.25063,NA,NA
E636_95,0.11779,NA,NA
E3173_513,NA,0.6416,NA
E3856_150,NA,NA,0.18672
E2323_199,0.24812,NA,NA
E313_639,NA,0.7995,NA
E2493_343,0.42857,NA,NA
E3770_58,NA,0.07143,NA
E3413_326,0.40727,NA,NA
E3312_558,NA,NA,0.69799
E609_771,NA,0.96491,NA
E2528_657,NA,NA,0.82206
E1825_622,NA,0.7782,NA
E1553_72,NA,NA,0.08897
E721_474,0.59273,NA,NA
E4196_490,NA,NA,0.61278
E2295_312,NA,0.38972,NA
E4840_328,NA,NA,0.40977
E272_559,NA,0.69925,NA
E3_438,NA,0.54762,NA
E2715_576,0.72055,NA,NA
E2917_338,NA,NA,0.42231
E1978_753,NA,NA,0.94236
E1900_12,0.01378,NA,NA
E461_547,NA,0.68421,NA
E1490_783,NA,0.97995,NA
E360_410,0.51253,NA,NA
E2624_253,NA,NA,0.31579
E4082_260,NA,NA,0.32456
E3098_695,NA,0.86967,NA
E2561_425,NA,0.53133,NA
E189_517,NA,0.64662,NA
E4170_150,NA,0.18672,NA
E1578_70,NA,0.08647,NA
E4585_699,0.87469,NA,NA
E4044_364,NA,0.45489,NA
E4097_571,NA,NA,0.71429
E3736_380,NA,0.47494,NA
E370_24,NA,NA,0.02882
E4109_564,0.70551,NA,NA
E3079_710,NA,NA,0.88847
E797_689,0.86216,NA,NA
E3675_376,0.46992,NA,NA
E1810_667,NA,NA,0.83459
E3674_310,NA,0.38722,NA
E3219_761,0.95238,NA,NA
E3907_778,NA,0.97368,NA
E2345_222,NA,NA,0.27694
E2240_320,NA,NA,0.39975
E1344_511,NA,0.6391,NA
E4771_429,NA,0.53634,NA
E2216_624,0.7807,NA,NA
E1209_412,NA,NA,0.51504
E169_524,NA,NA,0.65539
E4664_706,0.88346,NA,NA
E3930_224,NA,0.27945,NA
E92_638,0.79825,NA,NA
E4822_780,0.97619,NA,NA
E1175_674,NA,0.84336,NA
E4560_344,0.42982,NA,NA
E2489_379,0.47368,NA,NA
E1507_107,NA,0.13283,NA
E1454_367,NA,NA,0.45865
E1569_738,NA,NA,0.92356
E839_783,0.97995,NA,NA
E612_55,0.06767,NA,NA
E2239_380,NA,0.47494,NA
E1141_404,NA,0.50501,NA
E4960_560,NA,0.7005,NA
E2096_642,NA,0.80326,NA
E1040_575,NA,NA,0.7193
E4224_657,NA,0.82206,NA
E1999_545,NA,NA,0.6817
E714_399,NA,NA,0.49875
E2107_56,0.06892,NA,NA
E760_364,0.45489,NA,NA
E693_384,0.47995,NA,NA
E1696_488,0.61028,NA,NA
E2532_31,NA,0.03759,NA
E1849_228,0.28446,NA,NA
E2058_648,0.81078,NA,NA
E1314_70,0.08647,NA,NA
E4718_297,NA,NA,0.37093
E1766_266,NA,0.33208,NA
E3706_621,0.77694,NA,NA
E587_511,0.6391,NA,NA
E4983_117,NA,0.14536,NA
E1212_67,NA,0.08271,NA
E4039_194,NA,NA,0.24185
E3264_23,NA,0.02757,NA
E3542_56,NA,0.06892,NA
E2666_347,0.43358,NA,NA
E2980_509,NA,NA,0.63659
E4166_684,NA,NA,0.85589
E2136_438,NA,NA,0.54762
E2044_386,0.48246,NA,NA
E24_421,0.52632,NA,NA
E4080_407,NA,NA,0.50877
E2387_13,NA,0.01504,NA
E2755_735,0.9198,NA,NA
E2302_358,NA,0.44737,NA
E3979_437,0.54637,NA,NA
E1534_795,NA,NA,0.99499
E4209_613,0.76692,NA,NA
E3842_50,NA,NA,0.0614
E1100_101,NA,0.12531,NA
E2053_340,NA,0.42481,NA
E4352_193,NA,0.2406,NA
E2115_376,NA,NA,0.46992
E2453_751,NA,NA,0.93985
E2816_144,NA,NA,0.1792
E2487_599,NA,NA,0.74937
E2359_762,0.95363,NA,NA
E2883_284,0.35464,NA,NA
E3382_693,0.86717,NA,NA
E2357_602,0.75313,NA,NA
E196_137,0.17043,NA,NA
E4572_235,NA,NA,0.29323
E2231_351,NA,0.4386,NA
E4313_790,NA,NA,0.98872
E2673_46,NA,0.05639,NA
E827_767,NA,NA,0.9599
E3805_599,NA,0.74937,NA
E792_494,NA,NA,0.61779
E2901_388,NA,NA,0.48496
E1199_56,0.06892,NA,NA
E2190_503,0.62907,NA,NA
E213_485,0.60652,NA,NA
E2196_660,NA,0.82581,NA
E594_87,NA,0.10777,NA
E3393_144,NA,NA,0.1792
E1666_672,NA,NA,0.84085
E3246_301,NA,0.37594,NA
E737_237,NA,0.29574,NA
E1173_377,NA,NA,0.47118
E1253_393,0.49123,NA,NA
E3266_251,0.31328,NA,NA
E3687_571,0.71429,NA,NA
E265_709,NA,NA,0.88722
E4986_217,NA,NA,0.27068
E2802_274,NA,0.34211,NA
E1585_12,0.01378,NA,NA
E269_176,NA,0.2193,NA
E4238_496,NA,0.6203,NA
E2921_604,0.75564,NA,NA
E2144_405,NA,NA,0.50627
E2546_661,NA,NA,0.82707
E3168_482,NA,0.60276,NA
E863_707,0.88471,NA,NA
E119_467,0.58396,NA,NA
E2779_709,NA,NA,0.88722
E3000_360,NA,0.44987,NA
E719_324,NA,NA,0.40476
E1024_557,NA,0.69674,NA
E3414_492,0.61529,NA,NA
E1504_136,0.16917,NA,NA
E77_537,NA,0.67168,NA
E884_335,NA,NA,0.41855
E3862_355,0.44361,NA,NA
E1937_519,0.64912,NA,NA
E1862_94,0.11654,NA,NA
E4019_770,NA,0.96366,NA
E1678_240,NA,NA,0.2995
E2161_175,NA,0.21805,NA
E3587_278,NA,0.34712,NA
E4916_704,0.88095,NA,NA
E45_201,NA,NA,0.25063
E4178_446,NA,0.55764,NA
E4964_84,0.10401,NA,NA
E3650_421,NA,NA,0.52632
E4598_647,NA,NA,0.80952
E4876_238,NA,0.29699,NA
E94_182,0.22682,NA,NA
E1450_262,NA,NA,0.32707
E2062_725,NA,NA,0.90727
E4194_93,0.11529,NA,NA
E4121_362,NA,0.45238,NA
E1747_216,NA,NA,0.26942
E4496_316,NA,NA,0.39474
E3927_42,NA,NA,0.05138
E3679_231,0.28822,NA,NA
E52_299,NA,0.37343,NA
E715_552,0.69048,NA,NA
E2294_402,0.50251,NA,NA
E204_105,NA,NA,0.13033
E699_120,NA,NA,0.14912
E53_320,NA,NA,0.39975
E1123_705,0.88221,NA,NA
E1754_391,0.48872,NA,NA
E4536_364,NA,NA,0.45489
E1340_113,0.14035,NA,NA
E2978_270,NA,NA,0.33709
E216_625,0.78195,NA,NA
E751_724,0.90602,NA,NA
E701_440,0.55013,NA,NA
E2959_222,0.27694,NA,NA
E1143_463,NA,NA,0.57895
E3253_416,0.52005,NA,NA
E2198_45,0.05514,NA,NA
E771_295,NA,0.36842,NA
E2767_160,NA,0.19925,NA
E4415_605,0.75689,NA,NA
E3622_722,NA,NA,0.90351
E4944_652,0.81579,NA,NA
E1481_616,0.77068,NA,NA
E19_744,NA,NA,0.93108
E4114_416,NA,0.52005,NA
E501_518,NA,NA,0.64787
E359_226,NA,0.28195,NA
E3473_352,NA,NA,0.43985
E1863_69,0.08521,NA,NA
E4_364,NA,NA,0.45489
E4951_747,NA,0.93484,NA
E1150_784,NA,0.9812,NA
E912_180,NA,NA,0.22431
E1608_655,NA,NA,0.81955
E1219_563,NA,NA,0.70426
E2898_525,NA,NA,0.65664
E4769_257,0.3208,NA,NA
E554_45,NA,0.05514,NA
E4051_61,NA,0.07519,NA
E3280_109,NA,NA,0.13534
E3134_1,NA,0.0,NA
E1990_537,NA,0.67168,NA
E4153_369,NA,NA,0.46115
E4449_626,0.78321,NA,NA
E2910_37,0.04511,NA,NA
E3781_418,NA,NA,0.52256
E195_380,NA,0.47494,NA
E3813_236,0.29449,NA,NA
E1003_300,NA,0.37469,NA
E4853_527,0.65915,NA,NA
E4421_87,NA,NA,0.10777
E2517_523,0.65414,NA,NA
E4528_51,0.06266,NA,NA
E1581_469,NA,0.58647,NA
E3819_353,NA,0.4411,NA
E4484_582,NA,0.72807,NA
E2750_158,NA,NA,0.19674
E2246_770,0.96366,NA,NA
E549_241,0.30075,NA,NA
E1216_458,0.57268,NA,NA
E860_101,0.12531,NA,NA
E2944_283,NA,0.35338,NA
E273_70,NA,0.08647,NA
E2037_526,0.65789,NA,NA
E4160_310,NA,NA,0.38722
E4367_498,NA,0.62281,NA
E3455_141,NA,0.17544,NA
E3359_747,NA,0.93484,NA
E4641_362,NA,0.45238,NA
E2625_768,NA,0.96115,NA
E4500_747,0.93484,NA,NA
E22_213,NA,NA,0.26566
E1541_92,NA,NA,0.11404
E329_192,NA,0.23935,NA
E3011_288,0.35965,NA,NA
E2351_529,0.66165,NA,NA
E3760_455,NA,NA,0.56892
E1495_214,0.26692,NA,NA
E905_54,NA,NA,0.06642
E1359_153,NA,NA,0.19048
E561_95,NA,0.11779,NA
E2946_708,0.88596,NA,NA
E2871_452,0.56516,NA,NA
E2059_100,NA,NA,0.12406
E1662_584,NA,0.73058,NA
E4250_330,0.41228,NA,NA
E3068_756,0.94612,NA,NA
E4630_774,NA,NA,0.96867
E3327_704,0.88095,NA,NA
E1760_35,0.04261,NA,NA
E1059_376,NA,0.46992,NA
E1872_421,0.52632,NA,NA
E4106_367,0.45865,NA,NA
E2164_613,0.76692,NA,NA
E502_167,0.20802,NA,NA
E4854_485,NA,0.60652,NA
E1783_747,NA,NA,0.93484
E4761_225,0.2807,NA,NA
E2019_45,NA,NA,0.05514
E66_621,0.77694,NA,NA
E1273_416,NA,NA,0.52005
E2456_590,0.7381,NA,NA
E1973_565,NA,NA,0.70677
E1549_673,NA,0.84211,NA
E2570_252,0.31454,NA,NA
E4030_161,NA,0.2005,NA
E2975_100,NA,NA,0.12406
E3141_586,NA,NA,0.73308
E1094_479,NA,0.599,NA
E2937_634,NA,0.79323,NA
E1472_45,NA,0.05514,NA
E640_721,0.90226,NA,NA
E2260_675,0.84461,NA,NA
E1974_411,0.51378,NA,NA
E4094_561,0.70175,NA,NA
E2633_207,NA,NA,0.25815
E1888_784,0.9812,NA,NA
E160_422,NA,0.52757,NA
E460_704,NA,NA,0.88095
E3578_655,NA,NA,0.81955
E3555_175,NA,0.21805,NA
E2847_175,0.21805,NA,NA
E3286_133,NA,0.16541,NA
E1262_510,NA,NA,0.63784
E1584_670,NA,NA,0.83835
E2599_216,NA,0.26942,NA
E3656_677,NA,NA,0.84712
E726_682,NA,0.85338,NA
E2979_7,NA,NA,0.00752
E2885_142,0.17669,NA,NA
E4327_444,NA,0.55514,NA
E1323_406,0.50752,NA,NA
E4962_422,NA,0.52757,NA
E3320_264,0.32957,NA,NA
E1789_766,NA,0.95865,NA
E25_310,NA,NA,0.38722
E1448_17,NA,0.02005,NA
E1025_55,0.06767,NA,NA
E2065_450,0.56266,NA,NA
E3225_645,NA,0.80702,NA
E4275_757,NA,0.94737,NA
E2172_661,0.82707,NA,NA
E4276_451,NA,0.56391,NA
E3358_2,NA,0.00125,NA
E2030_219,NA,NA,0.27318
E975_487,0.60902,NA,NA
E2940_209,0.26065,NA,NA
E1381_374,NA,NA,0.46742
E4293_267,NA,NA,0.33333
E566_31,0.03759,NA,NA
E4621_295,0.36842,NA,NA
E415_451,0.56391,NA,NA
E3335_518,NA,NA,0.64787
E4257_652,NA,0.81579,NA
E144_107,NA,NA,0.13283
E3568_666,NA,NA,0.83333
E3181_165,0.20551,NA,NA
E2259_408,NA,0.51003,NA
E4243_339,NA,NA,0.42356
E107_785,0.98246,NA,NA
E3607_661,NA,0.82707,NA
E4710_493,NA,0.61654,NA
E3038_531,NA,NA,0.66416
E4448_78,NA,NA,0.09649
E3448_375,NA,NA,0.46867
E3409_170,NA,0.21178,NA
E3001_95,0.11779,NA,NA
E3042_454,NA,NA,0.56767
E3412_48,0.0589,NA,NA
E2442_713,NA,0.89223,NA
E1168_28,NA,0.03383,NA
E202_152,NA,0.18922,NA
E4020_761,NA,NA,0.95238
E3744_508,NA,0.63534,NA
E2808_280,0.34962,NA,NA
E4694_181,NA,0.22556,NA
E1812_311,NA,NA,0.38847
E1250_288,0.35965,NA,NA
E1060_498,0.62281,NA,NA
E4444_33,0.0401,NA,NA
E597_274,NA,0.34211,NA
E3703_550,NA,0.68797,NA
E2279_344,NA,0.42982,NA
E4622_673,0.84211,NA,NA
