,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E448_294,,,,0.58835,
E907_182,,0.36345,,,
E1024_371,0.74297,,,,
E1998_272,0.54418,,,,
E352_362,0.7249,,,,
E663_268,0.53614,,,,
E1836_78,,0.15462,,,
E1721_274,,,0.54819,,
E628_457,,,0.91566,,
E1600_112,,,,,0.22289
E535_346,,0.69277,,,
E1307_296,0.59237,,,,
E1475_177,,,0.35341,,
E912_362,,,0.7249,,
E1148_321,0.64257,,,,
E67_259,0.51807,,,,
E228_296,,,0.59237,,
E1063_76,,0.1506,,,
E1231_254,0.50803,,,,
E1601_270,0.5401600000000001,,,,
E366_274,,,0.54819,,
E707_378,,0.75703,,,
E602_128,,,,0.25501999999999997,
E262_490,,,0.98193,,
E574_151,0.3012,,,,
E1349_112,,,0.22289,,
E792_286,0.57229,,,,
E582_200,,,0.3996,,
E1461_79,,0.15663,,,
E1526_188,,0.3755,,,
E355_278,0.5562199999999999,,,,
E173_28,0.054220000000000004,,,,
E10_25,,0.04819,,,
E803_50,0.09838999999999999,,,,
E106_229,,,0.45783,,
E144_190,,,0.37951999999999997,,
E1560_119,,,0.23695,,
E1150_324,0.64859,,,,
E1171_25,0.04819,,,,
E687_228,0.45582,,,,
E157_253,0.50602,,,,
E1539_336,,0.67269,,,
E102_63,0.1245,,,,
E1452_455,,,0.91165,,
E1492_51,0.1004,,,,
E828_245,,0.48996000000000006,,,
E363_267,0.53414,,,,
E289_56,0.11044000000000001,,,,
E489_14,,0.0261,,,
E411_275,0.5502,,,,
E1894_341,,,,0.6827300000000001,
E1295_257,,,,0.5140600000000001,
E143_17,,,0.03213,,
E1049_7,,,,0.01205,
E1921_339,0.67871,,,,
E910_310,0.62048,,,,
E318_252,0.50402,,,,
E73_11,,,0.02008,,
E823_184,0.36746999999999996,,,,
E1348_120,0.23895999999999998,,,,
E1104_492,0.9859399999999999,,,,
E494_126,,0.251,,,
E934_299,,,0.59839,,
E1111_450,0.90161,,,,
E1531_482,0.96586,,,,
E1487_472,0.94578,,,,
E1093_219,,0.43775,,,
E1446_281,0.56225,,,,
E105_274,0.54819,,,,
E1940_428,0.8574299999999999,,,,
E1383_192,,0.38353000000000004,,,
E6_169,,0.33735,,,
E117_98,,,0.19478,,
E312_14,0.0261,,,,
E1080_393,,,0.78715,,
E1089_34,,0.06627000000000001,,,
E1397_100,0.1988,,,,
E716_463,,,0.92771,,
E1398_434,0.8694799999999999,,,,
E1160_13,,,0.0241,,
E701_27,,,,0.05221,
E414_54,,0.10643,,,
E1528_469,0.93976,,,,
E1309_218,0.43573999999999996,,,,
E265_247,0.49398000000000003,,,,
E409_337,,,0.6747,,
E1801_83,0.16466,,,,
E1847_473,0.9477899999999999,,,,
E1034_275,,0.5502,,,
E1913_343,,,0.68675,,
E1951_314,,0.62851,,,
E880_225,0.4498,,,,
E1857_301,,,0.60241,,
E1819_418,0.83735,,,,
E1058_361,,,0.7228899999999999,,
E297_493,,,0.98795,,
E1454_91,,,,0.18072,
E62_42,,0.08233,,,
E524_299,,0.59839,,,
E751_206,,0.41165,,,
E362_30,0.05823,,,,
E1846_99,,0.19679000000000002,,,
E1439_353,0.7068300000000001,,,,
E177_454,,0.90964,,,
E1608_282,,0.56426,,,
E1146_390,,,0.78112,,
E1742_31,,,0.060239999999999995,,
E546_399,,0.7992,,,
E955_210,,,0.41968,,
E1910_457,,0.91566,,,
E457_328,0.65663,,,,
E458_234,,0.46787,,,
E1510_489,0.9799200000000001,,,,
E1286_406,,,0.81325,,
E654_104,,0.20683,,,
E1652_385,0.77108,,,,
E293_443,,0.88755,,,
E1453_22,0.04217,,,,
E1848_280,,0.56024,,,
E329_190,,0.37951999999999997,,,
E72_431,0.86345,,,,
E412_30,0.05823,,,,
E28_460,,0.92169,,,
E525_325,,0.6506,,,
E718_200,,,0.3996,,
E1544_404,,0.80924,,,
E1666_426,,,0.85341,,
E161_157,,0.31325,,,
E750_91,0.18072,,,,
E1442_400,0.8012,,,,
E1589_100,,0.1988,,,
E29_84,,,,0.16667,
E1501_285,0.57028,,,,
E1883_406,,0.81325,,,
E1335_301,,,,0.60241,
E657_411,,0.82329,,,
E1288_312,,0.6245,,,
E690_402,0.8052199999999999,,,,
E1350_42,,,,,0.08233
E772_249,,,0.49799,,
E1195_62,,,0.12249000000000002,,
E1201_480,,0.96185,,,
E825_17,,,0.03213,,
E1956_366,0.73293,,,,
E1418_284,,,0.5682699999999999,,
E863_336,0.67269,,,,
E1143_6,0.01004,,,,
E264_327,0.65462,,,,
E55_56,,,0.11044000000000001,,
E1482_248,,0.49598000000000003,,,
E1491_147,0.29317,,,,
E813_248,,0.49598000000000003,,,
E1794_236,,0.47189,,,
E4_347,,0.6947800000000001,,,
E646_465,,0.93173,,,
E1713_199,,,,,0.39759
E1774_479,0.9598399999999999,,,,
E921_297,,0.59438,,,
E404_311,,,0.62249,,
E1855_315,0.63052,,,,
E346_314,,,,0.62851,
E1097_392,,0.78514,,,
E198_4,,,0.00602,,
E1388_58,,0.11445999999999999,,,
E80_180,,,0.35944,,
E862_352,,,0.70482,,
E1441_363,,0.7269100000000001,,,
E1029_456,,,0.91365,,
E578_331,0.66265,,,,
E583_276,,,0.5522100000000001,,
E308_185,,0.36948000000000003,,,
E1557_245,,0.48996000000000006,,,
E693_382,0.7650600000000001,,,,
E1200_36,0.07028,,,,
E1006_149,0.29719,,,,
E572_186,,,0.37149,,
E704_278,,,0.5562199999999999,,
E52_145,,0.28916,,,
E1262_95,,0.18875999999999998,,,
E831_133,0.26506,,,,
E403_404,,0.80924,,,
E1094_21,0.04016,,,,
E240_469,,,0.93976,,
E878_422,0.8453799999999999,,,,
E472_330,0.66064,,,,
E726_132,,0.26305,,,
E864_401,,0.8032100000000001,,,
E443_381,0.76305,,,,
E1689_161,,0.32129,,,
E1957_174,,,0.34739000000000003,,
E186_5,,,0.008029999999999999,,
E66_482,0.96586,,,,
E248_207,,,0.41365,,
E1785_372,,,,,0.74498
E130_206,0.41165,,,,
E1590_155,,,0.30924,,
E789_166,,,,,0.33133
E1125_418,,,,,0.83735
E1153_141,,,0.28112,,
E93_312,0.6245,,,,
E159_255,0.5100399999999999,,,,
E436_16,,0.030119999999999997,,,
E58_386,,0.7730899999999999,,,
E1521_124,,,,,0.24699000000000002
E503_448,,,0.89759,,
E152_495,,0.99197,,,
E719_263,,,0.5261,,
E1073_163,,0.3253,,,
E196_74,0.14659,,,,
E615_71,,0.14056,,,
E983_290,,,,0.58032,
E1395_41,0.08032,,,,
E820_183,0.36546,,,,
E1762_267,,,0.53414,,
E874_447,,0.8955799999999999,,,
E1304_408,,0.8172699999999999,,,
E1081_357,,,,0.71486,
E1154_297,0.59438,,,,
E1460_161,,0.32129,,,
E170_255,0.5100399999999999,,,,
E533_483,0.9678700000000001,,,,
E1827_231,,0.46185,,,
E636_408,0.8172699999999999,,,,
E1052_128,,0.25501999999999997,,,
E227_435,,0.87149,,,
E1730_133,,,0.26506,,
E1612_90,,,,,0.17870999999999998
E1359_452,,,0.9056200000000001,,
E480_51,,0.1004,,,
E1564_126,,0.251,,,
E88_292,,,0.58434,,
E1196_25,,0.04819,,,
E316_455,,,0.91165,,
E119_305,,,,,0.61044
E1826_83,,0.16466,,,
E821_156,0.31124,,,,
E902_488,0.9779100000000001,,,,
E271_37,,0.07229,,,
E1485_160,0.31928,,,,
E1559_322,,,0.64458,,
E1749_402,,0.8052199999999999,,,
E1450_208,,0.41566000000000003,,,
E435_199,,,,0.39759,
E139_446,0.8935700000000001,,,,
E930_367,,,0.7349399999999999,,
E3_411,,,,0.82329,
E416_209,0.41767,,,,
E1814_277,,,,0.5542199999999999,
E1311_473,0.9477899999999999,,,,
E1316_296,,,0.59237,,
E1979_15,0.028110000000000003,,,,
E1473_210,0.41968,,,,
E237_142,,0.28313,,,
E683_293,,,0.58635,,
E231_84,,,0.16667,,
E1842_86,0.17068,,,,
E426_138,0.2751,,,,
E620_153,,0.30522,,,
E1292_320,,0.64056,,,
E360_305,,,0.61044,,
E1028_333,0.66667,,,,
E192_273,,,0.54618,,
E493_384,0.76908,,,,
E530_429,0.85944,,,,
E1778_441,,0.8835299999999999,,,
E337_373,0.7469899999999999,,,,
E498_93,,0.18474000000000002,,,
E1043_79,,,0.15663,,
E998_444,,,0.88956,,
E1115_23,0.044180000000000004,,,,
E1480_442,0.88554,,,,
E794_330,,0.66064,,,
E1908_356,0.71285,,,,
E504_306,0.61245,,,,
E1587_79,,,0.15663,,
E1323_434,,0.8694799999999999,,,
E1149_447,0.8955799999999999,,,,
E288_3,0.00402,,,,
E1773_440,,,0.8815299999999999,,
E1162_205,,0.40963999999999995,,,
E1180_75,0.14859,,,,
E1079_441,,,0.8835299999999999,,
E1720_169,0.33735,,,,
E232_402,,,,0.8052199999999999,
E562_231,,0.46185,,,
E1061_207,,0.41365,,,
E356_302,,,0.60442,,
E224_159,0.31727,,,,
E326_426,0.85341,,,,
E257_230,0.45983999999999997,,,,
E1710_465,,0.93173,,,
E1517_396,0.7931699999999999,,,,
E20_293,0.58635,,,,
E1301_36,,,,,0.07028
E1715_418,,0.83735,,,
E674_236,0.47189,,,,
E361_456,,,0.91365,,
E753_305,,0.61044,,,
E1057_240,,0.47991999999999996,,,
E522_277,0.5542199999999999,,,,
E1014_297,,,0.59438,,
E670_247,0.49398000000000003,,,,
E1973_276,,,,,0.5522100000000001
E485_290,0.58032,,,,
E845_253,,0.50602,,,
E481_128,,0.25501999999999997,,,
E1411_490,0.98193,,,,
E134_325,,,,0.6506,
E213_391,,,0.78313,,
E1706_44,0.08635,,,,
E24_242,,0.48394,,,
E675_72,0.14257,,,,
E1649_174,,0.34739000000000003,,,
E1898_332,0.66466,,,,
E839_32,0.06225,,,,
E89_18,,,0.03414,,
E922_279,,,0.55823,,
E1758_388,,,,,0.7771100000000001
E178_360,0.72088,,,,
E1852_297,,,0.59438,,
E1877_338,0.67671,,,,
E424_392,,,0.78514,,
E1354_269,0.53815,,,,
E1294_133,,0.26506,,,
E1680_130,0.25904,,,,
E42_298,,,0.59639,,
E1696_233,0.46586000000000005,,,,
E1243_42,,0.08233,,,
E1494_200,,0.3996,,,
E1623_196,,,0.39157,,
E351_229,,0.45783,,,
E881_92,,0.18273,,,
E1375_275,0.5502,,,,
E1416_482,0.96586,,,,
E1685_302,,,0.60442,,
E1390_76,,0.1506,,,
E1468_418,,,0.83735,,
E1046_464,,,0.9297200000000001,,
E600_496,,0.99398,,,
E1516_23,0.044180000000000004,,,,
E1779_57,,,0.11245,,
E621_98,,0.19478,,,
E385_193,,0.38554,,,
E1122_405,,,0.81124,,
E1756_204,0.40763,,,,
E137_195,,,0.38956,,
E162_179,0.35743,,,,
E1366_364,,,0.72892,,
E133_136,,0.27108000000000004,,,
E490_3,,0.00402,,,
E756_6,,,0.01004,,
E709_422,,,0.8453799999999999,,
E891_360,0.72088,,,,
E868_171,,0.34137,,,
E13_489,0.9799200000000001,,,,
E1402_262,,0.5241,,,
E1427_290,,0.58032,,,
E1363_372,,0.74498,,,
E763_160,,,0.31928,,
E1464_324,,0.64859,,,
E1493_242,0.48394,,,,
E1871_489,,0.9799200000000001,,,
E123_344,,0.68876,,,
E1853_10,0.01807,,,,
E343_285,,0.57028,,,
E1537_237,,0.4739,,,
E1986_81,,0.16064,,,
E1665_74,0.14659,,,,
E592_3,,0.00402,,,
E1181_260,,0.52008,,,
E1101_488,,0.9779100000000001,,,
E945_426,0.85341,,,,
E1064_120,,0.23895999999999998,,,
E1960_463,,0.92771,,,
E698_366,,0.73293,,,
E225_26,,0.0502,,,
E1100_133,,0.26506,,,
E1138_274,0.54819,,,,
E1169_315,0.63052,,,,
E832_490,,0.98193,,,
E724_323,0.64659,,,,
E1761_218,,,0.43573999999999996,,
E1748_132,,,0.26305,,
E1107_470,,0.9417700000000001,,,
E336_93,,0.18474000000000002,,,
E580_150,,0.2992,,,
E1731_385,,,0.77108,,
E1221_70,,,0.13855,,
E1692_334,,,0.66867,,
E36_204,0.40763,,,,
E669_402,,0.8052199999999999,,,
E378_436,0.87349,,,,
E1050_457,,,0.91566,,
E391_178,,,0.35541999999999996,,
E1165_129,,0.25703000000000004,,,
E34_38,,0.0743,,,
E1993_165,0.32932,,,,
E1567_244,0.48795,,,,
E1607_373,,0.7469899999999999,,,
E1417_346,,,0.69277,,
E249_90,,0.17870999999999998,,,
E1421_3,,,,0.00402,
E1759_136,0.27108000000000004,,,,
E1113_466,,,0.93373,,
E1576_85,,0.16867000000000001,,,
E1592_164,,0.32731,,,
E549_160,0.31928,,,,
E661_231,,,0.46185,,
E7_380,,,0.7610399999999999,,
E1914_183,,,,,0.36546
E1419_407,,0.81526,,,
E1425_472,,,0.94578,,
E1017_168,,0.33534,,,
E1976_60,,,0.11847,,
E1981_157,,,0.31325,,
E1820_394,,,0.7891600000000001,,
E1471_186,,0.37149,,,
E303_345,0.69076,,,,
E632_353,0.7068300000000001,,,,
E570_90,,,0.17870999999999998,,
E1766_178,,0.35541999999999996,,,
E1859_84,0.16667,,,,
E1802_288,,,0.57631,,
E996_429,0.85944,,,,
E1994_303,,0.60643,,,
E1989_226,,0.45181000000000004,,,
E146_215,0.42972,,,,
E1553_228,0.45582,,,,
E597_41,,,0.08032,,
E1728_392,0.78514,,,,
E944_110,0.21888000000000002,,,,
E1377_24,,0.04618,,,
E1331_151,,0.3012,,,
E1012_229,0.45783,,,,
E222_294,,,,0.58835,
E527_351,0.70281,,,,
E1617_213,,,0.4257,,
E1982_462,0.9257,,,,
E1035_145,0.28916,,,,
E181_47,,,0.09237000000000001,,
E1616_248,0.49598000000000003,,,,
E1152_207,,,0.41365,,
E512_17,0.03213,,,,
E957_414,,,0.8293200000000001,,
E1259_440,,,0.8815299999999999,,
E1314_479,0.9598399999999999,,,,
E1137_19,0.03614,,,,
E1909_197,,,,,0.39357
E1936_410,,,0.82129,,
E384_485,0.9718899999999999,,,,
E537_85,0.16867000000000001,,,,
E417_400,,0.8012,,,
E1337_319,,,0.63855,,
E1407_98,,,0.19478,,
E738_265,0.53012,,,,
E164_142,,,0.28313,,
E375_413,,,0.82731,,
E665_407,0.81526,,,,
E1197_434,0.8694799999999999,,,,
E702_130,0.25904,,,,
E612_188,0.3755,,,,
E1854_371,0.74297,,,,
E434_83,0.16466,,,,
E543_412,,,0.8253,,
E1056_486,0.9739,,,,
E1134_206,,0.41165,,,
E1546_194,,0.38755,,,
E379_234,,,0.46787,,
E397_56,0.11044000000000001,,,,
E419_17,0.03213,,,,
E1256_258,,,0.5160600000000001,,
E1980_313,0.62651,,,,
E819_262,0.5241,,,,
E1641_22,,,0.04217,,
E755_343,,0.68675,,,
E900_82,,,0.16265,,
E1183_82,,0.16265,,,
E1457_364,0.72892,,,,
E423_483,,0.9678700000000001,,,
E1901_197,0.39357,,,,
E648_482,,0.96586,,,
E713_316,,0.63253,,,
E844_390,,,,0.78112,
E471_20,,0.03815,,,
E573_21,0.04016,,,,
E216_312,0.6245,,,,
E321_214,,,0.42771000000000003,,
E425_197,,,,0.39357,
E214_269,,0.53815,,,
E1071_290,0.58032,,,,
E1403_197,0.39357,,,,
E662_447,0.8955799999999999,,,,
E643_295,,,0.59036,,
E1036_74,0.14659,,,,
E838_428,,0.8574299999999999,,,
E1795_194,,0.38755,,,
E1671_448,,,0.89759,,
E1522_292,,,0.58434,,
E1076_185,,0.36948000000000003,,,
E626_326,,,,,0.65261
E1315_182,,,0.36345,,
E1571_382,,0.7650600000000001,,,
E174_457,,0.91566,,,
E1010_431,0.86345,,,,
E353_45,,0.08835,,,
E1884_244,,0.48795,,,
E37_261,0.5220899999999999,,,,
E1245_360,,0.72088,,,
E1202_498,,0.9979899999999999,,,
E1497_175,,,0.3494,,
E83_473,0.9477899999999999,,,,
E45_268,,0.53614,,,
E14_347,0.6947800000000001,,,,
E599_264,,,,,0.5281100000000001
E1856_229,,,0.45783,,
E373_420,,,,,0.8413700000000001
E1319_302,,,0.60442,,
E1436_263,,,0.5261,,
E11_353,,0.7068300000000001,,,
E305_396,,,0.7931699999999999,,
E1211_412,,,,,0.8253
E1161_35,0.06827000000000001,,,,
E1873_358,,,,,0.71687
E904_200,,0.3996,,,
E807_88,,,0.1747,,
E246_274,,,0.54819,,
E1703_412,0.8253,,,,
E148_335,0.67068,,,,
E1744_17,,0.03213,,,
E978_313,0.62651,,,,
E1648_311,0.62249,,,,
E1273_91,0.18072,,,,
E1829_208,,0.41566000000000003,,,
E1977_91,,0.18072,,,
E994_289,,,0.57831,,
E788_475,0.95181,,,,
E1085_397,,,0.79518,,
E290_150,,,0.2992,,
E1896_320,,0.64056,,,
E252_162,0.32329,,,,
E623_184,,0.36746999999999996,,,
E138_258,,0.5160600000000001,,,
E370_6,,0.01004,,,
E49_75,,,0.14859,,
E1783_64,0.12650999999999998,,,,
E1484_357,0.71486,,,,
E479_157,0.31325,,,,
E526_458,,,,0.9176700000000001,
E931_326,,0.65261,,,
E737_219,,,,0.43775,
E1525_302,,,,0.60442,
E1466_422,,0.8453799999999999,,,
E302_329,,0.65863,,,
E1400_293,,0.58635,,,
E784_318,,0.63655,,,
E387_266,,,0.53213,,
E1392_317,,0.63454,,,
E1969_272,0.54418,,,,
E1489_216,,0.43173,,,
E212_237,,,,0.4739,
E1830_261,,0.5220899999999999,,,
E1519_105,,0.20884,,,
E1151_290,0.58032,,,,
E736_113,,,0.2249,,
E1542_362,,,0.7249,,
E1478_56,,0.11044000000000001,,,
E1381_193,,,0.38554,,
E995_122,,0.24297,,,
E1119_461,0.92369,,,,
E1227_432,,,0.86546,,
E639_210,,,0.41968,,
E1729_234,0.46787,,,,
E1445_165,0.32932,,,,
E782_465,,,0.93173,,
E168_277,0.5542199999999999,,,,
E915_379,0.7590399999999999,,,,
E1593_355,0.7108399999999999,,,,
E1142_108,,,0.21486,,
E1320_374,,,0.7490000000000001,,
E484_444,0.88956,,,,
E1193_398,,0.79719,,,
E1488_187,0.37349,,,,
E743_297,,,0.59438,,
E160_240,0.47991999999999996,,,,
E1992_51,,0.1004,,,
E465_357,0.71486,,,,
E601_380,,,0.7610399999999999,,
E1972_471,0.94378,,,,
E70_427,,,0.8554200000000001,,
E1293_80,,,,0.15863,
E532_272,,,,0.54418,
E723_124,,0.24699000000000002,,,
E1267_479,,0.9598399999999999,,,
E585_358,,0.71687,,,
E948_41,0.08032,,,,
E1005_251,0.5020100000000001,,,,
E1627_458,,,0.9176700000000001,,
E735_443,,,0.88755,,
E334_373,,,0.7469899999999999,,
E320_315,0.63052,,,,
E260_5,,,0.008029999999999999,,
E1824_53,,,,0.10442,
E1776_171,,,0.34137,,
E506_98,,,0.19478,,
E733_481,,,0.96386,,
E1_204,,0.40763,,,
E1072_31,,0.060239999999999995,,,
E281_181,,,,,0.36145
E731_243,,0.48594,,,
E1978_323,,0.64659,,,
E166_195,0.38956,,,,
E835_453,0.9076299999999999,,,,
E280_104,0.20683,,,,
E1479_378,,0.75703,,,
E696_268,,0.53614,,,
E1725_99,0.19679000000000002,,,,
E932_257,0.5140600000000001,,,,
E407_187,,0.37349,,,
E1047_64,,0.12650999999999998,,,
E1574_303,,,0.60643,,
E541_164,0.32731,,,,
E774_372,,,0.74498,,
E1596_147,,,0.29317,,
E1023_316,,,0.63253,,
E176_14,0.0261,,,,
E1745_155,,,0.30924,,
E653_208,,,,0.41566000000000003,
E1917_448,0.89759,,,,
E1716_228,,,0.45582,,
E1123_101,,,0.2008,,
E1631_89,,0.17670999999999998,,,
E1734_383,,0.76707,,,
E1543_485,,0.9718899999999999,,,
E470_238,0.4759,,,,
E1958_452,0.9056200000000001,,,,
E56_238,,,0.4759,,
E1121_496,0.99398,,,,
E1068_85,0.16867000000000001,,,,
E1266_214,0.42771000000000003,,,,
E1916_62,0.12249000000000002,,,,
E1695_94,0.18675,,,,
E1500_31,0.060239999999999995,,,,
E935_343,0.68675,,,,
E1700_230,0.45983999999999997,,,,
E91_32,0.06225,,,,
E950_387,0.7751,,,,
E1788_297,,0.59438,,,
E286_77,,0.15261,,,
E1118_64,,0.12650999999999998,,,
E1538_26,,0.0502,,,
E1084_418,,0.83735,,,
E226_19,,0.03614,,,
E1790_166,,,0.33133,,
E914_360,,0.72088,,,
E1271_446,,,,,0.8935700000000001
E1380_75,0.14859,,,,
E1668_213,0.4257,,,,
E474_141,,0.28112,,,
E886_180,0.35944,,,,
E1834_112,0.22289,,,,
E1179_445,0.8915700000000001,,,,
E1102_88,,,,,0.1747
E640_326,0.65261,,,,
E853_279,,0.55823,,,
E100_365,,0.73092,,,
E172_99,,,0.19679000000000002,,
E1346_240,,,0.47991999999999996,,
E1811_20,0.03815,,,,
E1399_257,0.5140600000000001,,,,
E1851_193,,,0.38554,,
E1264_371,0.74297,,,,
E1938_271,,,,,0.5421699999999999
E1558_71,,,,0.14056,
E1291_131,,0.26104,,,
E217_261,,0.5220899999999999,,,
E376_199,0.39759,,,,
E577_313,0.62651,,,,
E642_123,0.24498000000000003,,,,
E830_145,,0.28916,,,
E747_312,,,0.6245,,
E990_240,0.47991999999999996,,,,
E870_238,,0.4759,,,
E354_318,,,0.63655,,
E775_37,0.07229,,,,
E1584_474,0.9498,,,,
E906_282,0.56426,,,,
E193_435,0.87149,,,,
E805_375,,0.7509999999999999,,,
E1187_166,,0.33133,,,
E1892_78,,,,,0.15462
E991_92,,,0.18273,,
E1605_340,0.68072,,,,
E1937_132,0.26305,,,,
E1837_82,0.16265,,,,
E277_114,,,0.22691,,
E1305_295,,0.59036,,,
E1317_232,0.46386000000000005,,,,
E801_308,,0.61647,,,
E1781_168,,0.33534,,,
E408_229,,,0.45783,,
E1675_87,,,,,0.17269
E1219_252,,,,,0.50402
E619_415,,0.8313299999999999,,,
E1372_492,,0.9859399999999999,,,
E672_39,0.07631,,,,
E817_265,0.53012,,,,
E1458_417,0.83534,,,,
E1815_400,,,0.8012,,
E953_200,,0.3996,,,
E888_164,,,,0.32731,
E1945_101,,,0.2008,,
E1218_144,,0.28715,,,
E1192_279,0.55823,,,,
E860_24,,0.04618,,,
E1126_464,,,0.9297200000000001,,
E1775_408,,0.8172699999999999,,,
E1385_263,0.5261,,,,
E1573_47,0.09237000000000001,,,,
E253_103,0.20481999999999997,,,,
E5_345,,0.69076,,,
E1141_109,,0.21686999999999998,,,
E502_328,,0.65663,,,
E255_1,,,0.0,,
E1155_73,0.14458,,,,
E1253_120,,0.23895999999999998,,,
E1157_11,,0.02008,,,
E1619_290,,,0.58032,,
E1276_349,,0.6988,,,
E1639_89,0.17670999999999998,,,,
E1429_453,,0.9076299999999999,,,
E26_246,0.49196999999999996,,,,
E1890_268,0.53614,,,,
E940_117,,0.23293000000000003,,,
E1330_442,0.88554,,,,
E760_319,,,0.63855,,
E1963_342,,,,0.68474,
E183_376,0.7530100000000001,,,,
E1701_106,0.21084,,,,
E1378_109,,0.21686999999999998,,,
E762_48,,0.09437999999999999,,,
E865_268,,,0.53614,,
E1862_150,,,,0.2992,
E1767_159,0.31727,,,,
E1789_269,0.53815,,,,
E1016_148,,,,0.29518,
E283_60,0.11847,,,,
E705_78,,,0.15462,,
E988_432,,,0.86546,,
