,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E110_236,,,0.47189,,
E1337_447,,0.8955799999999999,,,
E1962_95,,,0.18875999999999998,,
E316_38,,,0.0743,,
E260_23,,,0.044180000000000004,,
E654_497,,0.99598,,,
E1620_301,0.60241,,,,
E1169_143,,0.28514,,,
E204_70,0.13855,,,,
E64_105,,,0.20884,,
E409_260,,0.52008,,,
E879_108,,,0.21486,,
E1366_62,,0.12249000000000002,,,
E720_116,,,,0.23092,
E1181_374,0.7490000000000001,,,,
E1898_241,,0.48193,,,
E509_140,,0.27912,,,
E251_440,,,0.8815299999999999,,
E837_64,,0.12650999999999998,,,
E816_131,,,0.26104,,
E1180_162,,0.32329,,,
E1630_122,,,,,0.24297
E252_70,,0.13855,,,
E1538_247,,,0.49398000000000003,,
E1409_196,,,0.39157,,
E290_182,0.36345,,,,
E1525_162,0.32329,,,,
E702_279,,,0.55823,,
E297_279,,,0.55823,,
E1686_279,,,0.55823,,
E1530_249,,0.49799,,,
E391_145,,0.28916,,,
E795_77,0.15261,,,,
E600_145,,,0.28916,,
E1465_227,,0.45382,,,
E485_65,,,0.12850999999999999,,
E993_322,,,0.64458,,
E120_134,,,0.26707,,
E1616_26,,0.0502,,,
E1094_88,,,0.1747,,
E212_2,0.00201,,,,
E587_4,0.00602,,,,
E1855_367,,,0.7349399999999999,,
E927_81,0.16064,,,,
E1198_283,,,0.5662699999999999,,
E1568_201,,,,0.40160999999999997,
E401_274,0.54819,,,,
E547_409,,0.8192799999999999,,,
E1237_7,,0.01205,,,
E494_340,,0.68072,,,
E1667_191,,,0.38153000000000004,,
E1682_346,,,0.69277,,
E1389_364,,,0.72892,,
E881_485,,,,0.9718899999999999,
E1489_355,,0.7108399999999999,,,
E1692_493,0.98795,,,,
E1485_414,,,0.8293200000000001,,
E1392_111,,,0.22088000000000002,,
E1977_492,0.9859399999999999,,,,
E1062_377,0.75502,,,,
E520_182,0.36345,,,,
E1777_164,0.32731,,,,
E1675_491,0.9839399999999999,,,,
E548_126,,,0.251,,
E1705_489,,0.9799200000000001,,,
E1929_372,0.74498,,,,
E750_440,,0.8815299999999999,,,
E405_408,0.8172699999999999,,,,
E113_291,,0.58233,,,
E951_369,,0.7389600000000001,,,
E1143_129,0.25703000000000004,,,,
E395_224,,0.44778999999999997,,,
E789_326,0.65261,,,,
E1499_103,0.20481999999999997,,,,
E346_332,0.66466,,,,
E623_392,,0.78514,,,
E1747_80,,,0.15863,,
E1884_191,,,0.38153000000000004,,
E807_164,,,0.32731,,
E188_407,0.81526,,,,
E692_487,,0.9759,,,
E503_490,,0.98193,,,
E1391_76,,,0.1506,,
E1795_171,0.34137,,,,
E1129_259,0.51807,,,,
E1726_97,0.19277,,,,
E857_378,,,,,0.75703
E1678_340,0.68072,,,,
E661_356,0.71285,,,,
E888_344,0.68876,,,,
E988_414,,,0.8293200000000001,,
E892_34,,,,0.06627000000000001,
E1537_242,,0.48394,,,
E1462_433,0.8674700000000001,,,,
E1420_51,,,0.1004,,
E426_237,,0.4739,,,
E1248_71,,0.14056,,,
E1673_15,,0.028110000000000003,,,
E726_443,,,,,0.88755
E1975_196,,,0.39157,,
E487_217,,0.43373,,,
E774_226,,,0.45181000000000004,,
E1088_98,,,0.19478,,
E1009_238,,,,0.4759,
E1534_186,,,0.37149,,
E519_132,,0.26305,,,
E408_12,0.022090000000000002,,,,
E842_497,0.99598,,,,
E1408_2,,,0.00201,,
E779_206,,0.41165,,,
E1495_230,,0.45983999999999997,,,
E272_464,,,0.9297200000000001,,
E265_320,,,0.64056,,
E1364_9,0.016059999999999998,,,,
E1873_442,0.88554,,,,
E1794_120,,,0.23895999999999998,,
E1189_21,,,,0.04016,
E1092_399,,0.7992,,,
E367_365,0.73092,,,,
E732_131,0.26104,,,,
E1276_272,,,0.54418,,
E1154_415,0.8313299999999999,,,,
E1985_404,,0.80924,,,
E1987_89,,,0.17670999999999998,,
E1326_289,,,0.57831,,
E213_242,0.48394,,,,
E1454_448,0.89759,,,,
E1638_56,,0.11044000000000001,,,
E1461_251,,,,,0.5020100000000001
E1765_243,,,0.48594,,
E44_41,0.08032,,,,
E1240_104,,,,0.20683,
E1843_444,,,0.88956,,
E1503_106,0.21084,,,,
E1758_430,0.86145,,,,
E1719_188,,,0.3755,,
E622_375,0.7509999999999999,,,,
E191_13,,0.0241,,,
E248_476,,0.9538200000000001,,,
E1983_108,,0.21486,,,
E716_167,,,0.33333,,
E1144_289,0.57831,,,,
E220_75,,0.14859,,,
E7_1,0.0,,,,
E1066_152,,,0.30321,,
E291_337,,0.6747,,,
E1544_384,,0.76908,,,
E624_354,,,0.7088399999999999,,
E1598_64,,,,0.12650999999999998,
E671_394,,0.7891600000000001,,,
E349_359,,0.71888,,,
E369_421,,0.8433700000000001,,,
E734_109,0.21686999999999998,,,,
E843_355,,0.7108399999999999,,,
E1771_137,,0.27309,,,
E1224_370,,,0.7409600000000001,,
E458_443,,0.88755,,,
E1868_304,,,,,0.60843
E851_131,,,0.26104,,
E385_324,,,0.64859,,
E1033_352,,0.70482,,,
E754_402,,,,,0.8052199999999999
E1153_130,,0.25904,,,
E1528_48,,0.09437999999999999,,,
E1501_231,0.46185,,,,
E662_243,,,0.48594,,
E739_249,,0.49799,,,
E1185_162,,0.32329,,,
E835_263,,,0.5261,,
E422_393,0.78715,,,,
E6_227,,0.45382,,,
E329_348,,,0.6967899999999999,,
E617_487,,,,,0.9759
E1769_429,0.85944,,,,
E794_398,,0.79719,,,
E275_413,0.82731,,,,
E1432_381,,0.76305,,,
E1694_155,,,0.30924,,
E1483_376,0.7530100000000001,,,,
E681_24,,,0.04618,,
E1993_90,,,0.17870999999999998,,
E1774_42,,,0.08233,,
E1796_460,,0.92169,,,
E863_220,,,0.43976000000000004,,
E618_16,,,0.030119999999999997,,
E659_468,,,0.93775,,
E1107_213,,0.4257,,,
E88_3,0.00402,,,,
E1897_1,,0.0,,,
E1034_67,,0.13253,,,
E134_449,0.8996,,,,
E1930_406,,,0.81325,,
E1829_222,,,,0.44378,
E1209_220,,0.43976000000000004,,,
E1665_166,,,0.33133,,
E1728_269,,,0.53815,,
E476_405,,0.81124,,,
E1394_471,,,0.94378,,
E165_212,,,,,0.42368999999999996
E1356_18,,,,0.03414,
E1864_98,,,0.19478,,
E153_250,0.5,,,,
E344_366,,0.73293,,,
E1944_79,,,0.15663,,
E1328_217,,,0.43373,,
E1429_20,,0.03815,,,
E148_136,,,0.27108000000000004,,
E601_46,,0.09036,,,
E656_250,,0.5,,,
E676_77,,0.15261,,,
E311_56,,0.11044000000000001,,,
E521_436,0.87349,,,,
E1583_77,,0.15261,,,
E285_56,0.11044000000000001,,,,
E1491_394,,,0.7891600000000001,,
E1022_321,,,0.64257,,
E534_444,,,0.88956,,
E63_436,,,0.87349,,
E978_313,,,0.62651,,
E1811_322,,,0.64458,,
E1570_333,,0.66667,,,
E689_238,0.4759,,,,
E1105_483,,,0.9678700000000001,,
E995_24,,,,0.04618,
E1488_327,,0.65462,,,
E1083_168,,,0.33534,,
E1096_498,,,0.9979899999999999,,
E103_51,,,,0.1004,
E1116_359,0.71888,,,,
E434_391,,0.78313,,,
E1629_257,0.5140600000000001,,,,
E1647_98,,,0.19478,,
E1018_355,,,0.7108399999999999,,
E437_307,0.61446,,,,
E1984_7,0.01205,,,,
E99_429,,,0.85944,,
E942_318,,,0.63655,,
E610_67,,0.13253,,,
E1856_478,0.95783,,,,
E896_332,,0.66466,,,
E1310_393,0.78715,,,,
E1809_195,,0.38956,,,
E420_309,0.61847,,,,
E1699_24,0.04618,,,,
E445_300,,0.6004,,,
E867_216,,,,0.43173,
E430_23,,,0.044180000000000004,,
E1593_364,,,0.72892,,
E1681_146,,0.29116,,,
E1863_199,,0.39759,,,
E1559_160,,,0.31928,,
E287_482,,,0.96586,,
E537_146,,,0.29116,,
E1410_186,,,0.37149,,
E697_406,0.81325,,,,
E538_339,,0.67871,,,
E1745_331,,0.66265,,,
E1791_139,0.27710999999999997,,,,
E718_167,,,0.33333,,
E1849_7,0.01205,,,,
E1118_16,,0.030119999999999997,,,
E775_208,,0.41566000000000003,,,
E1187_277,,,,0.5542199999999999,
E1357_436,,0.87349,,,
E1184_128,,,,,0.25501999999999997
E69_47,,0.09237000000000001,,,
E1029_91,0.18072,,,,
E817_395,,,0.7911600000000001,,
E821_152,0.30321,,,,
E1434_58,,,,,0.11445999999999999
E68_11,,,0.02008,,
E1478_262,,0.5241,,,
E198_99,,,0.19679000000000002,,
E46_357,,0.71486,,,
E1221_282,0.56426,,,,
E1386_340,,,,,0.68072
E1780_74,,0.14659,,,
E614_114,,,0.22691,,
E581_391,,,0.78313,,
E105_222,0.44378,,,,
E1644_456,0.91365,,,,
E1713_419,0.83936,,,,
E407_463,,,0.92771,,
E429_463,,0.92771,,,
E1514_401,,0.8032100000000001,,,
E1971_109,0.21686999999999998,,,,
E84_80,0.15863,,,,
E1127_486,0.9739,,,,
E984_139,,0.27710999999999997,,,
E1575_372,,0.74498,,,
E899_444,,,0.88956,,
E1751_230,0.45983999999999997,,,,
E1360_127,,,0.25301,,
E472_170,0.33936,,,,
E1212_354,,,0.7088399999999999,,
E890_62,,0.12249000000000002,,,
E590_118,,0.23494,,,
E1288_183,0.36546,,,,
E1249_3,,,0.00402,,
E876_364,,,0.72892,,
E1757_292,0.58434,,,,
E1103_306,0.61245,,,,
E441_487,,,0.9759,,
E625_48,,,0.09437999999999999,,
E847_141,,0.28112,,,
E758_73,,0.14458,,,
E1661_240,,0.47991999999999996,,,
E620_282,0.56426,,,,
E869_283,0.5662699999999999,,,,
E1760_18,0.03414,,,,
E672_273,,,0.54618,,
E1358_489,,,0.9799200000000001,,
E1895_463,,0.92771,,,
E1476_204,,,0.40763,,
E608_414,,,0.8293200000000001,,
E983_463,0.92771,,,,
E1053_390,,0.78112,,,
E921_70,,,,,0.13855
E1444_485,0.9718899999999999,,,,
E1068_172,0.34337,,,,
E50_263,0.5261,,,,
E856_176,,0.35141,,,
E200_242,0.48394,,,,
E1541_139,,0.27710999999999997,,,
E1197_276,0.5522100000000001,,,,
E1007_243,,,0.48594,,
E1732_370,0.7409600000000001,,,,
E1750_81,0.16064,,,,
E776_263,,,0.5261,,
E149_326,,,0.65261,,
E320_356,0.71285,,,,
E47_471,0.94378,,,,
E680_230,,,,0.45983999999999997,
E59_385,,,0.77108,,
E1776_142,0.28313,,,,
E463_184,,,,0.36746999999999996,
E1067_209,0.41767,,,,
E448_47,0.09237000000000001,,,,
E832_133,0.26506,,,,
E850_108,,,,,0.21486
E1988_245,,0.48996000000000006,,,
E1250_242,0.48394,,,,
E1961_226,,,0.45181000000000004,,
E465_354,,,0.7088399999999999,,
E1104_39,,,0.07631,,
E457_5,0.008029999999999999,,,,
E229_331,,0.66265,,,
E1300_222,0.44378,,,,
E41_230,0.45983999999999997,,,,
E647_106,,,0.21084,,
E214_452,,,0.9056200000000001,,
E1767_466,,,0.93373,,
E1271_120,0.23895999999999998,,,,
E1709_431,,,0.86345,,
E1422_265,0.53012,,,,
E772_317,,,0.63454,,
E1086_452,,,0.9056200000000001,,
E1470_366,,,,0.73293,
E1845_283,,,0.5662699999999999,,
E636_161,,,0.32129,,
E1793_5,,,0.008029999999999999,,
E315_41,,0.08032,,,
E1990_427,,,0.8554200000000001,,
E1225_53,,0.10442,,,
E205_350,,,0.7008,,
E1619_302,,0.60442,,,
E1010_492,,0.9859399999999999,,,
E1752_255,,,0.5100399999999999,,
E814_233,,0.46586000000000005,,,
E1399_159,,,0.31727,,
E1048_495,,,,0.99197,
E768_3,0.00402,,,,
E1423_100,,,,,0.1988
E1900_20,0.03815,,,,
E1005_98,,,0.19478,,
E1919_86,0.17068,,,,
E524_480,,,,,0.96185
E1019_106,,,0.21084,,
E361_51,0.1004,,,,
E1521_234,0.46787,,,,
E365_65,,0.12850999999999999,,,
E887_244,0.48795,,,,
E1696_319,,,0.63855,,
E957_157,,,0.31325,,
E471_107,,,0.21285,,
E1561_472,0.94578,,,,
E651_351,,0.70281,,,
E326_262,0.5241,,,,
E1162_146,,,0.29116,,
E786_169,0.33735,,,,
E1738_36,,,0.07028,,
E799_280,,,,0.56024,
E226_462,,,0.9257,,
E173_314,0.62851,,,,
E30_405,0.81124,,,,
E924_334,,,0.66867,,
E1613_480,0.96185,,,,
E1273_130,,,0.25904,,
E1763_307,,,,,0.61446
E691_54,,,0.10643,,
E1697_431,,,0.86345,,
E133_45,,0.08835,,,
E1621_23,,,0.044180000000000004,,
E1075_80,0.15863,,,,
E1687_50,,0.09838999999999999,,,
E347_1,,0.0,,,
E1457_363,,,0.7269100000000001,,
E221_151,,,0.3012,,
E571_353,0.7068300000000001,,,,
E1398_307,,,0.61446,,
E138_102,,,0.20281,,
E1592_376,0.7530100000000001,,,,
E696_170,,,0.33936,,
E1239_351,,,0.70281,,
E277_326,,,0.65261,,
E142_405,,,0.81124,,
E1174_463,,,0.92771,,
E1671_98,,,0.19478,,
E808_20,,0.03815,,,
E992_192,,,0.38353000000000004,,
E1672_71,,0.14056,,,
E424_59,0.11647,,,,
E449_69,,,0.13655,,
E1924_205,0.40963999999999995,,,,
E375_496,,,0.99398,,
E298_344,0.68876,,,,
E1387_2,,,0.00201,,
E579_164,0.32731,,,,
E683_110,,0.21888000000000002,,,
E1877_245,,,0.48996000000000006,,
E1439_480,,,0.96185,,
E708_160,,,0.31928,,
E1090_349,,,,,0.6988
E969_425,,,0.85141,,
E1710_239,,,0.47791000000000006,,
E871_480,,0.96185,,,
E1730_59,0.11647,,,,
E667_483,,0.9678700000000001,,,
E903_331,,,0.66265,,
E1789_197,,,0.39357,,
E531_275,,,0.5502,,
E567_245,,0.48996000000000006,,,
E1057_12,,0.022090000000000002,,,
E1412_389,,0.77912,,,
E1693_401,,,,0.8032100000000001,
E67_252,,,0.50402,,
E1032_256,,,0.51205,,
E961_261,,,0.5220899999999999,,
E1119_462,,,0.9257,,
E58_350,,,0.7008,,
E1393_214,0.42771000000000003,,,,
E1474_265,,0.53012,,,
E440_62,0.12249000000000002,,,,
E595_15,0.028110000000000003,,,,
E1882_265,0.53012,,,,
E1554_215,0.42972,,,,
E930_112,0.22289,,,,
E575_300,0.6004,,,,
E1576_488,0.9779100000000001,,,,
E404_322,,,0.64458,,
E1298_238,0.4759,,,,
E496_386,,,0.7730899999999999,,
E1577_306,,,,,0.61245
E1991_367,,,0.7349399999999999,,
E1426_383,,,0.76707,,
E314_468,0.93775,,,,
E563_107,0.21285,,,,
E1278_237,,,,,0.4739
E987_307,0.61446,,,,
E682_81,,,,0.16064,
E1085_318,,0.63655,,,
E1596_120,0.23895999999999998,,,,
E1415_81,,,0.16064,,
E372_374,,,0.7490000000000001,,
E177_231,0.46185,,,,
E1643_277,0.5542199999999999,,,,
E1334_72,,0.14257,,,
E1186_60,0.11847,,,,
E470_51,,0.1004,,,
E637_319,0.63855,,,,
E746_28,0.054220000000000004,,,,
E527_40,,0.07831,,,
E788_472,,,0.94578,,
E569_481,,,,0.96386,
E634_225,0.4498,,,,
E938_362,,,,0.7249,
E1396_226,,0.45181000000000004,,,
E1800_140,,0.27912,,,
E452_172,,,,,0.34337
E1219_289,0.57831,,,,
E1095_181,0.36145,,,,
E1407_495,0.99197,,,,
E725_333,,0.66667,,,
E1079_109,0.21686999999999998,,,,
E508_51,,0.1004,,,
E1390_126,,,,,0.251
E994_155,,0.30924,,,
E1818_396,,0.7931699999999999,,,
E147_10,,,0.01807,,
E1851_50,0.09838999999999999,,,,
E1023_9,,0.016059999999999998,,,
E196_370,,0.7409600000000001,,,
E4_350,,0.7008,,,
E1253_352,0.70482,,,,
E1484_109,,,0.21686999999999998,,
E1749_310,,,0.62048,,
E1262_470,,,,,0.9417700000000001
E549_215,,,0.42972,,
E1281_258,,,0.5160600000000001,,
E1915_59,,,0.11647,,
E759_123,,0.24498000000000003,,,
E1073_93,,0.18474000000000002,,,
E479_12,,,0.022090000000000002,,
E675_356,,0.71285,,,
E803_485,,,0.9718899999999999,,
E241_150,,,0.2992,,
E312_285,,,0.57028,,
E81_27,,,0.05221,,
E378_233,,0.46586000000000005,,,
E1058_282,,0.56426,,,
E574_174,0.34739000000000003,,,,
E556_301,,,0.60241,,
E811_233,,,0.46586000000000005,,
E1551_152,,0.30321,,,
E1656_232,,,,,0.46386000000000005
E1061_89,,,,,0.17670999999999998
E1518_295,,,0.59036,,
E865_134,0.26707,,,,
E266_461,,0.92369,,,
E1922_138,0.2751,,,,
E839_26,,0.0502,,,
E599_379,0.7590399999999999,,,,
E1913_272,,,0.54418,,
E777_48,,0.09437999999999999,,,
E1036_469,,,0.93976,,
E186_383,,,0.76707,,
E1042_188,0.3755,,,,
E23_229,,,0.45783,,
E813_182,,,0.36345,,
E1267_326,,,0.65261,,
E1293_398,0.79719,,,,
E1778_90,,,,0.17870999999999998,
E1921_433,,,0.8674700000000001,,
E1205_308,0.61647,,,,
E1275_380,0.7610399999999999,,,,
E868_224,0.44778999999999997,,,,
E486_258,,0.5160600000000001,,,
E826_3,,0.00402,,,
E299_268,,,0.53614,,
E627_413,,0.82731,,,
E28_226,,0.45181000000000004,,,
E1385_94,,0.18675,,,
E1585_235,,0.46988,,,
E1427_80,,0.15863,,,
E219_161,,,0.32129,,
E1349_232,0.46386000000000005,,,,
E1602_43,0.08434,,,,
E1562_164,,,0.32731,,
E1238_411,,,0.82329,,
E475_66,,0.13052,,,
E1762_289,,0.57831,,,
E1744_286,,,0.57229,,
E1417_293,,,0.58635,,
E100_367,,,,,0.7349399999999999
E1786_248,,,0.49598000000000003,,
E126_325,,,0.6506,,
E1397_239,,0.47791000000000006,,,
E1549_231,,,,,0.46185
E387_300,0.6004,,,,
E502_183,,,,,0.36546
E1054_209,0.41767,,,,
E1708_308,,,0.61647,,
E1797_393,,0.78715,,,
E233_104,0.20683,,,,
E1852_226,,0.45181000000000004,,,
E1280_233,,,0.46586000000000005,,
E956_53,,0.10442,,,
E1545_110,,,0.21888000000000002,,
E1137_114,,,0.22691,,
E393_51,0.1004,,,,
E1594_426,,,0.85341,,
E902_246,0.49196999999999996,,,,
E469_82,,0.16265,,,
E1114_286,,,0.57229,,
E184_208,,,0.41566000000000003,,
E1126_476,,,0.9538200000000001,,
E905_324,,0.64859,,,
E79_447,0.8955799999999999,,,,
E1342_433,,,,0.8674700000000001,
E900_47,0.09237000000000001,,,,
E859_451,,,0.90361,,
E211_459,0.9196799999999999,,,,
E132_367,0.7349399999999999,,,,
E73_50,,0.09838999999999999,,,
E1540_227,,0.45382,,,
E371_460,,0.92169,,,
E1553_53,0.10442,,,,
E606_294,,,0.58835,,
E1879_355,,0.7108399999999999,,,
E722_458,,0.9176700000000001,,,
E102_386,,,0.7730899999999999,,
E1156_432,,,0.86546,,
E862_108,,,0.21486,,
E62_378,,0.75703,,,
E923_487,,0.9759,,,
E168_224,0.44778999999999997,,,,
E1128_90,,,0.17870999999999998,,
E979_70,0.13855,,,,
E735_150,,,0.2992,,
E1258_159,,,0.31727,,
E719_322,,0.64458,,,
E648_103,,,,,0.20481999999999997
E1014_36,,,0.07028,,
E1134_432,,,,,0.86546
E156_426,,,,0.85341,
E1565_223,,0.44578,,,
E1916_460,,0.92169,,,
E771_335,,,0.67068,,
E1220_88,,0.1747,,,
E1893_66,0.13052,,,,
E37_171,,,0.34137,,
E181_395,,0.7911600000000001,,,
E1684_112,,,0.22289,,
E1297_401,,0.8032100000000001,,,
E576_330,0.66064,,,,
E901_290,,,,0.58032,
E1345_2,0.00201,,,,
E1207_405,0.81124,,,,
E712_332,0.66466,,,,
E1233_54,,,0.10643,,
E309_58,,,0.11445999999999999,,
E53_140,,0.27912,,,
E129_313,,,,0.62651,
E1622_104,,,0.20683,,
E364_427,,,0.8554200000000001,,
E417_118,,0.23494,,,
E436_359,,0.71888,,,
E1700_406,0.81325,,,,
E1626_197,,,0.39357,,
E1217_95,,0.18875999999999998,,,
E154_374,0.7490000000000001,,,,
E352_194,,0.38755,,,
E406_2,,0.00201,,,
E707_181,,,0.36145,,
E1805_52,,0.10240999999999999,,,
E1964_30,,,0.05823,,
E501_21,0.04016,,,,
E339_290,,,0.58032,,
E694_341,,,0.6827300000000001,,
E1257_307,,,0.61446,,
E515_62,0.12249000000000002,,,,
E1677_437,,0.8755,,,
E264_195,,,0.38956,,
E1838_443,,0.88755,,,
E1295_473,0.9477899999999999,,,,
E253_14,,0.0261,,,
E45_351,0.70281,,,,
E160_373,,,0.7469899999999999,,
E657_430,,0.86145,,,
E119_57,0.11245,,,,
E115_417,,,0.83534,,
E974_277,,,0.5542199999999999,,
E728_422,,,0.8453799999999999,,
E1753_393,,,0.78715,,
E541_262,,0.5241,,,
E737_142,0.28313,,,,
E1442_176,,0.35141,,,
E383_180,,0.35944,,,
E1790_308,,0.61647,,,
E1759_410,,,0.82129,,
E336_125,,0.249,,,
E1195_194,,,0.38755,,
E1839_369,,,0.7389600000000001,,
E977_30,0.05823,,,,
E619_240,,,0.47991999999999996,,
E1685_339,,,0.67871,,
E1078_182,0.36345,,,,
E40_64,,,,0.12650999999999998,
E669_92,,,0.18273,,
E695_498,0.9979899999999999,,,,
E1021_54,,,0.10643,,
E1346_326,,,0.65261,,
E937_345,,0.69076,,,
E954_84,,0.16667,,,
E1624_499,,,1.0,,
E1909_478,0.95783,,,,
E536_341,0.6827300000000001,,,,
E1967_280,0.56024,,,,
E512_123,,,0.24498000000000003,,
E613_401,,,,0.8032100000000001,
E1820_308,,,0.61647,,
E1658_83,0.16466,,,,
E1533_268,0.53614,,,,
E834_316,0.63253,,,,
E815_31,0.060239999999999995,,,,
E399_340,0.68072,,,,
E1294_404,,0.80924,,,
E1087_285,,,0.57028,,
E1637_270,,,0.5401600000000001,,
E382_408,,,0.8172699999999999,,
E761_161,,,0.32129,,
E1017_124,,0.24699000000000002,,,
E89_246,0.49196999999999996,,,,
E875_31,,,0.060239999999999995,,
E1151_158,,,0.31526,,
E1761_491,,,0.9839399999999999,,
E812_157,,0.31325,,,
E1657_478,,,0.95783,,
E1804_309,,0.61847,,,
E593_84,,,0.16667,,
E1147_392,0.78514,,,,
E170_375,,0.7509999999999999,,,
E791_202,,0.40360999999999997,,,
E1040_51,,,0.1004,,
E332_4,,,,,0.00602
E1351_458,,,0.9176700000000001,,
E414_408,,,0.8172699999999999,,
E209_95,,0.18875999999999998,,,
E1191_34,0.06627000000000001,,,,
E1482_136,,,0.27108000000000004,,
E557_205,0.40963999999999995,,,,
E331_27,0.05221,,,,
E693_33,,,0.06426,,
E1764_235,,,0.46988,,
E1254_74,,,0.14659,,
E1069_28,,0.054220000000000004,,,
E1210_91,,,0.18072,,
E955_358,,,0.71687,,
E86_125,0.249,,,,
E1152_342,,0.68474,,,
E187_8,,0.01406,,,
E1202_112,0.22289,,,,
E565_439,,,0.8795200000000001,,
E351_40,,,,,0.07831
E1923_335,0.67068,,,,
E1230_313,0.62651,,,,
E1542_209,,,0.41767,,
E1945_178,,,0.35541999999999996,,
E981_268,0.53614,,,,
E1631_400,,,0.8012,,
E1251_38,,,,0.0743,
E302_28,,,0.054220000000000004,,
E498_45,,0.08835,,,
E80_128,,,0.25501999999999997,,
E609_317,0.63454,,,,
E849_294,,,0.58835,,
E403_221,0.44177,,,,
E632_144,,,0.28715,,
E164_399,,,0.7992,,
E535_386,,0.7730899999999999,,,
E1038_324,,,0.64859,,
E189_245,,,0.48996000000000006,,
E239_428,,,0.8574299999999999,,
E1260_478,0.95783,,,,
E1421_306,0.61245,,,,
E1142_465,0.93173,,,,
E1508_122,0.24297,,,,
E973_71,0.14056,,,,
E1654_75,0.14859,,,,
E261_371,,0.74297,,,
E1259_297,,,0.59438,,
E1498_107,,0.21285,,,
E91_21,,,0.04016,,
E65_78,0.15462,,,,
E925_393,,,0.78715,,
E827_117,,,0.23293000000000003,,
E929_73,0.14458,,,,
E588_343,,0.68675,,,
E1024_81,,,0.16064,,
E990_358,,0.71687,,,
E1788_12,,,,,0.022090000000000002
E1910_230,,,0.45983999999999997,,
E1307_85,,0.16867000000000001,,,
E444_124,0.24699000000000002,,,,
E967_92,,0.18273,,,
E583_72,0.14257,,,,
E1120_287,,,0.5743,,
E551_82,,0.16265,,,
E305_172,0.34337,,,,
E435_271,0.5421699999999999,,,,
E878_337,,0.6747,,,
E1867_241,,0.48193,,,
