TF	target	importance
UGR	AMH	7.719210859077385
WT1pKTS	DHH	7.53917716765587
FGF9	CTNNB1	7.4357107307890224
DHH	GATA4	7.29831067931795
GATA4	WNT4	7.165172167232201
UGR	FGF9	6.906493488877169
GATA4	NR0B1	6.703074291415923
WT1mKTS	NR0B1	6.593928608291397
FGF9	FOXL2	6.26977974641099
WT1mKTS	WNT4	6.22944009704751
WT1mKTS	WT1pKTS	6.224708062077527
UGR	DHH	5.885307096564902
GATA4	NR5A1	5.78984574590313
GATA4	WT1pKTS	5.7687631502440135
FOXL2	AMH	5.517856637714567
GATA4	RSPO1	4.707118182051877
WT1mKTS	NR5A1	4.665899647404175
WT1mKTS	DMRT1	4.191325392656452
WT1mKTS	DKK1	3.9198510010202687
WT1mKTS	RSPO1	3.89935668653911
WT1mKTS	CBX2	3.8758041460746675
WT1mKTS	SRY	3.813486056193596
GATA4	SRY	3.7603495159403146
GATA4	CBX2	3.6860170750112906
GATA4	DMRT1	3.454279529648276
WT1mKTS	FOXL2	3.201329579003437
GATA4	DKK1	2.9209547437340517
GATA4	CTNNB1	2.718669111813084
WT1mKTS	FGF9	2.1634735522972885
WT1mKTS	CTNNB1	1.7887467124674248
GATA4	FOXL2	1.6900105794883178
WT1mKTS	SOX9	1.602686344743931
GATA4	SOX9	1.5512368320895642
WT1mKTS	PGD2	1.4180402070726135
WT1mKTS	DHH	1.3466780611324738
WT1mKTS	AMH	1.2406806189888115
GATA4	PGD2	1.181366703707562
GATA4	FGF9	1.123576063234743
GATA4	DHH	1.0990425553638956
GATA4	AMH	0.9984201071392885
