,PseudoTime1,PseudoTime2,PseudoTime3
E4651_313,0.39021,NA,NA
E3165_741,NA,NA,0.92723
E3283_712,0.89084,NA,NA
E1637_780,NA,NA,0.97616
E1888_631,NA,NA,0.78921
E2732_238,NA,0.29611,NA
E3441_128,NA,0.15809,NA
E4887_130,NA,NA,0.1606
E1923_626,0.78294,NA,NA
E4424_625,NA,NA,0.78168
E4377_600,NA,NA,0.75031
E3039_673,NA,NA,0.84191
E4738_419,NA,0.52321,NA
E2174_659,NA,0.82434,NA
E1960_769,NA,NA,0.96236
E1066_426,NA,0.53199,NA
E2627_535,NA,NA,0.66876
E1265_242,0.30113,NA,NA
E2885_672,NA,0.84065,NA
E2413_332,0.41405,NA,NA
E3047_163,NA,NA,0.20201
E4064_494,NA,NA,0.61731
E3467_229,NA,NA,0.28482
E346_471,NA,NA,0.58846
E113_140,NA,NA,0.17315
E230_267,NA,0.3325,NA
E1930_82,0.10038,NA,NA
E3814_513,0.64115,NA,NA
E3498_390,NA,0.48683,NA
E4226_161,NA,0.1995,NA
E2408_740,0.92597,NA,NA
E4848_395,NA,0.4931,NA
E4545_149,NA,NA,0.18444
E4743_659,0.82434,NA,NA
E2309_292,NA,NA,0.36386
E4643_686,NA,NA,0.85822
E1147_114,NA,NA,0.14053
E4625_291,NA,0.36261,NA
E1668_513,NA,0.64115,NA
E4719_40,0.04768,NA,NA
E1324_126,NA,0.15558,NA
E1261_426,0.53199,NA,NA
E3246_464,0.57967,NA,NA
E3705_26,0.03011,NA,NA
E2201_632,NA,NA,0.79046
E1120_753,NA,0.94228,NA
E3852_475,0.59348,NA,NA
E4245_348,NA,NA,0.43413
E2417_362,NA,NA,0.45169
E1068_586,NA,0.73275,NA
E3220_140,NA,NA,0.17315
E3321_177,NA,0.21957,NA
E1119_693,NA,0.867,NA
E3439_521,NA,NA,0.65119
E482_648,NA,NA,0.81054
E2377_60,0.07277,NA,NA
E2107_214,NA,NA,0.266
E866_749,0.93726,NA,NA
E1005_360,NA,0.44918,NA
E4334_456,NA,0.56964,NA
E2181_286,0.35634,NA,NA
E278_192,0.23839,NA,NA
E2537_710,0.88833,NA,NA
E155_632,NA,0.79046,NA
E4199_182,0.22585,NA,NA
E3522_433,NA,NA,0.54078
E276_312,0.38896,NA,NA
E1774_601,0.75157,NA,NA
E2208_247,NA,0.3074,NA
E1431_136,NA,0.16813,NA
E587_564,NA,0.70514,NA
E4414_423,NA,0.52823,NA
E3253_475,NA,NA,0.59348
E3660_753,NA,0.94228,NA
E2820_554,0.6926,NA,NA
E2031_391,NA,0.48808,NA
E1569_220,0.27353,NA,NA
E4831_229,NA,0.28482,NA
E1459_33,NA,0.0389,NA
E80_493,NA,0.61606,NA
E1807_465,0.58093,NA,NA
E2293_129,0.15935,NA,NA
E2126_154,NA,0.19072,NA
E1632_594,0.74279,NA,NA
E3152_472,NA,0.58971,NA
E74_432,0.53952,NA,NA
E4288_127,NA,0.15684,NA
E3532_424,NA,0.52949,NA
E2953_773,NA,NA,0.96738
E2569_39,NA,NA,0.04642
E2686_261,NA,0.32497,NA
E3872_245,0.30489,NA,NA
E3688_443,NA,0.55332,NA
E2671_282,NA,NA,0.35132
E1528_638,NA,0.79799,NA
E1322_400,NA,0.49937,NA
E3421_226,NA,0.28105,NA
E2173_333,NA,0.41531,NA
E2220_722,NA,0.90339,NA
E339_258,NA,NA,0.3212
E3307_111,NA,NA,0.13676
E4734_626,NA,NA,0.78294
E3388_104,NA,0.12798,NA
E397_375,NA,0.46801,NA
E1033_739,0.92472,NA,NA
E4854_102,NA,0.12547,NA
E2723_328,0.40903,NA,NA
E2391_96,NA,0.11794,NA
E3636_487,NA,0.60853,NA
E2793_105,0.12923,NA,NA
E4342_83,NA,NA,0.10163
E1920_744,0.93099,NA,NA
E1051_279,NA,0.34755,NA
E375_711,NA,0.88959,NA
E3849_540,0.67503,NA,NA
E4955_427,NA,0.53325,NA
E1438_589,NA,0.73651,NA
E1768_10,NA,NA,0.01004
E311_401,NA,0.50063,NA
E4201_763,NA,NA,0.95483
E4595_786,NA,0.98369,NA
E3642_728,NA,0.91092,NA
E816_657,0.82183,NA,NA
E2971_216,NA,NA,0.26851
E2556_618,NA,0.7729,NA
E2510_799,NA,NA,1.0
E2613_579,NA,0.72396,NA
E1488_490,0.6123,NA,NA
E2630_35,NA,NA,0.04141
E1564_59,0.07152,NA,NA
E937_123,NA,NA,0.15182
E69_683,0.85445,NA,NA
E524_429,NA,NA,0.53576
E4321_283,NA,NA,0.35257
E3631_691,NA,NA,0.86449
E3100_731,NA,0.91468,NA
E3941_174,NA,0.21581,NA
E3743_249,0.30991,NA,NA
E4347_640,NA,0.8005,NA
E3548_141,0.1744,NA,NA
E1598_617,0.77164,NA,NA
E2656_688,0.86073,NA,NA
E3502_731,NA,NA,0.91468
E3591_106,NA,NA,0.13049
E654_567,NA,0.70891,NA
E6_432,NA,0.53952,NA
E359_731,NA,0.91468,NA
E10_694,NA,NA,0.86826
E2937_629,NA,0.7867,NA
E1486_603,NA,NA,0.75408
E1071_768,0.9611,NA,NA
E3248_5,0.00376,NA,NA
E3157_432,0.53952,NA,NA
E2635_744,0.93099,NA,NA
E2280_635,NA,0.79423,NA
E3568_217,NA,0.26976,NA
E1975_542,NA,0.67754,NA
E3228_398,NA,0.49686,NA
E1674_32,NA,NA,0.03764
E3593_74,NA,0.09034,NA
E56_322,NA,0.40151,NA
E1743_249,NA,0.30991,NA
E1069_736,NA,NA,0.92095
E2957_320,NA,0.399,NA
E3948_418,NA,0.52196,NA
E3675_193,NA,0.23965,NA
E1829_422,NA,NA,0.52698
E4256_434,NA,NA,0.54203
E2721_217,NA,NA,0.26976
E498_393,NA,0.49059,NA
E2385_257,NA,NA,0.31995
E423_247,NA,0.3074,NA
E1985_473,NA,NA,0.59097
E3720_465,0.58093,NA,NA
E3139_428,NA,NA,0.5345
E4341_606,NA,NA,0.75784
E2696_192,NA,NA,0.23839
E697_74,NA,0.09034,NA
E304_609,NA,NA,0.76161
E1384_773,0.96738,NA,NA
E2606_527,0.65872,NA,NA
E1566_772,NA,0.96612,NA
E3939_539,NA,NA,0.67378
E3417_650,NA,NA,0.81305
E2858_70,NA,0.08532,NA
E3007_319,0.39774,NA,NA
E3836_753,NA,NA,0.94228
E4905_334,0.41656,NA,NA
E4948_799,1.0,NA,NA
E2756_538,0.67252,NA,NA
E4061_585,NA,NA,0.73149
E3340_278,0.3463,NA,NA
E2759_613,NA,NA,0.76662
E4035_588,NA,0.73526,NA
E1798_771,NA,NA,0.96487
E1699_688,NA,0.86073,NA
E1756_281,NA,0.35006,NA
E3578_672,0.84065,NA,NA
E3623_184,NA,NA,0.22836
E2706_255,0.31744,NA,NA
E4279_86,NA,0.1054,NA
E1608_323,NA,0.40276,NA
E1053_675,NA,0.84442,NA
E3963_16,NA,NA,0.01757
E4685_642,NA,NA,0.80301
E3349_29,0.03388,NA,NA
E2491_77,0.0941,NA,NA
E475_262,NA,0.32622,NA
E1282_640,NA,NA,0.8005
E892_441,0.55082,NA,NA
E4112_42,NA,0.05019,NA
E1073_141,0.1744,NA,NA
E2719_295,NA,0.36763,NA
E1348_667,NA,0.83438,NA
E3357_749,NA,0.93726,NA
E442_590,NA,NA,0.73777
E4704_532,NA,0.66499,NA
E389_227,0.28231,NA,NA
E2380_659,NA,NA,0.82434
E2816_600,0.75031,NA,NA
E1909_760,0.95107,NA,NA
E3626_327,NA,0.40778,NA
E980_343,NA,0.42785,NA
E1749_354,NA,NA,0.44166
E4561_304,0.37892,NA,NA
E1788_780,NA,0.97616,NA
E386_654,NA,NA,0.81807
E4252_91,0.11167,NA,NA
E1295_328,NA,0.40903,NA
E516_203,0.2522,NA,NA
E627_723,NA,NA,0.90464
E4097_480,NA,0.59975,NA
E4881_613,NA,NA,0.76662
E4566_152,NA,0.18821,NA
E4483_464,NA,NA,0.57967
E1599_281,0.35006,NA,NA
E2163_548,NA,NA,0.68507
E1734_745,0.93225,NA,NA
E1370_181,NA,0.22459,NA
E3598_297,0.37014,NA,NA
E4752_26,0.03011,NA,NA
E3168_435,NA,NA,0.54329
E3497_183,NA,0.2271,NA
E1677_159,0.19699,NA,NA
E2494_280,0.34881,NA,NA
E2849_64,0.07779,NA,NA
E4076_394,NA,0.49184,NA
E1991_165,NA,NA,0.20452
E4665_81,0.09912,NA,NA
E850_100,0.12296,NA,NA
E1853_280,0.34881,NA,NA
E4202_548,NA,0.68507,NA
E3999_777,NA,0.9724,NA
E3186_251,NA,0.31242,NA
E3889_400,NA,NA,0.49937
E3508_654,NA,NA,0.81807
E4260_41,NA,NA,0.04893
E3867_516,NA,NA,0.64492
E4885_697,0.87202,NA,NA
E2373_319,NA,NA,0.39774
E854_172,NA,0.2133,NA
E1238_6,NA,0.00502,NA
E3391_713,NA,0.8921,NA
E2543_321,NA,NA,0.40025
E4406_339,NA,NA,0.42284
E1752_736,NA,NA,0.92095
E1077_58,NA,NA,0.07026
E3566_583,NA,0.72898,NA
E2266_714,0.89335,NA,NA
E4737_479,NA,0.59849,NA
E4263_721,0.90213,NA,NA
E352_222,NA,0.27604,NA
E2238_591,NA,0.73902,NA
E1646_280,0.34881,NA,NA
E1840_526,NA,0.65747,NA
E472_770,0.96361,NA,NA
E4048_659,NA,0.82434,NA
E3081_542,NA,0.67754,NA
E4116_233,0.28984,NA,NA
E1037_729,NA,NA,0.91217
E708_535,0.66876,NA,NA
E3326_596,0.74529,NA,NA
E2906_599,NA,NA,0.74906
E3143_374,NA,NA,0.46675
E3202_281,0.35006,NA,NA
E464_738,NA,0.92346,NA
E3144_572,0.71518,NA,NA
E3919_105,0.12923,NA,NA
E4705_217,NA,NA,0.26976
E4304_192,NA,0.23839,NA
E4370_530,NA,0.66248,NA
E1560_652,0.81556,NA,NA
E2879_260,NA,NA,0.32371
E4816_633,NA,NA,0.79172
E2443_205,NA,0.25471,NA
E1263_404,NA,NA,0.50439
E942_125,NA,NA,0.15433
E4763_431,NA,0.53827,NA
E3018_256,NA,0.3187,NA
E1028_175,NA,NA,0.21706
E168_616,NA,0.77039,NA
E3111_345,NA,0.43036,NA
E415_700,0.87578,NA,NA
E4255_755,NA,0.94479,NA
E4907_319,NA,0.39774,NA
E322_478,NA,NA,0.59724
E4776_266,NA,NA,0.33124
E418_551,NA,0.68883,NA
E2776_143,NA,0.17691,NA
E898_718,0.89837,NA,NA
E1536_170,NA,NA,0.21079
E2438_612,0.76537,NA,NA
E4633_326,NA,NA,0.40652
E2158_442,NA,NA,0.55207
E4767_20,0.02258,NA,NA
E1625_80,NA,0.09787,NA
E3041_100,0.12296,NA,NA
E950_166,0.20577,NA,NA
E36_380,0.47428,NA,NA
E1078_387,NA,0.48306,NA
E1437_93,NA,0.11418,NA
E4077_299,NA,0.37265,NA
E1048_545,0.6813,NA,NA
E1171_396,0.49435,NA,NA
E964_483,NA,NA,0.60351
E2295_127,NA,NA,0.15684
E1894_710,0.88833,NA,NA
E1467_309,NA,NA,0.38519
E2897_632,NA,NA,0.79046
E3328_429,NA,0.53576,NA
E4394_113,NA,NA,0.13927
E332_466,NA,0.58218,NA
E1918_129,NA,0.15935,NA
E3637_538,0.67252,NA,NA
E885_283,NA,0.35257,NA
E4180_766,0.95859,NA,NA
E4892_91,0.11167,NA,NA
E1575_131,0.16186,NA,NA
E4888_110,0.13551,NA,NA
E344_125,0.15433,NA,NA
E2948_435,0.54329,NA,NA
E2983_245,NA,NA,0.30489
E2123_659,0.82434,NA,NA
E91_782,NA,0.97867,NA
E3074_649,NA,0.81179,NA
E4564_593,0.74153,NA,NA
E792_649,0.81179,NA,NA
E1422_515,NA,0.64366,NA
E2104_550,NA,0.68758,NA
E1811_135,NA,0.16688,NA
E828_341,NA,0.42535,NA
E2329_463,NA,0.57842,NA
E3351_202,NA,0.25094,NA
E2431_231,NA,NA,0.28733
E3090_556,0.69511,NA,NA
E3520_527,0.65872,NA,NA
E4821_334,NA,0.41656,NA
E2353_494,NA,0.61731,NA
E3518_766,0.95859,NA,NA
E2169_749,NA,NA,0.93726
E3442_8,NA,NA,0.00753
E4741_563,0.70389,NA,NA
E4807_682,NA,0.8532,NA
E4817_110,0.13551,NA,NA
E120_639,0.79925,NA,NA
E121_99,0.12171,NA,NA
E3555_799,NA,NA,1.0
E3870_558,NA,0.69762,NA
E340_741,0.92723,NA,NA
E2925_93,0.11418,NA,NA
E2207_233,NA,NA,0.28984
E2272_744,NA,0.93099,NA
E3129_597,NA,0.74655,NA
E3957_577,0.72146,NA,NA
E4358_421,NA,0.52572,NA
E1289_486,0.60728,NA,NA
E2597_301,NA,NA,0.37516
E3563_549,NA,0.68632,NA
E2076_162,0.20075,NA,NA
E947_785,NA,0.98243,NA
E4018_541,NA,0.67629,NA
E4597_756,NA,NA,0.94605
E1210_270,NA,NA,0.33626
E4552_449,NA,0.56085,NA
E4041_159,NA,0.19699,NA
E3352_584,0.73024,NA,NA
E1541_484,0.60477,NA,NA
E2750_393,0.49059,NA,NA
E2433_706,NA,0.88331,NA
E1215_617,0.77164,NA,NA
E325_500,0.62484,NA,NA
E4717_390,NA,NA,0.48683
E4943_270,0.33626,NA,NA
E4857_253,NA,0.31493,NA
E163_299,NA,0.37265,NA
