TF	Target	EdgeWeight
NR5A1	AMH	0.010388013906776905
NR5A1	DMRT1	0.010387672111392021
RSPO1	NR0B1	0.010384956374764442
CTNNB1	WNT4	0.01038331352174282
DKK1	NR5A1	0.010382518172264099
WT1mKTS	CBX2	0.01038174144923687
FGF9	WT1pKTS	0.010379709303379059
DKK1	PGD2	0.010378776118159294
SOX9	NR5A1	0.010377691127359867
DMRT1	AMH	0.010376163758337498
WT1mKTS	CTNNB1	0.010374282486736774
WNT4	NR0B1	0.010373590514063835
CBX2	WT1pKTS	0.010372242890298367
WT1mKTS	WT1pKTS	0.010371851734817028
NR5A1	SOX9	0.010371293872594833
GATA4	WT1mKTS	0.010371065698564053
DMRT1	SOX9	0.010370203293859959
WT1mKTS	AMH	0.010368311777710915
SRY	NR5A1	0.010368140414357185
CBX2	WT1mKTS	0.010367714799940586
DHH	WT1mKTS	0.010366943664848804
AMH	GATA4	0.010366179049015045
GATA4	FGF9	0.010364705696702003
WT1mKTS	WNT4	0.010364437475800514
NR0B1	WT1mKTS	0.01036357507109642
DMRT1	GATA4	0.010362532921135426
PGD2	SRY	0.010362144559621811
RSPO1	WT1mKTS	0.010360936634242535
GATA4	NR0B1	0.010358113795518875
CTNNB1	NR0B1	0.01035644393414259
SOX9	DKK1	0.010355736128985882
SRY	NR0B1	0.010354799218475819
SRY	GATA4	0.010354780592024326
RSPO1	FOXL2	0.010354344733059406
GATA4	CBX2	0.010353087447583675
RSPO1	GATA4	0.010351686738431454
GATA4	RSPO1	0.01035150233656168
UGR	NR5A1	0.010351451113820076
WT1pKTS	WT1mKTS	0.01034852396696806
DMRT1	NR5A1	0.010348175652325153
WT1mKTS	SRY	0.010347739793360233
FOXL2	NR0B1	0.010345819406211376
DMRT1	FGF9	0.010342762805521488
DHH	DMRT1	0.010342427529394627
PGD2	DKK1	0.010342275723814964
NR0B1	CTNNB1	0.010340911336243153
PGD2	GATA4	0.01034066453576088
GATA4	SRY	0.010339084081351757
SOX9	GATA4	0.01033853180706501
GATA4	DHH	0.010338131338357925
NR0B1	DKK1	0.010337614454329014
WT1mKTS	FOXL2	0.010336180217564106
NR5A1	WT1pKTS	0.01033521257340908
SRY	SOX9	0.010334835387766361
CTNNB1	GATA4	0.01033442746847868
PGD2	NR5A1	0.010333547368645668
WT1pKTS	NR0B1	0.010333116166293621
WT1mKTS	RSPO1	0.010332733392715454
FGF9	WT1mKTS	0.010331318713724613
FOXL2	WT1mKTS	0.010330515913665295
UGR	FOXL2	0.010330299846827984
UGR	WNT4	0.01032992172986269
AMH	WT1mKTS	0.010329592041671276
SRY	AMH	0.010327855125069618
CBX2	NR0B1	0.0103254783898592
CBX2	GATA4	0.010325188748538494
DHH	NR5A1	0.010324769653379917
SRY	WT1mKTS	0.01032473798841238
WT1mKTS	UGR	0.010323760099709034
WT1mKTS	DKK1	0.010323034599423409
DKK1	WT1pKTS	0.010322128422558308
RSPO1	CBX2	0.010321617126464844
FGF9	GATA4	0.010318668559193611
SOX9	FOXL2	0.010316461324691772
WNT4	FOXL2	0.010314012877643108
DKK1	WT1mKTS	0.010313337668776512
PGD2	CBX2	0.010312923230230808
SRY	FGF9	0.010312908329069614
SRY	CBX2	0.010310420766472816
GATA4	UGR	0.010308965109288692
FOXL2	DKK1	0.010307368822395802
WT1mKTS	DHH	0.010306264273822308
NR5A1	CBX2	0.010305638425052166
WNT4	CBX2	0.010302206501364708
GATA4	CTNNB1	0.010300694033503532
CBX2	WNT4	0.010300581343472004
FGF9	CTNNB1	0.01029816921800375
NR5A1	GATA4	0.010297900065779686
WT1mKTS	NR0B1	0.010295477695763111
NR5A1	WT1mKTS	0.010295132175087929
FOXL2	GATA4	0.010293426923453808
UGR	RSPO1	0.010291417129337788
UGR	AMH	0.010290845297276974
NR5A1	WNT4	0.010289618745446205
CTNNB1	DKK1	0.010289355181157589
DHH	CTNNB1	0.0102887824177742
GATA4	NR5A1	0.01028877031058073
RSPO1	PGD2	0.010288664139807224
FOXL2	AMH	0.010288058780133724
WT1pKTS	WNT4	0.010286908596754074
WT1pKTS	PGD2	0.010285981930792332
GATA4	DKK1	0.010282440111041069
RSPO1	DHH	0.010281545110046864
NR5A1	SRY	0.01028134673833847
DKK1	RSPO1	0.010280967690050602
DHH	CBX2	0.01028065849095583
PGD2	RSPO1	0.010280606336891651
GATA4	DMRT1	0.010280191898345947
PGD2	WT1mKTS	0.010275552049279213
WT1mKTS	SOX9	0.010274290107190609
UGR	SRY	0.010274242609739304
AMH	RSPO1	0.010273457504808903
GATA4	WT1pKTS	0.010272923856973648
CBX2	FGF9	0.010271203704178333
DHH	FOXL2	0.010270761325955391
WT1mKTS	DMRT1	0.010269319638609886
DMRT1	WNT4	0.01026685256510973
FOXL2	SRY	0.010266641154885292
WT1mKTS	GATA4	0.010266391560435295
CBX2	CTNNB1	0.010264000855386257
WT1pKTS	DHH	0.010263840667903423
WNT4	DKK1	0.010263802483677864
CTNNB1	PGD2	0.010263054631650448
CTNNB1	UGR	0.01026278454810381
UGR	PGD2	0.010260914452373981
PGD2	CTNNB1	0.01026089396327734
AMH	WT1pKTS	0.01026023831218481
UGR	NR0B1	0.010258725844323635
NR0B1	SRY	0.01025769766420126
DMRT1	WT1mKTS	0.010257458314299583
WT1pKTS	GATA4	0.01025727204978466
UGR	FGF9	0.01025717705488205
RSPO1	UGR	0.010257166810333729
DKK1	UGR	0.010257072746753693
WT1pKTS	FGF9	0.0102562690153718
SOX9	WT1mKTS	0.010255851782858372
SRY	WNT4	0.010254982858896255
UGR	DHH	0.01025296002626419
WNT4	DMRT1	0.010251735337078571
SOX9	RSPO1	0.010251504369080067
GATA4	SOX9	0.010251497849822044
NR0B1	SOX9	0.010251430794596672
CTNNB1	WT1mKTS	0.010249409824609756
WNT4	WT1pKTS	0.010248254984617233
FOXL2	WT1pKTS	0.01024696882814169
SRY	CTNNB1	0.010245420970022678
GATA4	PGD2	0.01024530827999115
RSPO1	NR5A1	0.010244774632155895
CBX2	RSPO1	0.010243740864098072
SOX9	WNT4	0.010243332013487816
WNT4	WT1mKTS	0.01024216040968895
RSPO1	DKK1	0.010241289623081684
UGR	WT1pKTS	0.01024098601192236
SRY	FOXL2	0.010240152478218079
UGR	SOX9	0.010239209048449993
WNT4	UGR	0.010238023474812508
WT1mKTS	FGF9	0.010237842798233032
GATA4	AMH	0.01023709774017334
CBX2	AMH	0.010232845321297646
WNT4	GATA4	0.010231386870145798
GATA4	WNT4	0.010230719111859798
FOXL2	PGD2	0.010228179395198822
CTNNB1	AMH	0.010227358900010586
FOXL2	DHH	0.010225686244666576
SRY	RSPO1	0.010225054807960987
CBX2	DMRT1	0.01022455282509327
UGR	CTNNB1	0.010224182158708572
DHH	RSPO1	0.010223384015262127
WT1pKTS	UGR	0.010222282260656357
WNT4	AMH	0.010221564210951328
CTNNB1	DHH	0.01022079586982727
WNT4	DHH	0.010220671072602272
CBX2	DKK1	0.010220498777925968
AMH	UGR	0.010220306925475597
WT1mKTS	NR5A1	0.010219939053058624
AMH	CTNNB1	0.010215324349701405
DMRT1	NR0B1	0.010215113870799541
DHH	GATA4	0.01021390501409769
NR5A1	RSPO1	0.010212628170847893
DKK1	GATA4	0.010212450288236141
DKK1	CTNNB1	0.010211784392595291
NR0B1	CBX2	0.010209896601736546
UGR	GATA4	0.010209496133029461
WT1mKTS	PGD2	0.010209067724645138
CTNNB1	WT1pKTS	0.010209049098193645
FOXL2	CBX2	0.010208455845713615
AMH	NR0B1	0.010206430219113827
FGF9	FOXL2	0.010204965248703957
NR0B1	DHH	0.010202793404459953
PGD2	WNT4	0.010202312842011452
FOXL2	SOX9	0.010201438330113888
NR5A1	NR0B1	0.010200396180152893
WT1pKTS	FOXL2	0.010197695344686508
DHH	UGR	0.010197622701525688
SOX9	CBX2	0.010196655988693237
NR0B1	UGR	0.010196398012340069
DMRT1	UGR	0.010195530951023102
DHH	NR0B1	0.010194103233516216
FOXL2	UGR	0.010192564688622952
AMH	CBX2	0.010191364213824272
DKK1	CBX2	0.010189933702349663
RSPO1	SRY	0.010187234729528427
DMRT1	FOXL2	0.010186753235757351
CTNNB1	CBX2	0.010186237283051014
CTNNB1	DMRT1	0.01018489245325327
PGD2	UGR	0.010181239806115627
PGD2	FOXL2	0.010180825367569923
DMRT1	RSPO1	0.010177304968237877
CBX2	PGD2	0.010177004151046276
CTNNB1	FGF9	0.010176392272114754
CTNNB1	SOX9	0.010176077485084534
WNT4	SRY	0.010176054202020168
UGR	WT1mKTS	0.010172244161367416
CBX2	SRY	0.010169710032641888
UGR	DMRT1	0.010165762156248093
RSPO1	DMRT1	0.010164872743189335
NR0B1	NR5A1	0.01016464177519083
NR0B1	DMRT1	0.010163050144910812
CBX2	FOXL2	0.01016286015510559
FOXL2	FGF9	0.010162231512367725
FGF9	UGR	0.010155909694731236
UGR	DKK1	0.010155873373150826
NR0B1	WT1pKTS	0.010153754614293575
SOX9	UGR	0.010153290815651417
DKK1	NR0B1	0.010151988826692104
FOXL2	DMRT1	0.010151688940823078
WNT4	FGF9	0.010150670073926449
CBX2	DHH	0.010148975066840649
SOX9	CTNNB1	0.010147339664399624
FGF9	NR0B1	0.010144952684640884
DMRT1	CTNNB1	0.010139943100512028
WT1pKTS	RSPO1	0.010138857178390026
AMH	WNT4	0.01013802457600832
AMH	FOXL2	0.010137408971786499
FGF9	CBX2	0.010134553536772728
DKK1	WNT4	0.010130240581929684
WT1pKTS	CTNNB1	0.010130003094673157
NR0B1	FGF9	0.010127694346010685
FGF9	WNT4	0.010126558132469654
RSPO1	SOX9	0.010125132277607918
FOXL2	NR5A1	0.010119406506419182
WNT4	NR5A1	0.010119108483195305
CBX2	SOX9	0.010116580873727798
NR5A1	CTNNB1	0.010116387158632278
CTNNB1	SRY	0.010114379227161407
RSPO1	FGF9	0.010113993659615517
FGF9	RSPO1	0.010113579221069813
NR5A1	FOXL2	0.01011176872998476
DKK1	FOXL2	0.010110363364219666
RSPO1	AMH	0.010105307213962078
CTNNB1	NR5A1	0.010104064829647541
RSPO1	WT1pKTS	0.010102026164531708
SRY	UGR	0.010093030519783497
DHH	WNT4	0.01009119302034378
DMRT1	CBX2	0.01009112223982811
SOX9	NR0B1	0.010088060051202774
NR0B1	PGD2	0.010087716393172741
WNT4	PGD2	0.010075237601995468
PGD2	NR0B1	0.010064865462481976
WNT4	SOX9	0.010060060769319534
NR0B1	AMH	0.010057605803012848
