TF	Target	EdgeWeight
NR5A1	DMRT1	0.010330957360565662
SOX9	DHH	0.010328554548323154
PGD2	SRY	0.010326312854886055
FOXL2	RSPO1	0.010324282571673393
NR5A1	PGD2	0.01032361388206482
SOX9	DKK1	0.010323514230549335
FGF9	WT1mKTS	0.010322194546461105
AMH	DMRT1	0.010320069268345833
WT1mKTS	WT1pKTS	0.010316950269043446
PGD2	DMRT1	0.01031562127172947
DHH	DKK1	0.010314468294382095
WT1mKTS	PGD2	0.010313795879483223
NR5A1	WT1pKTS	0.010311736725270748
DHH	WT1mKTS	0.010307738557457924
WT1mKTS	NR5A1	0.010305646806955338
WT1pKTS	GATA4	0.010304847732186317
CBX2	UGR	0.010304084047675133
WT1mKTS	WNT4	0.010303575545549393
SRY	FGF9	0.010299338959157467
SOX9	NR5A1	0.010298920795321465
SRY	WT1mKTS	0.010298557579517365
DKK1	NR5A1	0.010297276079654694
FGF9	WT1pKTS	0.01029434148222208
WT1mKTS	SRY	0.0102924145758152
NR5A1	UGR	0.010287557728588581
DKK1	GATA4	0.010286600328981876
DKK1	AMH	0.01028426457196474
AMH	GATA4	0.010284223593771458
UGR	GATA4	0.010283663868904114
WNT4	GATA4	0.010281169787049294
DMRT1	PGD2	0.010280128568410873
NR5A1	DKK1	0.010276997461915016
GATA4	CBX2	0.010276688262820244
GATA4	WT1mKTS	0.010274950414896011
NR5A1	FGF9	0.010274558328092098
SRY	NR5A1	0.010273498483002186
DMRT1	GATA4	0.010272892192006111
SRY	AMH	0.010271857492625713
WNT4	CBX2	0.010271633975207806
UGR	WT1pKTS	0.010270986706018448
CTNNB1	WT1mKTS	0.010269050486385822
WNT4	WT1mKTS	0.010268667712807655
UGR	CBX2	0.010264945216476917
GATA4	DKK1	0.010262303054332733
GATA4	PGD2	0.01026204600930214
GATA4	AMH	0.010258014313876629
CBX2	WT1pKTS	0.0102579640224576
CBX2	PGD2	0.010257717221975327
WT1mKTS	NR0B1	0.010257246904075146
NR5A1	SRY	0.010256352834403515
FOXL2	NR0B1	0.010255730710923672
CBX2	SRY	0.010253590531647205
FOXL2	AMH	0.010252786800265312
GATA4	NR0B1	0.010252474807202816
WT1pKTS	FGF9	0.010249941609799862
GATA4	DHH	0.010249113664031029
GATA4	FOXL2	0.010248836129903793
UGR	DHH	0.010247455909848213
NR0B1	GATA4	0.0102465208619833
WT1pKTS	SOX9	0.010244389995932579
FGF9	UGR	0.010242655873298645
DHH	UGR	0.010242573916912079
FGF9	CBX2	0.01024239044636488
PGD2	WT1mKTS	0.01024012453854084
GATA4	FGF9	0.010238558985292912
CBX2	GATA4	0.010237311944365501
WT1pKTS	NR0B1	0.01023592334240675
UGR	CTNNB1	0.01023231539875269
DKK1	WT1mKTS	0.01023150235414505
WT1pKTS	UGR	0.010230845771729946
DHH	WT1pKTS	0.010230212472379208
FOXL2	WT1mKTS	0.010228993371129036
NR0B1	WT1mKTS	0.01022860687226057
WT1mKTS	GATA4	0.010228459723293781
FOXL2	CBX2	0.010225209407508373
UGR	SRY	0.01022449228912592
UGR	DMRT1	0.010224382393062115
FOXL2	DHH	0.010223757475614548
DKK1	UGR	0.01022349949926138
AMH	CBX2	0.010222240351140499
AMH	FOXL2	0.01022207923233509
PGD2	GATA4	0.010221509262919426
PGD2	CBX2	0.010219880379736423
NR5A1	WT1mKTS	0.010218685492873192
PGD2	WT1pKTS	0.010218395851552486
WT1mKTS	DKK1	0.0102179991081357
GATA4	RSPO1	0.010217602364718914
RSPO1	AMH	0.010216583497822285
CBX2	WT1mKTS	0.010216500610113144
WT1mKTS	DHH	0.01021615881472826
WNT4	UGR	0.010214953683316708
FGF9	RSPO1	0.010214398615062237
AMH	WT1pKTS	0.01021337229758501
NR5A1	CBX2	0.010213309898972511
AMH	RSPO1	0.010211979039013386
DHH	GATA4	0.010211084969341755
WT1mKTS	DMRT1	0.01020868681371212
FOXL2	DMRT1	0.010207908228039742
DHH	WNT4	0.010206376202404499
SRY	GATA4	0.01020514965057373
GATA4	SRY	0.010204172693192959
SRY	NR0B1	0.010202586650848389
DMRT1	RSPO1	0.010201002471148968
CTNNB1	PGD2	0.010199655778706074
SRY	UGR	0.010197470895946026
NR0B1	WT1pKTS	0.010197151452302933
WT1mKTS	SOX9	0.010196825489401817
UGR	RSPO1	0.010196573100984097
GATA4	SOX9	0.010194779373705387
SOX9	CBX2	0.010194729082286358
NR0B1	NR5A1	0.010194661095738411
SRY	CBX2	0.010191688314080238
WT1pKTS	WT1mKTS	0.010191298089921474
RSPO1	UGR	0.01019091997295618
UGR	FOXL2	0.010188719257712364
PGD2	FOXL2	0.010188550688326359
DMRT1	CBX2	0.010186842642724514
RSPO1	FGF9	0.010185878723859787
WT1mKTS	RSPO1	0.010185619816184044
FOXL2	GATA4	0.010185517370700836
GATA4	CTNNB1	0.010185199789702892
FGF9	FOXL2	0.010184202343225479
WT1mKTS	UGR	0.010184156708419323
WT1mKTS	CBX2	0.010182565078139305
UGR	PGD2	0.010182448662817478
CBX2	FGF9	0.010181418620049953
CBX2	WNT4	0.010179717093706131
UGR	NR0B1	0.010179503820836544
WT1mKTS	FGF9	0.010178850032389164
RSPO1	GATA4	0.010177253745496273
CBX2	DHH	0.010176921263337135
DKK1	WNT4	0.010176428593695164
CTNNB1	SOX9	0.010176394134759903
SOX9	FOXL2	0.010175801813602448
CBX2	SOX9	0.010172977112233639
FOXL2	PGD2	0.010172504000365734
DMRT1	WT1mKTS	0.010171516798436642
WT1mKTS	AMH	0.010170899331569672
NR0B1	SRY	0.010170257650315762
RSPO1	CBX2	0.010170066729187965
UGR	AMH	0.010168475098907948
NR0B1	DMRT1	0.010167812928557396
CTNNB1	NR5A1	0.010167788714170456
NR5A1	GATA4	0.010166934691369534
FOXL2	FGF9	0.010166248306632042
DHH	FOXL2	0.010165131650865078
GATA4	WNT4	0.010162767954170704
UGR	FGF9	0.010162063874304295
NR5A1	NR0B1	0.010161229409277439
SOX9	WT1mKTS	0.010159291326999664
FGF9	GATA4	0.010158582590520382
UGR	SOX9	0.010157336480915546
GATA4	DMRT1	0.010156764648854733
PGD2	UGR	0.010155346244573593
DHH	CBX2	0.010154125280678272
NR0B1	PGD2	0.010153276845812798
SOX9	GATA4	0.010152732953429222
RSPO1	WT1mKTS	0.010152260772883892
CBX2	DMRT1	0.010152035392820835
WT1mKTS	FOXL2	0.01015135645866394
CTNNB1	CBX2	0.010150117799639702
SRY	WNT4	0.010148804634809494
AMH	WT1mKTS	0.010148376226425171
GATA4	WT1pKTS	0.010148106142878532
WNT4	DKK1	0.010147673077881336
CTNNB1	GATA4	0.010146824643015862
PGD2	NR0B1	0.010145829990506172
FOXL2	UGR	0.010144436731934547
WNT4	DHH	0.010143880732357502
UGR	WT1mKTS	0.010143431834876537
AMH	WNT4	0.010142635554075241
SOX9	CTNNB1	0.010142509825527668
FOXL2	WT1pKTS	0.010141192935407162
GATA4	NR5A1	0.010140842758119106
WNT4	SOX9	0.01014014519751072
FGF9	CTNNB1	0.010139417834579945
CBX2	NR0B1	0.010139280930161476
UGR	DKK1	0.010138302110135555
WT1pKTS	WNT4	0.01013523805886507
WT1mKTS	CTNNB1	0.010134806856513023
NR0B1	CBX2	0.01013347040861845
DMRT1	FOXL2	0.010131879709661007
UGR	WNT4	0.010130161419510841
CBX2	FOXL2	0.010124867781996727
NR5A1	WNT4	0.01012343168258667
RSPO1	WT1pKTS	0.0101225720718503
CTNNB1	DKK1	0.010120469145476818
RSPO1	SOX9	0.010119430720806122
CBX2	RSPO1	0.010118301026523113
DKK1	CBX2	0.010117530822753906
DMRT1	NR0B1	0.01011440809816122
GATA4	UGR	0.010113729164004326
NR0B1	UGR	0.01011296920478344
FOXL2	NR5A1	0.010107619687914848
AMH	CTNNB1	0.010107019916176796
RSPO1	PGD2	0.010106254369020462
CTNNB1	UGR	0.0101054348051548
CBX2	CTNNB1	0.010105115361511707
NR0B1	DKK1	0.010104523971676826
SRY	RSPO1	0.010104099288582802
AMH	UGR	0.010104007087647915
SOX9	NR0B1	0.010103248059749603
NR5A1	CTNNB1	0.010102804750204086
CTNNB1	AMH	0.010101241990923882
FOXL2	SRY	0.01010092068463564
DHH	CTNNB1	0.01009953860193491
RSPO1	SRY	0.010099411010742188
SOX9	WNT4	0.010099031031131744
PGD2	RSPO1	0.010098646394908428
SOX9	UGR	0.01009779516607523
FOXL2	DKK1	0.010097719728946686
CTNNB1	DMRT1	0.010095261037349701
DKK1	NR0B1	0.010094241239130497
CBX2	AMH	0.010091837495565414
DHH	NR0B1	0.010090605355799198
PGD2	CTNNB1	0.010090196505188942
SRY	CTNNB1	0.010086064226925373
DMRT1	UGR	0.010085370391607285
FOXL2	SOX9	0.010084301233291626
RSPO1	DKK1	0.010083166882395744
NR0B1	DHH	0.010082924738526344
WNT4	AMH	0.010079172439873219
NR5A1	FOXL2	0.010075881145894527
RSPO1	NR5A1	0.01007481012493372
NR5A1	RSPO1	0.010072039440274239
NR0B1	SOX9	0.010066555812954903
WNT4	WT1pKTS	0.010062539018690586
DMRT1	WNT4	0.010061714798212051
WNT4	DMRT1	0.0100611113011837
RSPO1	DMRT1	0.010059690102934837
CTNNB1	FGF9	0.01005907729268074
DHH	RSPO1	0.010059054009616375
CTNNB1	SRY	0.010058431886136532
SOX9	RSPO1	0.010057459585368633
CBX2	DKK1	0.010056231170892715
WT1pKTS	FOXL2	0.0100553585216403
WNT4	NR5A1	0.010055074468255043
DKK1	RSPO1	0.010053133592009544
DKK1	CTNNB1	0.010051400400698185
WNT4	SRY	0.010048220865428448
PGD2	WNT4	0.010044680908322334
CTNNB1	DHH	0.010044677183032036
WT1pKTS	RSPO1	0.010044455528259277
NR0B1	FGF9	0.010042941197752953
NR0B1	AMH	0.010035914368927479
RSPO1	DHH	0.010034995153546333
WNT4	FGF9	0.010034660808742046
SRY	FOXL2	0.010033749043941498
WT1pKTS	CTNNB1	0.010025343857705593
DMRT1	CTNNB1	0.01002146303653717
FGF9	WNT4	0.01002112589776516
FGF9	NR0B1	0.010021005757153034
WNT4	PGD2	0.010020568035542965
DKK1	FOXL2	0.010019185021519661
AMH	NR0B1	0.010014785453677177
CTNNB1	WT1pKTS	0.010004290379583836
