TF	target	importance
DHH	DKK1	0.05626154364562535
WNT4	WT1mKTS	0.0559547883821694
NR5A1	GATA4	0.05507163907253967
DMRT1	WT1mKTS	0.05475101133399029
NR5A1	WT1mKTS	0.05418332207240249
CBX2	GATA4	0.05356673857754181
CTNNB1	GATA4	0.05282931549300894
DKK1	WT1mKTS	0.05276026072547191
DKK1	CTNNB1	0.05149028842668271
SRY	GATA4	0.05117115456061013
DMRT1	CTNNB1	0.05111087173769287
AMH	GATA4	0.0509598367442581
DHH	WT1mKTS	0.050947721942358824
DHH	GATA4	0.05070282990319534
DKK1	GATA4	0.05068406421330796
SOX9	WT1mKTS	0.05059820068566054
DMRT1	GATA4	0.05043727119377991
PGD2	DKK1	0.05035881110662796
FOXL2	GATA4	0.05035403907000199
WNT4	NR5A1	0.05030751493014786
RSPO1	GATA4	0.049792494844216786
RSPO1	WT1mKTS	0.04972325928246065
SRY	WT1mKTS	0.04964305131816378
DKK1	UGR	0.04916095844528344
FOXL2	WT1mKTS	0.04907455202409741
SRY	NR0B1	0.049046800928527645
PGD2	WT1mKTS	0.04883058464916483
PGD2	GATA4	0.048729565261076996
CTNNB1	WT1mKTS	0.04868334622395868
DMRT1	UGR	0.04843431387569027
FGF9	GATA4	0.047955747571860795
FGF9	WT1mKTS	0.04722774450054801
SOX9	GATA4	0.04707846391662413
NR0B1	RSPO1	0.0465416144183244
FGF9	DKK1	0.0464086516186365
AMH	WT1mKTS	0.0455543994236939
CBX2	NR0B1	0.044621187651582954
WNT4	AMH	0.04387583092615058
FOXL2	CBX2	0.043153583147000005
WNT4	FGF9	0.042280407222454845
NR5A1	NR0B1	0.042053959663288516
CBX2	DMRT1	0.041912319514138256
CBX2	DKK1	0.04162250691900074
SOX9	CBX2	0.04161699529311133
WNT4	DHH	0.04151175833674686
WT1pKTS	CBX2	0.04112539997852904
UGR	WNT4	0.04064122159727595
SRY	CBX2	0.04032376682979465
DKK1	FOXL2	0.039870795031029214
DMRT1	WT1pKTS	0.0379240471337542
NR0B1	CBX2	0.03695796030337578
CBX2	SRY	0.0366835220507684
CTNNB1	DKK1	0.03587955435324661
CTNNB1	DMRT1	0.035804183425732876
SOX9	RSPO1	0.03578549259103585
WNT4	DKK1	0.035510914626132546
WNT4	PGD2	0.03498130415417656
WNT4	DMRT1	0.03432638766230521
DKK1	FGF9	0.03384643077875895
NR5A1	WNT4	0.03384472476928301
DKK1	WT1pKTS	0.033645681162265136
RSPO1	SOX9	0.032836430375531134
AMH	DKK1	0.03243846186045031
PGD2	WNT4	0.032326352652911915
DKK1	AMH	0.03189143897320787
DKK1	NR5A1	0.03165216719836415
CTNNB1	NR0B1	0.031428498687598894
DKK1	DHH	0.031028546088923466
DMRT1	FOXL2	0.030820742875110135
WNT4	FOXL2	0.030631051341006018
DMRT1	FGF9	0.030543219244727967
SRY	SOX9	0.03039290949199591
DMRT1	NR5A1	0.029882830891407697
AMH	DMRT1	0.029278570933396152
DKK1	PGD2	0.029205733180244296
RSPO1	SRY	0.028931823229780208
SRY	WNT4	0.028075006081087307
WNT4	WT1pKTS	0.02796241046133577
WNT4	SRY	0.027268674480441204
NR5A1	UGR	0.027229604083149013
PGD2	NR5A1	0.026382598680824317
NR0B1	SRY	0.02628728080835607
SRY	RSPO1	0.026207029174438734
CBX2	WT1pKTS	0.02615930573580124
DMRT1	AMH	0.02598369757919059
NR5A1	SRY	0.02582264363252819
SOX9	UGR	0.025614726524751153
DMRT1	PGD2	0.025434422261509725
CBX2	RSPO1	0.02532712046799703
CBX2	WNT4	0.024587764980532462
DHH	WNT4	0.02453314730625187
SOX9	NR0B1	0.024507050718369332
DMRT1	DHH	0.023809622349543896
WNT4	CBX2	0.023728211304337672
SRY	NR5A1	0.023485870439030825
FGF9	WNT4	0.023083772872623077
FGF9	NR5A1	0.022627452275017883
FOXL2	WNT4	0.022529988232500135
NR0B1	CTNNB1	0.02193325507315476
DHH	NR5A1	0.021690865360862788
PGD2	CBX2	0.021471705365529524
DKK1	NR0B1	0.02124348208718165
FOXL2	UGR	0.019493254603814052
CBX2	CTNNB1	0.01907538306819887
WT1pKTS	DKK1	0.019030564820882726
PGD2	SRY	0.018744499095628836
DMRT1	NR0B1	0.018596282171619218
FGF9	SRY	0.01842560392889094
UGR	NR5A1	0.01840372259305612
DHH	SRY	0.01835112740887937
CBX2	FOXL2	0.01809217234014982
WT1pKTS	DMRT1	0.018026770650907895
DKK1	RSPO1	0.017667969832484715
DHH	CBX2	0.0166877637844971
FGF9	CBX2	0.01640125662306933
DMRT1	RSPO1	0.016387706083717014
UGR	DKK1	0.016255983365787572
UGR	DMRT1	0.016038172093743377
AMH	UGR	0.015937027467750976
GATA4	UGR	0.015459109509595304
UGR	RSPO1	0.015134915223654444
SOX9	CTNNB1	0.01495576114746814
AMH	NR5A1	0.014892545430672519
UGR	CTNNB1	0.014869484725990664
NR5A1	DMRT1	0.01482685221381414
AMH	WNT4	0.014807000017989853
WT1pKTS	UGR	0.014721937299332504
AMH	CBX2	0.01471898335430057
FOXL2	DMRT1	0.014057798896713188
NR5A1	DKK1	0.013972260909167172
SRY	AMH	0.013971716110051716
PGD2	UGR	0.013883334795861848
FOXL2	NR0B1	0.013690299349579226
WT1mKTS	WT1pKTS	0.01367420836233073
NR0B1	WT1pKTS	0.013632451573162303
SOX9	WT1pKTS	0.012981972704682838
FOXL2	DKK1	0.012752372121941764
WT1mKTS	UGR	0.012621661253470797
CBX2	SOX9	0.012460447220117115
WT1pKTS	NR0B1	0.012301705305276736
UGR	WT1pKTS	0.012210802386945933
SRY	PGD2	0.012162925504600396
WT1pKTS	WNT4	0.012072743982477315
NR0B1	SOX9	0.0120390250964836
NR0B1	FOXL2	0.011904553385487284
SOX9	FOXL2	0.011542914350029252
GATA4	WT1pKTS	0.011420247426338346
CTNNB1	SOX9	0.011396081155810766
AMH	SRY	0.011120074333553581
NR5A1	DHH	0.011069816446077275
WT1mKTS	CBX2	0.01084276601323301
NR5A1	FGF9	0.01079464491681494
SRY	DHH	0.010750890645013302
RSPO1	DKK1	0.010740732597228048
DHH	UGR	0.010262678539562184
WT1mKTS	NR5A1	0.010192558800102863
RSPO1	DMRT1	0.010053992346956484
GATA4	NR0B1	0.009977903924154591
PGD2	RSPO1	0.009864964280487288
CBX2	DHH	0.009496260712355735
RSPO1	PGD2	0.009474522879598655
NR5A1	PGD2	0.009426116226657585
RSPO1	AMH	0.009352423074725358
FGF9	RSPO1	0.009234973431827009
SRY	FGF9	0.009205253878432693
GATA4	NR5A1	0.00919007200769555
CBX2	AMH	0.009186247330248181
RSPO1	FGF9	0.009121674821111354
FGF9	UGR	0.009104658710996248
GATA4	CBX2	0.0089007873262869
DHH	RSPO1	0.008818981801071083
UGR	FOXL2	0.008811013895034879
RSPO1	DHH	0.008790286736331799
WT1mKTS	NR0B1	0.008507898378301595
DHH	WT1pKTS	0.008260451506649337
GATA4	WNT4	0.008069314125245012
FGF9	WT1pKTS	0.007925925734227868
PGD2	WT1pKTS	0.007828857575031163
UGR	SOX9	0.007768381156725085
WT1mKTS	WNT4	0.007405362235214462
NR0B1	DMRT1	0.0073919326797019565
GATA4	SRY	0.007159704542821931
AMH	WT1pKTS	0.007128178326160392
CBX2	FGF9	0.006755588278875148
CBX2	PGD2	0.006525228242309922
NR0B1	DKK1	0.006363597421739226
NR5A1	AMH	0.006239277729863197
WT1mKTS	SRY	0.005724336693290156
FGF9	FOXL2	0.00553948830239487
FGF9	CTNNB1	0.005369977907603035
UGR	FGF9	0.0053268567507382975
CTNNB1	FGF9	0.00525608136995703
PGD2	CTNNB1	0.005130786503068237
AMH	RSPO1	0.005013979323131459
DHH	FOXL2	0.005007019507084374
WT1pKTS	SOX9	0.0050029874372331225
UGR	DHH	0.004846752157991306
WT1mKTS	RSPO1	0.004653670186288012
DHH	CTNNB1	0.004596986820112358
GATA4	RSPO1	0.004328902517774971
CTNNB1	AMH	0.004284124417525203
UGR	AMH	0.004283176824120751
UGR	PGD2	0.004265596226630274
GATA4	FOXL2	0.004231348551089264
WT1mKTS	CTNNB1	0.00419419264958834
PGD2	FOXL2	0.003919870127619411
FOXL2	SOX9	0.003881212715174513
CTNNB1	DHH	0.0037549233312272985
AMH	CTNNB1	0.0037110451805284937
WT1mKTS	SOX9	0.0037100886169236266
GATA4	DMRT1	0.0037098765495887655
CTNNB1	PGD2	0.0036909935604728878
WT1mKTS	DKK1	0.0036863469215822286
GATA4	DKK1	0.003683693194148894
GATA4	CTNNB1	0.003651685053440165
WT1mKTS	FOXL2	0.003603190335237611
WT1mKTS	DMRT1	0.00355053110745813
GATA4	SOX9	0.003415841630466768
AMH	FOXL2	0.0030369136837271743
FOXL2	AMH	0.0030135166214279242
WT1mKTS	AMH	0.002962437935655281
WT1pKTS	DHH	0.0029336489556737178
FOXL2	DHH	0.0029236601737722776
WT1pKTS	AMH	0.002881907673615629
FOXL2	FGF9	0.0027828506958392685
GATA4	AMH	0.002780937876685303
GATA4	PGD2	0.002725738035535994
WT1mKTS	DHH	0.002675577829323687
FOXL2	PGD2	0.002592860138570737
GATA4	DHH	0.002448734394622132
GATA4	FGF9	0.0024044347257128097
WT1pKTS	FGF9	0.002380351828238719
WT1pKTS	PGD2	0.0022639362458571613
WT1mKTS	PGD2	0.0022550345558268407
WT1mKTS	FGF9	0.0022049472303166525
