TF	Target	EdgeWeight
NR5A1	WT1mKTS	0.010728610679507256
GATA4	DHH	0.010728088207542896
DKK1	NR0B1	0.010727489367127419
WT1pKTS	DHH	0.010725747793912888
NR0B1	DMRT1	0.010724872350692749
GATA4	NR0B1	0.010722038336098194
WT1mKTS	RSPO1	0.01072140596807003
NR0B1	WT1mKTS	0.010720689781010151
SOX9	FOXL2	0.01071903109550476
WT1mKTS	CBX2	0.010718949139118195
DKK1	NR5A1	0.010717986151576042
CTNNB1	CBX2	0.01071793120354414
CBX2	WT1mKTS	0.010717617347836494
FOXL2	CBX2	0.010717607103288174
RSPO1	AMH	0.01071644201874733
FGF9	RSPO1	0.01071472093462944
CBX2	DHH	0.010713928379118443
AMH	RSPO1	0.010713829658925533
DMRT1	UGR	0.01071340311318636
SOX9	NR0B1	0.010712319053709507
WT1pKTS	AMH	0.01071189809590578
CBX2	SRY	0.01071123406291008
GATA4	SOX9	0.010709794238209724
FOXL2	DMRT1	0.010709526017308235
DKK1	WNT4	0.01070853415876627
WT1pKTS	WNT4	0.01070813275873661
DMRT1	WNT4	0.010705653578042984
RSPO1	SRY	0.010705060325562954
PGD2	CTNNB1	0.010704759508371353
SRY	GATA4	0.01070257369428873
CTNNB1	PGD2	0.01070240419358015
WT1mKTS	WT1pKTS	0.010702069848775864
WT1pKTS	WT1mKTS	0.010700122453272343
NR0B1	WT1pKTS	0.010699694976210594
FOXL2	UGR	0.010698498226702213
AMH	WNT4	0.010698443278670311
PGD2	FOXL2	0.010697958990931511
DHH	WT1pKTS	0.010695992037653923
NR0B1	SOX9	0.01069576758891344
FOXL2	GATA4	0.010694536380469799
DHH	UGR	0.01069431658834219
SRY	NR0B1	0.010693664662539959
DHH	CTNNB1	0.010693609714508057
CBX2	CTNNB1	0.01069341879338026
SOX9	WNT4	0.01069236733019352
CTNNB1	SOX9	0.010692131705582142
UGR	DMRT1	0.010691424831748009
WT1mKTS	NR0B1	0.010689039714634418
PGD2	NR0B1	0.010686998255550861
CTNNB1	DMRT1	0.010686865076422691
WT1mKTS	DHH	0.010686756111681461
UGR	SOX9	0.010686228983104229
FOXL2	WT1mKTS	0.010686075314879417
DHH	GATA4	0.010685792192816734
RSPO1	WT1pKTS	0.010685566812753677
UGR	NR0B1	0.010685432702302933
SOX9	WT1mKTS	0.010685096494853497
SRY	FOXL2	0.010684438049793243
DKK1	CBX2	0.010680844075977802
WNT4	PGD2	0.010680095292627811
UGR	FGF9	0.010678323917090893
DMRT1	CBX2	0.010674616321921349
DMRT1	NR0B1	0.01067428570240736
DMRT1	RSPO1	0.01067370641976595
FOXL2	SOX9	0.010672963224351406
GATA4	FOXL2	0.010670863091945648
CTNNB1	NR5A1	0.010670295916497707
GATA4	CTNNB1	0.010669203475117683
UGR	FOXL2	0.010669100098311901
CTNNB1	DHH	0.01066804863512516
WT1mKTS	FGF9	0.010666613467037678
SRY	WT1mKTS	0.010666266083717346
NR0B1	AMH	0.01066615805029869
WT1mKTS	SRY	0.01066475547850132
FGF9	UGR	0.010664043016731739
GATA4	DKK1	0.010663965716958046
SOX9	UGR	0.010662877932190895
WNT4	WT1mKTS	0.010662507265806198
NR0B1	SRY	0.010661599226295948
GATA4	DMRT1	0.010660483501851559
WNT4	SOX9	0.010659568011760712
GATA4	CBX2	0.010658806189894676
UGR	DHH	0.010658584535121918
WT1mKTS	CTNNB1	0.010657837614417076
WT1mKTS	NR5A1	0.010654776357114315
GATA4	PGD2	0.010654428973793983
PGD2	WT1mKTS	0.010654391720890999
CBX2	NR0B1	0.01065435353666544
PGD2	GATA4	0.010653967969119549
WT1mKTS	PGD2	0.010653828270733356
NR0B1	CBX2	0.010651325806975365
CBX2	FGF9	0.010650629177689552
FOXL2	PGD2	0.010650587268173695
PGD2	UGR	0.010648529045283794
DHH	WT1mKTS	0.010647681541740894
WNT4	DKK1	0.010646894574165344
DKK1	RSPO1	0.010646643117070198
CTNNB1	UGR	0.010646374896168709
AMH	GATA4	0.01064608246088028
WT1mKTS	SOX9	0.010645460337400436
CTNNB1	WT1mKTS	0.010643955320119858
SOX9	GATA4	0.010643565095961094
FGF9	WNT4	0.010643372312188148
SRY	CTNNB1	0.010642312467098236
GATA4	NR5A1	0.010642199777066708
GATA4	UGR	0.010641753673553467
DMRT1	GATA4	0.01064098160713911
RSPO1	FGF9	0.01064065471291542
RSPO1	SOX9	0.010640187188982964
DMRT1	CTNNB1	0.010640185326337814
DHH	WNT4	0.010639587417244911
RSPO1	DKK1	0.010637869127094746
NR0B1	DKK1	0.010637202300131321
NR0B1	PGD2	0.010637136176228523
UGR	RSPO1	0.01063529308885336
SRY	RSPO1	0.01063324324786663
UGR	GATA4	0.010631927289068699
WT1pKTS	GATA4	0.010631426237523556
CBX2	AMH	0.010628136806190014
CBX2	SOX9	0.010626648552715778
CBX2	WNT4	0.010626501403748989
RSPO1	PGD2	0.010625861585140228
DHH	CBX2	0.010625740513205528
WT1mKTS	WNT4	0.010624969378113747
WT1mKTS	AMH	0.010624968446791172
PGD2	WNT4	0.010624499060213566
WNT4	DHH	0.010622957721352577
GATA4	WT1pKTS	0.010622101835906506
WNT4	CBX2	0.010621970519423485
NR0B1	NR5A1	0.01061953417956829
SOX9	CTNNB1	0.010617695748806
WNT4	UGR	0.010613469406962395
SRY	UGR	0.010612698271870613
AMH	FOXL2	0.010612142272293568
CBX2	DKK1	0.010612070560455322
WNT4	WT1pKTS	0.010611682198941708
SOX9	RSPO1	0.010608972981572151
CTNNB1	FGF9	0.010606126859784126
DMRT1	FOXL2	0.010603602044284344
CBX2	RSPO1	0.010603334754705429
SOX9	CBX2	0.010603217408061028
FGF9	NR0B1	0.010602131485939026
PGD2	CBX2	0.010599846951663494
CTNNB1	DKK1	0.01059650257229805
DHH	RSPO1	0.010595672763884068
UGR	WNT4	0.010595357045531273
AMH	UGR	0.010591987520456314
RSPO1	NR5A1	0.010591920465230942
FGF9	FOXL2	0.010586411692202091
FGF9	CBX2	0.010581312701106071
DKK1	FOXL2	0.010580035857856274
WT1pKTS	NR0B1	0.01057895366102457
DHH	NR0B1	0.010578950867056847
CBX2	PGD2	0.010578387416899204
DKK1	UGR	0.010574781335890293
WT1pKTS	CTNNB1	0.010574696585536003
CBX2	DMRT1	0.010572780855000019
CTNNB1	AMH	0.010572098195552826
RSPO1	CBX2	0.010570035316050053
RSPO1	UGR	0.010568832978606224
FOXL2	FGF9	0.010568810626864433
SRY	WNT4	0.010566331446170807
RSPO1	DHH	0.010564305819571018
NR5A1	CTNNB1	0.010563445277512074
AMH	NR0B1	0.010562112554907799
CTNNB1	WT1pKTS	0.010558485984802246
NR5A1	FOXL2	0.01055733859539032
WNT4	DMRT1	0.010556326247751713
FOXL2	DHH	0.010555939748883247
NR5A1	NR0B1	0.010554799810051918
NR0B1	UGR	0.01055082306265831
NR0B1	DHH	0.010548481717705727
FGF9	CTNNB1	0.01054783072322607
PGD2	RSPO1	0.010547728277742863
WT1pKTS	FOXL2	0.010545259341597557
WNT4	FGF9	0.010541611351072788
NR0B1	FGF9	0.010540897957980633
WT1pKTS	RSPO1	0.010536936111748219
FOXL2	WT1pKTS	0.010532953776419163
NR5A1	RSPO1	0.010531612671911716
RSPO1	DMRT1	0.010529824532568455
FOXL2	DKK1	0.01052473857998848
WNT4	AMH	0.010519999079406261
DKK1	CTNNB1	0.01051958929747343
CTNNB1	SRY	0.010519109666347504
WNT4	NR5A1	0.010515354573726654
FOXL2	SRY	0.010505715385079384
NR5A1	WNT4	0.01050351932644844
FOXL2	NR5A1	0.010481557808816433
