,PseudoTime1,PseudoTime2,PseudoTime3
E3436_235,NA,NA,0.2936
E3042_186,NA,NA,0.23212
E3920_371,NA,0.46424,NA
E1340_430,NA,0.53827,NA
E179_332,NA,0.41531,NA
E1818_793,NA,NA,0.99373
E1169_468,NA,NA,0.58595
E1572_260,NA,0.32497,NA
E4603_146,NA,NA,0.18193
E3343_687,NA,NA,0.86073
E4146_641,NA,0.80301,NA
E405_541,0.67754,NA,NA
E3150_270,NA,0.33752,NA
E3349_81,0.10038,NA,NA
E1820_143,0.17817,NA,NA
E4540_709,0.88833,NA,NA
E268_623,NA,0.78043,NA
E813_411,0.51443,NA,NA
E3611_23,NA,0.0276,NA
E4149_477,0.59724,NA,NA
E926_575,NA,0.7202,NA
E2930_562,NA,NA,0.70389
E2765_179,NA,NA,0.22334
E4123_125,NA,NA,0.15558
E3124_33,NA,0.04015,NA
E3435_50,NA,NA,0.06148
E3410_30,NA,0.03639,NA
E1290_228,NA,NA,0.28482
E3107_704,NA,NA,0.88206
E2231_105,NA,NA,0.13049
E2915_750,NA,0.93977,NA
E2471_646,NA,NA,0.80928
E2590_592,NA,0.74153,NA
E3477_30,NA,NA,0.03639
E4104_373,NA,NA,0.46675
E65_252,NA,NA,0.31493
E2324_536,NA,0.67127,NA
E1469_378,0.47302,NA,NA
E4738_138,NA,0.17189,NA
E465_198,0.24718,NA,NA
E363_491,NA,0.61481,NA
E3262_157,0.19573,NA,NA
E750_718,NA,NA,0.89962
E2515_287,0.35885,NA,NA
E3321_178,NA,0.22208,NA
E3030_118,NA,0.1468,NA
E1141_186,0.23212,NA,NA
E2466_98,NA,NA,0.12171
E1981_625,NA,0.78294,NA
E1748_627,NA,0.78545,NA
E393_628,NA,NA,0.7867
E2829_237,NA,NA,0.29611
E2212_738,0.92472,NA,NA
E2676_486,NA,0.60853,NA
E3191_176,NA,0.21957,NA
E4387_798,1.0,NA,NA
E2610_284,NA,0.35508,NA
E4174_51,0.06274,NA,NA
E672_323,0.40402,NA,NA
E1186_38,NA,NA,0.04642
E4085_736,NA,NA,0.92221
E919_41,0.05019,NA,NA
E255_441,NA,NA,0.55207
E2137_451,NA,0.56462,NA
E469_749,NA,0.93852,NA
E2333_176,0.21957,NA,NA
E3506_190,NA,0.23714,NA
E4624_208,NA,0.25972,NA
E4831_86,NA,0.10665,NA
E4782_223,NA,NA,0.27854
E2535_314,NA,0.39272,NA
E3295_512,NA,0.64115,NA
E2188_536,0.67127,NA,NA
E2111_51,0.06274,NA,NA
E597_264,NA,0.32999,NA
E2275_497,NA,0.62233,NA
E3840_337,NA,NA,0.42158
E2815_525,0.65747,NA,NA
E2145_29,NA,0.03513,NA
E2833_419,NA,0.52447,NA
E3115_351,0.43915,NA,NA
E2900_512,NA,NA,0.64115
E1439_712,NA,0.8921,NA
E1927_373,NA,0.46675,NA
E4989_319,NA,0.399,NA
E2453_71,0.08783,NA,NA
E3227_465,NA,0.58218,NA
E3750_378,NA,0.47302,NA
E2059_410,NA,NA,0.51317
E204_709,0.88833,NA,NA
E2921_289,NA,0.36136,NA
E3985_793,0.99373,NA,NA
E4365_286,NA,0.35759,NA
E4852_763,NA,0.95609,NA
E3843_662,0.82936,NA,NA
E4650_308,0.38519,NA,NA
E2848_592,NA,0.74153,NA
E966_158,NA,0.19699,NA
E1554_369,NA,0.46173,NA
E4059_265,NA,0.33124,NA
E4082_539,NA,0.67503,NA
E3083_631,NA,NA,0.79046
E3228_313,NA,0.39147,NA
E4148_424,NA,NA,0.53074
E741_426,NA,0.53325,NA
E869_413,NA,NA,0.51694
E2714_473,NA,0.59222,NA
E628_398,NA,0.49812,NA
E3800_345,NA,0.43162,NA
E738_127,0.15809,NA,NA
E4776_255,NA,NA,0.3187
E4110_193,NA,NA,0.2409
E287_486,0.60853,NA,NA
E3200_386,0.48306,NA,NA
E1041_641,0.80301,NA,NA
E4335_167,NA,0.20828,NA
E3212_310,NA,NA,0.3877
E2460_15,NA,0.01757,NA
E424_396,0.49561,NA,NA
E2715_752,NA,0.94228,NA
E1216_124,NA,0.15433,NA
E4702_648,NA,0.81179,NA
E2945_711,NA,NA,0.89084
E3903_383,NA,NA,0.4793
E498_768,NA,0.96236,NA
E173_670,NA,0.8394,NA
E2952_720,NA,0.90213,NA
E1974_240,NA,NA,0.29987
E4627_12,0.0138,NA,NA
E1624_106,NA,NA,0.13174
E4466_404,NA,0.50565,NA
E3598_342,0.42785,NA,NA
E1408_560,NA,0.70138,NA
E912_221,NA,0.27604,NA
E1431_743,NA,0.93099,NA
E164_69,0.08532,NA,NA
E4244_64,0.07905,NA,NA
E2545_109,NA,NA,0.13551
E3987_146,NA,0.18193,NA
E34_318,NA,NA,0.39774
E4891_68,0.08407,NA,NA
E2678_172,NA,NA,0.21455
E4996_636,NA,0.79674,NA
E2265_507,NA,0.63488,NA
E4399_483,NA,NA,0.60477
E457_394,NA,NA,0.4931
E1228_253,NA,0.31619,NA
E3934_187,0.23338,NA,NA
E1596_538,0.67378,NA,NA
E4402_256,NA,NA,0.31995
E3587_675,NA,NA,0.84567
E3747_520,NA,NA,0.65119
E3955_84,0.10414,NA,NA
E2779_401,NA,0.50188,NA
E1599_592,0.74153,NA,NA
E2573_639,0.8005,NA,NA
E2426_177,0.22083,NA,NA
E4363_727,NA,NA,0.91092
E2858_772,NA,0.96738,NA
E152_554,NA,NA,0.69385
E1198_709,0.88833,NA,NA
E617_771,NA,0.96612,NA
E4736_765,NA,0.95859,NA
E166_124,NA,0.15433,NA
E3395_412,NA,NA,0.51568
E831_130,NA,0.16186,NA
E4725_126,NA,NA,0.15684
E2733_727,0.91092,NA,NA
E4095_95,NA,NA,0.11794
E3021_755,NA,NA,0.94605
E4121_673,NA,0.84316,NA
E3006_591,NA,0.74028,NA
E4653_730,NA,0.91468,NA
E4472_68,NA,0.08407,NA
E1984_720,0.90213,NA,NA
E646_168,NA,NA,0.20954
E4140_668,NA,NA,0.83689
E1407_437,NA,0.54705,NA
E3675_399,NA,0.49937,NA
E4432_549,NA,NA,0.68758
E3165_374,NA,NA,0.46801
E4910_797,NA,NA,0.99875
E3848_345,0.43162,NA,NA
E3500_770,NA,NA,0.96487
E3688_625,NA,0.78294,NA
E189_787,NA,0.9862,NA
E1190_246,NA,0.3074,NA
E146_341,NA,NA,0.4266
E1193_54,NA,0.0665,NA
E2386_128,NA,NA,0.15935
E3723_448,NA,0.56085,NA
E2663_335,NA,NA,0.41907
E3055_350,0.43789,NA,NA
E1147_713,NA,NA,0.89335
E4759_205,NA,NA,0.25596
E713_234,NA,0.29235,NA
E361_691,NA,NA,0.86575
E4324_768,0.96236,NA,NA
E3308_548,NA,0.68632,NA
E4176_23,0.0276,NA,NA
E1168_756,NA,NA,0.9473
E343_671,NA,0.84065,NA
E724_731,0.91593,NA,NA
E2720_475,NA,0.59473,NA
E4177_639,NA,NA,0.8005
E4171_713,0.89335,NA,NA
E125_728,NA,NA,0.91217
E1277_539,NA,0.67503,NA
E2430_710,0.88959,NA,NA
E3868_706,0.88457,NA,NA
E2912_528,NA,NA,0.66123
E1790_92,NA,0.11418,NA
E1314_311,NA,0.38896,NA
E4533_184,NA,NA,0.22961
E283_164,NA,NA,0.20452
E3045_148,NA,0.18444,NA
E3788_132,NA,0.16437,NA
E2850_174,NA,NA,0.21706
E918_554,NA,NA,0.69385
E2732_104,NA,0.12923,NA
E1372_523,NA,0.65496,NA
E2677_698,0.87453,NA,NA
E4385_478,NA,0.59849,NA
E2641_481,0.60226,NA,NA
E4347_642,NA,0.80427,NA
E580_720,0.90213,NA,NA
E4185_729,NA,0.91343,NA
E3637_543,0.68005,NA,NA
E2949_702,0.87955,NA,NA
E349_395,0.49435,NA,NA
E2562_399,NA,NA,0.49937
E1901_7,NA,0.00753,NA
E1776_298,0.37265,NA,NA
E1304_656,NA,0.82183,NA
E3742_150,NA,NA,0.18695
E223_592,0.74153,NA,NA
E4503_291,NA,NA,0.36386
E315_82,NA,0.10163,NA
E835_601,NA,NA,0.75282
E2339_308,0.38519,NA,NA
E2462_288,0.3601,NA,NA
E1895_53,NA,NA,0.06524
E239_227,NA,NA,0.28356
E1133_221,NA,0.27604,NA
E4654_179,0.22334,NA,NA
E1028_763,NA,NA,0.95609
E4455_368,NA,0.46048,NA
E4430_393,NA,0.49184,NA
E3888_594,NA,0.74404,NA
E2007_493,NA,0.61731,NA
E2897_113,NA,NA,0.14053
E4311_768,0.96236,NA,NA
E2495_107,0.133,NA,NA
E1148_545,NA,0.68256,NA
E1224_477,NA,NA,0.59724
E1_320,NA,0.40025,NA
E2042_405,NA,0.5069,NA
E466_439,0.54956,NA,NA
E3098_519,NA,0.64994,NA
E423_235,NA,0.2936,NA
E2962_66,NA,0.08156,NA
E2698_237,NA,NA,0.29611
E3701_445,NA,NA,0.55709
E3949_253,0.31619,NA,NA
E939_166,NA,0.20703,NA
E522_534,NA,NA,0.66876
E4333_129,NA,0.1606,NA
E203_622,NA,NA,0.77917
E3279_531,NA,0.66499,NA
E1877_576,NA,0.72146,NA
E3541_290,0.36261,NA,NA
E2991_254,NA,NA,0.31744
E2295_49,NA,NA,0.06023
E2855_642,NA,NA,0.80427
E2522_588,0.73651,NA,NA
E382_39,NA,0.04768,NA
E326_774,NA,0.96989,NA
E2781_556,NA,0.69636,NA
E1749_548,NA,NA,0.68632
E4220_221,NA,0.27604,NA
E4040_83,NA,0.10289,NA
E1743_166,NA,0.20703,NA
E2133_572,NA,NA,0.71644
E252_48,0.05897,NA,NA
E1543_98,0.12171,NA,NA
E313_310,0.3877,NA,NA
E3213_31,NA,NA,0.03764
E4760_171,NA,NA,0.2133
E4247_549,0.68758,NA,NA
E1580_310,0.3877,NA,NA
E3380_626,NA,0.78419,NA
E3441_262,NA,0.32748,NA
E2601_452,NA,0.56587,NA
E2847_176,0.21957,NA,NA
E2983_313,NA,NA,0.39147
E297_471,NA,NA,0.58971
E725_267,NA,0.33375,NA
E4380_308,NA,0.38519,NA
E719_716,0.89711,NA,NA
E2271_685,NA,0.85822,NA
E4523_533,NA,NA,0.6675
E1845_396,NA,NA,0.49561
E2100_426,NA,0.53325,NA
E3468_402,NA,0.50314,NA
E1012_467,NA,0.58469,NA
E4706_511,NA,NA,0.6399
E3189_562,NA,NA,0.70389
E301_692,0.867,NA,NA
E3452_676,NA,NA,0.84693
E1142_12,0.0138,NA,NA
E1617_568,NA,0.71142,NA
E1625_760,NA,0.95232,NA
E410_429,NA,NA,0.53701
E1332_582,NA,NA,0.72898
E2954_693,NA,NA,0.86826
E4505_318,NA,NA,0.39774
E3817_101,NA,0.12547,NA
E3789_787,NA,0.9862,NA
E3204_256,0.31995,NA,NA
E3721_215,NA,NA,0.26851
E1315_638,NA,0.79925,NA
E781_769,NA,NA,0.96361
E3992_205,NA,0.25596,NA
E1004_407,0.50941,NA,NA
E2084_148,NA,0.18444,NA
E1906_207,0.25847,NA,NA
E3364_239,NA,NA,0.29862
E2375_125,0.15558,NA,NA
E41_453,NA,NA,0.56713
E1910_386,NA,NA,0.48306
E4601_533,0.6675,NA,NA
E472_374,0.46801,NA,NA
E1707_280,0.35006,NA,NA
E4597_378,NA,NA,0.47302
E4515_374,NA,0.46801,NA
E3261_402,0.50314,NA,NA
E478_46,NA,NA,0.05646
E1761_780,NA,0.97742,NA
E2627_534,NA,NA,0.66876
E1890_78,NA,NA,0.09661
E3816_663,NA,0.83061,NA
E98_775,NA,0.97114,NA
E1077_182,NA,NA,0.2271
E1762_58,0.07152,NA,NA
E1093_353,NA,0.44166,NA
E4150_516,0.64617,NA,NA
E2067_509,NA,NA,0.63739
E1491_502,NA,NA,0.62861
E2419_704,NA,0.88206,NA
E3554_615,0.77039,NA,NA
E4775_576,NA,NA,0.72146
E1355_261,NA,NA,0.32622
E1833_526,NA,0.65872,NA
E822_578,0.72396,NA,NA
E4750_457,NA,0.57215,NA
E821_198,NA,NA,0.24718
E1089_277,0.3463,NA,NA
E3898_41,NA,NA,0.05019
E3010_441,NA,NA,0.55207
E3772_581,NA,0.72773,NA
E4742_637,NA,0.79799,NA
E851_581,NA,NA,0.72773
E4259_109,0.13551,NA,NA
E2187_604,NA,0.75659,NA
E1709_154,NA,0.19197,NA
E4356_125,NA,NA,0.15558
E188_773,NA,0.96863,NA
E4887_544,NA,NA,0.6813
E53_79,0.09787,NA,NA
E1465_343,0.42911,NA,NA
E4560_421,NA,NA,0.52698
E975_252,NA,NA,0.31493
E3705_714,0.8946,NA,NA
E1036_17,NA,0.02008,NA
E4713_233,NA,0.29109,NA
E1859_523,NA,0.65496,NA
E4842_312,0.39021,NA,NA
E4091_719,NA,NA,0.90088
E4982_277,NA,0.3463,NA
E3052_243,0.30364,NA,NA
E2349_375,0.46926,NA,NA
E2703_399,0.49937,NA,NA
E4193_786,NA,NA,0.98494
E1556_66,0.08156,NA,NA
E216_571,NA,NA,0.71518
E3366_8,NA,0.00878,NA
E2889_721,NA,NA,0.90339
E2432_359,0.44918,NA,NA
E2177_42,0.05144,NA,NA
E3560_451,NA,0.56462,NA
E3592_611,NA,0.76537,NA
E3330_349,0.43664,NA,NA
E64_310,0.3877,NA,NA
E4970_137,NA,0.17064,NA
E3775_551,0.69009,NA,NA
E3968_360,NA,0.45044,NA
E4999_496,NA,0.62108,NA
E1185_493,NA,0.61731,NA
E3820_679,0.85069,NA,NA
E634_473,0.59222,NA,NA
E1464_119,0.14806,NA,NA
E3344_658,NA,NA,0.82434
E2863_281,0.35132,NA,NA
E1595_192,NA,NA,0.23965
E4360_379,NA,0.47428,NA
E1607_605,0.75784,NA,NA
E27_795,NA,0.99624,NA
E2616_338,0.42284,NA,NA
E1501_455,NA,NA,0.56964
E4678_80,0.09912,NA,NA
E1674_226,NA,NA,0.28231
E2925_530,0.66374,NA,NA
E3729_548,NA,0.68632,NA
E429_765,NA,NA,0.95859
E3238_190,NA,0.23714,NA
E4408_213,NA,NA,0.266
E797_19,NA,0.02258,NA
E4635_323,NA,NA,0.40402
E3648_258,NA,0.32246,NA
E969_376,NA,0.47051,NA
E1284_771,NA,0.96612,NA
E2965_322,NA,0.40276,NA
E761_144,0.17942,NA,NA
E1299_117,NA,NA,0.14555
E2532_482,NA,NA,0.60351
E3184_383,NA,NA,0.4793
E890_487,0.60979,NA,NA
E1323_205,NA,NA,0.25596
E4477_308,0.38519,NA,NA
E68_530,NA,0.66374,NA
E4037_510,NA,0.63864,NA
E593_425,NA,0.53199,NA
E4689_392,NA,NA,0.49059
E2578_232,NA,0.28984,NA
E1288_413,0.51694,NA,NA
E3472_166,NA,0.20703,NA
E4622_518,NA,0.64868,NA
E4009_78,0.09661,NA,NA
E4565_780,0.97742,NA,NA
E1525_534,NA,0.66876,NA
E230_117,NA,0.14555,NA
E1899_329,NA,0.41154,NA
E2319_497,NA,0.62233,NA
E4951_654,0.81932,NA,NA
E4291_378,NA,0.47302,NA
E2690_446,NA,NA,0.55834
E4534_97,0.12045,NA,NA
E728_643,0.80552,NA,NA
E4753_460,NA,NA,0.57591
E1678_716,NA,0.89711,NA
E4063_158,NA,0.19699,NA
E1444_281,NA,0.35132,NA
E244_262,NA,0.32748,NA
E809_767,NA,0.9611,NA
E2179_56,NA,0.06901,NA
E3646_723,NA,0.9059,NA
E4916_619,NA,NA,0.77541
E3299_145,NA,0.18068,NA
E2960_219,0.27353,NA,NA
E1084_131,NA,NA,0.16311
E3307_181,NA,NA,0.22585
E2629_646,NA,0.80928,NA
E1769_584,NA,NA,0.73149
E3685_251,0.31368,NA,NA
E4781_361,NA,NA,0.45169
E4864_459,0.57465,NA,NA
E4908_546,NA,0.68381,NA
E4595_433,NA,0.54203,NA
E3913_370,NA,0.46299,NA
E1568_666,0.83438,NA,NA
E3573_427,0.5345,NA,NA
E421_380,0.47553,NA,NA
E4658_456,NA,0.57089,NA
E4323_503,NA,0.62986,NA
E4952_683,NA,0.85571,NA
E4118_308,NA,0.38519,NA
E3656_704,0.88206,NA,NA
E2652_420,NA,NA,0.52572
E4552_331,NA,0.41405,NA
E2944_311,NA,0.38896,NA
E2946_396,NA,0.49561,NA
E819_601,NA,0.75282,NA
E669_404,0.50565,NA,NA
E3962_728,NA,0.91217,NA
E3487_573,NA,NA,0.71769
E3217_114,0.14178,NA,NA
E773_620,NA,0.77666,NA
E4755_243,0.30364,NA,NA
E3469_241,NA,NA,0.30113
E1738_311,NA,0.38896,NA
E375_542,NA,0.6788,NA
E81_173,NA,NA,0.21581
E4491_309,NA,0.38645,NA
E1741_755,0.94605,NA,NA
E4656_338,0.42284,NA,NA
E2445_144,NA,NA,0.17942
E2557_790,0.98996,NA,NA
E1369_126,0.15684,NA,NA
E2972_102,0.12673,NA,NA
E4821_151,NA,0.18821,NA
E4057_740,NA,0.92723,NA
E3240_466,0.58344,NA,NA
E4218_264,NA,NA,0.32999
E137_681,0.8532,NA,NA
E2009_477,NA,0.59724,NA
E3316_5,0.00502,NA,NA
E1979_99,NA,NA,0.12296
E1721_587,NA,NA,0.73526
E4152_746,NA,0.93476,NA
E1750_197,NA,NA,0.24592
E2644_217,NA,0.27102,NA
E2362_140,NA,NA,0.1744
E756_142,NA,0.17691,NA
E3035_127,NA,0.15809,NA
E894_785,NA,0.98369,NA
E3270_151,NA,0.18821,NA
E4245_256,NA,NA,0.31995
E3575_544,NA,0.6813,NA
E3835_759,NA,0.95107,NA
E2122_360,NA,0.45044,NA
E2992_692,NA,0.867,NA
E4349_726,0.90966,NA,NA
E657_414,NA,NA,0.51819
E4919_500,NA,NA,0.6261
E3465_607,NA,0.76035,NA
E2919_635,NA,0.79548,NA
E3370_533,NA,0.6675,NA
E221_375,NA,0.46926,NA
E3080_437,NA,NA,0.54705
E1082_162,0.20201,NA,NA
E3118_205,NA,NA,0.25596
E3493_554,0.69385,NA,NA
E4609_732,0.91719,NA,NA
E2420_779,0.97616,NA,NA
E3741_630,NA,0.78921,NA
E3486_258,0.32246,NA,NA
E3880_649,0.81305,NA,NA
E1756_638,NA,0.79925,NA
E4756_79,NA,NA,0.09787
E4806_485,NA,NA,0.60728
E2624_593,0.74279,NA,NA
E536_727,NA,0.91092,NA
E2041_192,NA,NA,0.23965
E3803_283,0.35383,NA,NA
E4285_619,0.77541,NA,NA
E2455_304,NA,0.38018,NA
E1611_184,NA,NA,0.22961
E2322_65,NA,NA,0.0803
E3643_207,NA,0.25847,NA
E4420_403,NA,0.50439,NA
E548_435,NA,0.54454,NA
E180_413,0.51694,NA,NA
E2526_630,NA,0.78921,NA
E4980_566,NA,NA,0.70891
E632_627,0.78545,NA,NA
E915_534,0.66876,NA,NA
E1110_560,NA,NA,0.70138
E2665_628,0.7867,NA,NA
E411_207,0.25847,NA,NA
E330_323,NA,NA,0.40402
E2175_124,NA,NA,0.15433
E1118_547,NA,0.68507,NA
E2793_798,1.0,NA,NA
E3670_529,NA,NA,0.66248
E1058_792,NA,0.99247,NA
E2655_101,0.12547,NA,NA
E4452_635,NA,NA,0.79548
E1716_439,NA,NA,0.54956
E1973_511,NA,0.6399,NA
E1121_386,NA,0.48306,NA
E1020_533,0.6675,NA,NA
E2305_97,0.12045,NA,NA
E4448_663,NA,NA,0.83061
E2358_397,0.49686,NA,NA
E2222_169,NA,0.21079,NA
E1699_697,NA,0.87327,NA
E3812_112,NA,0.13927,NA
E825_505,0.63237,NA,NA
E710_331,NA,0.41405,NA
E2320_562,NA,0.70389,NA
E2193_775,NA,NA,0.97114
E1843_47,NA,0.05772,NA
E2374_320,NA,0.40025,NA
E4630_277,NA,NA,0.3463
E836_342,NA,0.42785,NA
E3845_251,NA,0.31368,NA
E4292_697,NA,NA,0.87327
E2393_459,0.57465,NA,NA
E1711_402,NA,NA,0.50314
E1218_308,0.38519,NA,NA
E1083_581,0.72773,NA,NA
E2411_248,NA,0.30991,NA
E4_232,NA,0.28984,NA
E615_65,0.0803,NA,NA
E1774_230,0.28733,NA,NA
E801_198,NA,0.24718,NA
E2748_518,NA,NA,0.64868
E4614_68,0.08407,NA,NA
E3438_644,NA,NA,0.80678
E464_59,NA,0.07277,NA
E2970_777,0.97365,NA,NA
E369_146,NA,0.18193,NA
E1810_492,NA,0.61606,NA
E4906_270,NA,NA,0.33752
E1339_191,NA,0.23839,NA
E1063_692,NA,0.867,NA
E3024_335,NA,0.41907,NA
E493_792,0.99247,NA,NA
E4669_698,0.87453,NA,NA
E1070_320,0.40025,NA,NA
E416_75,NA,0.09285,NA
E4829_375,NA,0.46926,NA
E1156_323,0.40402,NA,NA
E4984_466,NA,NA,0.58344
E2724_655,NA,0.82058,NA
E3376_371,NA,NA,0.46424
E296_480,NA,0.601,NA
E4809_663,NA,NA,0.83061
E2697_122,NA,0.15182,NA
E3640_670,NA,NA,0.8394
E241_710,NA,NA,0.88959
E3754_419,NA,0.52447,NA
E3838_191,0.23839,NA,NA
E4357_123,NA,NA,0.15307
E1007_289,NA,0.36136,NA
E379_650,NA,0.8143,NA
E544_690,0.86449,NA,NA
E1383_84,0.10414,NA,NA
E4770_8,NA,NA,0.00878
E4005_360,NA,NA,0.45044
E4355_571,NA,0.71518,NA
E2381_289,NA,0.36136,NA
E3621_247,NA,NA,0.30866
E1095_656,NA,0.82183,NA
E4203_603,0.75533,NA,NA
E213_545,NA,0.68256,NA
E1529_659,NA,0.8256,NA
E1430_758,NA,0.94981,NA
E3069_139,NA,0.17315,NA
E1447_604,0.75659,NA,NA
E1949_572,NA,NA,0.71644
E3770_604,NA,0.75659,NA
E1203_730,0.91468,NA,NA
E3040_480,NA,0.601,NA
E4838_18,NA,0.02133,NA
E1045_581,0.72773,NA,NA
E2289_671,NA,0.84065,NA
E2425_113,NA,0.14053,NA
E1453_367,0.45922,NA,NA
E3657_487,NA,NA,0.60979
E2840_662,0.82936,NA,NA
E3699_295,NA,NA,0.36888
E3048_509,0.63739,NA,NA
E4904_206,0.25721,NA,NA
E3971_387,NA,0.48432,NA
E3691_370,NA,0.46299,NA
E563_236,0.29486,NA,NA
E2497_138,NA,NA,0.17189
E4373_527,0.65997,NA,NA
E3571_385,0.48181,NA,NA
E2083_136,0.16939,NA,NA
E3461_583,NA,0.73024,NA
E1334_483,NA,NA,0.60477
E4412_480,NA,0.601,NA
E1023_231,NA,NA,0.28858
E2174_526,NA,0.65872,NA
E4913_365,NA,NA,0.45671
E2883_636,NA,0.79674,NA
E4769_727,NA,NA,0.91092
E1091_697,NA,0.87327,NA
E4393_417,NA,0.52196,NA
E3359_690,NA,0.86449,NA
E1159_112,NA,0.13927,NA
E3140_189,NA,0.23588,NA
E4618_228,0.28482,NA,NA
E1965_641,0.80301,NA,NA
E2662_325,NA,NA,0.40652
E1509_634,0.79423,NA,NA
E3950_173,NA,0.21581,NA
E3032_750,NA,0.93977,NA
E2043_269,NA,NA,0.33626
E4651_166,0.20703,NA,NA
E4902_164,0.20452,NA,NA
E3644_130,0.16186,NA,NA
E2941_24,0.02886,NA,NA
E1856_13,NA,NA,0.01506
E2463_101,NA,NA,0.12547
E3208_2,NA,0.00125,NA
